RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
1,0,02170,Hal Sutton,5,2,3
2,0,01677,Tom Lehman,8,7,1
3,0,01418,Bill Glasson,11,6,5
4,0,08793,Tiger Woods,14,10,4
5,0,06621,Joe Durant,18,1,17
5,0,01797,Rocco Mediate,18,8,10
7,0,01161,Mark Calcavecchia,19,11,8
8,0,02245,Grant Waite,26,3,23
9,0,01876,Greg Norman,28,17,11
10,0,01706,Davis Love III,30,21,9
10,0,01968,Nick Price,30,9,21
12,0,09011,David Duval,35,11,24
13,0,02246,Duffy Waldorf,41,14,27
14,0,01619,Skip Kendall,43,28,15
14,0,01945,Kenny Perry,43,4,39
14,0,02223,Bob Tway,43,37,6
17,0,12645,Brent Geiberger,45,16,29
18,0,01226,Fred Couples,47,29,18
19,0,01457,Jay Haas,52,23,29
20,0,02133,Craig Stadler,54,32,22
20,0,02321,Fuzzy Zoeller,54,48,6
22,0,01157,Tom Byrum,55,5,50
23,0,01334,Keith Fergus,57,22,35
24,0,01388,Robert Gamez,60,36,24
25,0,01810,Phil Mickelson,65,24,41
26,0,01313,Steve Elkington,66,50,16
26,0,01724,Jeff Maggert,66,34,32
28,0,01633,Tom Kite,68,19,49
28,0,02023,Clarence Rose,68,42,26
30,0,01569,Peter Jacobsen,69,57,12
31,0,01975,Tom Purtzer,71,51,20
32,0,02214,Kirk Triplett,79,51,28
33,0,10962,Bradley Hughes,80,13,67
34,0,10457,Frank Nobilo,81,26,55
35,0,02256,Tom Watson,82,48,34
36,0,01723,Andrew Magee,84,39,45
37,0,01527,Scott Hoch,88,75,13
38,0,01219,John Cook,89,87,2
39,0,01766,Billy Mayfair,91,20,71
40,0,01035,Tommy Armour III,92,32,60
40,0,10809,Jim Furyk,92,39,53
42,0,01707,Steve Lowery,93,54,39
43,0,06044,Scott Gump,96,60,36
44,0,01577,Lee Janzen,97,31,66
45,0,01143,Brad Bryant,104,85,19
45,0,01175,Jim Carter,104,44,60
47,0,01203,Russ Cochran,106,92,14
47,0,12782,Tim Herron,106,44,62
49,0,01408,Kelly Gibson,109,63,46
50,0,02159,Curtis Strange,110,66,44
51,0,07003,David Berganio Jr.,112,39,73
51,0,06643,Paul Goydos,112,15,97
51,0,01599,Steve Jones,112,44,68
54,0,02101,Joey Sindelar,114,63,51
55,0,19881,Robert Damron,117,27,90
56,0,01771,Blaine McCallister,118,80,38
57,0,01042,Paul Azinger,120,34,86
58,0,06617,Brian Henninger,123,51,72
59,0,08375,Paul Stankowski,125,37,88
60,0,02104,Jeff Sluman,128,69,59
61,0,01381,Fred Funk,129,60,69
62,0,01361,Dan Forsman,130,78,52
63,0,01326,Nick Faldo,135,43,92
64,0,01920,Craig Parry,137,83,54
65,0,06567,Vijay Singh,139,62,77
66,0,01331,Rick Fehr,142,111,31
66,0,11032,Frank Lickliter II,142,25,117
68,0,01823,Larry Mize,145,80,65
69,0,20098,Stuart Appleby,146,18,128
69,0,01553,John Huston,146,83,63
71,0,01748,Doug Martin,150,103,47
71,0,10585,Scott McCarron,150,55,95
73,0,20229,Stewart Cink,153,57,96
74,0,02049,Gene Sauers,159,127,32
74,0,02146,Payne Stewart,159,75,84
76,0,01320,Bob Estes,161,106,55
77,0,01098,Jay Don Blake,162,85,77
78,0,06613,Tommy Tolles,164,94,70
79,0,01014,Fulton Allem,165,90,75
80,0,02218,Ted Tryba,167,70,97
81,0,01996,Mike Reid,168,126,42
82,0,12660,Jesper Parnevik,170,122,48
83,0,01139,Olin Browne,171,47,124
84,0,06124,Patrick Burke,172,70,102
84,0,01487,Jeff Hart,172,96,76
86,0,02279,Mark Wiebe,173,68,105
87,0,01006,John Adams,174,92,82
87,0,06522,Ernie Els,174,75,99
89,0,20099,Doug Barron,176,102,74
89,0,01682,Wayne Levi,176,133,43
91,0,01133,Billy Ray Brown,179,29,150
92,0,06315,Pete Jordan,182,72,110
93,0,01943,Chris Perry,183,146,37
94,0,06575,Dudley Hart,189,79,110
95,0,06595,Kevin Sutherland,190,135,55
96,0,01475,Donnie Hammond,191,55,136
97,0,07267,Allen Doyle,192,89,103
98,0,01353,Bruce Fleisher,194,100,94
99,0,01323,Brad Fabel,196,113,83
100,0,01249,John Daly,197,96,101
100,0,02010,Loren Roberts,197,106,91
102,0,01960,Don Pooley,198,113,85
103,0,07363,Craig Bowden,202,63,139
103,0,01533,P.H. Horgan III,202,80,122
105,0,07101,Dave Stockton Jr.,203,96,107
106,0,02135,Mike Standly,210,106,104
107,0,01374,Robin Freeman,214,106,108
108,0,01024,Billy Andrade,216,161,55
