RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,27895,Jonas Blixt,100.00,22,22
1,0,24357,K.J. Choi,100.00,30,30
1,0,21209,Sergio Garcia,100.00,21,21
4,0,23353,J.J. Henry,96.97,33,32
5,0,25572,Graeme McDowell,96.00,25,24
6,0,36689,Brooks Koepka,95.24,21,20
7,0,23135,Tim Clark,93.94,33,31
8,0,30750,Tommy Gainey,93.33,30,28
8,0,10860,Justin Leonard,93.33,30,28
10,0,20848,Ángel Cabrera,93.18,44,41
11,0,27120,Troy Matteson,92.59,27,25
12,0,32448,James Hahn,92.50,40,37
13,0,35732,Wes Roach,91.67,36,33
14,0,24502,Adam Scott,91.43,35,32
15,0,02206,David Toms,91.30,23,21
16,0,20098,Stuart Appleby,90.91,44,40
16,0,29740,Brad Fritsch,90.91,22,20
18,0,24490,George McNeill,90.70,43,39
19,0,20157,Retief Goosen,90.24,41,37
19,0,26758,David Hearn,90.24,41,37
21,0,22371,Aaron Baddeley,90.00,30,27
21,0,23983,Luke Donald,90.00,20,18
21,0,26956,Bronson La'Cassie,90.00,10,9
21,0,24138,Ian Poulter,90.00,20,18
21,0,30927,Brendon Todd,90.00,50,45
21,0,31323,Gary Woodland,90.00,50,45
27,0,24781,Hunter Mahan,89.80,49,44
28,0,07867,Woody Austin,89.74,39,35
29,0,25562,Andres Romero,89.36,47,42
29,0,25804,Bubba Watson,89.36,47,42
31,0,27214,Kevin Streelman,89.29,28,25
32,0,20593,Greg Chalmers,89.13,46,41
33,0,28486,Michael Putnam,89.06,64,57
34,0,28500,Martin Flores,88.89,36,32
34,0,29222,Billy Hurley III,88.89,36,32
34,0,28475,Jeff Overton,88.89,36,32
34,0,34360,Patrick Reed,88.89,36,32
34,0,31193,Jim Renner,88.89,27,24
39,0,27963,Chris Stroud,88.64,44,39
40,0,27436,Graham DeLaet,88.57,35,31
41,0,24494,Erik Compton,88.37,43,38
42,0,22621,Ben Curtis,88.24,34,30
42,0,34563,Chesson Hadley,88.24,51,45
42,0,31202,William McGirt,88.24,34,30
42,0,28237,Rory McIlroy,88.24,34,30
42,0,23320,Ryan Palmer,88.24,34,30
47,0,34098,Russell Henley,88.10,42,37
47,0,29478,Kevin Kisner,88.10,42,37
49,0,25444,Justin Hicks,87.50,48,42
49,0,30925,Dustin Johnson,87.50,24,21
49,0,23623,Bo Van Pelt,87.50,32,28
52,0,32366,Kevin Chappell,87.27,55,48
53,0,12716,Charley Hoffman,87.23,47,41
54,0,24912,Will MacKenzie,87.18,39,34
54,0,27649,Brandt Snedeker,87.18,39,34
56,0,10809,Jim Furyk,87.10,31,27
56,0,34264,Hudson Swafford,87.10,31,27
58,0,32102,Rickie Fowler,86.84,38,33
59,0,28089,Jason Day,86.67,15,13
59,0,26851,Marc Leishman,86.67,45,39
61,0,29479,Scott Brown,86.36,44,38
61,0,25632,Jimmy Walker,86.36,44,38
63,0,32839,Hideki Matsuyama,86.27,51,44
64,0,20498,Briny Baird,86.21,29,25
64,0,34046,Jordan Spieth,86.21,58,50
66,0,28780,Nicholas Thompson,86.11,36,31
67,0,27330,Josh Teater,86.05,43,37
68,0,35539,Luke Guthrie,86.00,50,43
69,0,23638,Brendon de Jonge,85.71,63,54
69,0,31557,Jim Herman,85.71,21,18
69,0,33419,Cameron Tringale,85.71,49,42
72,0,31560,Brian Stuard,85.37,41,35
73,0,27644,Brian Harman,85.19,54,46
73,0,23800,Bryce Molder,85.19,27,23
73,0,32333,Kevin Tway,85.19,27,23
76,0,34099,Harris English,85.11,47,40
77,0,26329,Louis Oosthuizen,85.00,20,17
77,0,24361,Pat Perez,85.00,40,34
77,0,29518,Brendan Steele,85.00,40,34
80,0,30926,Chris Kirk,84.91,53,45
81,0,10885,Robert Allenby,84.85,33,28
81,0,25349,Tim Wilkinson,84.85,33,28
83,0,24507,Jason Bohn,84.78,46,39
84,0,20645,John Senden,84.38,32,27
85,0,29535,Brice Garnett,84.09,44,37
85,0,29221,Webb Simpson,84.09,44,37
87,0,33413,Ben Martin,83.87,31,26
87,0,23621,Rory Sabbatini,83.87,31,26
87,0,32150,Michael Thompson,83.87,31,26
90,0,24024,Zach Johnson,83.64,55,46
91,0,23541,Ben Crane,83.33,42,35
91,0,28307,Matt Every,83.33,24,20
91,0,08075,Jerry Kelly,83.33,36,30
91,0,30944,Jason Kokrak,83.33,30,25
91,0,34261,Scott Langley,83.33,60,50
96,0,26596,Ryan Moore,82.86,35,29
96,0,22405,Justin Rose,82.86,35,29
98,0,35139,Richard Lee,82.76,29,24
98,0,34265,Will Wilcox,82.76,29,24
100,0,24663,Y.E. Yang,82.50,40,33
101,0,25720,Chad Collins,82.14,28,23
101,0,27095,Nick Watney,82.14,28,23
103,0,34174,John Huh,82.05,39,32
103,0,20160,Charlie Wi,82.05,39,32
105,0,27141,J.B. Holmes,82.00,50,41
106,0,21731,Freddie Jacobson,81.82,33,27
107,0,24846,Ricky Barnes,81.58,38,31
107,0,24925,Jonathan Byrd,81.58,38,31
107,0,25396,Kevin Na,81.58,38,31
110,0,26951,Johnson Wagner,81.48,27,22
111,0,30692,Scott Stallings,81.25,32,26
112,0,27770,Camilo Villegas,81.13,53,43
113,0,28259,Sangmoon Bae,81.08,37,30
113,0,32640,Troy Merritt,81.08,37,30
115,0,29289,S.Y. Noh,80.85,47,38
116,0,19846,Brian Gay,80.65,31,25
117,0,26289,Boo Weekley,80.56,36,29
118,0,33141,Keegan Bradley,80.49,41,33
119,0,23409,James Driscoll,80.00,40,32
119,0,22293,Heath Slocum,80.00,35,28
121,0,24924,Bill Haas,79.59,49,39
122,0,06522,Ernie Els,79.49,39,31
123,0,28132,Tyrone Van Aswegen,79.41,34,27
124,0,30852,Ryo Ishikawa,79.17,48,38
124,0,27936,Martin Laird,79.17,24,19
124,0,35300,Andrew Loupe,79.17,24,19
124,0,21528,Henrik Stenson,79.17,24,19
128,0,22913,John Rollins,78.79,33,26
129,0,27466,Spencer Levin,78.57,14,11
129,0,01810,Phil Mickelson,78.57,28,22
131,0,27933,John Merrick,78.38,37,29
132,0,20104,Ken Duke,78.13,32,25
133,0,25364,Paul Casey,77.78,27,21
133,0,20229,Stewart Cink,77.78,36,28
133,0,21961,Charles Howell III,77.78,54,42
133,0,28092,D.H. Lee,77.78,18,14
133,0,25240,D.A. Points,77.78,36,28
138,0,25834,Daniel Summerhays,77.55,49,38
139,0,37273,Derek Ernst,77.42,31,24
139,0,34431,Robert Streb,77.42,31,24
141,0,33122,Russell Knox,76.92,39,30
142,0,25345,Carl Pettersson,76.74,43,33
143,0,34409,David Lingmerth,76.60,47,36
144,0,24140,Sean O'Hair,76.47,34,26
145,0,22046,Geoff Ogilvy,76.32,38,29
146,0,25274,Steven Bowditch,76.19,42,32
147,0,29420,Billy Horschel,76.00,25,19
147,0,10423,Mike Weir,76.00,25,19
149,0,34021,Bud Cauley,75.00,28,21
149,0,24358,Robert Garrigus,75.00,32,24
149,0,33461,Morgan Hoffmann,75.00,40,30
149,0,26331,Charl Schwartzel,75.00,40,30
149,0,30110,Kyle Stanley,75.00,36,27
154,0,22378,Trevor Immelman,74.47,47,35
155,0,29425,Andrew Svoboda,74.07,27,20
156,0,23108,Matt Kuchar,74.00,50,37
157,0,32334,Charlie Beljan,73.68,38,28
158,0,35541,John Peterson,73.33,30,22
159,0,21753,Brian Davis,73.17,41,30
160,0,27408,Martin Kaymer,73.08,26,19
160,0,33418,Shawn Stefani,73.08,26,19
160,0,21878,Mark Wilson,73.08,26,19
163,0,29926,Danny Lee,72.22,36,26
164,0,25191,Gonzalo Fernandez-Castaño,71.43,35,25
164,0,20396,Lee Westwood,71.43,21,15
166,0,01706,Davis Love III,70.97,31,22
167,0,25686,Jason Dufner,70.83,24,17
168,0,26679,Kevin Stadler,70.73,41,29
169,0,12510,Chad Campbell,70.59,34,24
170,0,01724,Jeff Maggert,68.75,16,11
171,0,27064,Jhonattan Vegas,68.00,25,17
172,0,27556,Ted Potter Jr.,67.57,37,25
173,0,25900,Lucas Glover,65.71,35,23
174,0,06567,Vijay Singh,64.71,34,22
175,0,26300,Matt Jones,62.50,32,20
176,0,29461,Jamie Lovemark,57.69,26,15
177,0,32200,Roberto Castro,53.85,39,21
