RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
1,0,21961,Charles Howell III,67.00,402,6
2,0,28237,Rory McIlroy,67.90,679,10
3,0,47504,Sam Burns,68.00,952,14
4,0,47483,Will Zalatoris,68.15,886,13
5,0,35891,Cameron Smith,68.50,685,10
5,0,30927,Brendon Todd,68.50,685,10
7,0,23108,Matt Kuchar,68.54,891,13
8,0,29725,Tony Finau,68.56,1097,16
9,0,36326,David Lipsky,68.64,961,14
9,0,49771,J.T. Poston,68.64,961,14
9,0,46970,Jon Rahm,68.64,755,11
9,0,51634,Sahith Theegala,68.64,1510,22
13,0,46442,Maverick McNealy,68.65,1167,17
14,0,34363,Tyrrell Hatton,68.67,618,9
14,0,39977,Max Homa,68.67,1030,15
16,0,33448,Justin Thomas,68.69,893,13
17,0,36801,Mark Hubbard,68.75,550,8
18,0,35532,Tom Hoge,68.79,1307,19
19,0,47529,Mito Pereira,68.88,1171,17
20,0,39971,Sungjae Im,68.93,965,14
21,0,39997,Corey Conners,69.00,897,13
21,0,30911,Tommy Fleetwood,69.00,552,8
21,0,54421,Garrick Higgo,69.00,345,5
24,0,34098,Russell Henley,69.07,1036,15
24,0,23325,Vaughn Taylor,69.07,967,14
26,0,40250,Taylor Pendrith,69.08,829,12
27,0,39546,Keith Mitchell,69.09,760,11
28,0,33122,Russell Knox,69.13,1106,16
29,0,24925,Jonathan Byrd,69.14,484,7
30,0,32640,Troy Merritt,69.16,1314,19
31,0,26476,Chez Reavie,69.20,1038,15
31,0,24502,Adam Scott,69.20,1038,15
33,0,46340,Alex Smalley,69.22,1592,23
34,0,46717,Viktor Hovland,69.23,900,13
34,0,45486,Joaquin Niemann,69.23,900,13
36,0,48081,Xander Schauffele,69.27,1039,15
37,0,27644,Brian Harman,69.29,970,14
37,0,27349,Alex Noren,69.29,970,14
39,0,29420,Billy Horschel,69.31,901,13
40,0,49947,Taylor Moore,69.32,1317,19
41,0,54628,Lee Hodges,69.33,1248,18
41,0,26851,Marc Leishman,69.33,624,9
43,0,46414,Aaron Rai,69.35,1179,17
44,0,32448,James Hahn,69.36,763,11
45,0,51894,Vince Whaley,69.40,1041,15
46,0,57366,Cameron Young,69.41,1180,17
47,0,29221,Webb Simpson,69.42,833,12
48,0,40098,Matt Fitzpatrick,69.43,972,14
49,0,30944,Jason Kokrak,69.44,625,9
49,0,28252,Seamus Power,69.44,625,9
49,0,47995,Davis Riley,69.44,1111,16
52,0,33667,Carlos Ortiz,69.45,764,11
53,0,45522,Christiaan Bezuidenhout,69.50,695,10
53,0,34431,Robert Streb,69.50,556,8
53,0,49964,Aaron Wise,69.50,973,14
56,0,45526,Abraham Ancer,69.53,1043,15
56,0,24361,Pat Perez,69.53,1321,19
58,0,27936,Martin Laird,69.55,765,11
59,0,48117,Kurt Kitayama,69.58,835,12
60,0,25900,Lucas Glover,69.60,1044,15
60,0,35449,Adam Long,69.60,696,10
62,0,32757,Patton Kizzire,69.62,905,13
63,0,34610,Matthias Schwab,69.64,766,11
64,0,50095,Austin Smotherman,69.65,1184,17
65,0,32102,Rickie Fowler,69.67,1254,18
66,0,24980,Scott Gutschewski,69.70,697,10
66,0,34174,John Huh,69.70,697,10
68,0,51890,Greyson Sigg,69.75,1395,20
68,0,34046,Jordan Spieth,69.75,1116,16
70,0,27129,Luke List,69.79,977,14
71,0,35450,Patrick Cantlay,69.80,698,10
71,0,36699,Patrick Rodgers,69.80,1047,15
73,0,56278,Matthew Wolff,69.86,489,7
74,0,37275,Sam Ryder,69.89,1328,19
74,0,48699,Callum Tarren,69.89,1258,18
76,0,33399,Adam Hadwin,69.90,1398,20
77,0,51997,Andrew Novak,69.91,769,11
77,0,33419,Cameron Tringale,69.91,769,11
79,0,29970,Dylan Frittelli,69.92,909,13
79,0,37455,Si Woo Kim,69.92,909,13
79,0,29926,Danny Lee,69.92,839,12
82,0,47993,Denny McCarthy,69.93,1049,15
82,0,29518,Brendan Steele,69.93,1049,15
84,0,33141,Keegan Bradley,69.94,1119,16
85,0,52372,Cameron Champ,70.00,980,14
85,0,23983,Luke Donald,70.00,770,11
85,0,33597,Harry Higgs,70.00,1400,20
85,0,30926,Chris Kirk,70.00,770,11
85,0,32839,Hideki Matsuyama,70.00,1050,15
85,0,46601,Trey Mullinax,70.00,700,10
85,0,48822,Sebastián Muñoz,70.00,630,9
92,0,51766,Wyndham Clark,70.06,1191,17
92,0,34466,Peter Malnati,70.06,1121,16
94,0,31646,Emiliano Grillo,70.07,1051,15
95,0,33204,Shane Lowry,70.10,701,10
96,0,49298,Kramer Hickok,70.11,1332,19
96,0,36689,Brooks Koepka,70.11,631,9
98,0,25198,Francesco Molinari,70.13,1122,16
98,0,22056,Cameron Percy,70.13,561,8
98,0,47856,Seth Reeves,70.13,1613,23
101,0,26300,Matt Jones,70.14,491,7
102,0,36884,Ben Kohles,70.17,1263,18
103,0,52374,Brandon Wu,70.20,702,10
104,0,35879,Kelly Kraft,70.21,983,14
104,0,46046,Scottie Scheffler,70.21,983,14
104,0,30692,Scott Stallings,70.21,1334,19
107,0,34076,Joel Dahmen,70.24,1194,17
108,0,29289,S.Y. Noh,70.25,843,12
108,0,24138,Ian Poulter,70.25,843,12
110,0,39324,J.J. Spaun,70.27,773,11
111,0,28775,Nate Lashley,70.28,1265,18
112,0,45609,Tyler Duncan,70.30,703,10
113,0,34255,Joseph Bramlett,70.31,914,13
113,0,40162,Justin Lower,70.31,914,13
115,0,19803,Ryan Armour,70.33,633,9
115,0,31420,Anirban Lahiri,70.33,1055,15
115,0,34256,Andrew Putnam,70.33,1688,24
115,0,40115,Adam Svensson,70.33,1266,18
119,0,23621,Rory Sabbatini,70.36,774,11
120,0,27214,Kevin Streelman,70.38,1126,16
121,0,36799,Stephan Jaeger,70.42,1338,19
121,0,27974,Sung Kang,70.42,845,12
121,0,47983,Chad Ramey,70.42,845,12
124,0,23320,Ryan Palmer,70.45,775,11
125,0,29535,Brice Garnett,70.47,1198,17
125,0,36871,Matthew NeSmith,70.47,1339,19
125,0,47347,Adam Schenk,70.47,1339,19
128,0,45157,Cam Davis,70.50,564,8
128,0,47988,Nick Hardy,70.50,705,10
128,0,29478,Kevin Kisner,70.50,846,12
131,0,37212,Paul Barjon,70.53,1058,15
132,0,34563,Chesson Hadley,70.56,1129,16
132,0,32791,K.H. Lee,70.56,635,9
134,0,35617,Martin Trainer,70.57,988,14
135,0,32816,Satoshi Kodaira,70.58,847,12
136,0,55708,Hayden Buckley,70.60,1412,20
136,0,46402,Talor Gooch,70.60,706,10
136,0,32150,Michael Thompson,70.60,706,10
139,0,52375,Doug Ghim,70.63,1130,16
140,0,30978,Kiradech Aphibarnrat,70.64,777,11
141,0,32662,Michael Gligic,70.65,1201,17
142,0,24924,Bill Haas,70.68,1343,19
143,0,50525,Collin Morikawa,70.70,707,10
144,0,34360,Patrick Reed,70.73,1061,15
145,0,27064,Jhonattan Vegas,70.78,1274,18
146,0,35310,Lanto Griffin,70.79,991,14
146,0,32333,Kevin Tway,70.79,991,14
148,0,29974,Branden Grace,70.82,779,11
149,0,39058,Lucas Herbert,70.88,567,8
150,0,49766,Hank Lebioda,70.89,1347,19
150,0,29908,C.T. Pan,70.89,638,9
152,0,24024,Zach Johnson,70.92,922,13
152,0,22405,Justin Rose,70.92,922,13
154,0,32366,Kevin Chappell,71.00,923,13
154,0,28089,Jason Day,71.00,994,14
154,0,31323,Gary Woodland,71.00,1065,15
157,0,53165,Doc Redman,71.06,1279,18
157,0,33486,Roger Sloan,71.06,1137,16
159,0,30163,Henrik Norlander,71.09,1564,22
159,0,25818,Scott Piercy,71.09,1564,22
161,0,28114,Dawie van der Walt,71.15,925,13
162,0,37189,Harold Varner III,71.17,854,12
163,0,12716,Charley Hoffman,71.18,783,11
164,0,27649,Brandt Snedeker,71.19,1139,16
165,0,35110,Brett Drewitt,71.20,712,10
166,0,34264,Hudson Swafford,71.22,641,9
167,0,20229,Stewart Cink,71.27,1069,15
167,0,51950,Max McGreevy,71.27,1069,15
169,0,49960,Sepp Straka,71.28,1283,18
170,0,39436,Joshua Creel,71.29,499,7
171,0,27139,David Skinns,71.30,713,10
172,0,39953,Chase Seiffert,71.33,428,6
172,0,45540,Jared Wolfe,71.33,1284,18
174,0,46550,Brandon Hagy,71.35,1213,17
175,0,27770,Camilo Villegas,71.36,1570,22
176,0,35461,Beau Hossler,71.42,857,12
176,0,31560,Brian Stuard,71.42,1357,19
178,0,31557,Jim Herman,71.44,643,9
179,0,35506,Mackenzie Hughes,71.50,858,12
180,0,25493,Nick Taylor,71.54,930,13
181,0,33490,Bo Hoag,71.67,645,9
182,0,27095,Nick Watney,71.73,1076,15
183,0,36852,Jim Knous,71.89,647,9
184,0,32139,Danny Willett,72.00,576,8
185,0,48887,Matt Wallace,72.08,937,13
186,0,27895,Jonas Blixt,72.11,649,9
186,0,48084,Wesley Bryan,72.11,649,9
188,0,54783,Dylan Wu,72.27,795,11
189,0,46435,Austin Cook,72.33,868,12
190,0,25686,Jason Dufner,72.50,580,8
191,0,10381,Curtis Thompson,72.55,798,11
192,0,40006,Erik van Rooyen,73.00,438,6
193,0,47128,Richy Werenski,74.00,222,3
