RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
163,0,40006,Erik van Rooyen,+.141
165,0,47995,Davis Riley,+.142
166,0,51894,Vince Whaley,+.143
167,0,36871,Matthew NeSmith,+.152
168,0,39953,Chase Seiffert,+.153
169,0,32816,Satoshi Kodaira,+.159
170,0,23320,Ryan Palmer,+.160
171,0,47988,Nick Hardy,+.164
172,0,39324,J.J. Spaun,+.167
173,0,10381,Curtis Thompson,+.170
174,0,39058,Lucas Herbert,+.171
174,0,23325,Vaughn Taylor,+.171
176,0,54628,Lee Hodges,+.176
177,0,22405,Justin Rose,+.179
178,0,33141,Keegan Bradley,+.180
179,0,25900,Lucas Glover,+.183
180,0,30163,Henrik Norlander,+.185
181,0,29926,Danny Lee,+.189
182,0,49960,Sepp Straka,+.191
183,0,31560,Brian Stuard,+.192
183,0,54783,Dylan Wu,+.192
185,0,37275,Sam Ryder,+.195
186,0,52372,Cameron Champ,+.196
187,0,39436,Joshua Creel,+.197
188,0,24024,Zach Johnson,+.208
189,0,27649,Brandt Snedeker,+.211
190,0,31557,Jim Herman,+.238
191,0,25198,Francesco Molinari,+.253
192,0,45526,Abraham Ancer,+.258
193,0,28114,Dawie van der Walt,+.290
