RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
1,0,19803,Ryan Armour,73.95,511,691
2,0,32816,Satoshi Kodaira,71.88,506,704
3,0,31560,Brian Stuard,71.32,878,1231
4,0,45526,Abraham Ancer,70.54,577,818
5,0,26476,Chez Reavie,70.43,829,1177
6,0,27214,Kevin Streelman,69.48,847,1219
7,0,30927,Brendon Todd,69.31,795,1147
8,0,45609,Tyler Duncan,68.90,782,1135
9,0,31557,Jim Herman,68.27,482,706
10,0,27936,Martin Laird,68.19,626,918
11,0,23325,Vaughn Taylor,68.12,500,734
12,0,34076,Joel Dahmen,67.88,803,1183
13,0,25900,Lucas Glover,67.54,880,1303
14,0,34098,Russell Henley,67.52,740,1096
15,0,55708,Hayden Buckley,67.51,854,1265
16,0,46414,Aaron Rai,67.37,832,1235
17,0,29535,Brice Garnett,67.26,715,1063
18,0,46435,Austin Cook,66.98,641,957
19,0,33122,Russell Knox,66.91,825,1233
20,0,39997,Corey Conners,66.83,814,1218
21,0,27644,Brian Harman,66.56,846,1271
21,0,35879,Kelly Kraft,66.56,633,951
23,0,34174,John Huh,66.44,679,1022
24,0,32150,Michael Thompson,65.87,770,1169
25,0,49298,Kramer Hickok,65.76,826,1256
26,0,29478,Kevin Kisner,65.52,610,931
27,0,39971,Sungjae Im,65.51,811,1238
28,0,30978,Kiradech Aphibarnrat,65.39,478,731
29,0,50525,Collin Morikawa,65.27,547,838
30,0,36326,David Lipsky,65.24,794,1217
31,0,29420,Billy Horschel,65.05,644,990
32,0,47983,Chad Ramey,64.93,659,1015
33,0,35449,Adam Long,64.74,786,1214
34,0,29221,Webb Simpson,64.65,534,826
35,0,34256,Andrew Putnam,64.54,841,1303
36,0,30926,Chris Kirk,64.50,754,1169
37,0,47993,Denny McCarthy,64.49,897,1391
38,0,52375,Doug Ghim,64.22,745,1160
39,0,39324,J.J. Spaun,64.11,843,1315
40,0,40115,Adam Svensson,64.10,889,1387
41,0,31646,Emiliano Grillo,64.07,747,1166
42,0,37455,Si Woo Kim,64.01,882,1378
43,0,32640,Troy Merritt,64.00,807,1261
44,0,33399,Adam Hadwin,63.71,797,1251
44,0,36871,Matthew NeSmith,63.71,811,1273
46,0,24024,Zach Johnson,63.65,569,894
47,0,28775,Nate Lashley,63.63,670,1053
48,0,51950,Max McGreevy,63.62,633,995
49,0,39436,Joshua Creel,63.59,414,651
50,0,23108,Matt Kuchar,63.45,625,985
51,0,40098,Matt Fitzpatrick,63.38,618,975
52,0,39953,Chase Seiffert,63.37,448,707
53,0,50095,Austin Smotherman,63.10,672,1065
54,0,51890,Greyson Sigg,62.87,784,1247
55,0,36801,Mark Hubbard,62.78,592,943
56,0,46970,Jon Rahm,62.50,615,984
57,0,45522,Christiaan Bezuidenhout,62.40,697,1117
58,0,30163,Henrik Norlander,62.35,621,996
59,0,29908,C.T. Pan,62.26,706,1134
60,0,48081,Xander Schauffele,62.20,627,1008
61,0,32791,K.H. Lee,62.15,854,1374
61,0,27649,Brandt Snedeker,62.15,509,819
63,0,49766,Hank Lebioda,62.12,687,1106
63,0,52374,Brandon Wu,62.12,638,1027
65,0,24138,Ian Poulter,62.10,385,620
66,0,48822,Sebastián Muñoz,62.05,716,1154
67,0,47995,Davis Riley,61.93,807,1303
68,0,31420,Anirban Lahiri,61.90,619,1000
69,0,46402,Talor Gooch,61.88,620,1002
70,0,46717,Viktor Hovland,61.87,610,986
71,0,21961,Charles Howell III,61.84,465,752
72,0,28252,Seamus Power,61.80,678,1097
73,0,39546,Keith Mitchell,61.76,738,1195
73,0,49947,Taylor Moore,61.76,722,1169
75,0,54628,Lee Hodges,61.69,794,1287
76,0,35532,Tom Hoge,61.56,823,1337
77,0,32139,Danny Willett,61.55,533,866
78,0,32448,James Hahn,61.48,605,984
79,0,22056,Cameron Percy,61.41,374,609
79,0,40006,Erik van Rooyen,61.41,409,666
81,0,29518,Brendan Steele,61.39,625,1018
82,0,33204,Shane Lowry,61.36,497,810
83,0,23621,Rory Sabbatini,61.33,471,768
84,0,24925,Jonathan Byrd,61.31,485,791
84,0,30944,Jason Kokrak,61.31,526,858
86,0,25198,Francesco Molinari,61.21,456,745
87,0,28089,Jason Day,61.19,484,791
88,0,22405,Justin Rose,61.04,456,747
89,0,27974,Sung Kang,60.94,674,1106
90,0,34264,Hudson Swafford,60.76,542,892
91,0,36884,Ben Kohles,60.69,531,875
92,0,39977,Max Homa,60.63,696,1148
93,0,35450,Patrick Cantlay,60.58,581,959
94,0,46340,Alex Smalley,60.41,775,1283
95,0,47529,Mito Pereira,60.37,748,1239
96,0,40162,Justin Lower,60.26,602,999
97,0,53165,Doc Redman,60.18,659,1095
98,0,29974,Branden Grace,60.14,433,720
99,0,33490,Bo Hoag,60.06,409,681
100,0,46046,Scottie Scheffler,59.97,704,1174
101,0,47856,Seth Reeves,59.94,558,931
102,0,49960,Sepp Straka,59.87,819,1368
103,0,20229,Stewart Cink,59.81,643,1075
104,0,33141,Keegan Bradley,59.77,667,1116
105,0,37275,Sam Ryder,59.74,730,1222
106,0,34431,Robert Streb,59.63,681,1142
107,0,28114,Dawie van der Walt,59.49,511,859
108,0,49771,J.T. Poston,59.45,730,1228
109,0,34610,Matthias Schwab,59.42,577,971
110,0,25686,Jason Dufner,59.37,412,694
110,0,32839,Hideki Matsuyama,59.37,602,1014
112,0,30911,Tommy Fleetwood,59.36,463,780
113,0,32662,Michael Gligic,59.35,587,989
114,0,34360,Patrick Reed,59.25,583,984
115,0,49964,Aaron Wise,59.15,711,1202
116,0,24361,Pat Perez,59.09,504,853
117,0,48887,Matt Wallace,58.98,453,768
118,0,54783,Dylan Wu,58.86,548,931
119,0,37212,Paul Barjon,58.82,577,981
120,0,24980,Scott Gutschewski,58.79,458,779
121,0,27895,Jonas Blixt,58.76,406,691
122,0,57366,Cameron Young,58.67,677,1154
123,0,33419,Cameron Tringale,58.59,747,1275
124,0,35310,Lanto Griffin,58.31,628,1077
125,0,25493,Nick Taylor,58.29,707,1213
126,0,27770,Camilo Villegas,58.17,559,961
127,0,28237,Rory McIlroy,58.06,490,844
128,0,33486,Roger Sloan,58.02,586,1010
129,0,29725,Tony Finau,57.96,699,1206
130,0,46442,Maverick McNealy,57.92,706,1219
131,0,32102,Rickie Fowler,57.91,571,986
132,0,52372,Cameron Champ,57.79,449,777
133,0,47988,Nick Hardy,57.73,474,821
134,0,35506,Mackenzie Hughes,57.53,653,1135
135,0,35891,Cameron Smith,57.49,499,868
136,0,36799,Stephan Jaeger,57.02,670,1175
137,0,40250,Taylor Pendrith,57.01,565,991
138,0,54421,Garrick Higgo,56.97,466,818
139,0,23983,Luke Donald,56.96,528,927
140,0,33667,Carlos Ortiz,56.89,479,842
141,0,31323,Gary Woodland,56.80,543,956
142,0,23320,Ryan Palmer,56.76,525,925
143,0,25818,Scott Piercy,56.73,603,1063
144,0,45486,Joaquin Niemann,56.71,634,1118
145,0,35110,Brett Drewitt,56.41,453,803
146,0,51997,Andrew Novak,56.33,592,1051
147,0,47347,Adam Schenk,56.25,702,1248
148,0,27349,Alex Noren,56.22,497,884
149,0,47128,Richy Werenski,56.14,489,871
150,0,34046,Jordan Spieth,55.99,584,1043
151,0,26851,Marc Leishman,55.94,565,1010
152,0,32757,Patton Kizzire,55.89,702,1256
153,0,24924,Bill Haas,55.75,693,1243
154,0,45157,Cam Davis,55.74,641,1150
155,0,36852,Jim Knous,55.73,394,707
156,0,45540,Jared Wolfe,55.66,457,821
157,0,33597,Harry Higgs,55.52,614,1106
158,0,34563,Chesson Hadley,55.45,616,1111
159,0,47483,Will Zalatoris,55.44,591,1066
