RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
1,0,01783,Mark McCumber,8.98,23,256
2,0,01876,Greg Norman,9.21,22,239
3,0,01201,Lennie Clements,9.72,28,288
4,0,07235,John Morse,9.73,22,226
5,0,02010,Loren Roberts,9.93,29,292
6,0,02133,Craig Stadler,10.46,25,239
7,0,01306,David Edwards,10.87,30,276
8,0,10809,Jim Furyk,11.04,33,299
9,0,02099,Scott Simpson,11.36,25,220
10,0,01219,John Cook,11.38,28,246
11,0,01475,Donnie Hammond,11.64,32,275
12,0,02214,Kirk Triplett,11.74,35,298
13,0,01682,Wayne Levi,11.83,31,262
14,0,01226,Fred Couples,12.00,21,175
15,0,02321,Fuzzy Zoeller,12.01,34,283
16,0,01569,Peter Jacobsen,12.08,29,240
17,0,01677,Tom Lehman,12.33,37,300
18,0,01320,Bob Estes,12.50,42,336
19,0,08931,Glen Day,12.54,40,319
20,0,01330,David Feherty,12.61,28,222
20,0,06128,Steve Lamontagne,12.61,30,238
22,0,01388,Robert Gamez,12.98,37,285
23,0,01928,Corey Pavin,13.27,30,226
24,0,01495,Morris Hatalsky,13.45,30,223
24,0,01577,Lee Janzen,13.45,37,275
26,0,01381,Fred Funk,13.50,44,326
27,0,01457,Jay Haas,13.52,48,355
28,0,01378,David Frost,13.70,37,270
29,0,01093,Ronnie Black,13.78,35,254
30,0,01823,Larry Mize,13.79,36,261
31,0,01060,Dave Barr,13.97,44,315
32,0,01203,Russ Cochran,14.00,42,300
33,0,01143,Brad Bryant,14.03,54,385
33,0,01553,John Huston,14.03,47,335
35,0,02190,Doug Tewell,14.06,36,256
36,0,01288,Ed Dougherty,14.08,40,284
37,0,12660,Jesper Parnevik,14.12,25,177
38,0,01098,Jay Don Blake,14.15,45,318
39,0,01971,Dillard Pruitt,14.18,40,282
40,0,02104,Jeff Sluman,14.23,40,281
41,0,02170,Hal Sutton,14.24,49,344
42,0,01633,Tom Kite,14.29,36,252
42,0,06332,Neal Lancaster,14.29,44,308
42,0,02131,Mike Springer,14.29,43,301
42,0,02159,Curtis Strange,14.29,40,280
46,0,01329,Brad Faxon,14.38,44,306
47,0,01116,Michael Bradley,14.43,43,298
48,0,02218,Ted Tryba,14.49,51,352
49,0,08337,Mike Heinen,14.50,39,269
50,0,01361,Dan Forsman,14.55,31,213
51,0,01014,Fulton Allem,14.74,37,251
52,0,01132,Mark Brooks,14.75,54,366
53,0,01723,Andrew Magee,14.78,43,291
54,0,01235,Ben Crenshaw,14.86,44,296
55,0,01129,Bill Britton,14.93,30,201
56,0,06577,John Wilson,15.00,42,280
57,0,02256,Tom Watson,15.08,27,179
58,0,02322,Richard Zokol,15.10,29,192
59,0,01690,Bruce Lietzke,15.11,34,225
60,0,01968,Nick Price,15.14,33,218
61,0,01559,Hale Irwin,15.15,40,264
61,0,01864,Larry Nelson,15.15,25,165
63,0,01724,Jeff Maggert,15.19,48,316
64,0,06078,Esteban Toledo,15.23,30,197
65,0,01975,Tom Purtzer,15.32,34,222
66,0,06140,Sean Murphy,15.33,40,261
67,0,01282,Trevor Dodds,15.35,37,241
67,0,06567,Vijay Singh,15.35,39,254
69,0,06058,John Flannery,15.36,45,293
69,0,01527,Scott Hoch,15.36,47,306
71,0,02167,Mike Sullivan,15.45,34,220
72,0,01810,Phil Mickelson,15.54,39,251
73,0,01418,Bill Glasson,15.55,44,283
74,0,06609,Rob Boldt,15.68,29,185
74,0,02241,Bobby Wadkins,15.68,37,236
76,0,01385,Jim Gallagher Jr.,15.73,45,286
77,0,01414,Bob Gilder,15.85,42,265
78,0,01435,Wayne Grady,15.93,29,182
79,0,01557,John Inman,16.00,40,250
79,0,01837,Gil Morgan,16.00,36,225
81,0,01331,Rick Fehr,16.10,43,267
82,0,02267,D.A. Weibring,16.11,34,211
83,0,06197,Michael Allen,16.20,52,321
84,0,01824,Yoshinori Mizumaki,16.32,31,190
85,0,02230,Stan Utley,16.33,32,196
86,0,01549,Mike Hulbert,16.35,51,312
87,0,01766,Billy Mayfair,16.43,47,286
88,0,06315,Pete Jordan,16.48,44,267
89,0,01701,Bob Lohr,16.54,45,272
90,0,01771,Blaine McCallister,16.56,53,320
91,0,02095,Larry Silveira,16.59,36,217
92,0,06020,Steve Brodie,16.61,45,271
92,0,06090,Jim McGovern,16.61,47,283
94,0,01629,Eddie Kirby,16.67,23,138
94,0,01926,Steve Pate,16.67,49,294
96,0,06617,Brian Henninger,16.74,37,221
97,0,06062,Charles Raulerson,16.76,29,173
98,0,01945,Kenny Perry,16.81,57,339
99,0,02135,Mike Standly,16.99,52,306
100,0,01510,Nolan Henke,17.00,43,253
101,0,01266,Clark Dennis,17.01,58,341
102,0,06251,Chris DiMarco,17.03,47,276
103,0,01374,Robin Freeman,17.04,53,311
104,0,06657,Steve Rintoul,17.12,44,257
105,0,01920,Craig Parry,17.16,35,204
106,0,12663,Phil Tataurangi,17.19,33,192
107,0,02067,Ted Schulz,17.20,43,250
108,0,01139,Olin Browne,17.24,45,261
108,0,02201,Jim Thorpe,17.24,40,232
110,0,01444,Ken Green,17.27,48,278
111,0,02206,David Toms,17.28,52,301
112,0,02049,Gene Sauers,17.29,46,266
113,0,02239,Scott Verplank,17.31,36,208
114,0,02033,Dave Rummells,17.36,54,311
115,0,06214,Guy Boros,17.39,56,322
116,0,01024,Billy Andrade,17.45,48,275
117,0,01200,Keith Clearwater,17.48,54,309
118,0,06643,Paul Goydos,17.59,57,324
118,0,02007,Larry Rinker,17.59,38,216
120,0,01196,Brian Claar,17.61,53,301
121,0,01706,Davis Love III,17.65,57,323
122,0,02246,Duffy Waldorf,17.74,47,265
123,0,01938,David Peoples,17.75,49,276
124,0,01996,Mike Reid,17.79,37,208
125,0,01161,Mark Calcavecchia,17.88,54,302
126,0,01986,Joey Rassett,18.05,37,205
127,0,02223,Bob Tway,18.11,46,254
128,0,02100,Tim Simpson,18.18,48,264
129,0,01891,David Ogrin,18.22,49,269
130,0,06016,Brad Lardon,18.24,27,148
131,0,01755,Dick Mast,18.31,52,284
132,0,02146,Payne Stewart,18.33,44,240
133,0,06088,Steve Gotsche,18.42,28,152
133,0,06575,Dudley Hart,18.42,49,266
135,0,02225,Howard Twitty,18.57,52,280
136,0,01185,Brandel Chamblee,18.58,47,253
137,0,06809,Bob Burns,18.64,44,236
137,0,06527,Steve Stricker,18.64,63,338
139,0,01313,Steve Elkington,18.72,38,203
140,0,01887,Mark O'Meara,18.73,53,283
141,0,01006,John Adams,18.80,44,234
142,0,01748,Doug Martin,18.96,40,211
143,0,01156,Curt Byrum,18.98,52,274
144,0,08375,Paul Stankowski,19.01,46,242
145,0,01607,Brian Kamm,19.06,57,299
146,0,02245,Grant Waite,19.07,37,194
147,0,01648,Billy Kratzert,19.14,31,162
147,0,06589,Jeff Woodland,19.14,49,256
149,0,01353,Bruce Fleisher,19.20,43,224
149,0,02090,Tom Sieckmann,19.20,43,224
151,0,02303,Robert Wrenn,19.25,31,161
152,0,02294,Willie Wood,19.37,43,222
153,0,01905,Joe Ozaki,19.51,40,205
154,0,01468,Gary Hallberg,19.63,53,270
155,0,01307,Joel Edwards,19.66,46,234
156,0,01408,Kelly Gibson,19.74,61,309
157,0,01725,John Mahaffey,20.21,39,193
158,0,06034,Marco Dawson,20.37,55,270
158,0,01550,Ed Humenik,20.37,55,270
160,0,07569,Mark Carnevale,20.73,51,246
161,0,12661,Todd Barranger,20.90,42,201
162,0,07101,Dave Stockton Jr.,21.33,61,286
163,0,01707,Steve Lowery,21.34,67,314
164,0,06350,Bob May,21.39,43,201
165,0,01096,Phil Blackmar,21.43,39,182
166,0,10213,Dicky Pride,21.52,48,223
167,0,01261,Jay Delsing,21.59,65,301
168,0,06791,Mark Wurtz,21.74,60,276
169,0,02101,Joey Sindelar,22.16,43,194
170,0,01927,Dennis Paulson,22.26,59,265
171,0,01890,Brett Ogle,22.28,43,193
172,0,01072,Chip Beck,22.57,65,288
173,0,06012,Greg Kraft,22.78,64,281
174,0,02224,Greg Twiggs,23.56,41,174
175,0,02242,Lanny Wadkins,23.74,47,198
176,0,01392,Tom Garner,23.81,30,126
177,0,06591,Rocky Walcher,24.86,43,173
178,0,01133,Billy Ray Brown,26.21,38,145
179,0,07781,Ty Armstrong,28.17,40,142
