RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,20940,Kenichi Kuboya,13
2,0,08123,Jeff Brehaut,12
2,0,12510,Chad Campbell,12
2,0,01724,Jeff Maggert,12
2,0,01766,Billy Mayfair,12
2,0,24361,Pat Perez,12
2,0,01948,Tim Petrovic,12
8,0,10885,Robert Allenby,11
8,0,21739,Aaron Barber,11
8,0,01157,Tom Byrum,11
8,0,06251,Chris DiMarco,11
8,0,23983,Luke Donald,11
8,0,01381,Fred Funk,11
8,0,08545,Glen Hnatiuk,11
8,0,20634,Peter Lonard,11
8,0,22913,John Rollins,11
17,0,20029,Notah Begay III,10
17,0,24925,Jonathan Byrd,10
17,0,20593,Greg Chalmers,10
17,0,01306,David Edwards,10
17,0,21805,Harrison Frazar,10
17,0,01385,Jim Gallagher Jr.,10
17,0,12645,Brent Geiberger,10
17,0,08537,J.P. Hayes,10
17,0,12782,Tim Herron,10
17,0,08075,Jerry Kelly,10
17,0,01887,Mark O'Meara,10
17,0,01928,Corey Pavin,10
17,0,01941,Tom Pernice Jr.,10
17,0,01968,Nick Price,10
17,0,20127,Chris Riley,10
17,0,07101,Dave Stockton Jr.,10
17,0,08793,Tiger Woods,10
34,0,22371,Aaron Baddeley,9
34,0,10944,Thomas Bjørn,9
34,0,20848,Ángel Cabrera,9
34,0,01161,Mark Calcavecchia,9
34,0,01175,Jim Carter,9
34,0,20472,Alex Cejka,9
34,0,01185,Brandel Chamblee,9
34,0,24357,K.J. Choi,9
34,0,20229,Stewart Cink,9
34,0,12388,Michael Clark II,9
34,0,23541,Ben Crane,9
34,0,22621,Ben Curtis,9
34,0,12760,Danny Ellis,9
34,0,20121,Todd Fischer,9
34,0,10809,Jim Furyk,9
34,0,01408,Kelly Gibson,9
34,0,23353,J.J. Henry,9
34,0,01553,John Huston,9
34,0,26420,Richard Johnson,9
34,0,01619,Skip Kendall,9
34,0,12705,Cliff Kresge,9
34,0,22624,Joel Kribel,9
34,0,23552,Hank Kuehne,9
34,0,06332,Neal Lancaster,9
34,0,20573,Scott Laycock,9
34,0,11032,Frank Lickliter II,9
34,0,08547,John Maginnes,9
34,0,10585,Scott McCarron,9
34,0,08339,Spike McRoy,9
34,0,01797,Rocco Mediate,9
34,0,26950,John Morgan,9
34,0,22046,Geoff Ogilvy,9
34,0,22400,Hennie Otto,9
34,0,20572,Rod Pampling,9
34,0,20663,Brenden Pappas,9
34,0,01925,Jerry Pate,9
34,0,01945,Kenny Perry,9
34,0,23621,Rory Sabbatini,9
34,0,08375,Paul Stankowski,9
34,0,12755,Vance Veazey,9
34,0,10423,Mike Weir,9
34,0,20436,Garrett Willis,9
76,0,06004,Stephen Ames,8
76,0,23036,Chris Anderson,8
76,0,01035,Tommy Armour III,8
76,0,07867,Woody Austin,8
76,0,19824,Craig Barlow,8
76,0,07003,David Berganio Jr.,8
76,0,01086,Roy Biancalana,8
76,0,06809,Bob Burns,8
76,0,23656,Jason Caron,8
76,0,01196,Brian Claar,8
76,0,23135,Tim Clark,8
76,0,19825,Darren Clarke,8
76,0,06034,Marco Dawson,8
76,0,01313,Steve Elkington,8
76,0,01329,Brad Faxon,8
76,0,07457,Steve Flesch,8
76,0,01361,Dan Forsman,8
76,0,01378,David Frost,8
76,0,21209,Sergio Garcia,8
76,0,08725,Tom Gillis,8
76,0,01418,Bill Glasson,8
76,0,10201,Matt Gogel,8
76,0,21961,Charles Howell III,8
76,0,22378,Trevor Immelman,8
76,0,10821,Toshi Izawa,8
76,0,21731,Freddie Jacobson,8
76,0,08633,Per-Ulrik Johansson,8
76,0,23108,Matt Kuchar,8
76,0,01706,Davis Love III,8
76,0,01707,Steve Lowery,8
76,0,01761,Len Mattiace,8
76,0,25034,James McLean,8
76,0,25031,Andy Miller,8
76,0,23800,Bryce Molder,8
76,0,06373,José María Olazábal,8
76,0,20568,Anthony Painter,8
76,0,10107,Deane Pappas,8
76,0,20095,Carl Paulson,8
76,0,01938,David Peoples,8
76,0,10912,Craig Perks,8
76,0,01943,Chris Perry,8
76,0,10213,Dicky Pride,8
76,0,23497,Tag Ridings,8
76,0,24502,Adam Scott,8
76,0,22548,Patrick Sheehan,8
76,0,02106,Chris Smith,8
76,0,06527,Steve Stricker,8
76,0,20548,Hidemichi Tanaka,8
76,0,02206,David Toms,8
76,0,02214,Kirk Triplett,8
76,0,02223,Bob Tway,8
76,0,02225,Howard Twitty,8
76,0,02239,Scott Verplank,8
76,0,20396,Lee Westwood,8
76,0,02294,Willie Wood,8
131,0,23778,Brad Adamonis,7
131,0,20771,Steven Alker,7
131,0,01024,Billy Andrade,7
131,0,20098,Stuart Appleby,7
131,0,01042,Paul Azinger,7
131,0,12661,Todd Barranger,7
131,0,20099,Doug Barron,7
131,0,27124,Chris Baryla,7
131,0,07223,Brian Bateman,7
131,0,12652,Cameron Beckman,7
131,0,23614,Rich Beem,7
131,0,01139,Olin Browne,7
131,0,19972,José Coceres,7
131,0,01219,John Cook,7
131,0,01226,Fred Couples,7
131,0,01249,John Daly,7
131,0,19881,Robert Damron,7
131,0,08931,Glen Day,7
131,0,01261,Jay Delsing,7
131,0,06621,Joe Durant,7
131,0,23125,Brad Elder,7
131,0,06522,Ernie Els,7
131,0,20585,Niclas Fasth,7
131,0,01355,Raymond Floyd,7
131,0,12823,Carlos Franco,7
131,0,19846,Brian Gay,7
131,0,20574,Mathew Goggin,7
131,0,22892,Jason Gore,7
131,0,23338,David Gossett,7
131,0,21806,Paul Gow,7
131,0,06643,Paul Goydos,7
131,0,27351,John Guyton,7
131,0,01457,Jay Haas,7
131,0,01527,Scott Hoch,7
131,0,20608,David Howell,7
131,0,01569,Peter Jacobsen,7
131,0,01577,Lee Janzen,7
131,0,10733,Kent Jones,7
131,0,19970,Robert Karlsson,7
131,0,06012,Greg Kraft,7
131,0,10565,Ian Leggatt,7
131,0,10860,Justin Leonard,7
131,0,26770,James Lepp,7
131,0,01685,J.L. Lewis,7
131,0,12680,Shigeki Maruyama,7
131,0,01810,Phil Mickelson,7
131,0,23091,Alan Morin,7
131,0,20628,Arron Oberholser,7
131,0,01926,Steve Pate,7
131,0,25345,Carl Pettersson,7
131,0,20474,Phillip Price,7
131,0,07749,Brett Quigley,7
131,0,02002,John Riegger,7
131,0,02049,Gene Sauers,7
131,0,23034,Brent Schwarzrock,7
131,0,20645,John Senden,7
131,0,02099,Scott Simpson,7
131,0,06567,Vijay Singh,7
131,0,22293,Heath Slocum,7
131,0,11011,Mike Sposa,7
131,0,02131,Mike Springer,7
131,0,02133,Craig Stadler,7
131,0,22295,Darron Stiles,7
131,0,06595,Kevin Sutherland,7
131,0,02170,Hal Sutton,7
131,0,25450,Ty Tryon,7
131,0,02230,Stan Utley,7
131,0,02246,Duffy Waldorf,7
131,0,21878,Mark Wilson,7
131,0,26489,Cameron Yancey,7
131,0,02322,Richard Zokol,7
202,0,21633,Steve Allan,6
202,0,01014,Fulton Allem,6
202,0,21407,Arjun Atwal,6
202,0,20498,Briny Baird,6
202,0,07721,Pat Bates,6
202,0,01098,Jay Don Blake,6
202,0,06835,Bob Blean,6
202,0,06214,Guy Boros,6
202,0,07363,Craig Bowden,6
202,0,01116,Michael Bradley,6
202,0,01132,Mark Brooks,6
202,0,01142,Bart Bryant,6
202,0,24356,Jason Buha,6
202,0,12394,Tom Carter,6
202,0,25364,Paul Casey,6
202,0,01191,Barry Cheesman,6
202,0,01203,Russ Cochran,6
202,0,01282,Trevor Dodds,6
202,0,09011,David Duval,6
202,0,01307,Joel Edwards,6
202,0,01320,Bob Estes,6
202,0,01326,Nick Faldo,6
202,0,01334,Keith Fergus,6
202,0,06064,Jeff Gallagher,6
202,0,01388,Robert Gamez,6
202,0,20952,Philip Golding,6
202,0,07941,Mike Grob,6
202,0,01469,Dan Halldorson,6
202,0,01475,Donnie Hammond,6
202,0,06575,Dudley Hart,6
202,0,26758,David Hearn,6
202,0,08337,Mike Heinen,6
202,0,06617,Brian Henninger,6
202,0,01549,Mike Hulbert,6
202,0,06573,Brandt Jobe,6
202,0,01599,Steve Jones,6
202,0,20094,Jonathan Kaye,6
202,0,06475,Jeff Klein,6
202,0,01666,Bernhard Langer,6
202,0,23208,Alejandro Larrazabal,6
202,0,19904,Paul Lawrie,6
202,0,01677,Tom Lehman,6
202,0,01717,Sandy Lyle,6
202,0,01723,Andrew Magee,6
202,0,24781,Hunter Mahan,6
202,0,27120,Troy Matteson,6
202,0,06350,Bob May,6
202,0,12461,Paul McGinley,6
202,0,06090,Jim McGovern,6
202,0,24490,George McNeill,6
202,0,08635,Colin Montgomerie,6
202,0,20676,Patrick Moore,6
202,0,19817,Michael Muehr,6
202,0,01876,Greg Norman,6
202,0,01910,Arnold Palmer,6
202,0,12660,Jesper Parnevik,6
202,0,01927,Dennis Paulson,6
202,0,02010,Loren Roberts,6
202,0,22405,Justin Rose,6
202,0,26483,Andy Sanders,6
202,0,10649,Tom Scherrer,6
202,0,27388,Jeff Seavey,6
202,0,02101,Joey Sindelar,6
202,0,02104,Jeff Sluman,6
202,0,07707,Mike Small,6
202,0,27037,Sal Spallone,6
202,0,02135,Mike Standly,6
202,0,23177,Kenneth Staton,6
202,0,02202,Steen Tinning,6
202,0,12454,Mario Tiziani,6
202,0,06078,Esteban Toledo,6
202,0,02267,D.A. Weibring,6
202,0,12794,Tim Weinhart,6
202,0,23322,Brett Wetterich,6
202,0,10425,Jay Williamson,6
202,0,12602,Dean Wilson,6
202,0,20566,Kaname Yokoo,6
279,0,20051,Joe Acosta Jr.,5
279,0,06513,Ken Allard,5
279,0,26948,Camilo Benedetti,5
279,0,01093,Ronnie Black,5
279,0,01096,Phil Blackmar,5
279,0,07233,Bob Boyle,5
279,0,10837,Kevin Burton,5
279,0,20400,Michael Campbell,5
279,0,07569,Mark Carnevale,5
279,0,27094,Ben Case,5
279,0,20623,Gavin Coles,5
279,0,01284,Mike Donald,5
279,0,24236,Nick Dougherty,5
279,0,01323,Brad Fabel,5
279,0,22393,Michael Fergin,5
279,0,21836,Michael Flynn,5
279,0,01374,Robin Freeman,5
279,0,20473,Ignacio Garrido,5
279,0,25052,Derek Gillespie,5
279,0,01425,Ernie Gonzalez,5
279,0,20157,Retief Goosen,5
279,0,01444,Ken Green,5
279,0,20378,Mathias Grönberg,5
279,0,20766,Padraig Harrington,5
279,0,01510,Nolan Henke,5
279,0,20433,Mark Hensby,5
279,0,21007,Gabriel Hjertstedt,5
279,0,12716,Charley Hoffman,5
279,0,06315,Pete Jordan,5
279,0,20218,Shingo Katayama,5
279,0,26807,John Klauk,5
279,0,25431,Rob Labritz,5
279,0,08993,Franklin Langham,5
279,0,01668,Jeffrey Lankford,5
279,0,20382,Stephen Leaney,5
279,0,22388,John Ray Leary,5
279,0,12662,Thomas Levet,5
279,0,26815,Gibby Martens,5
279,0,01771,Blaine McCallister,5
279,0,10375,Sean McCarty,5
279,0,25572,Graeme McDowell,5
279,0,06515,Shaun Micheel,5
279,0,25478,Kiyoshi Miyazato,5
279,0,01823,Larry Mize,5
279,0,25396,Kevin Na,5
279,0,01920,Craig Parry,5
279,0,02007,Larry Rinker,5
279,0,26838,Tony Rohlik,5
279,0,02020,Eduardo Romero,5
279,0,25041,Todd Rose,5
279,0,02033,Dave Rummells,5
279,0,25692,Akio Sadakata,5
279,0,23110,Jeff Sanday,5
279,0,20624,David Smail,5
279,0,02159,Curtis Strange,5
279,0,06581,David Sutherland,5
279,0,12663,Phil Tataurangi,5
279,0,02245,Grant Waite,5
279,0,02257,Brian Watts,5
338,0,01001,Tommy Aaron,4
338,0,24846,Ricky Barnes,4
338,0,25274,Steven Bowditch,4
338,0,26672,Scott Brauer,4
338,0,06220,Jaxon Brigman,4
338,0,01143,Brad Bryant,4
338,0,25534,Clodomiro Carranza,4
338,0,06102,Ron Castillo,4
338,0,01200,Keith Clearwater,4
338,0,01206,Bobby Cole,4
338,0,24494,Erik Compton,4
338,0,01215,Charles Coody,4
338,0,01235,Ben Crenshaw,4
338,0,01242,Rod Curl,4
338,0,27215,Patrick Damron,4
338,0,21753,Brian Davis,4
338,0,21691,Robert-Jan Derksen,4
338,0,10705,Paul Dietsche,4
338,0,24427,Chris Downes,4
338,0,06036,Scott Dunlap,4
338,0,26724,Barry Evans,4
338,0,19906,Gary Evans,4
338,0,01343,Jon Fiedler,4
338,0,22379,Mark Foster,4
338,0,01364,Peter Fowler,4
338,0,20043,Edward Fryatt,4
338,0,20763,Pierre Fulke,4
338,0,24924,Bill Haas,4
338,0,25541,Damian Hale,4
338,0,01468,Gary Hallberg,4
338,0,01473,Todd Hamilton,4
338,0,01499,Mark Hayes,4
338,0,21522,Rick Heath,4
338,0,27126,Greg Hiller,4
338,0,25732,S.K. Ho,4
338,0,19823,David Howser,4
338,0,21350,Ryuji Imada,4
338,0,22034,Yasuharu Imano,4
338,0,01571,Barry Jaeckel,4
338,0,24511,Thongchai Jaidee,4
338,0,19958,Miguel Angel Jiménez,4
338,0,22032,Tomohiro Kondo,4
338,0,27342,Erich Kuhlman,4
338,0,25583,Mike Kullberg,4
338,0,06016,Brad Lardon,4
338,0,01682,Wayne Levi,4
338,0,27042,John Lynch,4
338,0,01736,Roger Maltbie,4
338,0,01737,Mark Maness,4
338,0,07077,David Marchand,4
338,0,07795,Richard Massey,4
338,0,01756,Hiroshi Matsuo,4
