RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
181,0,06527,Steve Stricker,$18935,397639
182,0,20498,Briny Baird,$18914,624190
183,0,20608,David Howell,$18704,224449
184,0,20663,Brenden Pappas,$18622,279340
185,0,08633,Per-Ulrik Johansson,$18091,126640
186,0,01473,Todd Hamilton,$18048,559494
187,0,24980,Scott Gutschewski,$17980,485486
188,0,23725,Brendan Jones,$17814,498816
189,0,22986,Søren Kjeldsen,$17667,17667
190,0,20369,John Bickerton,$17522,17522
190,0,23874,Tino Schuster,$17522,17522
192,0,24781,Hunter Mahan,$17340,589566
193,0,25632,Jimmy Walker,$17316,155850
194,0,22792,Peter Hanson,$17297,51891
195,0,06332,Neal Lancaster,$17167,532185
196,0,01723,Andrew Magee,$16854,488779
197,0,06515,Shaun Micheel,$16806,487401
198,0,20474,Phillip Price,$16776,419415
199,0,02246,Duffy Waldorf,$16525,462724
200,0,20472,Alex Cejka,$16454,510082
201,0,01569,Peter Jacobsen,$16416,180583
202,0,26539,Robert Rock,$16383,16383
202,0,20624,David Smail,$16383,16383
204,0,20623,Gavin Coles,$16341,359522
205,0,01577,Lee Janzen,$16259,422748
206,0,24494,Erik Compton,$15895,15895
207,0,07223,Brian Bateman,$15797,505516
208,0,20820,Patrik Sjöland,$15769,15769
209,0,01527,Scott Hoch,$15565,31130
210,0,12652,Cameron Beckman,$15293,474107
211,0,20095,Carl Paulson,$15247,198214
212,0,20939,Keiichiro Fukabori,$15223,15223
212,0,19903,Jonathan Lomas,$15223,15223
214,0,08725,Tom Gillis,$15037,421050
215,0,10117,Bob Heintz,$14812,355488
216,0,23969,Graeme Storm,$14806,14806
217,0,11032,Frank Lickliter II,$14744,486580
218,0,12645,Brent Geiberger,$14740,309558
219,0,28158,Steve Marino,$14542,14542
220,0,08339,Spike McRoy,$14493,173919
221,0,01219,John Cook,$14391,374185
222,0,02106,Chris Smith,$14199,454375
223,0,23903,Stephen Gangluff,$14161,14161
224,0,08931,Glen Day,$13711,370220
225,0,10649,Tom Scherrer,$13666,27333
226,0,27060,John Mallinger,$13553,13553
227,0,21528,Henrik Stenson,$13479,53919
228,0,07363,Craig Bowden,$13327,199911
229,0,24604,Hunter Haas,$13283,371925
230,0,21695,Maarten Lafeber,$13121,26243
230,0,02256,Tom Watson,$13121,26243
232,0,21633,Steve Allan,$13075,418428
233,0,07187,Ron Philo Jr.,$12750,12750
234,0,23063,Scott Hend,$12723,356247
235,0,01361,Dan Forsman,$12596,214134
236,0,26287,Roland Thatcher,$12549,326299
237,0,10201,Matt Gogel,$12291,344150
238,0,08993,Franklin Langham,$12272,380435
239,0,19972,José Coceres,$12259,269704
240,0,19958,Miguel Angel Jiménez,$12155,109398
241,0,25240,D.A. Points,$12137,400540
242,0,27708,Jason Hartwick,$12090,12090
243,0,21806,Paul Gow,$12016,324458
244,0,01157,Tom Byrum,$11998,323953
245,0,08063,Kelly Grunewald,$11935,11935
246,0,02131,Mike Springer,$11853,59268
247,0,25818,Scott Piercy,$11785,47140
248,0,23043,Paul Sheehan,$11715,11715
249,0,01624,Darrell Kestner,$11700,11700
250,0,01717,Sandy Lyle,$11608,46433
251,0,01823,Larry Mize,$11498,206968
252,0,24290,D.J. Brigman,$11340,294849
253,0,06514,Kevin Johnson,$11330,11330
254,0,27352,Steve Collins,$11250,11250
255,0,01042,Paul Azinger,$11204,246489
256,0,27466,Spencer Levin,$11154,78082
257,0,26679,Kevin Stadler,$11144,367775
258,0,01378,David Frost,$11125,111257
259,0,24912,Will MacKenzie,$11021,275528
260,0,06078,Esteban Toledo,$10983,76887
261,0,07707,Mike Small,$10950,21900
262,0,20160,Charlie Wi,$10873,250080
263,0,27214,Kevin Streelman,$10847,21694
264,0,23036,Chris Anderson,$10813,270347
265,0,20127,Chris Riley,$10749,268735
266,0,01938,David Peoples,$10658,127907
267,0,12716,Charley Hoffman,$10656,10656
268,0,20445,Casey Martin,$10547,10547
268,0,27615,Chris Nallen,$10547,10547
270,0,02190,Doug Tewell,$10088,10088
271,0,01132,Mark Brooks,$9773,273667
272,0,21522,Rick Heath,$9735,9735
273,0,01927,Dennis Paulson,$9672,232146
274,0,10699,Ahmad Bateman,$9625,9625
275,0,26948,Camilo Benedetti,$9600,9600
276,0,12826,Paul Claxton,$9300,269700
277,0,01887,Mark O'Meara,$9093,190969
278,0,10831,Greg Meyer,$8928,8928
279,0,25234,Jason Knutzon,$8920,8920
280,0,08545,Glen Hnatiuk,$8817,185162
281,0,01876,Greg Norman,$8761,17522
282,0,20580,Andre Stolz,$8731,104775
283,0,24227,Justin Bolli,$8641,207399
284,0,01633,Tom Kite,$8619,103429
285,0,25274,Steven Bowditch,$8299,8299
286,0,26758,David Hearn,$8227,197452
287,0,27770,Camilo Villegas,$8150,16300
288,0,27573,Gavin Flint,$7932,7932
289,0,24236,Nick Dougherty,$7911,47467
290,0,12454,Mario Tiziani,$7896,181618
291,0,26497,Casey Wittenberg,$7505,67547
292,0,20436,Garrett Willis,$7464,52250
293,0,10213,Dicky Pride,$7386,36931
294,0,01468,Gary Hallberg,$7160,7160
295,0,01771,Blaine McCallister,$7139,64253
296,0,06140,Sean Murphy,$7040,21120
297,0,01306,David Edwards,$6939,62459
297,0,20502,Michael Long,$6939,180418
299,0,01323,Brad Fabel,$6925,6925
299,0,01682,Wayne Levi,$6925,6925
301,0,26597,Ben Portie,$6780,6780
302,0,01475,Donnie Hammond,$6716,20150
303,0,02245,Grant Waite,$6475,38855
304,0,27649,Brandt Snedeker,$6365,12731
305,0,10912,Craig Perks,$6347,171378
306,0,06016,Brad Lardon,$6332,25331
307,0,01116,Michael Bradley,$6313,25254
308,0,01599,Steve Jones,$6207,124144
309,0,01761,Len Mattiace,$6165,209637
310,0,23540,Jason Allred,$6084,176436
311,0,23739,Ryan Dillon,$6060,6060
312,0,01487,Jeff Hart,$5876,135165
313,0,02002,John Riegger,$5832,23328
314,0,24663,Y.E. Yang,$5713,22855
315,0,01619,Skip Kendall,$5642,180560
316,0,27382,Wil Collins,$5600,11200
317,0,20935,Toru Taniguchi,$5554,38880
318,0,06214,Guy Boros,$5553,27765
319,0,23048,Eric Axley,$5550,11100
320,0,28220,Colby Beckstrom,$5547,11095
321,0,12760,Danny Ellis,$5279,36956
322,0,10565,Ian Leggatt,$5273,63283
323,0,22363,Don Yrene,$5226,10452
324,0,02218,Ted Tryba,$5218,10437
325,0,01418,Bill Glasson,$5163,108426
326,0,25732,S.K. Ho,$5139,15419
327,0,01127,Danny Briggs,$5132,148835
328,0,28088,Matt Davidson,$4945,98905
329,0,24511,Thongchai Jaidee,$4788,19153
330,0,02135,Mike Standly,$4452,8904
331,0,01175,Jim Carter,$4165,104138
332,0,02049,Gene Sauers,$4155,29091
333,0,01755,Dick Mast,$4017,12053
334,0,06090,Jim McGovern,$3966,7932
335,0,02099,Scott Simpson,$3950,35556
336,0,10962,Bradley Hughes,$3840,76818
337,0,25692,Akio Sadakata,$3657,7315
338,0,06617,Brian Henninger,$3618,7236
339,0,25034,James McLean,$3600,18000
340,0,01713,David Lundstrom,$3500,7000
341,0,25847,Rob Rashell,$3375,84391
342,0,01533,P.H. Horgan III,$3270,6540
343,0,21498,Hideto Tanihara,$3141,62832
344,0,20029,Notah Begay III,$3140,34545
345,0,25741,Nick Gilliam,$2975,8925
346,0,06809,Bob Burns,$2960,44407
347,0,01282,Trevor Dodds,$2910,5820
348,0,02033,Dave Rummells,$2820,5640
349,0,12309,Bob Sowards,$2737,19162
350,0,06599,John Elliott,$2712,67819
351,0,02257,Brian Watts,$2645,18520
352,0,22224,Euan Walters,$2575,46365
353,0,02136,Chris Starkjohann,$2479,9917
354,0,23613,Rich Barcelo,$2315,6945
355,0,01374,Robin Freeman,$2157,17257
356,0,08881,Tripp Isenhour,$2064,14448
357,0,26950,John Morgan,$1911,21030
358,0,02170,Hal Sutton,$1832,18320
359,0,01549,Mike Hulbert,$1507,6030
360,0,01926,Steve Pate,$1378,12402
361,0,08337,Mike Heinen,$900,6300
362,0,08547,John Maginnes,$592,10080
363,0,09011,David Duval,$381,7630
