RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,08793,Tiger Woods,12.30,4.52,-2.64,3.78
2,0,01887,Mark O'Meara,10.43,3.83,-2.59,4.08
3,0,09011,David Duval,9.67,3.64,-2.26,3.94
4,0,01706,Davis Love III,9.43,4.82,-3.09,3.08
5,0,06522,Ernie Els,9.18,5.54,-3.57,3.08
6,0,01968,Nick Price,8.98,4.37,-2.57,2.78
7,0,08635,Colin Montgomerie,8.91,4.89,-3.29,3.48
8,0,20396,Lee Westwood,8.65,3.42,-2.08,4.02
9,0,06567,Vijay Singh,8.51,3.66,-2.30,3.66
10,0,01810,Phil Mickelson,7.76,4.19,-2.93,2.70
11,0,01226,Fred Couples,7.65,2.35,-1.79,2.50
12,0,10809,Jim Furyk,7.23,3.26,-1.98,2.84
13,0,01906,Masashi Jumbo Ozaki,6.77,3.46,-2.30,2.02
14,0,12660,Jesper Parnevik,6.47,2.85,-1.71,2.16
15,0,10860,Justin Leonard,6.42,4.13,-2.52,2.24
16,0,01313,Steve Elkington,6.18,2.66,-1.59,1.40
17,0,19825,Darren Clarke,5.72,2.19,-1.37,2.44
18,0,01876,Greg Norman,5.65,5.17,-3.26,.52
19,0,02257,Brian Watts,5.23,1.82,-1.19,1.88
20,0,01527,Scott Hoch,5.22,3.77,-2.46,1.56
21,0,01161,Mark Calcavecchia,5.19,2.65,-1.64,2.00
22,0,01677,Tom Lehman,5.08,4.25,-3.05,1.44
23,0,01577,Lee Janzen,5.02,2.12,-1.32,1.96
24,0,02256,Tom Watson,4.75,2.19,-1.51,1.22
25,0,06373,José María Olazábal,4.62,1.46,-.73,1.72
26,0,06527,Steve Stricker,4.60,1.45,-1.35,1.88
27,0,02146,Payne Stewart,4.51,1.67,-1.14,1.68
28,0,01666,Bernhard Langer,4.45,2.64,-1.55,1.18
29,0,01553,John Huston,4.40,.69,-.58,2.40
30,0,01724,Jeff Maggert,4.25,2.32,-1.57,1.42
31,0,01219,John Cook,4.25,2.07,-1.35,1.66
32,0,02223,Bob Tway,4.09,1.52,-1.05,1.78
33,0,20098,Stuart Appleby,4.09,2.07,-1.08,1.38
34,0,02170,Hal Sutton,4.00,.95,-.55,1.96
35,0,01599,Steve Jones,3.61,2.97,-2.01,.88
36,0,06573,Brandt Jobe,3.60,1.04,-.64,1.22
37,0,02300,Ian Woosnam,3.44,2.68,-1.86,.90
38,0,02104,Jeff Sluman,3.38,1.78,-1.21,1.56
39,0,12823,Carlos Franco,3.36,1.11,-.69,1.06
