RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,01444,Ken Green,19,317,0
2,0,01161,Mark Calcavecchia,13,386,0
2,0,02101,Joey Sindelar,13,353,0
4,0,02246,Duffy Waldorf,12,302,0
5,0,01151,Clark Burroughs,11,291,0
5,0,01361,Dan Forsman,11,437,0
5,0,06284,Jim Hallet,11,345,0
5,0,01783,Mark McCumber,11,244,0
5,0,02049,Gene Sauers,11,343,0
10,0,01553,John Huston,10,312,0
10,0,01662,Greg Ladehoff,10,340,0
12,0,01035,Tommy Armour III,9,317,0
12,0,01096,Phil Blackmar,9,257,0
12,0,01310,Dave Eichelberger,9,334,0
12,0,01549,Mike Hulbert,9,371,0
12,0,01706,Davis Love III,9,295,0
12,0,01846,Jodie Mudd,9,326,0
12,0,01958,Dan Pohl,9,283,0
12,0,02133,Craig Stadler,9,215,0
12,0,02146,Payne Stewart,9,297,0
12,0,02190,Doug Tewell,9,227,0
12,0,02223,Bob Tway,9,327,0
12,0,02313,Bruce Zabriski,9,287,0
24,0,01197,Bobby Clampett,8,306,0
24,0,01226,Fred Couples,8,337,0
24,0,01414,Bob Gilder,8,281,0
24,0,01499,Mark Hayes,8,343,0
24,0,01715,Mark Lye,8,309,0
24,0,01717,Sandy Lyle,8,191,0
24,0,01782,Mike McCullough,8,300,0
24,0,01941,Tom Pernice Jr.,8,296,0
24,0,02007,Larry Rinker,8,329,0
24,0,02192,Steve Thomas,8,252,0
24,0,02241,Bobby Wadkins,8,363,0
24,0,02242,Lanny Wadkins,8,285,0
24,0,02244,Fred Wadsworth,8,260,0
37,0,01093,Ronnie Black,7,281,0
37,0,01329,Brad Faxon,7,307,0
37,0,01475,Donnie Hammond,7,341,0
37,0,01569,Peter Jacobsen,7,269,0
37,0,01723,Andrew Magee,7,309,0
37,0,01755,Dick Mast,7,325,0
37,0,01771,Blaine McCallister,7,363,0
37,0,01837,Gil Morgan,7,239,0
37,0,02041,Bill Sander,7,285,0
37,0,02148,Ray Stewart,7,321,0
37,0,02159,Curtis Strange,7,261,0
37,0,02239,Scott Verplank,7,327,0
37,0,02303,Robert Wrenn,7,325,0
50,0,01006,John Adams,6,212,0
50,0,01098,Jay Don Blake,6,367,0
50,0,01150,George Burns,6,198,0
50,0,01154,Bill Buttner,6,301,0
50,0,01191,Barry Cheesman,6,248,0
50,0,01201,Lennie Clements,6,357,0
50,0,01203,Russ Cochran,6,335,0
50,0,01331,Rick Fehr,6,273,0
50,0,01390,Buddy Gardner,6,375,0
50,0,01425,Ernie Gonzalez,6,278,0
50,0,01468,Gary Hallberg,6,209,0
50,0,01682,Wayne Levi,6,299,0
50,0,01736,Roger Maltbie,6,265,0
50,0,01790,Pat McGowan,6,317,0
50,0,01851,Bob Murphy,6,252,0
50,0,01858,Tommy Nakajima,6,134,0
50,0,01864,Larry Nelson,6,188,0
50,0,01876,Greg Norman,6,148,0
50,0,01884,Mac O'Grady,6,205,0
50,0,01926,Steve Pate,6,331,0
