RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,24502,Adam Scott,55.88,114,204
2,0,26331,Charl Schwartzel,51.06,96,188
3,0,28237,Rory McIlroy,50.98,104,204
4,0,21528,Henrik Stenson,50.57,89,176
5,0,34265,Will Wilcox,49.66,72,145
6,0,32102,Rickie Fowler,49.64,136,274
7,0,32839,Hideki Matsuyama,49.19,122,248
8,0,30925,Dustin Johnson,48.89,88,180
9,0,27064,Jhonattan Vegas,48.68,111,228
10,0,36689,Brooks Koepka,48.21,81,168
11,0,27936,Martin Laird,48.04,98,204
12,0,22371,Aaron Baddeley,48.00,108,225
12,0,29221,Webb Simpson,48.00,120,250
14,0,29740,Brad Fritsch,47.92,69,144
15,0,25804,Bubba Watson,47.81,109,228
16,0,22405,Justin Rose,47.77,107,224
17,0,25632,Jimmy Walker,47.68,144,302
18,0,35732,Wes Roach,47.67,92,193
19,0,28089,Jason Day,47.30,70,148
20,0,30852,Ryo Ishikawa,47.18,117,248
21,0,24358,Robert Garrigus,47.06,120,255
22,0,29461,Jamie Lovemark,46.96,85,181
23,0,20645,John Senden,46.64,139,298
24,0,21961,Charles Howell III,46.63,152,326
25,0,25396,Kevin Na,46.58,136,292
26,0,25686,Jason Dufner,46.55,81,174
27,0,23409,James Driscoll,46.40,103,222
28,0,25274,Steven Bowditch,46.29,131,283
29,0,34099,Harris English,46.01,127,276
30,0,23320,Ryan Palmer,45.91,118,257
31,0,25364,Paul Casey,45.88,78,170
32,0,24024,Zach Johnson,45.80,131,286
33,0,33461,Morgan Hoffmann,45.79,136,297
34,0,34046,Jordan Spieth,45.22,142,314
35,0,24138,Ian Poulter,45.11,83,184
36,0,07867,Woody Austin,45.05,82,182
37,0,30926,Chris Kirk,45.00,144,320
38,0,28259,Sangmoon Bae,44.94,111,247
39,0,29926,Danny Lee,44.81,108,241
40,0,28307,Matt Every,44.79,116,259
41,0,29535,Brice Garnett,44.66,117,262
42,0,29420,Billy Horschel,44.59,132,296
43,0,34360,Patrick Reed,44.49,121,272
44,0,26300,Matt Jones,44.28,120,271
45,0,21753,Brian Davis,44.03,129,293
46,0,06567,Vijay Singh,43.95,109,248
47,0,27963,Chris Stroud,43.91,119,271
48,0,23108,Matt Kuchar,43.89,115,262
49,0,34021,Bud Cauley,43.79,74,169
50,0,27095,Nick Watney,43.70,104,238
51,0,34563,Chesson Hadley,43.51,114,262
