RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,28237,Rory McIlroy,22.69,157,692
2,0,25804,Bubba Watson,19.52,155,794
3,0,23320,Ryan Palmer,19.25,179,930
4,0,24502,Adam Scott,19.15,144,752
5,0,02206,David Toms,19.03,130,683
6,0,20396,Lee Westwood,18.73,112,598
7,0,23108,Matt Kuchar,18.56,180,970
8,0,21209,Sergio Garcia,18.55,118,636
9,0,34431,Robert Streb,18.49,144,779
10,0,25632,Jimmy Walker,18.47,193,1045
11,0,32366,Kevin Chappell,18.46,190,1029
12,0,26596,Ryan Moore,18.28,166,908
13,0,08075,Jerry Kelly,18.25,159,871
14,0,27770,Camilo Villegas,18.24,189,1036
15,0,12716,Charley Hoffman,18.20,180,989
16,0,34046,Jordan Spieth,18.16,192,1057
17,0,24490,George McNeill,18.14,156,860
18,0,20848,Ángel Cabrera,18.13,138,761
19,0,25572,Graeme McDowell,18.11,123,679
20,0,21961,Charles Howell III,18.06,208,1152
20,0,27214,Kevin Streelman,18.06,151,836
22,0,30925,Dustin Johnson,18.04,112,621
22,0,30944,Jason Kokrak,18.04,125,693
24,0,27141,J.B. Holmes,17.92,165,921
25,0,35300,Andrew Loupe,17.89,119,665
26,0,22405,Justin Rose,17.82,129,724
27,0,27963,Chris Stroud,17.81,171,960
28,0,27436,Graham DeLaet,17.76,152,856
29,0,36689,Brooks Koepka,17.75,109,614
30,0,28475,Jeff Overton,17.67,147,832
31,0,33141,Keegan Bradley,17.65,167,946
32,0,27408,Martin Kaymer,17.57,123,700
33,0,32839,Hideki Matsuyama,17.55,153,872
34,0,25364,Paul Casey,17.48,107,612
34,0,31323,Gary Woodland,17.48,172,984
36,0,34409,David Lingmerth,17.44,143,820
37,0,25562,Andres Romero,17.42,147,844
38,0,31560,Brian Stuard,17.39,165,949
39,0,25345,Carl Pettersson,17.37,174,1002
40,0,24358,Robert Garrigus,17.35,149,859
40,0,35539,Luke Guthrie,17.35,161,928
42,0,20098,Stuart Appleby,17.24,169,980
42,0,21528,Henrik Stenson,17.24,100,580
44,0,28259,Sangmoon Bae,17.18,140,815
44,0,32102,Rickie Fowler,17.18,157,914
46,0,32150,Michael Thompson,17.15,135,787
47,0,29518,Brendan Steele,17.09,155,907
48,0,34563,Chesson Hadley,17.07,155,908
48,0,33461,Morgan Hoffmann,17.07,185,1084
50,0,01810,Phil Mickelson,17.06,129,756
