RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
83,0,27649,Brandt Snedeker,3.48,303,87
87,0,32334,Charlie Beljan,3.47,250,72
87,0,34261,Scott Langley,3.47,323,93
87,0,24781,Hunter Mahan,3.47,295,85
87,0,28132,Tyrone Van Aswegen,3.47,271,78
91,0,26758,David Hearn,3.46,336,97
92,0,25444,Justin Hicks,3.45,342,99
92,0,25834,Daniel Summerhays,3.45,338,98
92,0,27064,Jhonattan Vegas,3.45,259,75
95,0,10809,Jim Furyk,3.44,275,80
95,0,20645,John Senden,3.44,341,99
97,0,34021,Bud Cauley,3.43,192,56
97,0,23983,Luke Donald,3.43,192,56
97,0,29425,Andrew Svoboda,3.43,264,77
100,0,24507,Jason Bohn,3.42,277,81
100,0,20593,Greg Chalmers,3.42,277,81
102,0,26300,Matt Jones,3.41,283,83
102,0,26329,Louis Oosthuizen,3.41,157,46
102,0,23623,Bo Van Pelt,3.41,283,83
105,0,27895,Jonas Blixt,3.40,211,62
105,0,32640,Troy Merritt,3.40,211,62
105,0,24361,Pat Perez,3.40,286,84
108,0,25274,Steven Bowditch,3.39,315,93
108,0,33122,Russell Knox,3.39,312,92
110,0,24925,Jonathan Byrd,3.38,243,72
111,0,21753,Brian Davis,3.37,313,93
112,0,34409,David Lingmerth,3.36,255,76
113,0,24357,K.J. Choi,3.35,268,80
113,0,25191,Gonzalo Fernandez-Castaño,3.35,275,82
113,0,33419,Cameron Tringale,3.35,372,111
116,0,24494,Erik Compton,3.34,294,88
116,0,28500,Martin Flores,3.34,284,85
116,0,28486,Michael Putnam,3.34,341,102
116,0,34264,Hudson Swafford,3.34,237,71
120,0,20229,Stewart Cink,3.33,303,91
120,0,23135,Tim Clark,3.33,250,75
120,0,20104,Ken Duke,3.33,260,78
120,0,29535,Brice Garnett,3.33,293,88
124,0,23409,James Driscoll,3.32,236,71
125,0,01706,Davis Love III,3.31,238,72
126,0,20157,Retief Goosen,3.30,297,90
126,0,22046,Geoff Ogilvy,3.30,264,80
128,0,23638,Brendon de Jonge,3.29,359,109
128,0,27120,Troy Matteson,3.29,191,58
128,0,30110,Kyle Stanley,3.29,273,83
131,0,06522,Ernie Els,3.28,259,79
131,0,33418,Shawn Stefani,3.28,197,60
133,0,35139,Richard Lee,3.27,255,78
133,0,23800,Bryce Molder,3.27,239,73
133,0,34265,Will Wilcox,3.27,160,49
136,0,10885,Robert Allenby,3.26,264,81
136,0,23541,Ben Crane,3.26,264,81
136,0,22621,Ben Curtis,3.26,238,73
139,0,27466,Spencer Levin,3.25,192,59
140,0,07867,Woody Austin,3.24,191,59
140,0,27933,John Merrick,3.24,269,83
140,0,06567,Vijay Singh,3.24,269,83
143,0,25900,Lucas Glover,3.23,213,66
143,0,22293,Heath Slocum,3.23,223,69
145,0,31193,Jim Renner,3.22,190,59
145,0,27330,Josh Teater,3.22,283,88
147,0,10860,Justin Leonard,3.19,239,75
148,0,12510,Chad Campbell,3.17,168,53
148,0,31557,Jim Herman,3.17,184,58
148,0,34174,John Huh,3.17,263,83
151,0,20498,Briny Baird,3.16,158,50
151,0,25720,Chad Collins,3.16,234,74
151,0,29222,Billy Hurley III,3.16,272,86
151,0,30692,Scott Stallings,3.16,240,76
151,0,20160,Charlie Wi,3.16,221,70
151,0,25349,Tim Wilkinson,3.16,259,82
157,0,32448,James Hahn,3.14,251,80
157,0,24140,Sean O'Hair,3.14,242,77
159,0,35541,John Peterson,3.12,187,60
160,0,24663,Y.E. Yang,3.09,241,78
161,0,26956,Bronson La'Cassie,3.06,144,47
162,0,37273,Derek Ernst,3.05,232,76
162,0,19846,Brian Gay,3.05,241,79
164,0,27556,Ted Potter Jr.,3.04,207,68
165,0,22378,Trevor Immelman,3.03,242,80
165,0,25240,D.A. Points,3.03,221,73
165,0,32333,Kevin Tway,3.03,182,60
165,0,26289,Boo Weekley,3.03,218,72
169,0,23353,J.J. Henry,3.01,262,87
170,0,28780,Nicholas Thompson,2.99,242,81
171,0,01724,Jeff Maggert,2.98,161,54
172,0,32200,Roberto Castro,2.97,220,74
173,0,10423,Mike Weir,2.95,192,65
174,0,22913,John Rollins,2.94,235,80
175,0,26951,Johnson Wagner,2.88,187,65
176,0,21878,Mark Wilson,2.75,179,65
177,0,28092,D.H. Lee,2.68,134,50
