RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
108,0,20157,Retief Goosen,288.8,31764,110
108,0,27747,Hiroshi Iwata,288.8,45339,157
108,0,33413,Ben Martin,288.8,48520,168
111,0,31416,Derek Fathauer,288.2,54190,188
112,0,30163,Henrik Norlander,288.1,38316,133
112,0,30110,Kyle Stanley,288.1,51001,177
114,0,25834,Daniel Summerhays,288.0,52423,182
114,0,28132,Tyrone Van Aswegen,288.0,58178,202
116,0,12510,Chad Campbell,287.9,49522,172
117,0,20572,Rod Pampling,287.7,28768,100
118,0,24846,Ricky Barnes,287.6,53488,186
118,0,37454,Whee Kim,287.6,44870,156
118,0,31202,William McGirt,287.6,56373,196
118,0,23621,Rory Sabbatini,287.6,28762,100
122,0,23638,Brendon de Jonge,287.5,44273,154
123,0,23353,J.J. Henry,287.3,37930,132
123,0,26476,Chez Reavie,287.3,49411,172
123,0,29476,Kyle Reifers,287.3,61187,213
126,0,32640,Troy Merritt,287.2,41924,146
127,0,23325,Vaughn Taylor,287.0,41325,144
127,0,27770,Camilo Villegas,287.0,45349,158
129,0,25198,Francesco Molinari,286.7,36692,128
130,0,29926,Danny Lee,286.6,48149,168
130,0,32876,Martin Piller,286.6,32388,113
132,0,29221,Webb Simpson,286.3,40075,140
132,0,35891,Cameron Smith,286.3,34930,122
132,0,27963,Chris Stroud,286.3,45813,160
135,0,25892,Steve Wheatcroft,286.2,46371,162
136,0,30926,Chris Kirk,285.9,46313,162
137,0,33122,Russell Knox,285.8,46292,162
137,0,23108,Matt Kuchar,285.8,54876,192
139,0,34261,Scott Langley,285.7,35999,126
140,0,24912,Will MacKenzie,285.6,45699,160
141,0,29745,Tyler Aldridge,285.2,45059,158
142,0,33419,Cameron Tringale,285.1,41621,146
143,0,28475,Jeff Overton,285.0,37050,130
144,0,34409,David Lingmerth,284.8,41580,146
145,0,24494,Erik Compton,284.7,35868,126
145,0,34174,John Huh,284.7,48394,170
147,0,24490,George McNeill,284.5,29022,102
148,0,39975,Michael Kim,284.3,54595,192
149,0,32200,Roberto Castro,284.2,55136,194
150,0,26596,Ryan Moore,283.2,43615,154
151,0,23983,Luke Donald,282.9,41306,146
152,0,20098,Stuart Appleby,282.7,39010,138
153,0,25240,D.A. Points,282.3,28791,102
154,0,10885,Robert Allenby,282.2,28782,102
155,0,20472,Alex Cejka,281.5,35475,126
156,0,25572,Graeme McDowell,281.4,33773,120
157,0,27466,Spencer Levin,281.3,54019,192
158,0,26758,David Hearn,281.2,51186,182
158,0,27942,Rob Oppenheim,281.2,35156,125
160,0,10809,Jim Furyk,280.8,29203,104
161,0,28092,D.H. Lee,280.4,31971,114
162,0,23541,Ben Crane,280.3,40362,144
162,0,21731,Freddie Jacobson,280.3,48219,172
164,0,20104,Ken Duke,280.2,30257,108
164,0,36801,Mark Hubbard,280.2,54354,194
164,0,23800,Bryce Molder,280.2,43709,156
167,0,24024,Zach Johnson,280.1,48185,172
167,0,30927,Brendon Todd,280.1,35290,126
169,0,34466,Peter Malnati,279.7,47549,170
170,0,25396,Kevin Na,279.6,47531,170
171,0,25720,Chad Collins,279.3,40776,146
171,0,25349,Tim Wilkinson,279.3,37981,136
173,0,10213,Dicky Pride,278.9,29561,106
174,0,08075,Jerry Kelly,278.2,40063,144
175,0,06527,Steve Stricker,278.0,29471,106
176,0,29222,Billy Hurley III,277.7,36657,132
176,0,31560,Brian Stuard,277.7,36657,132
178,0,45526,Abraham Ancer,276.4,26534,96
179,0,24507,Jason Bohn,276.3,37020,134
180,0,40058,Zac Blair,275.3,50113,182
180,0,24357,K.J. Choi,275.3,40190,146
182,0,21878,Mark Wilson,274.7,34063,124
183,0,34262,Jon Curran,271.9,51654,190
184,0,30711,Colt Knost,269.7,44236,164
184,0,02206,David Toms,269.7,33439,124
