RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,5652667
2,0,06527,Steve Stricker,2154000
3,0,07457,Steve Flesch,1882314
4,0,23621,Rory Sabbatini,1729650
5,0,01810,Phil Mickelson,1699400
6,0,10860,Justin Leonard,1419145
7,0,23135,Tim Clark,1362157
8,0,22405,Justin Rose,1318133
9,0,22371,Aaron Baddeley,1283735
10,0,27649,Brandt Snedeker,1236433
11,0,07867,Woody Austin,1191676
12,0,24357,K.J. Choi,1149367
13,0,20850,Daniel Chopra,1143409
14,0,06004,Stephen Ames,1105171
15,0,01161,Mark Calcavecchia,1091697
16,0,10423,Mike Weir,1058682
17,0,20628,Arron Oberholser,1053707
18,0,06522,Ernie Els,1033743
19,0,22046,Geoff Ogilvy,957273
20,0,24490,George McNeill,925793
21,0,20645,John Senden,916165
22,0,25345,Carl Pettersson,903635
23,0,02239,Scott Verplank,897496
24,0,24502,Adam Scott,850967
25,0,24024,Zach Johnson,850050
26,0,23322,Brett Wetterich,842404
27,0,01766,Billy Mayfair,821917
28,0,24140,Sean O'Hair,821498
29,0,12510,Chad Campbell,794710
30,0,06197,Michael Allen,785655
31,0,22293,Heath Slocum,762925
32,0,21209,Sergio Garcia,761268
33,0,28475,Jeff Overton,752866
34,0,27770,Camilo Villegas,735000
35,0,21731,Freddie Jacobson,731768
36,0,12680,Shigeki Maruyama,676728
37,0,20433,Mark Hensby,656087
38,0,26289,Boo Weekley,644952
39,0,12660,Jesper Parnevik,642160
40,0,27060,John Mallinger,636590
41,0,26951,Johnson Wagner,623833
42,0,20229,Stewart Cink,611585
43,0,24358,Robert Garrigus,590990
44,0,12652,Cameron Beckman,583596
45,0,01948,Tim Petrovic,564272
46,0,24781,Hunter Mahan,556038
47,0,23349,Charles Warren,550804
48,0,26679,Kevin Stadler,502975
49,0,20104,Ken Duke,502869
50,0,23623,Bo Van Pelt,491942
51,0,23788,D.J. Trahan,485612
52,0,10885,Robert Allenby,485330
53,0,12716,Charley Hoffman,472393
54,0,24138,Ian Poulter,469000
55,0,20378,Mathias Grönberg,452510
56,0,24925,Jonathan Byrd,441714
57,0,10733,Kent Jones,438018
58,0,24924,Bill Haas,431037
59,0,01388,Robert Gamez,424420
60,0,25900,Lucas Glover,421772
61,0,22892,Jason Gore,421609
62,0,23614,Rich Beem,417602
63,0,27963,Chris Stroud,403561
64,0,20160,Charlie Wi,394524
65,0,20472,Alex Cejka,393127
66,0,23718,Nathan Green,381503
67,0,08075,Jerry Kelly,380462
68,0,12602,Dean Wilson,373866
69,0,22378,Trevor Immelman,368000
70,0,20634,Peter Lonard,362143
71,0,10809,Jim Furyk,355780
72,0,19803,Ryan Armour,353730
73,0,21753,Brian Davis,347665
74,0,24361,Pat Perez,341360
75,0,20574,Mathew Goggin,341127
76,0,21470,Daisuke Maruyama,340638
77,0,24449,Parker McLachlin,337150
78,0,20498,Briny Baird,334283
79,0,20098,Stuart Appleby,334045
80,0,27095,Nick Watney,324238
81,0,06515,Shaun Micheel,315808
82,0,06621,Joe Durant,312912
83,0,22913,John Rollins,311587
84,0,21961,Charles Howell III,310092
85,0,06251,Chris DiMarco,310000
86,0,20766,Padraig Harrington,308508
87,0,20859,Anders Hansen,306083
88,0,06567,Vijay Singh,300460
89,0,01035,Tommy Armour III,298045
90,0,23638,Brendon de Jonge,290893
91,0,27933,John Merrick,287198
92,0,26596,Ryan Moore,285391
93,0,23497,Tag Ridings,281520
94,0,19846,Brian Gay,280564
95,0,21350,Ryuji Imada,278205
96,0,27120,Troy Matteson,267633
97,0,23325,Vaughn Taylor,255562
98,0,01945,Kenny Perry,253616
99,0,21646,David Branshaw,253138
100,0,26881,Jarrod Lyle,249141
101,0,06595,Kevin Sutherland,247153
102,0,23800,Bryce Molder,246743
103,0,24912,Will MacKenzie,242655
104,0,21878,Mark Wilson,242282
105,0,01320,Bob Estes,237732
106,0,08537,J.P. Hayes,230045
107,0,24512,Simon Dyson,227500
108,0,01724,Jeff Maggert,227459
109,0,01706,Davis Love III,226500
110,0,10213,Dicky Pride,225568
111,0,23353,J.J. Henry,223600
112,0,06012,Greg Kraft,223240
113,0,12705,Cliff Kresge,215653
114,0,01142,Bart Bryant,208321
115,0,20127,Chris Riley,204244
116,0,25562,Andres Romero,202000
117,0,20572,Rod Pampling,194408
118,0,11032,Frank Lickliter II,193490
119,0,06034,Marco Dawson,186635
120,0,20105,Jeff Gove,185385
121,0,25190,Jeff Quinney,183627
122,0,23613,Rich Barcelo,181803
123,0,21949,Joe Ogilvie,180473
124,0,06350,Bob May,177745
125,0,01313,Steve Elkington,173850
126,0,26882,Michael Sim,172722
127,0,27141,J.B. Holmes,171960
128,0,12782,Tim Herron,171295
129,0,25396,Kevin Na,170592
130,0,25804,Bubba Watson,161172
131,0,10117,Bob Heintz,157415
132,0,20436,Garrett Willis,157292
133,0,23983,Luke Donald,156808
134,0,29718,Anthony Kim,156167
135,0,01361,Dan Forsman,150165
136,0,01707,Steve Lowery,146158
137,0,22212,Craig Lile,145996
138,0,25273,Andrew Buckle,143280
139,0,02206,David Toms,142860
140,0,25686,Jason Dufner,141595
141,0,20691,Greg Owen,136350
142,0,22348,Nick O'Hern,133926
143,0,12714,Chris Tidland,133238
144,0,20848,Ángel Cabrera,133188
145,0,02101,Joey Sindelar,132900
146,0,01941,Tom Pernice Jr.,126402
147,0,01553,John Huston,124496
148,0,27561,Nick Flanagan,122029
149,0,24290,D.J. Brigman,116333
150,0,28158,Steve Marino,115937
151,0,10425,Jay Williamson,103077
152,0,20157,Retief Goosen,102870
153,0,20396,Lee Westwood,101000
154,0,23320,Ryan Palmer,100930
155,0,23108,Matt Kuchar,100370
156,0,01381,Fred Funk,94823
157,0,01797,Rocco Mediate,94150
158,0,21805,Harrison Frazar,93720
159,0,20569,Richard Green,92750
160,0,01261,Jay Delsing,92488
161,0,20121,Todd Fischer,92000
162,0,26420,Richard Johnson,91870
163,0,07547,Craig Kanada,91470
164,0,19824,Craig Barlow,89604
165,0,06643,Paul Goydos,88400
166,0,23541,Ben Crane,88329
167,0,20585,Niclas Fasth,87100
168,0,01928,Corey Pavin,85943
169,0,07223,Brian Bateman,84055
170,0,08881,Tripp Isenhour,81479
171,0,02223,Bob Tway,80483
172,0,21528,Henrik Stenson,80235
173,0,29476,Kyle Reifers,79151
174,0,12823,Carlos Franco,75000
175,0,23048,Eric Axley,74786
176,0,07363,Craig Bowden,72805
177,0,22806,Doug LaBelle II,71578
178,0,02214,Kirk Triplett,71222
179,0,21660,Jason Schultz,69857
180,0,24980,Scott Gutschewski,69580
181,0,25364,Paul Casey,69350
182,0,08635,Colin Montgomerie,68850
183,0,12663,Phil Tataurangi,68000
184,0,19972,José Coceres,67470
185,0,12461,Paul McGinley,65025
186,0,23933,Michael Boyd,63689
187,0,01024,Billy Andrade,63150
188,0,07749,Brett Quigley,62685
189,0,21806,Paul Gow,61835
190,0,02246,Duffy Waldorf,61093
191,0,21633,Steve Allan,60400
192,0,21407,Arjun Atwal,60018
193,0,20218,Shingo Katayama,59736
194,0,01473,Todd Hamilton,58410
195,0,21959,Ted Purdy,56561
196,0,19825,Darren Clarke,55600
197,0,01249,John Daly,54823
198,0,27702,Matt Hendrix,53521
199,0,29416,Andy Bare,52143
200,0,08375,Paul Stankowski,52000
201,0,08123,Jeff Brehaut,51567
202,0,22792,Peter Hanson,51000
203,0,06332,Neal Lancaster,50123
204,0,25892,Steve Wheatcroft,49980
205,0,02245,Grant Waite,49335
206,0,12645,Brent Geiberger,47900
206,0,19970,Robert Karlsson,47900
208,0,23969,Graeme Storm,47150
209,0,20382,Stephen Leaney,46033
210,0,20623,Gavin Coles,45882
211,0,20400,Michael Campbell,44500
211,0,24511,Thongchai Jaidee,44500
213,0,22621,Ben Curtis,44120
214,0,20686,Jeev Milkha Singh,42000
214,0,24459,Richard Sterne,42000
216,0,24457,Jaco Van Zyl,40465
217,0,01132,Mark Brooks,40395
218,0,24663,Y.E. Yang,39500
219,0,08931,Glen Day,37067
220,0,20608,David Howell,36750
220,0,24748,WC Liang,36750
222,0,28486,Michael Putnam,35570
223,0,22896,Grégory Havret,33500
