RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
133,0,07223,Brian Bateman,36195
134,0,28486,Michael Putnam,35570
135,0,01473,Todd Hamilton,32510
136,0,01203,Russ Cochran,31275
137,0,26360,Bubba Dickerson,29010
138,0,01577,Lee Janzen,26280
139,0,01385,Jim Gallagher Jr.,25255
140,0,01706,Davis Love III,24500
141,0,01249,John Daly,20073
142,0,12195,Tom Johnson,18910
143,0,08339,Spike McRoy,18280
144,0,19881,Robert Damron,18060
145,0,22621,Ben Curtis,12870
146,0,22295,Darron Stiles,12093
147,0,01116,Michael Bradley,11000
148,0,09011,David Duval,10878
149,0,01157,Tom Byrum,9810
150,0,01139,Olin Browne,9100
151,0,02294,Willie Wood,8700
152,0,06090,Jim McGovern,8638
153,0,06809,Bob Burns,7245
