RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10809,Jim Furyk,5' 0",6.412,106,76
2,0,27649,Brandt Snedeker,5' 1",7.241,119,22
3,0,20472,Alex Cejka,5' 6",4.974,75,111
4,0,19846,Brian Gay,5' 7",8.155,122,7
4,0,29720,Andres Gonzales,5' 7",6.548,98,169
6,0,21731,Freddie Jacobson,5' 8",8.896,130,34
7,0,22371,Aaron Baddeley,5' 9",6.373,92,55
7,0,28158,Steve Marino,5' 9",7.817,113,97
7,0,20127,Chris Riley,5' 9",9.707,140,20
10,0,12510,Chad Campbell,5' 10",9.731,140,102
10,0,23673,Michael Connell,5' 10",11.421,164,30
10,0,23409,James Driscoll,5' 10",10.431,149,112
10,0,10860,Justin Leonard,5' 10",10.507,151,18
14,0,23638,Brendon de Jonge,5' 11",12.391,175,42
14,0,21805,Harrison Frazar,5' 11",5.770,81,157
14,0,31557,Jim Herman,5' 11",8.797,124,118
14,0,25396,Kevin Na,5' 11",9.494,133,9
14,0,06527,Steve Stricker,5' 11",5.888,83,2
19,0,06004,Stephen Ames,6' 0",8.607,120,35
19,0,24507,Jason Bohn,6' 0",8.750,122,83
19,0,28089,Jason Day,6' 0",7.515,105,3
19,0,29478,Kevin Kisner,6' 0",9.778,136,142
19,0,01810,Phil Mickelson,6' 0",5.496,76,17
19,0,22348,Nick O'Hern,6' 0",11.553,161,58
25,0,07867,Woody Austin,6' 1",7.774,106,5
25,0,23718,Nathan Green,6' 1",12.411,170,26
25,0,27939,Matt McQuillan,6' 1",6.459,88,101
25,0,06515,Shaun Micheel,6' 1",8.524,116,69
29,0,20593,Greg Chalmers,6' 2",12.511,170,1
29,0,06643,Paul Goydos,6' 2",9.459,127,130
29,0,23108,Matt Kuchar,6' 2",8.191,111,13
29,0,25240,D.A. Points,6' 2",9.400,127,77
29,0,27963,Chris Stroud,6' 2",10.471,142,103
29,0,24663,Y.E. Yang,6' 2",4.900,66,23
35,0,11123,Chris Couch,6' 3",10.158,136,27
35,0,23983,Luke Donald,6' 3",6.117,82,8
35,0,26851,Marc Leishman,6' 3",11.027,147,71
35,0,27466,Spencer Levin,6' 3",10.538,141,41
35,0,01948,Tim Petrovic,6' 3",13.600,182,38
35,0,22913,John Rollins,6' 3",10.865,145,123
41,0,10505,Shane Bertsch,6' 4",7.031,92,57
41,0,21350,Ryuji Imada,6' 4",13.103,173,65
41,0,35087,Bio Kim,6' 4",10.647,141,142
41,0,31193,Jim Renner,6' 4",9.828,130,85
41,0,23623,Bo Van Pelt,6' 4",8.982,118,68
41,0,27770,Camilo Villegas,6' 4",7.357,97,127
47,0,20098,Stuart Appleby,6' 5",8.755,113,128
47,0,20070,Matt Bettencourt,6' 5",12.795,166,141
47,0,32102,Rickie Fowler,6' 5",8.153,106,139
47,0,21961,Charles Howell III,6' 5",13.886,181,5
47,0,30926,Chris Kirk,6' 5",9.264,121,99
47,0,26881,Jarrod Lyle,6' 5",9.632,125,104
47,0,24490,George McNeill,6' 5",9.501,124,124
47,0,31401,Zack Miller,6' 5",11.273,146,153
47,0,28620,Aron Price,6' 5",9.762,127,137
47,0,23621,Rory Sabbatini,6' 5",7.953,103,84
47,0,25632,Jimmy Walker,6' 5",9.975,129,54
58,0,24925,Jonathan Byrd,6' 6",9.515,122,106
58,0,20848,Ángel Cabrera,6' 6",5.147,66,176
58,0,25686,Jason Dufner,6' 6",9.101,116,70
58,0,07457,Steve Flesch,6' 6",13.897,178,108
58,0,30925,Dustin Johnson,6' 6",6.316,81,181
58,0,27974,Sung Kang,6' 6",7.995,103,115
58,0,08075,Jerry Kelly,6' 6",9.488,122,14
58,0,25818,Scott Piercy,6' 6",9.839,126,100
58,0,25834,Daniel Summerhays,6' 6",10.659,136,138
58,0,12602,Dean Wilson,6' 6",9.151,118,19
68,0,33141,Keegan Bradley,6' 7",12.094,154,125
68,0,24357,K.J. Choi,6' 7",6.036,76,27
68,0,08537,J.P. Hayes,6' 7",8.391,106,80
68,0,25345,Carl Pettersson,6' 7",13.938,177,72
68,0,24138,Ian Poulter,6' 7",6.074,77,122
68,0,29221,Webb Simpson,6' 7",10.811,137,16
68,0,25804,Bubba Watson,6' 7",8.092,103,184
75,0,29910,Blake Adams,6' 8",17.038,213,33
75,0,08725,Tom Gillis,6' 8",7.765,97,129
75,0,20766,Padraig Harrington,6' 8",6.647,83,49
75,0,12716,Charley Hoffman,6' 8",10.936,137,163
75,0,26300,Matt Jones,6' 8",11.062,139,110
75,0,24781,Hunter Mahan,6' 8",9.680,121,92
75,0,01766,Billy Mayfair,6' 8",13.072,163,27
75,0,23800,Bryce Molder,6' 8",10.105,127,15
75,0,22046,Geoff Ogilvy,6' 8",6.477,81,52
75,0,06567,Vijay Singh,6' 8",9.631,121,105
75,0,22293,Heath Slocum,6' 8",12.633,158,149
75,0,21878,Mark Wilson,6' 8",8.496,106,11
87,0,24290,D.J. Brigman,6' 9",10.000,124,166
87,0,06251,Chris DiMarco,6' 9",12.704,156,39
87,0,24980,Scott Gutschewski,6' 9",8.991,111,115
87,0,23353,J.J. Henry,6' 9",12.862,158,126
87,0,22961,David Mathis,6' 9",11.702,144,30
87,0,25572,Graeme McDowell,6' 9",5.733,71,160
87,0,28486,Michael Putnam,6' 9",8.573,106,87
87,0,26331,Charl Schwartzel,6' 9",5.572,69,50
87,0,33911,Nate Smith,6' 9",10.104,124,90
87,0,26287,Roland Thatcher,6' 9",8.351,103,92
97,0,28087,Kris Blanks,6' 10",11.862,144,94
97,0,25274,Steven Bowditch,6' 10",12.720,155,175
97,0,09011,David Duval,6' 10",7.865,96,172
97,0,25900,Lucas Glover,6' 10",7.417,90,162
97,0,01706,Davis Love III,6' 10",7.110,87,161
97,0,01797,Rocco Mediate,6' 10",7.918,97,178
97,0,27933,John Merrick,6' 10",10.169,124,91
97,0,33419,Cameron Tringale,6' 10",15.673,192,97
97,0,20160,Charlie Wi,6' 10",12.579,153,64
106,0,21407,Arjun Atwal,6' 11",13.878,167,131
106,0,32366,Kevin Chappell,6' 11",8.246,99,72
106,0,23541,Ben Crane,6' 11",11.662,140,23
106,0,21209,Sergio Garcia,6' 11",6.131,74,44
106,0,24604,Hunter Haas,6' 11",13.489,163,48
106,0,27141,J.B. Holmes,6' 11",7.505,90,158
106,0,22378,Trevor Immelman,6' 11",10.516,126,89
106,0,24024,Zach Johnson,6' 11",8.423,101,4
106,0,24361,Pat Perez,6' 11",10.381,125,78
115,0,21753,Brian Davis,7' 0",13.380,159,62
115,0,27936,Martin Laird,7' 0",9.354,111,60
115,0,32640,Troy Merritt,7' 0",9.799,117,121
115,0,30110,Kyle Stanley,7' 0",12.098,144,156
115,0,23325,Vaughn Taylor,7' 0",14.455,173,72
115,0,27330,Josh Teater,7' 0",15.864,188,152
115,0,23788,D.J. Trahan,7' 0",12.842,153,82
122,0,23614,Rich Beem,7' 1",10.831,128,168
122,0,01116,Michael Bradley,7' 1",10.300,121,179
122,0,24924,Bill Haas,7' 1",9.564,113,79
122,0,26420,Richard Johnson,7' 1",10.147,120,155
122,0,26596,Ryan Moore,7' 1",9.883,116,45
122,0,25562,Andres Romero,7' 1",10.438,123,120
128,0,12652,Cameron Beckman,7' 2",11.963,139,113
128,0,20229,Stewart Cink,7' 2",6.071,71,107
128,0,20157,Retief Goosen,7' 2",3.797,44,81
128,0,12782,Tim Herron,7' 2",14.125,164,60
128,0,23548,Bill Lunde,7' 2",14.642,171,114
128,0,25457,Alexandre Rocha,7' 2",9.731,113,136
134,0,20498,Briny Baird,7' 3",8.376,96,46
134,0,28679,Fabián Gómez,7' 3",11.577,133,177
134,0,21949,Joe Ogilvie,7' 3",13.146,151,109
134,0,23320,Ryan Palmer,7' 3",8.962,103,47
134,0,20572,Rod Pampling,7' 3",10.230,117,10
139,0,24846,Ricky Barnes,7' 4",10.122,115,117
139,0,22621,Ben Curtis,7' 4",11.920,136,21
139,0,24358,Robert Garrigus,7' 4",11.031,125,164
139,0,31202,William McGirt,7' 4",13.915,159,51
139,0,28475,Jeff Overton,7' 4",12.662,144,147
144,0,27120,Troy Matteson,7' 5",12.607,142,132
144,0,22405,Justin Rose,7' 5",9.315,105,95
144,0,27214,Kevin Streelman,7' 5",12.155,136,37
144,0,27095,Nick Watney,7' 5",9.404,106,12
144,0,26289,Boo Weekley,7' 5",9.296,104,169
144,0,31323,Gary Woodland,7' 5",9.935,112,86
150,0,06621,Joe Durant,7' 6",11.635,129,59
150,0,32698,Bobby Gates,7' 6",13.057,145,180
150,0,01577,Lee Janzen,7' 6",10.526,117,144
150,0,27797,Derek Lamely,7' 6",10.017,111,183
150,0,26679,Kevin Stadler,7' 6",11.449,127,174
150,0,29518,Brendan Steele,7' 6",9.583,106,149
150,0,32150,Michael Thompson,7' 6",9.821,109,32
150,0,02206,David Toms,7' 6",10.139,113,25
158,0,01313,Steve Elkington,7' 7",9.252,102,43
158,0,30711,Colt Knost,7' 7",12.498,138,135
158,0,33413,Ben Martin,7' 7",12.861,141,167
158,0,24140,Sean O'Hair,7' 7",10.210,112,146
158,0,30946,Alex Prugh,7' 7",11.046,122,186
158,0,34072,Will Strickler,7' 7",9.391,103,154
158,0,20436,Garrett Willis,7' 7",11.436,125,88
165,0,06522,Ernie Els,7' 8",6.781,74,182
165,0,26758,David Hearn,7' 8",14.258,155,53
165,0,30692,Scott Stallings,7' 8",10.374,113,165
165,0,08375,Paul Stankowski,7' 8",11.838,129,56
165,0,26951,Johnson Wagner,7' 8",11.812,129,96
170,0,24502,Adam Scott,7' 9",6.542,70,62
171,0,34255,Joseph Bramlett,7' 10",11.742,125,119
171,0,25444,Justin Hicks,7' 10",8.864,94,185
173,0,30750,Tommy Gainey,7' 11",16.313,171,133
173,0,19970,Robert Karlsson,7' 11",6.454,68,40
