RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,24925,Jonathan Byrd,6' 3",1143.583,182,106
2,0,24846,Ricky Barnes,6' 4",999.333,158,117
2,0,06527,Steve Stricker,6' 4",789.583,124,2
4,0,25396,Kevin Na,6' 8",1393.167,210,9
5,0,02206,David Toms,6' 9",785.917,116,25
6,0,20098,Stuart Appleby,6' 10",1134.750,166,128
6,0,20766,Padraig Harrington,6' 10",876.500,128,49
6,0,06567,Vijay Singh,6' 10",1060.417,156,105
9,0,01313,Steve Elkington,6' 11",597.250,86,43
9,0,19846,Brian Gay,6' 11",1105.000,160,7
9,0,33911,Nate Smith,6' 11",819.167,118,90
12,0,20472,Alex Cejka,7' 0",742.667,106,111
12,0,21731,Freddie Jacobson,7' 0",1151.583,165,34
12,0,24138,Ian Poulter,7' 0",645.417,92,122
12,0,23621,Rory Sabbatini,7' 0",1041.667,149,84
16,0,25686,Jason Dufner,7' 1",997.917,141,70
16,0,22378,Trevor Immelman,7' 1",876.083,124,89
16,0,23800,Bryce Molder,7' 1",1003.333,142,15
16,0,21878,Mark Wilson,7' 1",1268.750,180,11
20,0,10860,Justin Leonard,7' 2",1188.500,166,18
20,0,27466,Spencer Levin,7' 2",1636.583,229,41
20,0,01810,Phil Mickelson,7' 2",1215.083,169,17
23,0,28089,Jason Day,7' 3",1068.000,148,3
23,0,22046,Geoff Ogilvy,7' 3",1172.333,162,52
23,0,32150,Michael Thompson,7' 3",1341.167,184,32
26,0,12716,Charley Hoffman,7' 4",1553.083,212,163
26,0,01577,Lee Janzen,7' 4",819.167,112,144
26,0,01948,Tim Petrovic,7' 4",1423.750,195,38
26,0,29221,Webb Simpson,7' 4",1266.250,172,16
26,0,24663,Y.E. Yang,7' 4",955.667,130,23
31,0,34255,Joseph Bramlett,7' 5",1250.417,168,119
31,0,12510,Chad Campbell,7' 5",1242.583,168,102
31,0,06251,Chris DiMarco,7' 5",1424.333,192,39
31,0,09011,David Duval,7' 5",1161.250,156,172
31,0,07457,Steve Flesch,7' 5",1470.417,199,108
31,0,21209,Sergio Garcia,7' 5",984.917,133,44
31,0,01797,Rocco Mediate,7' 5",970.833,131,178
31,0,24361,Pat Perez,7' 5",1382.917,187,78
31,0,25240,D.A. Points,7' 5",1444.667,195,77
31,0,23325,Vaughn Taylor,7' 5",1230.417,166,72
41,0,27095,Nick Watney,7' 6",1126.500,150,12
42,0,24290,D.J. Brigman,7' 7",1074.667,141,166
42,0,22621,Ben Curtis,7' 7",998.833,132,21
42,0,23983,Luke Donald,7' 7",1002.083,132,8
42,0,06522,Ernie Els,7' 7",976.000,129,182
42,0,24024,Zach Johnson,7' 7",1117.583,147,4
42,0,23108,Matt Kuchar,7' 7",1348.833,178,13
42,0,25572,Graeme McDowell,7' 7",757.917,100,160
42,0,27649,Brandt Snedeker,7' 7",1456.750,193,22
42,0,31323,Gary Woodland,7' 7",1590.417,210,86
51,0,01116,Michael Bradley,7' 8",755.417,99,179
51,0,06621,Joe Durant,7' 8",869.333,114,59
51,0,24980,Scott Gutschewski,7' 8",1024.833,134,115
51,0,29718,Anthony Kim,7' 8",1086.417,142,75
51,0,23320,Ryan Palmer,7' 8",1417.667,184,47
51,0,08375,Paul Stankowski,7' 8",1116.083,145,56
51,0,27770,Camilo Villegas,7' 8",1069.250,139,127
58,0,10505,Shane Bertsch,7' 9",934.667,120,57
58,0,20593,Greg Chalmers,7' 9",1620.583,208,1
58,0,26300,Matt Jones,7' 9",1404.333,181,110
58,0,27939,Matt McQuillan,7' 9",928.083,120,101
58,0,24140,Sean O'Hair,7' 9",1225.167,158,146
58,0,23497,Tag Ridings,7' 9",1676.417,217,134
64,0,29910,Blake Adams,7' 10",1919.667,246,33
64,0,28087,Kris Blanks,7' 10",1210.000,154,94
64,0,10809,Jim Furyk,7' 10",1297.333,166,76
64,0,08725,Tom Gillis,7' 10",839.167,107,129
64,0,21350,Ryuji Imada,7' 10",1358.250,174,65
64,0,06573,Brandt Jobe,7' 10",1375.917,176,67
64,0,29478,Kevin Kisner,7' 10",1245.667,159,142
64,0,10585,Scott McCarron,7' 10",1357.917,173,36
64,0,25562,Andres Romero,7' 10",1557.833,198,120
64,0,27214,Kevin Streelman,7' 10",1433.000,182,37
74,0,19970,Robert Karlsson,7' 11",1098.083,139,40
74,0,30926,Chris Kirk,7' 11",1381.083,174,99
74,0,26881,Jarrod Lyle,7' 11",1664.500,210,104
74,0,24781,Hunter Mahan,7' 11",1378.333,174,92
74,0,01766,Billy Mayfair,7' 11",1437.833,181,27
74,0,26596,Ryan Moore,7' 11",1347.250,171,45
74,0,22405,Justin Rose,7' 11",1142.583,145,95
74,0,30110,Kyle Stanley,7' 11",1762.750,223,156
82,0,20498,Briny Baird,8' 0",778.083,97,46
82,0,32366,Kevin Chappell,8' 0",1466.833,184,72
82,0,20229,Stewart Cink,8' 0",1091.333,136,107
82,0,21805,Harrison Frazar,8' 0",975.583,122,157
82,0,08537,J.P. Hayes,8' 0",990.750,124,80
82,0,35087,Bio Kim,8' 0",1406.333,176,142
88,0,06004,Stephen Ames,8' 1",1127.500,139,35
88,0,07867,Woody Austin,8' 1",842.167,104,5
88,0,22371,Aaron Baddeley,8' 1",1287.583,159,55
88,0,24357,K.J. Choi,8' 1",1196.167,148,27
88,0,06643,Paul Goydos,8' 1",1442.083,178,130
88,0,27936,Martin Laird,8' 1",1410.917,175,60
88,0,27933,John Merrick,8' 1",980.500,121,91
95,0,23638,Brendon de Jonge,8' 2",1715.333,210,42
95,0,32102,Rickie Fowler,8' 2",1645.417,201,139
97,0,24924,Bill Haas,8' 3",1601.750,194,79
97,0,26851,Marc Leishman,8' 3",1677.250,204,71
97,0,23548,Bill Lunde,8' 3",1241.083,150,114
97,0,22961,David Mathis,8' 3",1192.083,145,30
97,0,06515,Shaun Micheel,8' 3",1390.667,169,69
97,0,20127,Chris Riley,8' 3",1178.500,143,20
97,0,25834,Daniel Summerhays,8' 3",1272.833,154,138
97,0,25804,Bubba Watson,8' 3",1306.250,158,184
105,0,25900,Lucas Glover,8' 4",1182.333,142,162
105,0,24604,Hunter Haas,8' 4",1731.917,207,48
105,0,21961,Charles Howell III,8' 4",1727.917,207,5
105,0,10733,Kent Jones,8' 4",1364.250,163,151
105,0,32640,Troy Merritt,8' 4",1447.500,173,121
105,0,26476,Chez Reavie,8' 4",1558.917,187,140
105,0,24502,Adam Scott,8' 4",994.250,119,62
105,0,22293,Heath Slocum,8' 4",1086.500,131,149
113,0,11123,Chris Couch,8' 5",1656.583,197,27
113,0,21753,Brian Davis,8' 5",1800.333,214,62
113,0,08075,Jerry Kelly,8' 5",1355.333,161,14
113,0,27120,Troy Matteson,8' 5",1925.250,228,132
113,0,31202,William McGirt,8' 5",1704.917,202,51
113,0,22348,Nick O'Hern,8' 5",1225.750,145,58
113,0,25632,Jimmy Walker,8' 5",1687.167,200,54
113,0,12602,Dean Wilson,8' 5",1324.667,157,19
121,0,21407,Arjun Atwal,8' 6",1756.750,207,131
121,0,24358,Robert Garrigus,8' 6",1604.250,188,164
