RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
84,0,08375,Paul Stankowski,65.87,830,1260,-0.24
86,0,20631,David McKenzie,65.83,948,1440,-0.26
87,0,19824,Craig Barlow,65.75,864,1314,-0.28
88,0,23048,Eric Axley,65.73,1053,1602,-0.30
89,0,01666,Bernhard Langer,65.66,851,1296,-0.26
90,0,26360,Bubba Dickerson,65.63,1134,1728,-0.27
91,0,06373,José María Olazábal,65.52,684,1044,-0.27
92,0,20157,Retief Goosen,65.46,707,1080,-0.28
92,0,10733,Kent Jones,65.46,1190,1818,-0.27
92,0,01707,Steve Lowery,65.46,1143,1746,-0.26
95,0,23307,Roger Tambellini,65.39,718,1098,-0.21
96,0,27095,Nick Watney,65.38,1118,1710,-0.28
97,0,21753,Brian Davis,65.37,1059,1620,-0.25
98,0,01724,Jeff Maggert,65.36,953,1458,-0.24
99,0,28780,Nicholas Thompson,65.35,1094,1674,-0.22
100,0,01226,Fred Couples,65.33,588,900,-0.23
101,0,27141,J.B. Holmes,65.30,905,1386,-0.28
102,0,28475,Jeff Overton,65.29,1093,1674,-0.25
102,0,27770,Camilo Villegas,65.29,1093,1674,-0.27
104,0,06643,Paul Goydos,65.28,846,1296,-0.23
104,0,02214,Kirk Triplett,65.28,658,1008,-0.26
106,0,12602,Dean Wilson,65.27,1304,1998,-0.27
107,0,22621,Ben Curtis,65.25,1010,1548,-0.23
108,0,02104,Jeff Sluman,65.24,1186,1818,-0.26
109,0,20766,Padraig Harrington,65.22,587,900,-0.29
110,0,12823,Carlos Franco,65.18,1009,1548,-0.23
111,0,21949,Joe Ogilvie,65.08,1066,1638,-0.28
112,0,12645,Brent Geiberger,64.95,1134,1746,-0.25
113,0,06034,Marco Dawson,64.94,1017,1566,-0.29
114,0,20229,Stewart Cink,64.90,1028,1584,-0.28
115,0,01388,Robert Gamez,64.83,1097,1692,-0.24
116,0,21350,Ryuji Imada,64.81,1190,1836,-0.26
117,0,24140,Sean O'Hair,64.74,1142,1764,-0.26
118,0,24361,Pat Perez,64.67,582,900,-0.27
119,0,24358,Robert Garrigus,64.66,966,1494,-0.28
120,0,07223,Brian Bateman,64.53,755,1170,-0.22
120,0,01941,Tom Pernice Jr.,64.53,1208,1872,-0.29
122,0,23621,Rory Sabbatini,64.52,964,1494,-0.27
122,0,20812,Tjaart van der Walt,64.52,662,1026,-0.22
124,0,12660,Jesper Parnevik,64.42,974,1512,-0.31
125,0,22946,Henrik Bjornstad,64.39,1101,1710,-0.24
126,0,01139,Olin Browne,64.32,1204,1872,-0.26
127,0,24924,Bill Haas,64.24,1110,1728,-0.27
127,0,08537,J.P. Hayes,64.24,636,990,-0.27
129,0,23320,Ryan Palmer,64.20,1144,1782,-0.28
130,0,07013,Wes Short Jr.,64.18,1086,1692,-0.25
131,0,02223,Bob Tway,64.17,901,1404,-0.26
132,0,01823,Larry Mize,64.16,589,918,-0.21
133,0,23673,Michael Connell,64.12,554,864,-0.21
134,0,23325,Vaughn Taylor,64.08,1015,1584,-0.31
135,0,21407,Arjun Atwal,64.04,1095,1710,-0.27
135,0,21805,Harrison Frazar,64.04,1049,1638,-0.31
137,0,23788,D.J. Trahan,64.01,1037,1620,-0.27
138,0,21731,Freddie Jacobson,63.99,645,1008,-0.27
139,0,10505,Shane Bertsch,63.89,1173,1836,-0.27
139,0,22548,Patrick Sheehan,63.89,1150,1800,-0.24
141,0,06575,Dudley Hart,63.79,953,1494,-0.25
142,0,01035,Tommy Armour III,63.76,746,1170,-0.28
143,0,06522,Ernie Els,63.72,734,1152,-0.29
144,0,12680,Shigeki Maruyama,63.59,1053,1656,-0.28
145,0,01928,Corey Pavin,63.57,801,1260,-0.20
146,0,19881,Robert Damron,63.55,1041,1638,-0.24
147,0,20098,Stuart Appleby,63.53,892,1404,-0.30
148,0,20850,Daniel Chopra,63.50,1223,1926,-0.34
149,0,10860,Justin Leonard,63.36,901,1422,-0.25
150,0,26596,Ryan Moore,63.25,740,1170,-0.28
151,0,10565,Ian Leggatt,63.23,865,1368,-0.25
152,0,20608,David Howell,63.21,512,810,-0.29
153,0,19846,Brian Gay,63.19,1217,1926,-0.30
153,0,21660,Jason Schultz,63.19,853,1350,-0.24
155,0,20634,Peter Lonard,63.16,864,1368,-0.20
155,0,11011,Mike Sposa,63.16,739,1170,-0.21
157,0,01577,Lee Janzen,63.08,897,1422,-0.26
158,0,22892,Jason Gore,63.03,953,1512,-0.26
158,0,23718,Nathan Green,63.03,1180,1872,-0.28
160,0,22046,Geoff Ogilvy,62.94,793,1260,-0.29
161,0,01132,Mark Brooks,62.92,1008,1602,-0.21
161,0,25240,D.A. Points,62.92,906,1440,-0.27
163,0,01599,Steve Jones,62.80,927,1476,-0.22
164,0,06012,Greg Kraft,62.74,847,1350,-0.24
165,0,25842,Jon Mills,62.71,745,1188,-0.22
166,0,06197,Michael Allen,62.70,948,1512,-0.30
167,0,07867,Woody Austin,62.67,1207,1926,-0.26
167,0,01685,J.L. Lewis,62.67,643,1026,-0.22
169,0,12782,Tim Herron,62.62,913,1458,-0.24
170,0,12760,Danny Ellis,62.59,721,1152,-0.26
171,0,01553,John Huston,62.58,811,1296,-0.26
172,0,20572,Rod Pampling,62.50,945,1512,-0.29
173,0,20127,Chris Riley,62.47,922,1476,-0.27
174,0,01042,Paul Azinger,62.39,977,1566,-0.26
175,0,25345,Carl Pettersson,62.31,1043,1674,-0.26
176,0,20121,Todd Fischer,62.23,1109,1782,-0.27
177,0,01161,Mark Calcavecchia,62.07,1039,1674,-0.25
178,0,23541,Ben Crane,62.01,893,1440,-0.31
179,0,25632,Jimmy Walker,61.97,647,1044,-0.27
180,0,12755,Vance Veazey,61.58,654,1062,-0.29
181,0,23409,James Driscoll,61.32,883,1440,-0.23
182,0,01948,Tim Petrovic,61.29,1004,1638,-0.24
183,0,23497,Tag Ridings,61.22,1102,1800,-0.29
184,0,01249,John Daly,60.88,537,882,-0.27
185,0,20099,Doug Barron,60.43,794,1314,-0.24
186,0,23616,Ryan Hietala,60.08,638,1062,-0.23
187,0,09011,David Duval,60.06,746,1242,-0.29
188,0,25935,John Engler Jr.,59.78,721,1206,-0.21
189,0,01887,Mark O'Meara,59.44,535,900,-0.23
190,0,25936,Alex Aragon,59.11,649,1098,-0.26
191,0,20593,Greg Chalmers,59.04,712,1206,-0.26
192,0,01761,Len Mattiace,58.85,625,1062,-0.25
193,0,22371,Aaron Baddeley,58.26,797,1368,-0.30
194,0,01329,Brad Faxon,58.05,815,1404,-0.25
195,0,20548,Hidemichi Tanaka,57.91,761,1314,-0.20
196,0,01473,Todd Hamilton,56.87,737,1296,-0.24
