RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,08793,Tiger Woods,87.96,190,216,-0.57
2,0,20628,Arron Oberholser,87.08,283,325,-0.43
3,0,10809,Jim Furyk,86.46,313,362,-0.50
4,0,01677,Tom Lehman,86.36,209,242,-0.34
5,0,24502,Adam Scott,86.24,257,298,-0.47
6,0,02110,Jerry Smith,85.99,356,414,-0.38
7,0,24361,Pat Perez,85.65,203,237,-0.47
8,0,11032,Frank Lickliter II,85.60,428,500,-0.43
9,0,20608,David Howell,85.55,148,173,-0.43
10,0,07749,Brett Quigley,85.44,446,522,-0.44
11,0,23983,Luke Donald,85.39,187,219,-0.42
12,0,26420,Richard Johnson,85.21,363,426,-0.39
13,0,19913,Ron Whittaker,85.14,298,350,-0.34
14,0,06004,Stephen Ames,85.04,216,254,-0.42
15,0,20105,Jeff Gove,84.69,415,490,-0.36
16,0,20766,Padraig Harrington,84.38,189,224,-0.51
16,0,01619,Skip Kendall,84.38,281,333,-0.36
18,0,20382,Stephen Leaney,84.36,302,358,-0.40
18,0,01810,Phil Mickelson,84.36,275,326,-0.51
20,0,06373,José María Olazábal,84.31,172,204,-0.41
21,0,23353,J.J. Henry,84.07,359,427,-0.40
22,0,24024,Zach Johnson,84.06,348,414,-0.39
23,0,24138,Ian Poulter,84.02,205,244,-0.42
24,0,10885,Robert Allenby,83.97,262,312,-0.52
24,0,24925,Jonathan Byrd,83.97,288,343,-0.44
26,0,24507,Jason Bohn,83.83,420,501,-0.41
27,0,01313,Steve Elkington,83.75,201,240,-0.41
28,0,20645,John Senden,83.74,412,492,-0.41
29,0,06527,Steve Stricker,83.73,247,295,-0.46
30,0,20229,Stewart Cink,83.61,306,366,-0.46
31,0,01945,Kenny Perry,83.57,300,359,-0.36
32,0,21209,Sergio Garcia,83.40,201,241,-0.48
32,0,02214,Kirk Triplett,83.40,216,259,-0.39
34,0,06643,Paul Goydos,83.19,282,339,-0.39
35,0,02104,Jeff Sluman,83.18,371,446,-0.40
36,0,08537,J.P. Hayes,83.16,247,297,-0.48
37,0,10423,Mike Weir,83.01,298,359,-0.40
38,0,23718,Nathan Green,82.94,384,463,-0.48
39,0,06251,Chris DiMarco,82.87,271,327,-0.38
39,0,10860,Justin Leonard,82.87,271,327,-0.43
41,0,20631,David McKenzie,82.80,337,407,-0.40
42,0,23307,Roger Tambellini,82.69,258,312,-0.39
43,0,22378,Trevor Immelman,82.64,357,432,-0.51
43,0,27095,Nick Watney,82.64,419,507,-0.48
45,0,08123,Jeff Brehaut,82.59,389,471,-0.42
45,0,22621,Ben Curtis,82.59,261,316,-0.42
47,0,20472,Alex Cejka,82.56,374,453,-0.43
48,0,12510,Chad Campbell,82.50,264,320,-0.46
49,0,22913,John Rollins,82.42,375,455,-0.48
50,0,23135,Tim Clark,82.41,253,307,-0.44
51,0,01823,Larry Mize,82.35,168,204,-0.33
52,0,07457,Steve Flesch,82.29,446,542,-0.39
53,0,23048,Eric Axley,82.18,392,477,-0.45
53,0,01948,Tim Petrovic,82.18,369,449,-0.36
55,0,01928,Corey Pavin,82.13,193,235,-0.38
56,0,02101,Joey Sindelar,82.09,330,402,-0.39
57,0,19824,Craig Barlow,82.07,302,368,-0.49
58,0,21753,Brian Davis,81.99,396,483,-0.36
59,0,06621,Joe Durant,81.95,463,565,-0.41
59,0,24912,Will MacKenzie,81.95,386,471,-0.46
