RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
56,0,22405,Justin Rose,77.00,653,848
56,0,23322,Brett Wetterich,77.00,539,700
58,0,20574,Mathew Goggin,76.97,478,621
59,0,21209,Sergio Garcia,76.96,364,473
60,0,23614,Rich Beem,76.94,564,733
61,0,02110,Jerry Smith,76.93,687,893
62,0,06251,Chris DiMarco,76.92,540,702
63,0,21961,Charles Howell III,76.91,563,732
63,0,24781,Hunter Mahan,76.91,716,931
65,0,20382,Stephen Leaney,76.82,590,768
66,0,06621,Joe Durant,76.77,846,1102
67,0,11123,Chris Couch,76.73,488,636
68,0,27770,Camilo Villegas,76.63,577,753
69,0,20608,David Howell,76.59,301,393
70,0,02223,Bob Tway,76.58,510,666
71,0,27943,Matt Hansen,76.55,421,550
72,0,20098,Stuart Appleby,76.50,498,651
73,0,01142,Bart Bryant,76.48,670,876
74,0,01024,Billy Andrade,76.47,494,646
75,0,26420,Richard Johnson,76.46,679,888
76,0,12782,Tim Herron,76.44,503,658
77,0,01219,John Cook,76.41,502,657
78,0,24924,Bill Haas,76.39,589,771
79,0,08075,Jerry Kelly,76.38,747,978
80,0,12823,Carlos Franco,76.35,510,668
80,0,21350,Ryuji Imada,76.35,636,833
82,0,24361,Pat Perez,76.33,316,414
83,0,23307,Roger Tambellini,76.28,373,489
84,0,10733,Kent Jones,76.21,727,954
85,0,21949,Joe Ogilvie,76.20,621,815
86,0,20691,Greg Owen,76.14,549,721
87,0,08123,Jeff Brehaut,76.13,673,884
88,0,11032,Frank Lickliter II,76.06,683,898
89,0,23048,Eric Axley,76.05,600,789
89,0,01226,Fred Couples,76.05,289,380
91,0,20850,Daniel Chopra,76.03,644,847
92,0,12602,Dean Wilson,76.02,745,980
93,0,06034,Marco Dawson,76.01,564,742
94,0,24980,Scott Gutschewski,75.97,351,462
94,0,23349,Charles Warren,75.97,610,803
96,0,01577,Lee Janzen,75.89,469,618
97,0,21805,Harrison Frazar,75.84,587,774
98,0,08537,J.P. Hayes,75.83,389,513
99,0,01706,Davis Love III,75.79,482,636
100,0,23325,Vaughn Taylor,75.77,591,780
101,0,26360,Bubba Dickerson,75.74,637,841
102,0,25345,Carl Pettersson,75.72,602,795
103,0,23623,Bo Van Pelt,75.69,654,864
104,0,09011,David Duval,75.66,373,493
105,0,28780,Nicholas Thompson,75.63,661,874
106,0,07867,Woody Austin,75.60,688,910
106,0,06575,Dudley Hart,75.60,508,672
108,0,07457,Steve Flesch,75.57,795,1052
109,0,24507,Jason Bohn,75.54,732,969
109,0,23135,Tim Clark,75.54,559,740
111,0,23673,Michael Connell,75.49,308,408
112,0,21731,Freddie Jacobson,75.46,369,489
113,0,23320,Ryan Palmer,75.35,645,856
114,0,08375,Paul Stankowski,75.21,449,597
115,0,02104,Jeff Sluman,75.16,684,910
116,0,01707,Steve Lowery,75.12,634,844
117,0,02206,David Toms,75.11,504,671
118,0,12760,Danny Ellis,75.05,406,541
119,0,25935,John Engler Jr.,74.95,407,543
120,0,21470,Daisuke Maruyama,74.94,592,790
121,0,20498,Briny Baird,74.93,574,766
122,0,20378,Mathias Grönberg,74.90,582,777
123,0,01724,Jeff Maggert,74.88,608,812
124,0,12660,Jesper Parnevik,74.65,536,718
125,0,01042,Paul Azinger,74.61,567,760
126,0,06197,Michael Allen,74.60,508,681
126,0,23788,D.J. Trahan,74.60,599,803
128,0,22046,Geoff Ogilvy,74.55,454,609
129,0,21407,Arjun Atwal,74.52,623,836
130,0,07013,Wes Short Jr.,74.51,567,761
131,0,01553,John Huston,74.49,438,588
132,0,23409,James Driscoll,74.47,420,564
133,0,22946,Henrik Bjornstad,74.46,618,830
134,0,01249,John Daly,74.44,268,360
135,0,22293,Heath Slocum,74.43,722,970
136,0,06373,José María Olazábal,74.38,360,484
137,0,12680,Shigeki Maruyama,74.37,586,788
137,0,20812,Tjaart van der Walt,74.37,412,554
139,0,10505,Shane Bertsch,74.35,710,955
140,0,02246,Duffy Waldorf,74.31,645,868
141,0,19881,Robert Damron,74.19,592,798
142,0,01766,Billy Mayfair,74.16,683,921
143,0,22621,Ben Curtis,74.13,593,800
143,0,25632,Jimmy Walker,74.13,298,402
145,0,21753,Brian Davis,74.09,652,880
146,0,19846,Brian Gay,74.07,757,1022
147,0,10565,Ian Leggatt,74.03,479,647
148,0,25240,D.A. Points,73.99,515,696
149,0,20766,Padraig Harrington,73.87,342,463
150,0,26596,Ryan Moore,73.85,449,608
151,0,23497,Tag Ridings,73.80,555,752
152,0,20572,Rod Pampling,73.73,522,708
152,0,22548,Patrick Sheehan,73.73,668,906
154,0,12755,Vance Veazey,73.68,350,475
155,0,12645,Brent Geiberger,73.65,668,907
156,0,01381,Fred Funk,73.64,841,1142
157,0,10860,Justin Leonard,73.62,547,743
158,0,23616,Ryan Hietala,73.57,309,420
159,0,19913,Ron Whittaker,73.51,555,755
160,0,20634,Peter Lonard,73.50,502,683
161,0,24140,Sean O'Hair,73.46,642,874
162,0,21660,Jason Schultz,73.43,456,621
163,0,20593,Greg Chalmers,73.41,370,504
164,0,23621,Rory Sabbatini,73.35,479,653
165,0,23718,Nathan Green,73.22,670,915
166,0,01941,Tom Pernice Jr.,72.99,689,944
166,0,11011,Mike Sposa,72.99,435,596
168,0,12662,Thomas Levet,72.87,333,457
169,0,06643,Paul Goydos,72.84,531,729
170,0,23541,Ben Crane,72.82,517,710
171,0,01685,J.L. Lewis,72.60,371,511
171,0,24138,Ian Poulter,72.60,371,511
173,0,01388,Robert Gamez,72.48,661,912
174,0,01928,Corey Pavin,72.38,477,659
175,0,01948,Tim Petrovic,72.37,584,807
176,0,01132,Mark Brooks,72.33,622,860
177,0,02214,Kirk Triplett,72.23,411,569
178,0,08385,Omar Uresti,72.13,440,610
179,0,02239,Scott Verplank,71.97,647,899
180,0,20127,Chris Riley,71.80,578,805
181,0,20548,Hidemichi Tanaka,71.67,430,600
182,0,01139,Olin Browne,71.62,767,1071
183,0,01823,Larry Mize,71.35,376,527
184,0,01599,Steve Jones,71.27,526,738
185,0,22892,Jason Gore,71.21,502,705
186,0,20121,Todd Fischer,71.19,635,892
187,0,01161,Mark Calcavecchia,71.07,602,847
188,0,06012,Greg Kraft,70.94,520,733
189,0,01761,Len Mattiace,70.75,329,465
190,0,01035,Tommy Armour III,70.43,424,602
191,0,20099,Doug Barron,70.31,483,687
192,0,25936,Alex Aragon,70.11,305,435
193,0,01473,Todd Hamilton,69.79,395,566
194,0,01329,Brad Faxon,69.43,436,628
195,0,22371,Aaron Baddeley,68.06,439,645
196,0,01887,Mark O'Meara,67.84,270,398
