RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
62,0,06621,Joe Durant,42' 7",87,3701.750,+14.00
63,0,10423,Mike Weir,42' 8",87,3710.167,+6.00
64,0,26882,Michael Sim,42' 9",83,3549.167,+13.00
65,0,20378,Mathias Grönberg,42' 10",177,7580.167,+10.00
65,0,25396,Kevin Na,42' 10",137,5863.000,+22.00
67,0,20098,Stuart Appleby,42' 11",84,3607.333,+14.00
67,0,11123,Chris Couch,42' 11",145,6228.917,+24.00
67,0,20433,Mark Hensby,42' 11",123,5281.750,+25.00
70,0,23322,Brett Wetterich,43' 0",115,4947.000,+26.00
71,0,21805,Harrison Frazar,43' 1",132,5684.917,+26.00
71,0,24490,George McNeill,43' 1",128,5516.000,+13.00
71,0,23320,Ryan Palmer,43' 1",168,7241.250,+42.00
71,0,21959,Ted Purdy,43' 1",117,5039.250,+22.00
75,0,06197,Michael Allen,43' 2",90,3884.583,+22.00
75,0,10809,Jim Furyk,43' 2",60,2588.000,+7.00
75,0,23349,Charles Warren,43' 2",160,6911.667,+31.00
78,0,01677,Tom Lehman,43' 3",81,3505.000,+21.00
79,0,19824,Craig Barlow,43' 4",68,2947.083,+12.00
79,0,20691,Greg Owen,43' 4",99,4287.917,+17.00
79,0,10425,Jay Williamson,43' 4",64,2775.833,+4.00
82,0,20498,Briny Baird,43' 5",151,6560.833,+22.00
83,0,23638,Brendon de Jonge,43' 7",116,5054.083,+20.00
83,0,01948,Tim Petrovic,43' 7",156,6803.167,+22.00
85,0,24449,Parker McLachlin,43' 8",101,4413.500,+14.00
85,0,21949,Joe Ogilvie,43' 8",147,6419.333,+27.00
85,0,02246,Duffy Waldorf,43' 8",82,3578.917,+16.00
88,0,24912,Will MacKenzie,43' 10",157,6883.167,+29.00
88,0,12660,Jesper Parnevik,43' 10",151,6619.500,+4.00
88,0,27649,Brandt Snedeker,43' 10",146,6404.667,+18.00
91,0,08123,Jeff Brehaut,44' 0",73,3212.750,+23.00
91,0,23353,J.J. Henry,44' 0",100,4402.417,+19.00
93,0,02214,Kirk Triplett,44' 1",91,4015.000,+36.00
93,0,27770,Camilo Villegas,44' 1",110,4852.000,+9.00
95,0,21633,Steve Allan,44' 2",89,3933.250,+4.00
95,0,06373,José María Olazábal,44' 2",66,2914.667,+13.00
95,0,23497,Tag Ridings,44' 2",84,3706.583,+3.00
98,0,24290,D.J. Brigman,44' 3",94,4155.583,+27.00
99,0,26360,Bubba Dickerson,44' 4",87,3858.333,+22.00
99,0,27060,John Mallinger,44' 4",116,5147.167,+12.00
99,0,26596,Ryan Moore,44' 4",121,5363.417,-4.00
99,0,24140,Sean O'Hair,44' 4",129,5718.583,+9.00
99,0,27095,Nick Watney,44' 4",131,5811.750,+27.00
104,0,20472,Alex Cejka,44' 6",135,6012.750,+19.00
104,0,12716,Charley Hoffman,44' 6",146,6499.250,+28.00
104,0,21470,Daisuke Maruyama,44' 6",116,5163.500,+20.00
104,0,07749,Brett Quigley,44' 6",133,5913.750,+19.00
108,0,22378,Trevor Immelman,44' 7",74,3300.417,+15.00
108,0,20628,Arron Oberholser,44' 7",106,4726.917,+12.00
110,0,01024,Billy Andrade,44' 8",148,6608.667,+22.00
110,0,01797,Rocco Mediate,44' 8",94,4201.250,+25.00
110,0,23325,Vaughn Taylor,44' 8",121,5409.167,+18.00
113,0,20127,Chris Riley,44' 9",65,2907.333,+15.00
114,0,28158,Steve Marino,44' 10",135,6057.083,+8.00
115,0,01706,Davis Love III,44' 11",128,5746.250,+18.00
115,0,22046,Geoff Ogilvy,44' 11",86,3865.333,+11.00
115,0,24138,Ian Poulter,44' 11",62,2782.833,+5.00
115,0,06595,Kevin Sutherland,44' 11",123,5525.667,+5.00
119,0,23048,Eric Axley,45' 1",200,9010.083,+37.00
119,0,01142,Bart Bryant,45' 1",89,4009.417,+9.00
119,0,02104,Jeff Sluman,45' 1",75,3378.500,+27.00
119,0,26951,Johnson Wagner,45' 1",141,6351.917,+20.00
123,0,23613,Rich Barcelo,45' 2",116,5240.500,+19.00
123,0,24925,Jonathan Byrd,45' 2",104,4693.083,+6.00
123,0,20572,Rod Pampling,45' 2",121,5467.583,+9.00
126,0,20574,Mathew Goggin,45' 3",121,5470.667,+19.00
126,0,22295,Darron Stiles,45' 3",77,3481.833,+20.00
128,0,21350,Ryuji Imada,45' 5",163,7403.583,+15.00
128,0,24502,Adam Scott,45' 5",87,3951.250,+19.00
130,0,21731,Freddie Jacobson,45' 6",115,5228.000,+12.00
131,0,27120,Troy Matteson,45' 7",119,5423.667,+24.00
131,0,12602,Dean Wilson,45' 7",124,5654.917,+9.00
133,0,25900,Lucas Glover,45' 8",123,5613.833,+11.00
134,0,20382,Stephen Leaney,45' 9",123,5628.250,+24.00
135,0,24358,Robert Garrigus,45' 10",166,7608.250,+8.00
135,0,23800,Bryce Molder,45' 10",69,3163.667,+13.00
135,0,08793,Tiger Woods,45' 10",63,2887.417,-6.00
138,0,22892,Jason Gore,45' 11",107,4909.750,+6.00
139,0,12195,Tom Johnson,46' 0",101,4647.583,+30.00
140,0,01381,Fred Funk,46' 1",62,2859.500,+11.00
140,0,01707,Steve Lowery,46' 1",110,5066.333,+35.00
142,0,24924,Bill Haas,46' 2",126,5820.917,+14.00
143,0,19846,Brian Gay,46' 3",107,4949.250,+19.00
143,0,29718,Anthony Kim,46' 3",138,6381.500,+24.00
145,0,01928,Corey Pavin,46' 5",97,4501.833,+24.00
146,0,02036,Jim Rutledge,46' 6",61,2836.333,+16.00
147,0,06251,Chris DiMarco,46' 7",122,5678.750,+8.00
147,0,10860,Justin Leonard,46' 7",92,4285.167,+19.00
149,0,20105,Jeff Gove,46' 8",141,6574.750,+21.00
149,0,06643,Paul Goydos,46' 8",66,3077.500,+11.00
149,0,21878,Mark Wilson,46' 8",89,4149.917,+12.00
152,0,08075,Jerry Kelly,46' 9",106,4951.667,+20.00
152,0,12705,Cliff Kresge,46' 9",205,9580.667,+40.00
152,0,01810,Phil Mickelson,46' 9",116,5422.167,+19.00
155,0,23614,Rich Beem,46' 10",118,5530.250,+25.00
155,0,25686,Jason Dufner,46' 10",162,7583.167,+18.00
155,0,24781,Hunter Mahan,46' 10",104,4866.750,+13.00
158,0,24357,K.J. Choi,46' 11",135,6333.750,+17.00
158,0,08931,Glen Day,46' 11",108,5066.417,+23.00
158,0,07547,Craig Kanada,46' 11",150,7034.500,+29.00
158,0,25804,Bubba Watson,46' 11",133,6239.917,+12.00
162,0,23621,Rory Sabbatini,47' 1",106,4987.250,+14.00
163,0,24980,Scott Gutschewski,47' 3",100,4724.500,+23.00
163,0,08375,Paul Stankowski,47' 3",98,4628.417,+37.00
165,0,12510,Chad Campbell,47' 6",122,5794.500,+24.00
165,0,12680,Shigeki Maruyama,47' 6",133,6312.333,+23.00
165,0,23623,Bo Van Pelt,47' 6",154,7317.333,+13.00
168,0,27933,John Merrick,47' 7",109,5189.833,+22.00
169,0,01941,Tom Pernice Jr.,47' 8",121,5765.167,+9.00
170,0,27702,Matt Hendrix,47' 9",91,4346.500,+21.00
171,0,23718,Nathan Green,47' 10",173,8268.750,+12.00
172,0,06004,Stephen Ames,47' 11",87,4166.667,+20.00
173,0,01724,Jeff Maggert,48' 0",121,5803.750,+28.00
173,0,28475,Jeff Overton,48' 0",88,4225.750,+10.00
175,0,23108,Matt Kuchar,48' 4",108,5219.083,+19.00
176,0,07867,Woody Austin,48' 5",120,5808.750,+17.00
177,0,01161,Mark Calcavecchia,48' 7",124,6020.500,+32.00
178,0,20623,Gavin Coles,48' 8",104,5058.500,+24.00
179,0,01249,John Daly,48' 9",129,6289.333,+26.00
180,0,01313,Steve Elkington,48' 10",97,4738.583,+19.00
181,0,20229,Stewart Cink,49' 0",114,5582.417,+15.00
182,0,01577,Lee Janzen,49' 6",96,4753.000,+16.00
183,0,20634,Peter Lonard,49' 11",107,5339.083,+10.00
184,0,10733,Kent Jones,50' 0",119,5945.167,+31.00
185,0,22621,Ben Curtis,50' 2",104,5213.333,+27.00
186,0,07223,Brian Bateman,50' 3",74,3719.167,+26.00
186,0,06527,Steve Stricker,50' 3",99,4974.500,+17.00
188,0,06034,Marco Dawson,50' 4",105,5287.667,+3.00
189,0,22405,Justin Rose,50' 6",72,3633.167,+21.00
190,0,08881,Tripp Isenhour,50' 9",122,6195.250,+29.00
190,0,01766,Billy Mayfair,50' 9",87,4415.500,+12.00
192,0,24024,Zach Johnson,50' 11",61,3106.333,+17.00
193,0,22806,Doug LaBelle II,51' 3",145,7425.250,+33.00
194,0,22371,Aaron Baddeley,51' 6",106,5455.667,+21.00
195,0,01157,Tom Byrum,52' 2",53,2764.833,+16.00
196,0,20157,Retief Goosen,52' 6",63,3307.083,+12.00
