RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,01219,John Cook,37.78,251600,666000
2,0,19825,Darren Clarke,34.71,1491328,4297078
3,0,23983,Luke Donald,27.04,6683214,24719078
4,0,29221,Webb Simpson,20.99,6347353,30239078
5,0,27095,Nick Watney,18.77,5290673,28193078
6,0,28237,Rory McIlroy,17.64,2344609,13289078
7,0,06527,Steve Stricker,16.06,3992784,24867078
8,0,24502,Adam Scott,15.73,3764796,23931078
9,0,30925,Dustin Johnson,15.64,4309961,27549078
10,0,24357,K.J. Choi,15.61,4434690,28409078
11,0,28089,Jason Day,14.73,3962646,26901078
12,0,02206,David Toms,14.26,3858089,27055000
13,0,23108,Matt Kuchar,14.21,4233919,29799078
14,0,01810,Phil Mickelson,13.73,3763488,27401078
15,0,26331,Charl Schwartzel,13.16,2604558,19787078
16,0,24924,Bill Haas,12.62,4088636,32409078
17,0,25804,Bubba Watson,12.44,3477810,27967078
18,0,20859,Anders Hansen,12.39,1195566,9653078
19,0,33141,Keegan Bradley,11.63,3758599,32311000
19,0,22405,Justin Rose,11.63,3401419,29241078
21,0,27649,Brandt Snedeker,11.48,3587205,31243078
22,0,31323,Gary Woodland,11.32,3448590,30469078
23,0,22371,Aaron Baddeley,11.25,3094692,27513078
24,0,25686,Jason Dufner,11.11,3057859,27521078
25,0,24781,Hunter Mahan,11.06,3503539,31689078
26,0,23135,Tim Clark,10.86,571000,5260000
27,0,34021,Bud Cauley,10.21,735149,7200000
28,0,20396,Lee Westwood,10.00,1306945,13073078
29,0,21878,Mark Wilson,9.91,3158476,31883078
30,0,24663,Y.E. Yang,9.70,2314864,23855078
31,0,27408,Martin Kaymer,9.68,1339958,13847078
32,0,27936,Martin Laird,9.33,2676508,28679078
33,0,24925,Jonathan Byrd,9.28,2938920,31671078
34,0,10944,Thomas Bjørn,8.83,626739,7097078
35,0,12680,Shigeki Maruyama,8.72,177375,2034000
36,0,33399,Adam Hadwin,8.68,440752,5076000
37,0,21731,Freddie Jacobson,8.47,2488324,29389078
38,0,23621,Rory Sabbatini,8.31,2420655,29133078
39,0,06567,Vijay Singh,7.94,2371049,29863000
40,0,25396,Kevin Na,7.80,2336965,29965078
40,0,26476,Chez Reavie,7.80,2285066,29304000
42,0,20378,Mathias Grönberg,7.78,42000,540000
43,0,20645,John Senden,7.61,2294811,30137000
44,0,28937,George Coetzee,7.56,109712,1452078
45,0,19970,Robert Karlsson,7.52,1779815,23675078
46,0,21961,Charles Howell III,7.45,2509223,33659078
47,0,21209,Sergio Garcia,7.32,1524091,20821078
48,0,28158,Steve Marino,7.30,1975076,27071078
49,0,27141,J.B. Holmes,7.26,1398583,19273078
50,0,20832,Raphael Jacquelin,7.24,209744,2897078
51,0,26596,Ryan Moore,7.08,1942906,27455078
51,0,22046,Geoff Ogilvy,7.08,1916994,27095078
53,0,23623,Bo Van Pelt,7.06,2344545,33215078
54,0,02239,Scott Verplank,7.01,1194177,17033000
55,0,32102,Rickie Fowler,7.00,2084681,29777078
56,0,23800,Bryce Molder,6.90,1957944,28391000
57,0,27466,Spencer Levin,6.81,2320037,34091078
57,0,24490,George McNeill,6.81,1458109,21420000
59,0,20634,Peter Lonard,6.71,106305,1584000
60,0,24024,Zach Johnson,6.65,1880405,28287078
61,0,25240,D.A. Points,6.59,2034155,30849000
62,0,25900,Lucas Glover,6.56,1823327,27787078
63,0,01941,Tom Pernice Jr.,6.53,694980,10638000
63,0,29518,Brendan Steele,6.53,1976309,30259000
65,0,30692,Scott Stallings,6.50,1957161,30115000
66,0,27064,Jhonattan Vegas,6.40,1854414,28959000
67,0,01226,Fred Couples,6.30,371080,5886000
68,0,23320,Ryan Palmer,6.27,1850530,29533078
69,0,23541,Ben Crane,6.24,1679594,26927078
70,0,30926,Chris Kirk,6.04,1877626,31073000
71,0,21805,Harrison Frazar,5.98,1322266,22099078
71,0,30750,Tommy Gainey,5.98,2174191,36365000
73,0,24512,Simon Dyson,5.83,250332,4297078
74,0,08793,Tiger Woods,5.59,660238,11819000
75,0,06643,Paul Goydos,5.37,1385327,25812000
76,0,25818,Scott Piercy,5.30,1250957,23585000
77,0,20498,Briny Baird,5.26,942285,17910000
77,0,25572,Graeme McDowell,5.26,1088898,20691078
79,0,24358,Robert Garrigus,5.20,1503922,28929078
80,0,25562,Andres Romero,5.19,1313133,25295000
81,0,06573,Brandt Jobe,5.18,1629763,31433000
82,0,25345,Carl Pettersson,5.14,1540722,29956000
83,0,25198,Francesco Molinari,5.13,763887,14895078
83,0,30110,Kyle Stanley,5.13,1523657,29694078
85,0,24140,Sean O'Hair,5.10,1483947,29097078
86,0,08075,Jerry Kelly,5.08,1451797,28583078
87,0,01320,Bob Estes,4.98,594104,11928078
87,0,28258,K.T. Kim,4.98,601809,12083078
87,0,24361,Pat Perez,4.98,1295253,25992000
90,0,25632,Jimmy Walker,4.91,1336555,27198000
91,0,22400,Hennie Otto,4.89,68500,1400000
92,0,19958,Miguel Angel Jiménez,4.87,486223,9977078
93,0,10809,Jim Furyk,4.82,1529690,31707078
94,0,32366,Kevin Chappell,4.78,1339639,28008000
95,0,27088,Johan Edfors,4.72,136155,2885000
96,0,22913,John Rollins,4.71,1370566,29129000
97,0,10885,Robert Allenby,4.70,1452567,30929078
98,0,26951,Johnson Wagner,4.50,1224555,27221000
99,0,28087,Kris Blanks,4.44,1350010,30402000
100,0,12716,Charley Hoffman,4.40,1462590,33237078
101,0,30852,Ryo Ishikawa,4.39,580136,13217078
102,0,27214,Kevin Streelman,4.30,1300005,30235078
103,0,20160,Charlie Wi,4.29,1188493,27689000
104,0,06034,Marco Dawson,4.26,104406,2448000
105,0,27072,Alvaro Quiros,4.24,495317,11687078
106,0,28475,Jeff Overton,4.15,1290961,31109078
107,0,11123,Chris Couch,4.14,922495,22266000
107,0,01706,Davis Love III,4.14,1056299,25541078
109,0,19846,Brian Gay,4.10,1157525,28247000
110,0,22378,Trevor Immelman,4.05,1165603,28763078
110,0,23322,Brett Wetterich,4.05,307504,7596000
112,0,27770,Camilo Villegas,4.04,1231917,30505078
113,0,08725,Tom Gillis,3.99,814147,20381000
114,0,24083,Marcus Fraser,3.96,55500,1400000
115,0,20157,Retief Goosen,3.94,796360,20219078
116,0,21753,Brian Davis,3.92,1308008,33371078
116,0,26329,Louis Oosthuizen,3.92,717965,18311078
116,0,33419,Cameron Tringale,3.92,1327807,33899000
119,0,26539,Robert Rock,3.90,112756,2892078
120,0,32150,Michael Thompson,3.89,935265,24012000
121,0,23814,Edoardo Molinari,3.85,619224,16079078
122,0,23638,Brendon de Jonge,3.83,1241325,32441000
122,0,22792,Peter Hanson,3.83,610780,15935078
124,0,01116,Michael Bradley,3.68,935934,25403000
124,0,27963,Chris Stroud,3.68,1096498,29790000
126,0,06522,Ernie Els,3.62,948872,26199078
127,0,25203,SSP Chawrasia,3.61,50500,1400000
128,0,24846,Ricky Barnes,3.58,951586,26585078
129,0,24138,Ian Poulter,3.55,739925,20835078
130,0,21207,José Manuel Lara,3.53,23525,666000
131,0,29780,Do-Hoon Kim,3.50,50436,1440000
132,0,20229,Stewart Cink,3.49,909162,26055078
133,0,12510,Chad Campbell,3.48,1104023,31728078
134,0,20766,Padraig Harrington,3.47,802839,23117078
134,0,10860,Justin Leonard,3.47,952962,27462078
136,0,26758,David Hearn,3.46,869071,25128000
136,0,29718,Anthony Kim,3.46,1085845,31405078
138,0,27974,Sung Kang,3.44,702382,20412000
138,0,01677,Tom Lehman,3.44,178062,5178078
140,0,20572,Rod Pampling,3.41,668767,19602000
141,0,20569,Richard Green,3.40,193851,5697078
141,0,24604,Hunter Haas,3.40,1039986,30546000
143,0,27933,John Merrick,3.37,704788,20898000
144,0,23409,James Driscoll,3.24,741009,22896000
145,0,20848,Ángel Cabrera,3.23,628079,19421078
145,0,27120,Troy Matteson,3.23,946989,29286000
147,0,12782,Tim Herron,3.21,909134,28350000
148,0,25364,Paul Casey,3.19,590386,18509078
148,0,21350,Ryuji Imada,3.19,990318,31037000
150,0,29910,Blake Adams,3.11,1100558,35352000
150,0,22348,Nick O'Hern,3.11,940224,30240000
150,0,21949,Joe Ogilvie,3.11,726866,23346000
150,0,26287,Roland Thatcher,3.11,666371,21402000
154,0,26851,Marc Leishman,3.07,916329,29880000
155,0,27939,Matt McQuillan,3.05,582932,19098000
156,0,33199,Matteo Manassero,3.04,331783,10917078
157,0,22961,David Mathis,2.99,715404,23940000
158,0,02076,Peter Senior,2.88,40250,1400000
159,0,20593,Greg Chalmers,2.81,832190,29628000
159,0,23353,J.J. Henry,2.81,873377,31073000
161,0,26679,Kevin Stadler,2.79,768172,27504000
162,0,27896,Ross Fisher,2.74,299884,10935078
163,0,01766,Billy Mayfair,2.72,780577,28728000
164,0,10505,Shane Bertsch,2.69,488584,18144000
165,0,29342,Jae-bum Park,2.68,37500,1400000
165,0,22056,Cameron Percy,2.68,290319,10818000
167,0,06004,Stephen Ames,2.54,547588,21528000
168,0,29289,S.Y. Noh,2.51,207070,8253078
169,0,31640,Gary Boyd,2.50,36301,1452078
169,0,24957,Simon Khan,2.50,36301,1452078
169,0,01926,Steve Pate,2.50,15750,630000
172,0,06251,Chris DiMarco,2.48,761931,30780000
173,0,29670,Pablo Larrazabal,2.46,105634,4297078
173,0,27330,Josh Teater,2.46,769324,31284000
175,0,20098,Stuart Appleby,2.41,657150,27288000
175,0,32698,Bobby Gates,2.41,666734,27720000
177,0,22293,Heath Slocum,2.40,767216,31915000
178,0,26300,Matt Jones,2.36,602392,25524000
179,0,21284,Hiroyuki Fujita,2.33,223300,9603078
180,0,06595,Kevin Sutherland,2.32,289692,12510000
181,0,29420,Billy Horschel,2.27,533023,23472000
182,0,25274,Steven Bowditch,2.24,621377,27684000
183,0,20436,Garrett Willis,2.22,526390,23742000
184,0,20070,Matt Bettencourt,2.21,692544,31342000
185,0,07457,Steve Flesch,2.19,594621,27144000
186,0,21407,Arjun Atwal,2.16,690236,31919000
186,0,23548,Bill Lunde,2.16,639548,29601000
188,0,07867,Woody Austin,2.15,354042,16434000
189,0,23788,D.J. Trahan,2.14,668165,31271000
190,0,10585,Scott McCarron,2.09,436269,20862000
191,0,28307,Matt Every,2.06,105121,5112000
192,0,28620,Aron Price,2.02,333290,16470000
193,0,27349,Alex Noren,1.94,111208,5737078
194,0,31193,Jim Renner,1.92,392945,20430000
194,0,21528,Henrik Stenson,1.92,327798,17108078
196,0,24507,Jason Bohn,1.85,411943,22234000
197,0,33461,Morgan Hoffmann,1.84,69131,3762000
198,0,12652,Cameron Beckman,1.83,455085,24934000
199,0,02256,Tom Watson,1.81,72066,3972078
200,0,28486,Michael Putnam,1.80,398399,22158000
201,0,30191,Julián Etulain,1.79,11261,630000
201,0,32874,Erick Justesen,1.79,16087,900000
201,0,01707,Steve Lowery,1.79,23525,1314000
201,0,27037,Sal Spallone,1.79,11261,630000
205,0,22621,Ben Curtis,1.76,423466,24078078
206,0,12602,Dean Wilson,1.72,401314,23346000
207,0,26949,Josh Broadaway,1.69,17356,1026000
208,0,26908,Yuta Ikeda,1.68,198646,11813078
209,0,02214,Kirk Triplett,1.67,111080,6642000
210,0,31202,William McGirt,1.65,532932,32202000
211,0,22896,Grégory Havret,1.64,71007,4332078
212,0,27910,Floris De Vries,1.62,23555,1452078
212,0,09011,David Duval,1.62,400654,24726078
212,0,25948,Richard McEvoy,1.62,23555,1452078
215,0,01157,Tom Byrum,1.61,10404,648000
216,0,20127,Chris Riley,1.59,397203,24912000
217,0,23725,Brendan Jones,1.58,45000,2845000
218,0,28679,Fabián Gómez,1.57,381730,24372000
219,0,24494,Erik Compton,1.56,95541,6138000
220,0,24912,Will MacKenzie,1.54,188393,12204000
221,0,26695,Michael Letzig,1.53,169973,11106000
222,0,10733,Kent Jones,1.51,360623,23904000
223,0,23325,Vaughn Taylor,1.50,423907,28206000
224,0,29223,Sam Saunders,1.49,132525,8910000
225,0,35087,Bio Kim,1.47,345588,23544000
225,0,26668,Marc Turnesa,1.47,299405,20358000
227,0,20472,Alex Cejka,1.46,344901,23634000
227,0,30924,Rhys Davies,1.46,41500,2852078
227,0,31401,Zack Miller,1.46,427340,29340000
230,0,06621,Joe Durant,1.45,358790,24678000
230,0,01948,Tim Petrovic,1.45,428011,29484000
232,0,23497,Tag Ridings,1.44,382669,26604000
233,0,19824,Craig Barlow,1.42,49688,3492000
233,0,33413,Ben Martin,1.42,340080,23904000
235,0,11032,Frank Lickliter II,1.39,144160,10368000
236,0,20574,Mathew Goggin,1.38,16157,1170000
237,0,24077,Matthew Millar,1.37,19845,1452078
237,0,23481,Marcel Siem,1.37,19763,1440000
239,0,19904,Paul Lawrie,1.34,19441,1452078
240,0,27060,John Mallinger,1.31,179497,13716000
