RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
1,0,28237,Rory McIlroy,$2344609,190560938,43900000
2,0,19825,Darren Clarke,$1491328,145207800,3925000
3,0,27408,Martin Kaymer,$1339959,34420856,99575000
4,0,20396,Lee Westwood,$1306946,97044565,33650000
5,0,20859,Anders Hansen,$1195567,61706663,57850000
6,0,25198,Francesco Molinari,$763887,15838700,60550000
7,1,10944,Thomas Bjørn,$626739,41948920,20725000
8,1,23814,Edoardo Molinari,$619224,39772421,22150000
9,1,22792,Peter Hanson,$610780,43903028,17175000
10,3,27072,Alvaro Quiros,$495317,36356700,13175000
11,3,19958,Miguel Angel Jiménez,$486223,13272338,35350000
12,3,33399,Adam Hadwin,$440752,44075221
13,3,33199,Matteo Manassero,$331783,13328325,19850000
14,3,27896,Ross Fisher,$299885,16338466,13650000
15,3,24512,Simon Dyson,$250333,18583295,6450000
16,3,21284,Hiroyuki Fujita,$223300,13680000,8650000
17,3,20832,Raphael Jacquelin,$209745,20974460
18,3,29289,S.Y. Noh,$207070,11907045,8800000
19,3,26908,Yuta Ikeda,$198647,7164695,12700000
20,3,20569,Richard Green,$193852,9035152,10350000
21,3,27088,Johan Edfors,$136155,13615500
22,3,29223,Sam Saunders,$132525,13252500
23,3,26539,Robert Rock,$112757,11275695
24,3,27349,Alex Noren,$111208,6470800,4650000
25,3,28937,George Coetzee,$109713,10971256
26,3,29670,Pablo Larrazabal,$105634,6863445,3700000
27,3,28307,Matt Every,$105122,10512166
28,3,24494,Erik Compton,$95542,9554150
29,3,22896,Grégory Havret,$71007,7100711
30,3,33461,Morgan Hoffmann,$69131,6913143
31,3,22400,Hennie Otto,$68500,0,6850000
32,3,24461,Thomas Aiken,$65500,0,6550000
33,3,24083,Marcus Fraser,$55500,0,5550000
34,3,25203,SSP Chawrasia,$50500,0,5050000
35,3,29780,Do-Hoon Kim,$50436,5043600
36,3,23725,Brendan Jones,$45000,0,4500000
37,3,20378,Mathias Grönberg,$42000,4200000
38,3,30924,Rhys Davies,$41500,0,4150000
39,3,02076,Peter Senior,$40250,0,4025000
40,3,29342,Jae-bum Park,$37500,0,3750000
41,3,28259,Sangmoon Bae,$37351,3735100
42,3,31640,Gary Boyd,$36302,3630195
42,3,24957,Simon Khan,$36302,3630195
44,3,07707,Mike Small,$27152,2715200
45,3,26525,Grégory Bourdy,$23556,2355593
45,3,27910,Floris De Vries,$23556,2355593
45,3,25948,Richard McEvoy,$23556,2355593
48,3,21207,José Manuel Lara,$23526,2352584
49,3,27302,Garth Mulroy,$20800,2080000
50,3,20367,Fredrik Andersson Hed,$20571,2057111
50,3,20376,Stephen Gallacher,$20571,2057111
52,3,34360,Patrick Reed,$20058,2005800
53,3,28300,Joost Luiten,$19845,1984507
53,3,24077,Matthew Millar,$19845,1984507
55,3,23481,Marcel Siem,$19763,1976300
56,3,19904,Paul Lawrie,$19442,1944171
57,3,21461,Kenneth Ferrie,$18877,1887701
58,3,34554,Jung-gon Hwang,$18716,1871567
59,3,31114,Drew Weaver,$17732,1773200
60,3,26500,Alejandro Cañizares,$17469,1746929
61,3,26949,Josh Broadaway,$17357,1735650
62,3,25109,Christo Greyling,$17178,1717800
62,3,20940,Kenichi Kuboya,$17178,1717800
64,3,24219,Wes Heffernan,$16539,1653900
65,3,20574,Mathew Goggin,$16157,1615715
66,3,32874,Erick Justesen,$16088,1608750
67,3,24748,WC Liang,$15593,1559250
68,3,28308,Troy Kelly,$13542,1354200
69,3,21633,Steve Allan,$13380,1338000
70,3,20121,Todd Fischer,$12900,1290000
71,3,29222,Billy Hurley III,$12780,1278000
72,3,07363,Craig Bowden,$11864,1186364
73,3,28455,Will Claxton,$11275,1127500
74,3,30191,Julián Etulain,$11261,1126125
74,3,27037,Sal Spallone,$11261,1126125
76,3,31115,Michio Matsumura,$10395,1039500
77,3,29740,Brad Fritsch,$10348,1034800
78,3,27386,Dustin Risdon,$10192,1019200
79,3,27399,Richard Scott,$8400,840000
80,3,29546,Dave Schultz,$7035,703500
81,3,06350,Bob May,$6690,669000
82,3,25936,Alex Aragon,$5760,576000
