RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
182,0,20070,Matt Bettencourt,.40,692542,173500000
182,0,25274,Steven Bowditch,.40,621377,153800000
182,0,20436,Garrett Willis,.40,526390,131900000
185,0,21407,Arjun Atwal,.39,690235,176900000
185,0,07867,Woody Austin,.39,354040,91300000
185,0,07457,Steve Flesch,.39,594621,150800000
185,0,23548,Bill Lunde,.39,639546,163800000
189,0,10585,Scott McCarron,.38,436269,115900000
189,0,23788,D.J. Trahan,.38,668163,173700000
191,0,28307,Matt Every,.37,105121,28400000
192,0,27349,Alex Noren,.36,111208,31300000
192,0,28620,Aron Price,.36,333287,91500000
194,0,31193,Jim Renner,.35,392945,113500000
194,0,21528,Henrik Stenson,.35,327796,94000000
194,0,02256,Tom Watson,.35,72066,20800000
197,0,24507,Jason Bohn,.34,411940,122400000
198,0,12652,Cameron Beckman,.33,455084,137900000
198,0,33461,Morgan Hoffmann,.33,69131,20900000
200,0,22621,Ben Curtis,.32,423462,133000000
200,0,27910,Floris De Vries,.32,23555,7300000
200,0,30191,Julián Etulain,.32,11261,3500000
200,0,22896,Grégory Havret,.32,71007,22300000
200,0,32874,Erick Justesen,.32,16087,5000000
200,0,01707,Steve Lowery,.32,23525,7300000
200,0,25948,Richard McEvoy,.32,23555,7300000
200,0,28486,Michael Putnam,.32,398398,122600000
200,0,27037,Sal Spallone,.32,11261,3500000
209,0,02214,Kirk Triplett,.31,111079,36400000
209,0,12602,Dean Wilson,.31,401313,129700000
211,0,26949,Josh Broadaway,.30,17356,5700000
211,0,26908,Yuta Ikeda,.30,198646,66500000
211,0,31202,William McGirt,.30,532928,178900000
214,0,01157,Tom Byrum,.29,10404,3600000
214,0,09011,David Duval,.29,400654,136600000
214,0,20127,Chris Riley,.29,397202,138400000
217,0,24494,Erik Compton,.28,95541,34100000
217,0,28679,Fabián Gómez,.28,381728,135400000
217,0,26695,Michael Letzig,.28,169972,61700000
217,0,24912,Will MacKenzie,.28,188393,67800000
221,0,23725,Brendan Jones,.27,45000,16500000
221,0,10733,Kent Jones,.27,360622,132800000
221,0,19904,Paul Lawrie,.27,19441,7300000
221,0,24077,Matthew Millar,.27,19845,7300000
221,0,29223,Sam Saunders,.27,132525,49000000
221,0,23325,Vaughn Taylor,.27,423904,156700000
221,0,26668,Marc Turnesa,.27,299404,112600000
228,0,19824,Craig Barlow,.26,49687,19400000
228,0,20472,Alex Cejka,.26,344900,130300000
228,0,30924,Rhys Davies,.26,41500,15800000
228,0,06621,Joe Durant,.26,358789,137100000
228,0,21461,Kenneth Ferrie,.26,18877,7300000
228,0,34554,Jung-gon Hwang,.26,18715,7300000
228,0,35087,Bio Kim,.26,345587,130800000
228,0,33413,Ben Martin,.26,340079,132800000
228,0,31401,Zack Miller,.26,427339,163000000
228,0,01948,Tim Petrovic,.26,428009,163300000
228,0,23497,Tag Ridings,.26,382667,147800000
228,0,23481,Marcel Siem,.26,19763,7500000
240,0,28259,Sangmoon Bae,.25,37351,14800000
240,0,20574,Mathew Goggin,.25,16157,6500000
240,0,11032,Frank Lickliter II,.25,144159,57600000
243,0,25444,Justin Hicks,.24,284990,121000000
243,0,27060,John Mallinger,.24,179497,76200000
245,0,06214,Guy Boros,.23,8172,3600000
245,0,25109,Christo Greyling,.23,17178,7500000
245,0,20940,Kenichi Kuboya,.23,17178,7500000
245,0,01968,Nick Price,.23,12996,5700000
245,0,08375,Paul Stankowski,.23,290210,124200000
250,0,24461,Thomas Aiken,.22,65500,30000000
250,0,21633,Steve Allan,.22,13380,6000000
250,0,23718,Nathan Green,.22,312107,142500000
250,0,24219,Wes Heffernan,.22,16539,7500000
250,0,01577,Lee Janzen,.22,216991,97400000
250,0,28308,Troy Kelly,.22,13542,6100000
250,0,29478,Kevin Kisner,.22,270170,124200000
250,0,20580,Andre Stolz,.22,21594,9600000
250,0,26289,Boo Weekley,.22,279529,125600000
259,0,28455,Will Claxton,.21,11275,5500000
259,0,23673,Michael Connell,.21,309361,146800000
259,0,01249,John Daly,.21,207963,99400000
259,0,19881,Robert Damron,.21,31770,15200000
259,0,30711,Colt Knost,.21,296815,142600000
259,0,06012,Greg Kraft,.21,7350,3500000
259,0,27797,Derek Lamely,.21,301145,141400000
259,0,25190,Jeff Quinney,.21,139580,66300000
259,0,27399,Richard Scott,.21,8400,4000000
268,0,29740,Brad Fritsch,.20,10348,5200000
268,0,01685,J.L. Lewis,.20,7056,3600000
268,0,26881,Jarrod Lyle,.20,317457,156700000
268,0,27386,Dustin Risdon,.20,10192,5200000
268,0,25457,Alexandre Rocha,.20,225025,114500000
268,0,29546,Dave Schultz,.20,7035,3500000
268,0,12714,Chris Tidland,.20,122984,61400000
275,0,07223,Brian Bateman,.19,6984,3600000
275,0,25720,Chad Collins,.19,183509,96200000
275,0,24980,Scott Gutschewski,.19,229757,119200000
275,0,01473,Todd Hamilton,.19,112081,58000000
275,0,31115,Michio Matsumura,.19,10395,5500000
275,0,25834,Daniel Summerhays,.19,301899,157500000
281,0,01313,Steve Elkington,.18,176224,95300000
281,0,08537,J.P. Hayes,.18,186767,104800000
281,0,26420,Richard Johnson,.18,212105,120000000
281,0,10213,Dicky Pride,.18,64213,35100000
281,0,30946,Alex Prugh,.18,292069,161100000
281,0,28118,Peter Tomasulo,.18,115815,64300000
281,0,23349,Charles Warren,.18,96422,53300000
288,0,29720,Andres Gonzales,.17,186846,109000000
288,0,22892,Jason Gore,.17,51290,30100000
288,0,31557,Jim Herman,.17,196842,113500000
291,0,06197,Michael Allen,.16,42343,27100000
291,0,24290,D.J. Brigman,.16,191491,119200000
291,0,26500,Alejandro Cañizares,.16,17469,11000000
291,0,20850,Daniel Chopra,.16,15411,9500000
295,0,26525,Grégory Bourdy,.15,23555,15300000
295,0,20094,Jonathan Kaye,.15,10833,7200000
295,0,28300,Joost Luiten,.15,19845,13500000
295,0,01928,Corey Pavin,.15,42376,28200000
295,0,31114,Drew Weaver,.15,17732,12200000
300,0,34255,Joseph Bramlett,.14,178727,131700000
300,0,06515,Shaun Micheel,.14,206450,150900000
300,0,01945,Kenny Perry,.14,110176,76100000
303,0,20367,Fredrik Andersson Hed,.13,20571,15300000
303,0,20433,Mark Hensby,.13,32241,23900000
303,0,34360,Patrick Reed,.13,20058,15800000
306,0,23614,Rich Beem,.12,135225,117200000
306,0,24748,WC Liang,.12,15592,13500000
306,0,32640,Troy Merritt,.12,151474,127400000
306,0,32876,Martin Piller,.12,140957,118100000
306,0,07749,Brett Quigley,.12,56825,47300000
306,0,33911,Nate Smith,.12,154814,124200000
312,0,34072,Will Strickler,.11,109030,95600000
312,0,10425,Jay Williamson,.11,27395,24300000
314,0,01161,Mark Calcavecchia,.10,34929,34300000
314,0,01724,Jeff Maggert,.10,101079,99600000
314,0,01797,Rocco Mediate,.10,136298,133900000
317,0,27436,Graham DeLaet,.09,10472,11600000
317,0,20121,Todd Fischer,.09,12900,14500000
317,0,20376,Stephen Gallacher,.09,20571,22800000
317,0,06350,Bob May,.09,6690,7500000
317,0,01978,Fran Quinn,.09,47198,53100000
317,0,07707,Mike Small,.09,27152,29500000
317,0,08385,Omar Uresti,.09,18349,20000000
324,0,27302,Garth Mulroy,.08,20800,25000000
324,0,01887,Mark O'Meara,.08,18240,24300000
324,0,02246,Duffy Waldorf,.08,61233,75700000
324,0,26498,Matt Weibring,.08,20148,26200000
328,0,25936,Alex Aragon,.07,5760,8600000
328,0,27124,Chris Baryla,.07,68000,102100000
328,0,01388,Robert Gamez,.07,31521,42200000
328,0,29222,Billy Hurley III,.07,12780,18500000
328,0,24503,Jeff Klauk,.07,34363,46600000
328,0,29461,Jamie Lovemark,.07,34692,49300000
328,0,12660,Jesper Parnevik,.07,37739,55500000
335,0,27796,Joe Affrunti,.06,18837,31000000
335,0,21959,Ted Purdy,.06,14820,26500000
337,0,07363,Craig Bowden,.05,11863,22500000
337,0,01619,Skip Kendall,.05,11940,25000000
337,0,20095,Carl Paulson,.05,29922,54700000
340,0,20029,Notah Begay III,.04,6690,18000000
340,0,26882,Michael Sim,.04,47403,109900000
342,0,01132,Mark Brooks,.03,7488,29100000
342,0,01381,Fred Funk,.03,11880,40600000
342,0,27990,Scott Gordon,.03,28311,97500000
342,0,10423,Mike Weir,.03,23312,87000000
346,0,06373,José María Olazábal,.02,6330,35600000
