RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
125,0,27503,Steve LeBrun,2.89,179,62
125,0,29425,Andrew Svoboda,2.89,127,44
127,0,21753,Brian Davis,2.90,264,91
127,0,21731,Freddie Jacobson,2.90,174,60
129,0,08725,Tom Gillis,2.91,189,65
129,0,35539,Luke Guthrie,2.91,239,82
129,0,25444,Justin Hicks,2.91,218,75
129,0,25345,Carl Pettersson,2.91,233,80
133,0,23135,Tim Clark,2.92,178,61
133,0,20443,Jin Park,2.92,146,50
135,0,32698,Bobby Gates,2.93,132,45
135,0,34409,David Lingmerth,2.93,199,68
137,0,36884,Ben Kohles,2.94,209,71
138,0,29479,Scott Brown,2.95,192,65
138,0,25562,Andres Romero,2.95,174,59
140,0,24507,Jason Bohn,2.96,207,70
140,0,20229,Stewart Cink,2.96,210,71
140,0,12716,Charley Hoffman,2.96,249,84
143,0,30711,Colt Knost,2.97,193,65
144,0,06522,Ernie Els,2.98,185,62
145,0,20848,Ángel Cabrera,3.00,219,73
145,0,27936,Martin Laird,3.00,204,68
145,0,29289,S.Y. Noh,3.00,201,67
145,0,25240,D.A. Points,3.00,261,87
145,0,26951,Johnson Wagner,3.00,180,60
150,0,20104,Ken Duke,3.01,262,87
151,0,25336,Alistair Presnell,3.02,172,57
152,0,30852,Ryo Ishikawa,3.03,212,70
153,0,20766,Padraig Harrington,3.04,149,49
154,0,24399,Scott Gardiner,3.05,180,59
155,0,19970,Robert Karlsson,3.06,159,52
156,0,24227,Justin Bolli,3.07,169,55
157,0,20645,John Senden,3.08,240,78
158,0,23325,Vaughn Taylor,3.09,142,46
159,0,22621,Ben Curtis,3.11,177,57
160,0,22371,Aaron Baddeley,3.12,206,66
161,0,01116,Michael Bradley,3.13,163,52
162,0,34021,Bud Cauley,3.14,198,63
163,0,32334,Charlie Beljan,3.15,195,62
163,0,30750,Tommy Gainey,3.15,265,84
163,0,27129,Luke List,3.15,192,61
166,0,28455,Will Claxton,3.16,199,63
166,0,25818,Scott Piercy,3.16,237,75
166,0,10423,Mike Weir,3.16,183,58
169,0,27408,Martin Kaymer,3.17,184,58
169,0,20691,Greg Owen,3.17,225,71
171,0,25900,Lucas Glover,3.23,210,65
172,0,28259,Sangmoon Bae,3.24,269,83
173,0,24140,Sean O'Hair,3.27,183,56
174,0,22961,David Mathis,3.28,220,67
175,0,10885,Robert Allenby,3.29,184,56
176,0,23452,Nicolas Colsaerts,3.30,155,47
177,0,37273,Derek Ernst,3.31,192,58
178,0,22046,Geoff Ogilvy,3.33,190,57
179,0,33869,Eric Meierdierks,3.35,154,46
180,0,12782,Tim Herron,3.40,153,45
