RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,36699,Patrick Rodgers,156.9,2847471000,504
2,0,28089,Jason Day,157.5,3549798000,626
3,0,30925,Dustin Johnson,157.7,3281963000,578
4,0,22056,Cameron Percy,158.1,3688163000,648
5,0,22293,Heath Slocum,158.3,2523957000,443
6,0,33486,Roger Sloan,158.4,2526518000,443
7,0,32448,James Hahn,158.5,5031538000,882
7,0,27644,Brian Harman,158.5,5102467000,894
9,0,23048,Eric Axley,158.8,2880836000,504
10,0,34409,David Lingmerth,159.0,4820941000,842
11,0,32334,Charlie Beljan,159.1,3362619000,587
12,0,27141,J.B. Holmes,159.3,4031589000,703
13,0,01706,Davis Love III,159.4,2834539000,494
13,0,20691,Greg Owen,159.4,2674929000,466
15,0,27895,Jonas Blixt,159.5,3318836000,578
15,0,31416,Derek Fathauer,159.5,4210173000,733
17,0,28780,Nicholas Thompson,159.6,4493427000,782
18,0,36689,Brooks Koepka,159.8,4137414000,719
19,0,34130,Sung Joon Park,159.9,4414835000,767
20,0,37273,Derek Ernst,160.0,4119087000,715
21,0,26951,Johnson Wagner,160.1,3895412000,676
22,0,25349,Tim Wilkinson,160.3,3919567000,679
23,0,24358,Robert Garrigus,160.4,3435630000,595
23,0,26289,Boo Weekley,160.4,4372279000,757
25,0,23353,J.J. Henry,160.5,5308750000,919
25,0,33448,Justin Thomas,160.5,6148059000,1064
27,0,29535,Brice Garnett,160.6,4191602000,725
27,0,29289,S.Y. Noh,160.6,3457970000,598
27,0,23320,Ryan Palmer,160.6,3566440000,617
27,0,24502,Adam Scott,160.6,1994187000,345
31,0,30736,Oscar Fraustro,160.7,2579693000,446
31,0,35451,Scott Pinckney,160.7,4843258000,837
31,0,25493,Nick Taylor,160.7,5293002000,915
34,0,12716,Charley Hoffman,160.9,4919189000,849
34,0,35532,Tom Hoge,160.9,4222236000,729
36,0,35545,Blayne Barber,161.0,4108365000,709
36,0,32200,Roberto Castro,161.0,2434846000,420
36,0,31557,Jim Herman,161.0,5221459000,901
36,0,23108,Matt Kuchar,161.0,5159105000,890
40,0,28679,Fabián Gómez,161.1,4454476000,768
40,0,21961,Charles Howell III,161.1,6739713000,1162
42,0,28475,Jeff Overton,161.2,4973985000,857
43,0,34046,Jordan Spieth,161.3,4284959000,738
44,0,29476,Kyle Reifers,161.4,5381941000,926
44,0,25632,Jimmy Walker,161.4,4033568000,694
46,0,23623,Bo Van Pelt,161.5,4255002000,732
47,0,34563,Chesson Hadley,161.6,5684434000,977
47,0,31202,William McGirt,161.6,6719645000,1155
49,0,24507,Jason Bohn,161.7,5815825000,999
49,0,06522,Ernie Els,161.7,2503817000,430
49,0,29720,Andres Gonzales,161.7,4999713000,859
49,0,22892,Jason Gore,161.7,3661214000,629
49,0,34431,Robert Streb,161.7,6302689000,1083
54,0,25804,Bubba Watson,161.8,3657396000,628
54,0,34265,Will Wilcox,161.8,2742919000,471
56,0,32366,Kevin Chappell,161.9,4872371000,836
56,0,20229,Stewart Cink,161.9,4395944000,754
56,0,21753,Brian Davis,161.9,4739143000,813
56,0,37454,Whee Kim,161.9,3741734000,642
56,0,33122,Russell Knox,161.9,5949901000,1021
61,0,25900,Lucas Glover,162.0,4725289000,810
61,0,26476,Chez Reavie,162.0,3336607000,572
63,0,35539,Luke Guthrie,162.1,4433858000,760
63,0,30944,Jason Kokrak,162.1,5217432000,894
65,0,26758,David Hearn,162.2,5645057000,967
