RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
100,0,24140,Sean O'Hair,123,Zurich Classic,1,1 - Par 4 -
101,0,23548,Bill Lunde,123,Barbasol Champ,3,16 - Par 5
102,0,27770,Camilo Villegas,122,The Barclays,2,10 - Par 4
104,0,25804,Bubba Watson,121,The Greenbrier,4,16 - Par 4
105,0,39977,Max Homa,120,Sony Open,3,16 - Par 4
106,0,23929,Paul Scaletta,119,Honda Classic,1,9 - Par 4 -
107,0,25892,Steve Wheatcroft,119,The Greenbrier,2,14 - Par 4
108,0,29478,Kevin Kisner,119,PGA Championshi,2,14 - Par 4
109,0,06522,Ernie Els,119,Shell Houston,1,17 - Par 4
111,0,23800,Bryce Molder,117,AT&T Pebble,3,13 - Par 4
113,0,24138,Ian Poulter,116,Honda Classic,2,4 - Par 4 -
115,0,32640,Troy Merritt,115,RBC Heritage,4,16 - Par 4
117,0,34265,Will Wilcox,113,John Deere Clas,4,1 - Par 4 -
119,0,25632,Jimmy Walker,112,Quicken Loans,2,2 - Par 4 -
121,0,28486,Michael Putnam,111,Canadian Open,2,13 - Par 5
122,0,23353,J.J. Henry,111,Barbasol Champ,4,5 - Par 5 -
124,0,25240,D.A. Points,108,The McGladrey,3,7 - Par 5 -
126,0,02239,Scott Verplank,105,The McGladrey,2,16 - Par 4
127,0,34563,Chesson Hadley,105,Memorial Tourn,2,14 - Par 4
130,0,28308,Troy Kelly,103,Wyndham Champ,2,13 - Par 4
133,0,06567,Vijay Singh,100,Frys.com Open,1,9 - Par 5 -
134,0,22378,Trevor Immelman,100,Wells Fargo,1,14 - Par 4
135,0,32150,Michael Thompson,100,Zurich Classic,1,1 - Par 4 -
137,0,29476,Kyle Reifers,100,Shell Houston,3,10 - Par 4
144,0,24781,Hunter Mahan,91,Frys.com Open,4,13 - Par 4
146,0,25834,Daniel Summerhays,89,Quicken Loans,1,14 - Par 5
147,0,20593,Greg Chalmers,87,John Deere Clas,2,10 - Par 5
149,0,28937,George Coetzee,84,Wyndham Champ,2,8 - Par 4 -
150,0,26331,Charl Schwartzel,84,THE PLAYERS,3,4 - Par 4 -
152,0,28023,Byron Smith,82,Frys.com Open,2,5 - Par 5 -
153,0,47225,Ryan Kennedy,81,Humana,1,8 - Par 4 -
154,0,30927,Brendon Todd,81,BMW Champ,2,18 - Par 5
155,0,28780,Nicholas Thompson,81,John Deere Clas,1,14 - Par 4
158,0,27330,Josh Teater,80,Wyndham Champ,1,8 - Par 4 -
161,0,34087,Carlos Sainz Jr,78,Canadian Open,2,2 - Par 5 -
162,0,25349,Tim Wilkinson,77,Canadian Open,2,1 - Par 4 -
163,0,34261,Scott Langley,77,Quicken Loans,2,8 - Par 5 -
173,0,24358,Robert Garrigus,66,Frys.com Open,2,18 - Par 5
175,0,28500,Martin Flores,63,Texas Open,2,18 - Par 5
176,0,26289,Boo Weekley,62,Sony Open,2,10 - Par 4
185,0,33122,Russell Knox,49,RBC Heritage,2,5 - Par 5 -
186,0,20472,Alex Cejka,48,Humana,3,11 - Par 5
189,0,35532,Tom Hoge,46,Northern Trust,4,2 - Par 4 -
191,0,27933,John Merrick,45,Sanderson Farms,2,15 - Par 4
193,0,32200,Roberto Castro,45,John Deere Clas,3,2 - Par 5 -
194,0,30944,Jason Kokrak,44,John Deere Clas,2,7 - Par 3 -
195,0,26476,Chez Reavie,44,Shriners Hosp.,1,13 - Par 5
196,0,33413,Ben Martin,43,Hyundai T of C,1,18 - Par 5
198,0,21731,Freddie Jacobson,43,Farmers Ins.,3,6 - Par 5 -
199,0,08725,Tom Gillis,42,Canadian Open,4,1 - Par 4 -
200,0,28237,Rory McIlroy,42,BMW Champ,2,7 - Par 4 -
201,0,33461,Morgan Hoffmann,42,Sony Open,3,10 - Par 4
203,0,35451,Scott Pinckney,39,Sony Open,1,10 - Par 4
204,0,24357,K.J. Choi,39,Northern Trust,1,9 - Par 4 -
205,0,25396,Kevin Na,39,Phoenix Open,2,10 - Par 4
206,0,36689,Brooks Koepka,39,WGC-Cadillac,1,14 - Par 4
207,0,28259,Sangmoon Bae,39,BMW Champ,3,14 - Par 5
211,0,32366,Kevin Chappell,36,The McGladrey,4,7 - Par 5 -
212,0,30946,Alex Prugh,36,Farmers Ins.,3,15 - Par 4
214,0,33141,Keegan Bradley,36,Shell Houston,2,13 - Par 5
218,0,24361,Pat Perez,35,AT&T Pebble,1,18 - Par 5
221,0,23983,Luke Donald,34,WGC-Cadillac,3,16 - Par 4
222,0,31193,Jim Renner,34,RBC Heritage,1,8 - Par 4 -
224,0,34256,Andrew Putnam,34,Texas Open,4,13 - Par 3
226,0,23541,Ben Crane,34,Valspar Champ,1,10 - Par 4
229,0,21878,Mark Wilson,33,The Barclays,2,2 - Par 4 -
230,0,30911,Tommy Fleetwood,33,WGC-Cadillac,3,12 - Par 5
234,0,34409,David Lingmerth,32,Byron Nelson,1,15 - Par 4
235,0,31557,Jim Herman,32,Northern Trust,2,11 - Par 5
237,0,25369,Jamie Donaldson,32,Shell Houston,1,15 - Par 5
238,0,25493,Nick Taylor,32,Northern Trust,1,2 - Par 4 -
240,0,34262,Jon Curran,32,Frys.com Open,4,14 - Par 4
241,0,25720,Chad Collins,32,AT&T Pebble,1,6 - Par 5 -
243,0,22293,Heath Slocum,31,St. Jude,2,7 - Par 4 -
244,0,35891,Cameron Smith,31,Travelers Champ,4,10 - Par 4
247,0,22621,Ben Curtis,31,Wyndham Champ,1,5 - Par 5 -
248,0,06332,Neal Lancaster,30,Zurich Classic,2,4 - Par 4 -
252,0,31646,Emiliano Grillo,30,PGA Championshi,2,9 - Par 4 -
253,0,20645,John Senden,30,WGC-Cadillac,3,8 - Par 5 -
254,0,28300,Joost Luiten,30,WGC-Bridgestone,4,14 - Par 4
258,0,47336,Michael Hopper,29,Phoenix Open,2,9 - Par 4 -
259,0,24663,Y.E. Yang,29,Honda Classic,2,2 - Par 4 -
260,0,25345,Carl Pettersson,29,Valspar Champ,4,15 - Par 3
261,0,27963,Chris Stroud,29,Travelers Champ,4,6 - Par 5 -
262,0,10944,Thomas Bjørn,29,PGA Championshi,2,15 - Par 4
265,0,29518,Brendan Steele,29,Arnold Palmer,2,4 - Par 5 -
268,0,34130,Sung Joon Park,29,Phoenix Open,3,8 - Par 4 -
269,0,33449,Zack Sucher,28,The Greenbrier,2,6 - Par 4 -
277,0,21961,Charles Howell III,28,Zurich Classic,2,2 - Par 5 -
279,0,46932,Gunn Yang,28,Crowne Plaza,1,18 - Par 4
280,0,27649,Brandt Snedeker,28,Travelers Champ,3,8 - Par 3 -
282,0,30736,Oscar Fraustro,28,St. Jude,1,17 - Par 4
290,0,29484,Peter Uihlein,27,Sanderson Farms,4,16 - Par 4
291,0,26329,Louis Oosthuizen,27,WGC-Cadillac,3,16 - Par 4
293,0,25191,Gonzalo Fernandez-Castaño,27,Quicken Loans,1,5 - Par 5 -
296,0,10585,Scott McCarron,27,Sanderson Farms,4,16 - Par 4
308,0,37454,Whee Kim,26,Zurich Classic,4,18 - Par 5
315,0,10885,Robert Allenby,25,Honda Classic,1,7 - Par 3 -
316,0,29910,Blake Adams,25,Texas Open,2,10 - Par 4
322,0,23108,Matt Kuchar,25,Memorial Tourn,2,7 - Par 5 -
323,0,35545,Blayne Barber,25,Shell Houston,4,17 - Par 4
326,0,30692,Scott Stallings,25,Shell Houston,2,4 - Par 5 -
328,0,27214,Kevin Streelman,24,Frys.com Open,2,18 - Par 5
336,0,33418,Shawn Stefani,24,Shriners Hosp.,2,3 - Par 4 -
337,0,30237,Cory Renfrew,24,Phoenix Open,4,4 - Par 3 -
339,0,20443,Jin Park,24,Farmers Ins.,2,7 - Par 4 -
340,0,39537,Chris Naegel,24,John Deere Clas,3,13 - Par 4
342,0,33419,Cameron Tringale,24,Zurich Classic,2,2 - Par 5 -
344,0,28339,Victor Dubuisson,23,PGA Championshi,2,2 - Par 5 -
352,0,33667,Carlos Ortiz,23,The Barclays,3,16 - Par 5
353,0,01945,Kenny Perry,23,AT&T Pebble,2,4 - Par 4 -
354,0,22056,Cameron Percy,23,Wells Fargo,1,13 - Par 3
355,0,01948,Tim Petrovic,23,Sanderson Farms,1,11 - Par 5
360,0,29221,Webb Simpson,22,Arnold Palmer,1,4 - Par 5 -
364,0,29420,Billy Horschel,22,Travelers Champ,2,6 - Par 5 -
367,0,31560,Brian Stuard,22,Phoenix Open,2,5 - Par 4 -
376,0,34098,Russell Henley,22,BMW Champ,3,13 - Par 4
382,0,30978,Kiradech Aphibarnrat,22,PGA Championshi,1,4 - Par 4 -
385,0,31420,Anirban Lahiri,22,WGC-Bridgestone,4,6 - Par 4 -
391,0,34099,Harris English,22,Travelers Champ,1,4 - Par 4 -
398,0,01706,Davis Love III,21,The Greenbrier,2,2 - Par 4 -
419,0,37273,Derek Ernst,21,Canadian Open,1,2 - Par 5 -
421,0,20376,Stephen Gallacher,21,THE PLAYERS,2,3 - Par 3 -
426,0,24956,Mikko Ilonen,21,PGA Championshi,1,13 - Par 4
428,0,46435,Austin Cook,20,St. Jude,3,8 - Par 3 -
432,0,24459,Richard Sterne,20,Arnold Palmer,2,1 - Par 4 -
440,0,08075,Jerry Kelly,20,Deutsche Bank,3,5 - Par 4 -
442,0,27747,Hiroshi Iwata,20,PGA Championshi,2,8 - Par 4 -
448,0,08931,Glen Day,20,Barbasol Champ,1,16 - Par 5
450,0,35539,Luke Guthrie,20,Wells Fargo,2,4 - Par 4 -
464,0,23481,Marcel Siem,19,AT&T Pebble,3,6 - Par 5 -
477,0,29223,Sam Saunders,19,Wells Fargo,3,17 - Par 3
480,0,10809,Jim Furyk,19,WGC-Bridgestone,2,5 - Par 3 -
486,0,36699,Patrick Rodgers,19,Humana,3,7 - Par 4 -
488,0,06527,Steve Stricker,19,Canadian Open,4,9 - Par 4 -
490,0,26300,Matt Jones,19,Arnold Palmer,4,15 - Par 4
501,0,10423,Mike Weir,18,Zurich Classic,2,1 - Par 4 -
503,0,47983,Chad Ramey,18,St. Jude,2,16 - Par 5
508,0,08793,Tiger Woods,18,Wyndham Champ,1,10 - Par 4
509,0,25841,Marc Warren,18,Zurich Classic,1,12 - Par 4
514,0,26851,Marc Leishman,18,Zurich Classic,2,9 - Par 3 -
519,0,31323,Gary Woodland,18,Wells Fargo,4,2 - Par 3 -
523,0,24502,Adam Scott,18,WGC-Bridgestone,3,17 - Par 4
527,0,20070,Matt Bettencourt,18,John Deere Clas,2,15 - Par 4
533,0,24924,Bill Haas,18,Wells Fargo,3,1 - Par 4 -
536,0,27896,Ross Fisher,18,WGC-Cadillac,2,10 - Par 5
538,0,36789,Patrick Newcomb,18,The McGladrey,1,4 - Par 4 -
550,0,20771,Steven Alker,17,St. Jude,3,3 - Par 5 -
557,0,20691,Greg Owen,17,The Greenbrier,3,4 - Par 4 -
573,0,34358,Jonathan Randolph,17,The McGladrey,2,8 - Par 4 -
580,0,21209,Sergio Garcia,17,THE PLAYERS,3,2 - Par 5 -
593,0,29974,Branden Grace,17,Texas Open,2,1 - Par 4 -
595,0,12716,Charley Hoffman,16,Humana,4,12 - Par 3
600,0,24461,Thomas Aiken,16,Memorial Tourn,1,15 - Par 5
617,0,01810,Phil Mickelson,16,Farmers Ins.,1,8 - Par 3 -
627,0,22892,Jason Gore,16,Wells Fargo,4,13 - Par 3
641,0,23623,Bo Van Pelt,16,Travelers Champ,2,10 - Par 4
653,0,10381,Curtis Thompson,16,Zurich Classic,2,17 - Par 3
654,0,31559,Garrett Osborn,16,Sanderson Farms,1,12 - Par 4
655,0,46970,Jon Rahm,15,Phoenix Open,1,1 - Par 4 -
660,0,27119,Koumei Oda,15,PGA Championshi,3,6 - Par 4 -
663,0,22913,John Rollins,15,St. Jude,2,4 - Par 3 -
667,0,01619,Skip Kendall,15,Barbasol Champ,2,17 - Par 3
668,0,27120,Troy Matteson,15,Frys.com Open,2,4 - Par 4 -
676,0,36326,David Lipsky,15,WGC-Bridgestone,1,11 - Par 4
707,0,29670,Pablo Larrazabal,15,WGC-Bridgestone,3,15 - Par 3
723,0,33110,Michael Smith,15,Zurich Classic,3,4 - Par 4 -
727,0,30110,Kyle Stanley,15,Travelers Champ,2,10 - Par 4
746,0,33399,Adam Hadwin,14,Canadian Open,2,1 - Par 4 -
758,0,23621,Rory Sabbatini,14,Phoenix Open,1,1 - Par 4 -
777,0,47567,Ben Polland,14,PGA Championshi,1,14 - Par 4
780,0,09011,David Duval,14,Sanderson Farms,2,17 - Par 4
791,0,22789,Brian Cairns,14,PGA Championshi,1,9 - Par 4 -
804,0,33948,Byeong Hun An,13,PGA Championshi,1,7 - Par 3 -
808,0,46441,Robby Shelton,13,Barbasol Champ,3,4 - Par 4 -
812,0,33780,Nick Cullen,13,WGC-Bridgestone,4,7 - Par 3 -
858,0,32139,Danny Willett,13,WGC-Cadillac,3,14 - Par 4
874,0,20098,Stuart Appleby,13,Humana,2,11 - Par 5
888,0,32876,Martin Piller,13,Barbasol Champ,1,1 - Par 4 -
892,0,34195,Christopher Brown,13,Byron Nelson,1,11 - Par 4
911,0,32333,Kevin Tway,13,Shriners Hosp.,2,2 - Par 4 -
917,0,29535,Brice Garnett,12,Texas Open,2,4 - Par 4 -
931,0,06515,Shaun Micheel,12,St. Jude,2,4 - Par 3 -
963,0,30750,Tommy Gainey,12,St. Jude,4,9 - Par 4 -
