RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
54,0,29518,Brendan Steele,172.2,6476307.000,1045
57,0,30736,Oscar Fraustro,172.3,3405885.000,549
58,0,29289,S.Y. Noh,172.5,4558016.000,734
59,0,01810,Phil Mickelson,172.7,4699329.000,756
60,0,22892,Jason Gore,172.8,4969123.000,799
60,0,25345,Carl Pettersson,172.8,8135563.000,1308
60,0,34360,Patrick Reed,172.8,6512719.000,1047
60,0,27095,Nick Watney,172.8,6942828.000,1116
64,0,23048,Eric Axley,172.9,3641911.000,585
65,0,34409,David Lingmerth,173.0,6378461.000,1024
65,0,24140,Sean O'Hair,173.0,6930035.000,1113
67,0,27214,Kevin Streelman,173.1,6329494.000,1016
68,0,32448,James Hahn,173.2,6738882.000,1081
69,0,23621,Rory Sabbatini,173.3,5689839.000,912
70,0,26951,Johnson Wagner,173.4,4923876.000,789
71,0,26851,Marc Leishman,173.5,4652737.000,745
71,0,30946,Alex Prugh,173.5,6226775.000,997
73,0,35451,Scott Pinckney,173.7,6360339.000,1017
74,0,32366,Kevin Chappell,173.8,6469593.000,1034
74,0,20691,Greg Owen,173.8,3440277.000,550
74,0,29221,Webb Simpson,173.8,5543584.000,886
77,0,22371,Aaron Baddeley,173.9,5645728.000,902
77,0,34046,Jordan Spieth,173.9,5698331.000,910
79,0,28475,Jeff Overton,174.1,6481880.000,1034
80,0,29720,Andres Gonzales,174.2,6486029.000,1034
80,0,29223,Sam Saunders,174.2,5400780.000,861
82,0,29479,Scott Brown,174.3,7046095.000,1123
82,0,20229,Stewart Cink,174.3,5684970.000,906
82,0,23108,Matt Kuchar,174.3,6677906.000,1064
85,0,31557,Jim Herman,174.4,6704561.000,1068
85,0,06567,Vijay Singh,174.4,5984826.000,953
87,0,06522,Ernie Els,174.6,3350815.000,533
88,0,34563,Chesson Hadley,174.8,7703329.000,1224
88,0,26476,Chez Reavie,174.8,4341415.000,690
90,0,28259,Sangmoon Bae,175.0,7702973.000,1223
90,0,23353,J.J. Henry,175.0,6621398.000,1051
90,0,33413,Ben Martin,175.0,6753995.000,1072
93,0,29476,Kyle Reifers,175.1,6977705.000,1107
94,0,27770,Camilo Villegas,175.3,6486673.000,1028
95,0,32102,Rickie Fowler,175.4,4912625.000,778
96,0,20396,Lee Westwood,175.7,2790143.000,441
97,0,22046,Geoff Ogilvy,175.8,3107141.000,491
97,0,30692,Scott Stallings,175.8,4235131.000,669
97,0,25892,Steve Wheatcroft,175.8,6276508.000,992
100,0,28307,Matt Every,175.9,4787906.000,756
101,0,32200,Roberto Castro,176.1,3170191.000,500
101,0,31416,Derek Fathauer,176.1,5711067.000,901
101,0,30852,Ryo Ishikawa,176.1,6486329.000,1023
101,0,27649,Brandt Snedeker,176.1,6529070.000,1030
105,0,25191,Gonzalo Fernandez-Castaño,176.4,5505743.000,867
105,0,23623,Bo Van Pelt,176.4,5652121.000,890
107,0,20645,John Senden,176.5,4516561.000,711
107,0,32150,Michael Thompson,176.5,6539821.000,1029
109,0,24924,Bill Haas,176.6,6260491.000,985
109,0,25562,Andres Romero,176.6,4684955.000,737
111,0,30926,Chris Kirk,176.8,4907850.000,771
112,0,29535,Brice Garnett,177.1,5609326.000,880
112,0,24024,Zach Johnson,177.1,6234417.000,978
114,0,29478,Kevin Kisner,177.2,8311928.000,1303
115,0,35545,Blayne Barber,177.3,5559294.000,871
116,0,33399,Adam Hadwin,177.4,7106825.000,1113
117,0,34358,Jonathan Randolph,177.6,4916679.000,769
118,0,28132,Tyrone Van Aswegen,177.7,3640426.000,569
119,0,28679,Fabián Gómez,177.9,6076779.000,949
119,0,25834,Daniel Summerhays,177.9,7909224.000,1235
119,0,28780,Nicholas Thompson,177.9,6191635.000,967
122,0,10885,Robert Allenby,178.0,4452406.000,695
122,0,27895,Jonas Blixt,178.0,4575204.000,714
122,0,35541,John Peterson,178.0,6811979.000,1063
125,0,27466,Spencer Levin,178.1,7367470.000,1149
125,0,29425,Andrew Svoboda,178.1,6214506.000,969
127,0,34130,Sung Joon Park,178.3,5553093.000,865
128,0,24494,Erik Compton,178.5,6180900.000,962
128,0,25686,Jason Dufner,178.5,4248716.000,661
130,0,23638,Brendon de Jonge,178.7,8213631.000,1277
131,0,20766,Padraig Harrington,178.8,4318635.000,671
132,0,31193,Jim Renner,179.1,4989065.000,774
133,0,33122,Russell Knox,179.5,7753586.000,1200
134,0,20157,Retief Goosen,179.7,5303626.000,820
134,0,28486,Michael Putnam,179.7,6034226.000,933
136,0,27933,John Merrick,179.9,5174936.000,799
136,0,21528,Henrik Stenson,179.9,3943588.000,609
138,0,31202,William McGirt,180.2,8745048.000,1348
139,0,20771,Steven Alker,180.3,4479386.000,690
139,0,24925,Jonathan Byrd,180.3,4562348.000,703
139,0,12510,Chad Campbell,180.3,8172818.000,1259
139,0,37454,Whee Kim,180.3,5042469.000,777
143,0,29926,Danny Lee,180.5,8910474.000,1371
144,0,08075,Jerry Kelly,180.6,5974521.000,919
145,0,20104,Ken Duke,180.9,7025588.000,1079
145,0,24490,George McNeill,180.9,7996523.000,1228
147,0,35539,Luke Guthrie,181.0,6099083.000,936
148,0,36801,Mark Hubbard,181.1,5517065.000,846
148,0,34261,Scott Langley,181.1,7086361.000,1087
148,0,27963,Chris Stroud,181.1,6088921.000,934
151,0,24361,Pat Perez,181.2,7510242.000,1151
152,0,32640,Troy Merritt,181.3,7364218.000,1128
152,0,30927,Brendon Todd,181.3,6905907.000,1058
154,0,20472,Alex Cejka,181.5,7097257.000,1086
155,0,24846,Ricky Barnes,181.7,5578407.000,853
155,0,24138,Ian Poulter,181.7,4317571.000,660
157,0,24507,Jason Bohn,182.2,7885453.000,1202
158,0,21878,Mark Wilson,182.3,7339056.000,1118
159,0,20593,Greg Chalmers,182.5,3239616.000,493
160,0,25349,Tim Wilkinson,182.6,5226926.000,795
161,0,25369,Jamie Donaldson,182.7,2900583.000,441
162,0,22293,Heath Slocum,182.8,3567155.000,542
163,0,26758,David Hearn,183.6,7780867.000,1177
164,0,25720,Chad Collins,184.0,5770855.000,871
165,0,31560,Brian Stuard,184.2,7261672.000,1095
166,0,30711,Colt Knost,184.3,6813132.000,1027
167,0,23800,Bryce Molder,184.4,7077692.000,1066
168,0,26596,Ryan Moore,184.5,5605638.000,844
168,0,33419,Cameron Tringale,184.5,7213262.000,1086
170,0,25396,Kevin Na,184.7,6503224.000,978
171,0,23983,Luke Donald,184.8,4909952.000,738
172,0,21753,Brian Davis,185.5,6550102.000,981
172,0,10809,Jim Furyk,185.5,4814441.000,721
174,0,40058,Zac Blair,185.6,8179106.000,1224
175,0,25198,Francesco Molinari,185.8,3973331.000,594
175,0,34256,Andrew Putnam,185.8,4861890.000,727
177,0,34174,John Huh,186.1,8262293.000,1233
178,0,25240,D.A. Points,186.7,5377113.000,800
179,0,23541,Ben Crane,187.3,4874096.000,723
180,0,34262,Jon Curran,187.4,6065044.000,899
181,0,29222,Billy Hurley III,188.6,5866708.000,864
182,0,02206,David Toms,188.9,5189225.000,763
183,0,10860,Justin Leonard,189.2,5066928.000,744
184,0,24357,K.J. Choi,190.1,5378950.000,786
