RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
108,0,01266,Clark Dennis,14.69,141,960
109,0,01196,Brian Claar,14.68,150,1022
110,0,02008,Lee Rinker,14.63,138,943
111,0,01928,Corey Pavin,14.62,126,862
112,0,01690,Bruce Lietzke,14.59,82,562
113,0,02242,Lanny Wadkins,14.58,91,624
114,0,02133,Craig Stadler,14.55,104,715
115,0,01837,Gil Morgan,14.54,108,743
116,0,08385,Omar Uresti,14.53,145,998
117,0,02218,Ted Tryba,14.50,157,1083
118,0,01890,Brett Ogle,14.49,99,683
119,0,01042,Paul Azinger,14.48,116,801
120,0,01306,David Edwards,14.47,113,781
121,0,08375,Paul Stankowski,14.41,136,944
121,0,06613,Tommy Tolles,14.41,117,812
123,0,01035,Tommy Armour III,14.39,137,952
124,0,06809,Bob Burns,14.37,125,870
125,0,06088,Steve Gotsche,14.35,121,843
125,0,01468,Gary Hallberg,14.35,119,829
127,0,01823,Larry Mize,14.34,105,732
128,0,06197,Michael Allen,14.33,84,586
129,0,01072,Chip Beck,14.29,140,980
130,0,02111,Mike Smith,14.27,107,750
131,0,08717,Kawika Cotner,14.23,120,843
132,0,01457,Jay Haas,14.22,133,935
133,0,02190,Doug Tewell,14.21,81,570
134,0,02094,Tony Sills,14.19,108,761
135,0,01748,Doug Martin,14.17,136,960
136,0,08537,J.P. Hayes,14.15,119,841
137,0,02167,Mike Sullivan,14.13,127,899
138,0,01458,Jerry Haas,14.05,120,854
138,0,07101,Dave Stockton Jr.,14.05,136,968
140,0,10425,Jay Williamson,14.03,95,677
141,0,06044,Scott Gump,14.00,135,964
142,0,07569,Mark Carnevale,13.97,112,802
142,0,06251,Chris DiMarco,13.97,128,916
142,0,01771,Blaine McCallister,13.97,132,945
145,0,01723,Andrew Magee,13.95,124,889
145,0,06048,Dicky Thompson,13.95,100,717
147,0,01378,David Frost,13.91,107,769
148,0,01927,Dennis Paulson,13.88,118,850
149,0,01334,Keith Fergus,13.87,118,851
150,0,01685,J.L. Lewis,13.85,122,881
151,0,01175,Jim Carter,13.81,137,992
152,0,01725,John Mahaffey,13.79,116,841
153,0,06567,Vijay Singh,13.77,118,857
154,0,01550,Ed Humenik,13.76,123,894
155,0,01249,John Daly,13.72,111,809
155,0,02148,Ray Stewart,13.72,94,685
157,0,07235,John Morse,13.70,101,737
158,0,01444,Ken Green,13.60,97,713
158,0,01992,Don Reese,13.60,105,772
160,0,02135,Mike Standly,13.52,132,976
161,0,01864,Larry Nelson,13.29,78,587
162,0,07721,Pat Bates,13.28,111,836
162,0,01129,Bill Britton,13.28,92,693
164,0,01996,Mike Reid,13.27,86,648
165,0,01943,Chris Perry,13.25,119,898
166,0,01200,Keith Clearwater,13.20,94,712
167,0,10145,Tom Hearn,13.18,78,592
168,0,01261,Jay Delsing,13.12,106,808
169,0,01705,Tim Loustalot,13.04,75,575
170,0,06791,Mark Wurtz,12.94,113,873
171,0,10213,Dicky Pride,12.91,111,860
172,0,06386,Bill Porter,12.88,102,792
173,0,01096,Phil Blackmar,12.87,100,777
173,0,06641,Jeff Leonard,12.87,96,746
175,0,06012,Greg Kraft,12.86,133,1034
176,0,06657,Steve Rintoul,12.70,126,992
177,0,01926,Steve Pate,12.69,126,993
178,0,01133,Billy Ray Brown,12.61,85,674
179,0,01414,Bob Gilder,12.56,111,884
180,0,02131,Mike Springer,12.55,87,693
181,0,01307,Joel Edwards,12.40,121,976
182,0,01353,Bruce Fleisher,12.27,88,717
182,0,02226,Tray Tyner,12.27,105,856
184,0,01235,Ben Crenshaw,12.24,106,866
185,0,02241,Bobby Wadkins,12.07,120,994
186,0,01330,David Feherty,11.97,90,752
187,0,01986,Joey Rassett,11.32,65,574
188,0,01014,Fulton Allem,11.15,65,583
