RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01320,Bob Estes,17,3
2,0,21961,Charles Howell III,16,3
3,0,06251,Chris DiMarco,14,4
3,0,01527,Scott Hoch,14,0
5,0,21805,Harrison Frazar,13,5
5,0,01706,Davis Love III,13,8
7,0,06621,Joe Durant,12,6
7,0,12680,Shigeki Maruyama,12,5
7,0,01887,Mark O'Meara,12,3
7,0,01948,Tim Petrovic,12,2
11,0,07223,Brian Bateman,11,2
11,0,01306,David Edwards,11,3
11,0,10809,Jim Furyk,11,8
11,0,08537,J.P. Hayes,11,3
11,0,01666,Bernhard Langer,11,4
11,0,20382,Stephen Leaney,11,11
11,0,01690,Bruce Lietzke,11,0
11,0,01783,Mark McCumber,11,0
11,0,01925,Jerry Pate,11,0
11,0,02239,Scott Verplank,11,8
11,0,08793,Tiger Woods,11,11
22,0,01226,Fred Couples,10,2
22,0,07457,Steve Flesch,10,8
22,0,12823,Carlos Franco,10,3
22,0,01378,David Frost,10,2
22,0,01381,Fred Funk,10,10
22,0,01388,Robert Gamez,10,5
22,0,01797,Rocco Mediate,10,2
22,0,01928,Corey Pavin,10,6
22,0,01938,David Peoples,10,1
22,0,25345,Carl Pettersson,10,3
22,0,01996,Mike Reid,10,0
22,0,20127,Chris Riley,10,3
22,0,02010,Loren Roberts,10,2
22,0,02049,Gene Sauers,10,0
22,0,02090,Tom Sieckmann,10,0
22,0,02101,Joey Sindelar,10,5
22,0,02106,Chris Smith,10,2
22,0,02206,David Toms,10,7
22,0,02245,Grant Waite,10,2
41,0,01024,Billy Andrade,9,6
41,0,20098,Stuart Appleby,9,5
41,0,12652,Cameron Beckman,9,2
41,0,20029,Notah Begay III,9,2
41,0,01142,Bart Bryant,9,9
41,0,01143,Brad Bryant,9,0
41,0,01161,Mark Calcavecchia,9,5
41,0,24357,K.J. Choi,9,4
41,0,20229,Stewart Cink,9,9
41,0,01201,Lennie Clements,9,0
41,0,23541,Ben Crane,9,5
41,0,06522,Ernie Els,9,4
41,0,21209,Sergio Garcia,9,3
41,0,19846,Brian Gay,9,6
41,0,21806,Paul Gow,9,0
41,0,06643,Paul Goydos,9,4
41,0,01457,Jay Haas,9,1
41,0,01553,John Huston,9,4
41,0,08633,Per-Ulrik Johansson,9,0
41,0,01677,Tom Lehman,9,2
41,0,10860,Justin Leonard,9,3
41,0,01771,Blaine McCallister,9,1
41,0,01810,Phil Mickelson,9,4
41,0,01837,Gil Morgan,9,0
41,0,01876,Greg Norman,9,0
41,0,12660,Jesper Parnevik,9,4
41,0,01943,Chris Perry,9,0
41,0,22293,Heath Slocum,9,5
41,0,02104,Jeff Sluman,9,6
41,0,02146,Payne Stewart,9,0
41,0,02170,Hal Sutton,9,0
41,0,02214,Kirk Triplett,9,3
41,0,02223,Bob Tway,9,3
41,0,10423,Mike Weir,9,4
75,0,01006,John Adams,8,0
75,0,10885,Robert Allenby,8,5
75,0,01042,Paul Azinger,8,4
75,0,01049,Ian Baker-Finch,8,0
75,0,20099,Doug Barron,8,2
75,0,01068,Andy Bean,8,0
75,0,01129,Bill Britton,8,0
75,0,01162,Rex Caldwell,8,0
75,0,12510,Chad Campbell,8,6
75,0,01175,Jim Carter,8,1
75,0,01197,Bobby Clampett,8,0
75,0,23135,Tim Clark,8,3
75,0,01203,Russ Cochran,8,1
75,0,01219,John Cook,8,4
75,0,09011,David Duval,8,3
75,0,01414,Bob Gilder,8,0
75,0,01418,Bill Glasson,8,7
75,0,01443,Hubert Green,8,0
75,0,01444,Ken Green,8,0
75,0,01475,Donnie Hammond,8,2
75,0,06575,Dudley Hart,8,5
75,0,01499,Mark Hayes,8,0
75,0,01549,Mike Hulbert,8,1
75,0,01559,Hale Irwin,8,0
75,0,01599,Steve Jones,8,3
75,0,01633,Tom Kite,8,0
75,0,06012,Greg Kraft,8,3
75,0,10565,Ian Leggatt,8,4
75,0,01707,Steve Lowery,8,4
75,0,27120,Troy Matteson,8,8
75,0,01823,Larry Mize,8,5
75,0,20628,Arron Oberholser,8,8
75,0,20691,Greg Owen,8,8
75,0,01920,Craig Parry,8,2
75,0,01935,Calvin Peete,8,0
75,0,01945,Kenny Perry,8,4
75,0,01968,Nick Price,8,1
75,0,23621,Rory Sabbatini,8,5
75,0,06567,Vijay Singh,8,4
75,0,02133,Craig Stadler,8,1
75,0,02159,Curtis Strange,8,0
75,0,02201,Jim Thorpe,8,0
75,0,02241,Bobby Wadkins,8,0
75,0,02267,D.A. Weibring,8,0
75,0,02303,Robert Wrenn,8,0
120,0,07867,Woody Austin,7,7
120,0,01157,Tom Byrum,7,3
120,0,20593,Greg Chalmers,7,3
120,0,20850,Daniel Chopra,7,7
120,0,01242,Rod Curl,7,0
120,0,19881,Robert Damron,7,6
120,0,08931,Glen Day,7,2
120,0,01307,Joel Edwards,7,1
120,0,01361,Dan Forsman,7,5
120,0,01385,Jim Gallagher Jr.,7,1
120,0,12645,Brent Geiberger,7,4
120,0,01408,Kelly Gibson,7,1
120,0,10201,Matt Gogel,7,3
120,0,01468,Gary Hallberg,7,2
120,0,12782,Tim Herron,7,4
120,0,01522,Lon Hinkle,7,0
120,0,01569,Peter Jacobsen,7,1
120,0,26420,Richard Johnson,7,5
120,0,10733,Kent Jones,7,5
120,0,20094,Jonathan Kaye,7,3
120,0,01639,Kenny Knox,7,0
120,0,01641,Gary Koch,7,0
120,0,06332,Neal Lancaster,7,2
120,0,01682,Wayne Levi,7,0
120,0,27466,Spencer Levin,7,2
120,0,01685,J.L. Lewis,7,3
120,0,11032,Frank Lickliter II,7,6
120,0,01717,Sandy Lyle,7,0
120,0,01723,Andrew Magee,7,2
120,0,01724,Jeff Maggert,7,3
