RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,06621,Joe Durant,17
2,0,01682,Wayne Levi,14
3,0,06197,Michael Allen,12
4,0,01666,Bernhard Langer,11
5,0,26420,Richard Johnson,10
6,0,24846,Ricky Barnes,8
6,0,20104,Ken Duke,8
6,0,26287,Roland Thatcher,8
9,0,10565,Ian Leggatt,7
9,0,25572,Graeme McDowell,7
11,0,20498,Briny Baird,6
11,0,24138,Ian Poulter,6
11,0,21660,Jason Schultz,6
11,0,02110,Jerry Smith,6
11,0,08793,Tiger Woods,6
16,0,27088,Johan Edfors,5
16,0,28307,Matt Every,5
16,0,10733,Kent Jones,5
16,0,25034,James McLean,5
16,0,06373,José María Olazábal,5
16,0,20812,Tjaart van der Walt,5
16,0,21878,Mark Wilson,5
23,0,20400,Michael Campbell,4
23,0,20593,Greg Chalmers,4
23,0,25935,John Engler Jr.,4
23,0,20574,Mathew Goggin,4
23,0,29720,Andres Gonzales,4
23,0,06643,Paul Goydos,4
23,0,20859,Anders Hansen,4
23,0,24511,Thongchai Jaidee,4
23,0,23821,Yusaku Miyazato,4
23,0,25240,D.A. Points,4
23,0,01960,Don Pooley,4
23,0,22117,Jyoti Randhawa,4
23,0,23797,Brett Rumford,4
23,0,24502,Adam Scott,4
23,0,25321,Lee Slattery,4
23,0,11011,Mike Sposa,4
23,0,22295,Darron Stiles,4
23,0,06527,Steve Stricker,4
23,0,23788,D.J. Trahan,4
23,0,22951,Azuma Yano,4
43,0,12652,Cameron Beckman,3
43,0,01249,John Daly,3
43,0,23983,Luke Donald,3
43,0,20608,David Howell,3
43,0,21350,Ryuji Imada,3
43,0,22378,Trevor Immelman,3
43,0,29718,Anthony Kim,3
43,0,10860,Justin Leonard,3
43,0,20631,David McKenzie,3
43,0,01823,Larry Mize,3
43,0,12660,Jesper Parnevik,3
43,0,22405,Justin Rose,3
43,0,02135,Mike Standly,3
43,0,08385,Omar Uresti,3
57,0,27624,Benoit Beisser,2
57,0,23135,Tim Clark,2
57,0,23673,Michael Connell,2
57,0,01226,Fred Couples,2
57,0,23541,Ben Crane,2
57,0,12760,Danny Ellis,2
57,0,10809,Jim Furyk,2
57,0,21209,Sergio Garcia,2
57,0,24358,Robert Garrigus,2
57,0,25900,Lucas Glover,2
57,0,20157,Retief Goosen,2
57,0,23353,J.J. Henry,2
57,0,20433,Mark Hensby,2
57,0,21007,Gabriel Hjertstedt,2
57,0,01577,Lee Janzen,2
57,0,01619,Skip Kendall,2
57,0,27782,Brandon Knaub,2
57,0,06332,Neal Lancaster,2
57,0,29532,Korey Mahoney,2
57,0,26596,Ryan Moore,2
57,0,01887,Mark O'Meara,2
57,0,01941,Tom Pernice Jr.,2
57,0,23307,Roger Tambellini,2
57,0,23325,Vaughn Taylor,2
57,0,27770,Camilo Villegas,2
57,0,21927,Brett Wayment,2
57,0,20566,Kaname Yokoo,2
