RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,20382,Stephen Leaney,21
2,0,22378,Trevor Immelman,20
3,0,22913,John Rollins,19
4,0,20472,Alex Cejka,18
4,0,10809,Jim Furyk,18
4,0,25900,Lucas Glover,18
7,0,06621,Joe Durant,17
7,0,21805,Harrison Frazar,17
7,0,23718,Nathan Green,17
7,0,27120,Troy Matteson,17
7,0,08793,Tiger Woods,17
12,0,01475,Donnie Hammond,16
12,0,06527,Steve Stricker,16
12,0,06595,Kevin Sutherland,16
12,0,02239,Scott Verplank,16
16,0,07867,Woody Austin,15
16,0,01139,Olin Browne,15
16,0,19846,Brian Gay,15
16,0,23623,Bo Van Pelt,15
20,0,07223,Brian Bateman,14
20,0,24925,Jonathan Byrd,14
20,0,12510,Chad Campbell,14
20,0,06251,Chris DiMarco,14
20,0,01682,Wayne Levi,14
20,0,01810,Phil Mickelson,14
20,0,20691,Greg Owen,14
20,0,25804,Bubba Watson,14
28,0,23048,Eric Axley,13
28,0,24507,Jason Bohn,13
28,0,01320,Bob Estes,13
28,0,24980,Scott Gutschewski,13
28,0,01577,Lee Janzen,13
28,0,21949,Joe Ogilvie,13
28,0,01928,Corey Pavin,13
28,0,23788,D.J. Trahan,13
28,0,23349,Charles Warren,13
37,0,06197,Michael Allen,12
37,0,19824,Craig Barlow,12
37,0,20229,Stewart Cink,12
37,0,11123,Chris Couch,12
37,0,23541,Ben Crane,12
37,0,01797,Rocco Mediate,12
37,0,06567,Vijay Singh,12
37,0,12602,Dean Wilson,12
45,0,20098,Stuart Appleby,11
45,0,26360,Bubba Dickerson,11
45,0,06522,Ernie Els,11
45,0,01361,Dan Forsman,11
45,0,22892,Jason Gore,11
45,0,20105,Jeff Gove,11
45,0,23353,J.J. Henry,11
45,0,21961,Charles Howell III,11
45,0,01666,Bernhard Langer,11
45,0,01677,Tom Lehman,11
45,0,10860,Justin Leonard,11
45,0,24781,Hunter Mahan,11
45,0,20628,Arron Oberholser,11
45,0,22046,Geoff Ogilvy,11
45,0,01945,Kenny Perry,11
45,0,10213,Dicky Pride,11
45,0,08385,Omar Uresti,11
62,0,21407,Arjun Atwal,10
62,0,22371,Aaron Baddeley,10
62,0,01142,Bart Bryant,10
62,0,24357,K.J. Choi,10
62,0,21753,Brian Davis,10
62,0,28089,Jason Day,10
62,0,01381,Fred Funk,10
62,0,01418,Bill Glasson,10
62,0,24924,Bill Haas,10
62,0,26420,Richard Johnson,10
62,0,10733,Kent Jones,10
62,0,20094,Jonathan Kaye,10
62,0,08075,Jerry Kelly,10
62,0,08993,Franklin Langham,10
62,0,27466,Spencer Levin,10
62,0,11032,Frank Lickliter II,10
62,0,06350,Bob May,10
62,0,01766,Billy Mayfair,10
62,0,06515,Shaun Micheel,10
62,0,26596,Ryan Moore,10
62,0,24140,Sean O'Hair,10
62,0,28475,Jeff Overton,10
62,0,23320,Ryan Palmer,10
62,0,12660,Jesper Parnevik,10
62,0,25345,Carl Pettersson,10
62,0,07749,Brett Quigley,10
62,0,20127,Chris Riley,10
62,0,22293,Heath Slocum,10
62,0,08375,Paul Stankowski,10
62,0,25679,B.J. Staten,10
62,0,23325,Vaughn Taylor,10
62,0,27095,Nick Watney,10
94,0,01042,Paul Azinger,9
94,0,22946,Henrik Bjornstad,9
94,0,08123,Jeff Brehaut,9
94,0,01132,Mark Brooks,9
94,0,20850,Daniel Chopra,9
94,0,20157,Retief Goosen,9
94,0,20766,Padraig Harrington,9
94,0,12716,Charley Hoffman,9
94,0,21350,Ryuji Imada,9
94,0,21470,Daisuke Maruyama,9
94,0,01948,Tim Petrovic,9
94,0,21959,Ted Purdy,9
94,0,23621,Rory Sabbatini,9
94,0,24502,Adam Scott,9
94,0,02110,Jerry Smith,9
94,0,02246,Duffy Waldorf,9
94,0,10423,Mike Weir,9
111,0,01024,Billy Andrade,8
111,0,01035,Tommy Armour III,8
111,0,20498,Briny Baird,8
111,0,24846,Ricky Barnes,8
111,0,23614,Rich Beem,8
111,0,21646,David Branshaw,8
111,0,20848,Ángel Cabrera,8
111,0,01161,Mark Calcavecchia,8
111,0,22621,Ben Curtis,8
111,0,19881,Robert Damron,8
111,0,23983,Luke Donald,8
111,0,20104,Ken Duke,8
111,0,20121,Todd Fischer,8
111,0,07457,Steve Flesch,8
111,0,24358,Robert Garrigus,8
111,0,10201,Matt Gogel,8
111,0,06575,Dudley Hart,8
111,0,06617,Brian Henninger,8
111,0,12782,Tim Herron,8
111,0,06573,Brandt Jobe,8
111,0,01619,Skip Kendall,8
111,0,01685,J.L. Lewis,8
111,0,01706,Davis Love III,8
111,0,01707,Steve Lowery,8
111,0,12680,Shigeki Maruyama,8
111,0,20631,David McKenzie,8
111,0,20572,Rod Pampling,8
111,0,24138,Ian Poulter,8
111,0,23497,Tag Ridings,8
111,0,22405,Justin Rose,8
111,0,21660,Jason Schultz,8
111,0,02104,Jeff Sluman,8
111,0,26287,Roland Thatcher,8
111,0,02214,Kirk Triplett,8
111,0,27770,Camilo Villegas,8
111,0,25632,Jimmy Walker,8
111,0,23322,Brett Wetterich,8
111,0,22363,Don Yrene,8
149,0,10885,Robert Allenby,7
149,0,23135,Tim Clark,7
149,0,08835,Kris Cox,7
149,0,06034,Marco Dawson,7
149,0,09011,David Duval,7
149,0,12760,Danny Ellis,7
149,0,01334,Keith Fergus,7
149,0,12823,Carlos Franco,7
149,0,06643,Paul Goydos,7
149,0,20608,David Howell,7
149,0,01553,John Huston,7
149,0,10565,Ian Leggatt,7
149,0,20634,Peter Lonard,7
149,0,01724,Jeff Maggert,7
149,0,25572,Graeme McDowell,7
149,0,12461,Paul McGinley,7
149,0,01823,Larry Mize,7
149,0,08635,Colin Montgomerie,7
149,0,24361,Pat Perez,7
149,0,01941,Tom Pernice Jr.,7
149,0,25818,Scott Piercy,7
149,0,02010,Loren Roberts,7
149,0,20645,John Senden,7
149,0,22548,Patrick Sheehan,7
149,0,21528,Henrik Stenson,7
149,0,23307,Roger Tambellini,7
149,0,02206,David Toms,7
149,0,02223,Bob Tway,7
149,0,20812,Tjaart van der Walt,7
149,0,20396,Lee Westwood,7
149,0,19913,Ron Whittaker,7
180,0,06004,Stephen Ames,6
180,0,20099,Doug Barron,6
180,0,12652,Cameron Beckman,6
180,0,10505,Shane Bertsch,6
180,0,20623,Gavin Coles,6
180,0,01226,Fred Couples,6
180,0,01313,Steve Elkington,6
180,0,01329,Brad Faxon,6
