RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,23621,Rory Sabbatini,18
2,0,20608,David Howell,13
3,0,06251,Chris DiMarco,12
3,0,19846,Brian Gay,12
3,0,26882,Michael Sim,12
6,0,07223,Brian Bateman,11
7,0,07867,Woody Austin,10
7,0,22371,Aaron Baddeley,10
7,0,08123,Jeff Brehaut,10
7,0,01553,John Huston,10
7,0,24140,Sean O'Hair,10
7,0,06373,José María Olazábal,10
7,0,22913,John Rollins,10
7,0,20686,Jeev Milkha Singh,10
7,0,22295,Darron Stiles,10
7,0,02206,David Toms,10
7,0,24457,Jaco Van Zyl,10
18,0,01014,Fulton Allem,9
18,0,06197,Michael Allen,9
18,0,23048,Eric Axley,9
18,0,23613,Rich Barcelo,9
18,0,01161,Mark Calcavecchia,9
18,0,23541,Ben Crane,9
18,0,22621,Ben Curtis,9
18,0,22276,David Diaz,9
18,0,23983,Luke Donald,9
18,0,24358,Robert Garrigus,9
18,0,12716,Charley Hoffman,9
18,0,08881,Tripp Isenhour,9
18,0,21731,Freddie Jacobson,9
18,0,12705,Cliff Kresge,9
18,0,01706,Davis Love III,9
18,0,26881,Jarrod Lyle,9
18,0,26596,Ryan Moore,9
18,0,25396,Kevin Na,9
18,0,20628,Arron Oberholser,9
18,0,01941,Tom Pernice Jr.,9
18,0,29476,Kyle Reifers,9
18,0,20127,Chris Riley,9
18,0,02110,Jerry Smith,9
18,0,27963,Chris Stroud,9
18,0,23788,D.J. Trahan,9
18,0,23349,Charles Warren,9
44,0,21633,Steve Allan,8
44,0,19803,Ryan Armour,8
44,0,01042,Paul Azinger,8
44,0,23614,Rich Beem,8
44,0,07363,Craig Bowden,8
44,0,24290,D.J. Brigman,8
44,0,25273,Andrew Buckle,8
44,0,20848,Ángel Cabrera,8
44,0,23135,Tim Clark,8
44,0,20623,Gavin Coles,8
44,0,11123,Chris Couch,8
44,0,01313,Steve Elkington,8
44,0,31416,Derek Fathauer,8
44,0,20121,Todd Fischer,8
44,0,21805,Harrison Frazar,8
44,0,01381,Fred Funk,8
44,0,10809,Jim Furyk,8
44,0,01388,Robert Gamez,8
44,0,08725,Tom Gillis,8
44,0,22892,Jason Gore,8
44,0,06643,Paul Goydos,8
44,0,23718,Nathan Green,8
