RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,35617,Martin Trainer,155.7,3100377000,553
2,0,39327,Ben Silverman,158.6,3677351000,644
3,0,33486,Roger Sloan,159.0,4500173000,786
4,0,36699,Patrick Rodgers,159.3,2843713000,496
5,0,46601,Trey Mullinax,159.4,4075429000,710
5,0,30946,Alex Prugh,159.4,3782773000,659
7,0,39997,Corey Conners,159.9,4560365000,792
7,0,47856,Seth Reeves,159.9,3304263000,574
9,0,30786,Brady Schnell,160.1,2524224000,438
9,0,40115,Adam Svensson,160.1,3579174000,621
9,0,32333,Kevin Tway,160.1,4541691000,788
12,0,39975,Michael Kim,160.3,2822155000,489
13,0,52372,Cameron Champ,160.5,4176586000,723
13,0,27141,J.B. Holmes,160.5,3079217000,533
15,0,32058,José de Jesús Rodríguez,160.6,3087523000,534
15,0,27330,Josh Teater,160.6,3549309000,614
17,0,51766,Wyndham Clark,160.7,4708885000,814
18,0,39954,Cody Gribble,160.8,3636139000,628
18,0,34466,Peter Malnati,160.8,4977926000,860
18,0,29484,Peter Uihlein,160.8,3768472000,651
21,0,45157,Cam Davis,161.1,3671730000,633
22,0,32640,Troy Merritt,161.3,3564605000,614
23,0,25686,Jason Dufner,161.5,3767319000,648
23,0,28775,Nate Lashley,161.5,3651097000,628
25,0,47990,Kyle Jones,161.6,3665551000,630
26,0,33419,Cameron Tringale,161.7,3323931000,571
27,0,35421,Brandon Harkins,161.8,4170249000,716
27,0,27095,Nick Watney,161.8,4571224000,785
29,0,34563,Chesson Hadley,161.9,4050447000,695
30,0,49298,Kramer Hickok,162.0,3924942000,673
30,0,37340,Chase Wright,162.0,3731993000,640
32,0,19846,Brian Gay,162.1,4984803000,854
32,0,36689,Brooks Koepka,162.1,3757996000,644
32,0,23325,Vaughn Taylor,162.1,5467331000,937
35,0,24781,Hunter Mahan,162.2,3112676000,533
35,0,26329,Louis Oosthuizen,162.2,3123868000,535
37,0,46435,Austin Cook,162.3,3319356000,568
38,0,06522,Ernie Els,162.4,2133392000,365
38,0,29223,Sam Saunders,162.4,4401357000,753
38,0,29518,Brendan Steele,162.4,3485214000,596
38,0,25632,Jimmy Walker,162.4,4005231000,685
42,0,36852,Jim Knous,162.7,2606360000,445
43,0,24925,Jonathan Byrd,162.8,2461247000,420
43,0,12716,Charley Hoffman,162.8,3047980000,520
43,0,29420,Billy Horschel,162.8,4788101000,817
43,0,32791,K.H. Lee,162.8,4120187000,703
47,0,33410,Andrew Landry,162.9,4293444000,732
48,0,22371,Aaron Baddeley,163.0,2810844000,479
48,0,31557,Jim Herman,163.0,2517794000,429
48,0,34261,Scott Langley,163.0,4247568000,724
48,0,25818,Scott Piercy,163.0,4776463000,814
48,0,34264,Hudson Swafford,163.0,3121279000,532
