RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
74,0,27895,Jonas Blixt,166.8,6875932.000,1145
74,0,32200,Roberto Castro,166.8,6659669.000,1109
74,0,36852,Jim Knous,166.8,4191371.000,698
74,0,23108,Matt Kuchar,166.8,7084257.000,1180
79,0,10809,Jim Furyk,166.9,6110655.000,1017
79,0,28679,Fabián Gómez,166.9,5168624.000,860
79,0,26758,David Hearn,166.9,3658924.000,609
79,0,01810,Phil Mickelson,166.9,5310688.000,884
79,0,27649,Brandt Snedeker,166.9,8616653.000,1434
84,0,35506,Mackenzie Hughes,167.0,7105251.000,1182
84,0,32791,K.H. Lee,167.0,6680909.000,1111
84,0,27214,Kevin Streelman,167.0,7399311.000,1231
87,0,49298,Kramer Hickok,167.1,6315540.000,1050
87,0,21961,Charles Howell III,167.1,7861805.000,1307
87,0,25632,Jimmy Walker,167.1,6155028.000,1023
90,0,33399,Adam Hadwin,167.2,6608280.000,1098
90,0,30925,Dustin Johnson,167.2,6000434.000,997
92,0,46435,Austin Cook,167.3,5678687.000,943
93,0,34306,John Chin,167.5,4064198.000,674
93,0,39977,Max Homa,167.5,7441365.000,1234
93,0,34431,Robert Streb,167.5,6464509.000,1072
96,0,28259,Sangmoon Bae,167.6,4308221.000,714
96,0,28089,Jason Day,167.6,5054652.000,838
96,0,29535,Brice Garnett,167.6,7004155.000,1161
96,0,37454,Whee Kim,167.6,5033363.000,834
96,0,26329,Louis Oosthuizen,167.6,5157834.000,855
96,0,34046,Jordan Spieth,167.6,7078855.000,1173
96,0,30692,Scott Stallings,167.6,7338695.000,1216
96,0,49960,Sepp Straka,167.6,6264429.000,1038
104,0,23353,J.J. Henry,167.7,4431295.000,734
105,0,32757,Patton Kizzire,167.8,5707516.000,945
105,0,29926,Danny Lee,167.8,7720976.000,1278
105,0,20572,Rod Pampling,167.8,4421720.000,732
105,0,35891,Cameron Smith,167.8,5697124.000,943
109,0,25198,Francesco Molinari,167.9,4521849.000,748
109,0,33418,Shawn Stefani,167.9,6677863.000,1105
111,0,35532,Tom Hoge,168.0,7748246.000,1281
112,0,29478,Kevin Kisner,168.1,7679656.000,1269
112,0,47128,Richy Werenski,168.1,7885483.000,1303
114,0,29974,Branden Grace,168.2,4867007.000,804
114,0,24024,Zach Johnson,168.2,5728095.000,946
114,0,36689,Brooks Koepka,168.2,6229442.000,1029
114,0,24138,Ian Poulter,168.2,4747756.000,784
114,0,35732,Wes Roach,168.2,5287312.000,873
119,0,34098,Russell Henley,168.3,6617920.000,1092
119,0,27129,Luke List,168.3,5943665.000,981
121,0,49766,Hank Lebioda,168.5,6295977.000,1038
121,0,33667,Carlos Ortiz,168.5,7787170.000,1284
121,0,49771,J.T. Poston,168.5,9509019.000,1568
124,0,25900,Lucas Glover,168.6,8786942.000,1448
124,0,25804,Bubba Watson,168.6,5402481.000,890
126,0,34099,Harris English,168.7,8504557.000,1400
126,0,46402,Talor Gooch,168.7,5191748.000,855
126,0,23320,Ryan Palmer,168.7,5521891.000,909
126,0,49964,Aaron Wise,168.7,5836833.000,961
130,0,27644,Brian Harman,168.8,7666781.000,1262
130,0,35879,Kelly Kraft,168.8,7062492.000,1162
132,0,40098,Matt Fitzpatrick,168.9,4024912.000,662
132,0,27974,Sung Kang,168.9,7577802.000,1246
132,0,23621,Rory Sabbatini,168.9,8236793.000,1355
135,0,35450,Patrick Cantlay,169.0,6193752.000,1018
135,0,30110,Kyle Stanley,169.0,5980714.000,983
135,0,27064,Jhonattan Vegas,169.0,6594475.000,1084
138,0,29908,C.T. Pan,169.1,6537697.000,1074
139,0,33141,Keegan Bradley,169.2,7286990.000,1196
139,0,27936,Martin Laird,169.2,7942945.000,1304
141,0,32816,Satoshi Kodaira,169.3,5521920.000,906
142,0,29970,Dylan Frittelli,169.4,7450880.000,1222
142,0,22405,Justin Rose,169.4,5255954.000,862
144,0,27958,Ryan Blaum,169.5,7809967.000,1280
144,0,26851,Marc Leishman,169.5,6198954.000,1016
144,0,26476,Chez Reavie,169.5,7641181.000,1252
147,0,34021,Bud Cauley,169.6,8070627.000,1322
147,0,36799,Stephan Jaeger,169.6,6195451.000,1015
147,0,30944,Jason Kokrak,169.6,8170735.000,1338
147,0,39324,J.J. Spaun,169.6,6977289.000,1143
151,0,39971,Sungjae Im,169.7,10899644.000,1784
151,0,39546,Keith Mitchell,169.7,6640569.000,1087
151,0,34360,Patrick Reed,169.7,7979077.000,1306
151,0,33448,Justin Thomas,169.7,6092039.000,997
155,0,24502,Adam Scott,169.9,4820712.000,788
155,0,26951,Johnson Wagner,169.9,5155637.000,843
157,0,29479,Scott Brown,170.0,7433844.000,1215
158,0,47993,Denny McCarthy,170.1,7550619.000,1233
158,0,48822,Sebastián Muñoz,170.1,7007071.000,1144
160,0,24924,Bill Haas,170.3,6687869.000,1091
160,0,34363,Tyrrell Hatton,170.3,4585162.000,748
162,0,30978,Kiradech Aphibarnrat,170.4,4882393.000,796
162,0,32102,Rickie Fowler,170.4,6853225.000,1117
162,0,37275,Sam Ryder,170.4,6562515.000,1070
165,0,27349,Alex Noren,170.5,4696719.000,765
166,0,32150,Michael Thompson,170.6,7110596.000,1158
167,0,37455,Si Woo Kim,170.7,6445012.000,1049
167,0,32839,Hideki Matsuyama,170.7,8018570.000,1305
167,0,46970,Jon Rahm,170.7,5812658.000,946
170,0,47959,Bryson DeChambeau,170.8,7242389.000,1178
171,0,26300,Matt Jones,170.9,7259033.000,1180
172,0,28237,Rory McIlroy,171.0,6267080.000,1018
172,0,25396,Kevin Na,171.0,4820178.000,783
172,0,32139,Danny Willett,171.0,5474157.000,889
175,0,25364,Paul Casey,171.1,6061522.000,984
176,0,40026,Daniel Berger,171.3,6467441.000,1049
176,0,26596,Ryan Moore,171.3,6920018.000,1122
178,0,30911,Tommy Fleetwood,171.6,5472112.000,886
179,0,21209,Sergio Garcia,171.8,4182116.000,676
179,0,31646,Emiliano Grillo,171.8,6085520.000,984
181,0,29725,Tony Finau,171.9,7130768.000,1152
182,0,24361,Pat Perez,172.1,4527912.000,731
183,0,31323,Gary Woodland,172.5,7170538.000,1155
184,0,33948,Byeong Hun An,172.6,6742493.000,1085
184,0,26499,Rafa Cabrera Bello,172.6,5305313.000,854
186,0,29221,Webb Simpson,172.9,7656093.000,1230
187,0,48081,Xander Schauffele,173.5,5878842.000,941
188,0,21528,Henrik Stenson,178.2,4842938.000,755
