RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
55,0,01261,Jay Delsing,2.90,302,1040
55,0,01320,Bob Estes,2.90,352,1212
55,0,06643,Paul Goydos,2.90,346,1194
55,0,01905,Joe Ozaki,2.90,214,738
55,0,02049,Gene Sauers,2.90,278,960
60,0,01132,Mark Brooks,2.89,372,1288
60,0,01313,Steve Elkington,2.89,213,737
60,0,01414,Bob Gilder,2.89,276,956
63,0,01143,Brad Bryant,2.88,397,1378
63,0,06058,John Flannery,2.88,310,1077
63,0,01385,Jim Gallagher Jr.,2.88,296,1028
66,0,01024,Billy Andrade,2.87,286,997
66,0,01093,Ronnie Black,2.87,269,936
66,0,01266,Clark Dennis,2.87,357,1245
66,0,01435,Wayne Grady,2.87,183,638
66,0,01510,Nolan Henke,2.87,257,894
66,0,01569,Peter Jacobsen,2.87,247,862
66,0,02033,Dave Rummells,2.87,338,1176
66,0,02206,David Toms,2.87,302,1052
74,0,01156,Curt Byrum,2.86,285,996
74,0,02170,Hal Sutton,2.86,360,1260
76,0,06609,Rob Boldt,2.85,187,657
76,0,01201,Lennie Clements,2.85,304,1068
76,0,02067,Ted Schulz,2.85,241,845
76,0,02146,Payne Stewart,2.85,252,885
76,0,02218,Ted Tryba,2.85,365,1280
76,0,02242,Lanny Wadkins,2.85,208,730
82,0,06809,Bob Burns,2.84,234,823
83,0,01129,Bill Britton,2.83,211,746
83,0,06315,Pete Jordan,2.83,288,1016
83,0,01920,Craig Parry,2.83,211,745
83,0,02223,Bob Tway,2.83,266,940
87,0,12661,Todd Barranger,2.82,207,735
87,0,01890,Brett Ogle,2.82,196,694
87,0,01926,Steve Pate,2.82,319,1131
90,0,01226,Fred Couples,2.81,182,647
90,0,01444,Ken Green,2.81,282,1003
90,0,01837,Gil Morgan,2.81,231,822
90,0,01887,Mark O'Meara,2.81,297,1057
90,0,02225,Howard Twitty,2.81,285,1016
95,0,01014,Fulton Allem,2.80,258,921
95,0,06034,Marco Dawson,2.80,279,995
95,0,01550,Ed Humenik,2.80,290,1034
95,0,01723,Andrew Magee,2.80,299,1069
95,0,02104,Jeff Sluman,2.80,296,1059
95,0,02214,Kirk Triplett,2.80,312,1113
101,0,10809,Jim Furyk,2.79,312,1118
101,0,02007,Larry Rinker,2.79,227,814
101,0,06657,Steve Rintoul,2.79,267,956
104,0,01607,Brian Kamm,2.78,308,1107
104,0,12660,Jesper Parnevik,2.78,183,659
104,0,12663,Phil Tataurangi,2.78,201,724
107,0,01495,Morris Hatalsky,2.77,233,842
107,0,01682,Wayne Levi,2.77,279,1007
107,0,01938,David Peoples,2.77,294,1060
107,0,08375,Paul Stankowski,2.77,253,912
107,0,07101,Dave Stockton Jr.,2.77,299,1080
112,0,01527,Scott Hoch,2.76,327,1184
112,0,01783,Mark McCumber,2.76,269,975
114,0,06020,Steve Brodie,2.75,276,1005
114,0,01282,Trevor Dodds,2.75,249,907
114,0,01306,David Edwards,2.75,281,1020
114,0,02090,Tom Sieckmann,2.75,240,873
114,0,02256,Tom Watson,2.75,182,661
119,0,01824,Yoshinori Mizumaki,2.74,196,716
120,0,01203,Russ Cochran,2.72,304,1117
120,0,01975,Tom Purtzer,2.72,230,847
122,0,01185,Brandel Chamblee,2.71,266,983
122,0,01330,David Feherty,2.71,215,793
122,0,01633,Tom Kite,2.71,266,981
122,0,02135,Mike Standly,2.71,298,1098
126,0,10213,Dicky Pride,2.70,226,836
126,0,01996,Mike Reid,2.70,217,804
128,0,02099,Scott Simpson,2.69,229,850
128,0,02224,Greg Twiggs,2.69,187,696
130,0,01060,Dave Barr,2.68,319,1190
130,0,01381,Fred Funk,2.68,343,1278
130,0,06575,Dudley Hart,2.68,256,957
130,0,02230,Stan Utley,2.68,206,770
134,0,01096,Phil Blackmar,2.67,186,697
134,0,01577,Lee Janzen,2.67,288,1078
134,0,01971,Dillard Pruitt,2.67,287,1073
134,0,06062,Charles Raulerson,2.67,183,686
138,0,01475,Donnie Hammond,2.66,280,1051
138,0,02167,Mike Sullivan,2.66,227,854
140,0,01701,Bob Lohr,2.65,286,1079
141,0,01891,David Ogrin,2.64,283,1072
141,0,02294,Willie Wood,2.64,237,898
143,0,06140,Sean Murphy,2.63,268,1018
144,0,01219,John Cook,2.60,262,1009
145,0,02190,Doug Tewell,2.59,268,1033
146,0,01288,Ed Dougherty,2.57,305,1186
147,0,01549,Mike Hulbert,2.56,326,1275
147,0,01864,Larry Nelson,2.56,164,641
149,0,06090,Jim McGovern,2.55,292,1144
150,0,01006,John Adams,2.54,245,965
150,0,01133,Billy Ray Brown,2.54,141,555
150,0,01196,Brian Claar,2.54,311,1224
153,0,01361,Dan Forsman,2.53,220,871
154,0,07235,John Morse,2.52,230,912
155,0,01307,Joel Edwards,2.51,248,987
155,0,01986,Joey Rassett,2.51,216,860
155,0,02201,Jim Thorpe,2.51,235,935
155,0,02245,Grant Waite,2.51,202,806
159,0,07569,Mark Carnevale,2.50,258,1033
159,0,01766,Billy Mayfair,2.50,296,1185
159,0,02095,Larry Silveira,2.50,224,897
159,0,02100,Tim Simpson,2.50,274,1098
163,0,06128,Steve Lamontagne,2.49,233,934
163,0,06016,Brad Lardon,2.49,152,610
165,0,01139,Olin Browne,2.48,271,1092
165,0,02101,Joey Sindelar,2.48,205,826
167,0,06591,Rocky Walcher,2.47,180,728
168,0,01629,Eddie Kirby,2.45,147,599
169,0,01748,Doug Martin,2.44,222,908
170,0,01353,Bruce Fleisher,2.43,232,953
171,0,06088,Steve Gotsche,2.41,157,652
172,0,06078,Esteban Toledo,2.35,216,921
173,0,02322,Richard Zokol,2.34,198,847
174,0,01557,John Inman,2.28,258,1130
175,0,06350,Bob May,2.27,205,905
176,0,07781,Ty Armstrong,2.24,153,682
177,0,01725,John Mahaffey,2.22,203,915
178,0,01648,Billy Kratzert,2.13,174,816
179,0,01392,Tom Garner,2.04,133,651
