RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01156,Curt Byrum,64.00,64,1
1,0,01313,Steve Elkington,64.00,64,1
3,0,01282,Trevor Dodds,65.00,65,1
4,0,01331,Rick Fehr,66.00,66,1
4,0,02279,Mark Wiebe,66.00,66,1
6,0,01014,Fulton Allem,67.00,67,1
6,0,01201,Lennie Clements,67.00,67,1
6,0,01248,Rick Dalpos,67.00,67,1
6,0,01306,David Edwards,67.00,67,1
6,0,01599,Steve Jones,67.00,134,2
6,0,02087,Don Shirey Jr.,67.00,67,1
6,0,02094,Tony Sills,67.00,67,1
13,0,01444,Ken Green,67.50,135,2
13,0,01639,Kenny Knox,67.50,135,2
13,0,02303,Robert Wrenn,67.50,135,2
16,0,01143,Brad Bryant,68.00,136,2
16,0,01203,Russ Cochran,68.00,68,1
16,0,01685,J.L. Lewis,68.00,68,1
16,0,01706,Davis Love III,68.00,136,2
16,0,01884,Mac O'Grady,68.00,68,1
16,0,01968,Nick Price,68.00,68,1
16,0,02033,Dave Rummells,68.00,136,2
16,0,02146,Payne Stewart,68.00,68,1
16,0,02167,Mike Sullivan,68.00,68,1
16,0,02186,Brian Tennyson,68.00,68,1
16,0,02242,Lanny Wadkins,68.00,68,1
27,0,01522,Lon Hinkle,68.50,137,2
27,0,01837,Gil Morgan,68.50,137,2
27,0,01846,Jodie Mudd,68.50,137,2
30,0,01042,Paul Azinger,69.00,69,1
30,0,01068,Andy Bean,69.00,69,1
30,0,01129,Bill Britton,69.00,138,2
30,0,01226,Fred Couples,69.00,69,1
30,0,01418,Bill Glasson,69.00,138,2
30,0,01507,Webb Heintzelman,69.00,138,2
30,0,01559,Hale Irwin,69.00,69,1
30,0,01662,Greg Ladehoff,69.00,69,1
30,0,01690,Bruce Lietzke,69.00,138,2
30,0,01717,Sandy Lyle,69.00,69,1
30,0,01887,Mark O'Meara,69.00,69,1
30,0,01926,Steve Pate,69.00,138,2
30,0,01931,Rick Pearson,69.00,69,1
30,0,01975,Tom Purtzer,69.00,69,1
30,0,02100,Tim Simpson,69.00,69,1
30,0,02104,Jeff Sluman,69.00,69,1
46,1,01133,Billy Ray Brown,69.50,139,2
46,1,01161,Mark Calcavecchia,69.50,139,2
46,1,01443,Hubert Green,69.50,139,2
46,1,01475,Donnie Hammond,69.50,139,2
46,1,01797,Rocco Mediate,69.50,139,2
46,1,02170,Hal Sutton,69.50,139,2
52,1,01035,Tommy Armour III,70.00,140,2
52,1,01168,David Canipe,70.00,70,1
52,1,01310,Dave Eichelberger,70.00,70,1
52,1,01320,Bob Estes,70.00,70,1
52,1,01557,John Inman,70.00,70,1
52,1,01614,Jack Kay Jr.,70.00,70,1
52,1,01641,Gary Koch,70.00,70,1
52,1,01666,Bernhard Langer,70.00,70,1
52,1,01823,Larry Mize,70.00,70,1
52,1,01928,Corey Pavin,70.00,70,1
52,1,01960,Don Pooley,70.00,70,1
52,1,02049,Gene Sauers,70.00,140,2
52,1,02095,Larry Silveira,70.00,70,1
52,1,02133,Craig Stadler,70.00,140,2
52,1,02195,Leonard Thompson,70.00,70,1
67,1,02223,Bob Tway,70.50,141,2
68,1,01061,Ray Barr Jr.,71.00,71,1
68,1,01072,Chip Beck,71.00,71,1
68,1,01078,Jim Benepe,71.00,71,1
68,1,01175,Jim Carter,71.00,71,1
68,1,01197,Bobby Clampett,71.00,71,1
68,1,01374,Robin Freeman,71.00,142,2
68,1,01390,Buddy Gardner,71.00,71,1
68,1,01414,Bob Gilder,71.00,142,2
68,1,01633,Tom Kite,71.00,71,1
68,1,01682,Wayne Levi,71.00,71,1
68,1,01725,John Mahaffey,71.00,142,2
68,1,01736,Roger Maltbie,71.00,71,1
68,1,01777,John McComish,71.00,71,1
68,1,01877,Tim Norris,71.00,71,1
68,1,01943,Chris Perry,71.00,71,1
68,1,01958,Dan Pohl,71.00,71,1
68,1,01992,Don Reese,71.00,71,1
68,1,02007,Larry Rinker,71.00,71,1
68,1,02101,Joey Sindelar,71.00,142,2
68,1,02241,Bobby Wadkins,71.00,71,1
88,2,01385,Jim Gallagher Jr.,71.50,143,2
89,2,01098,Jay Don Blake,72.00,144,2
89,2,01284,Mike Donald,72.00,144,2
89,2,06284,Jim Hallet,72.00,72,1
89,2,01527,Scott Hoch,72.00,144,2
89,2,01723,Andrew Magee,72.00,72,1
89,2,01891,David Ogrin,72.00,72,1
89,2,01984,Sam Randolph,72.00,72,1
89,2,02067,Ted Schulz,72.00,144,2
89,2,02118,J.C. Snead,72.00,144,2
98,2,01346,Ed Fiori,72.50,145,2
98,2,01569,Peter Jacobsen,72.50,145,2
98,2,02225,Howard Twitty,72.50,145,2
101,2,01771,Blaine McCallister,73.00,73,1
101,2,01938,David Peoples,73.00,73,1
101,2,02239,Scott Verplank,73.00,73,1
104,2,01457,Jay Haas,74.00,74,1
104,2,02010,Loren Roberts,74.00,74,1
106,2,01132,Mark Brooks,75.00,75,1
106,2,01381,Fred Funk,75.00,75,1
108,2,01701,Bob Lohr,76.00,76,1
