RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,34046,Jordan Spieth,31.91,60,188
2,0,24361,Pat Perez,27.35,67,245
3,0,08075,Jerry Kelly,26.84,51,190
4,0,25240,D.A. Points,26.11,41,157
5,0,10860,Justin Leonard,26.03,38,146
6,0,23320,Ryan Palmer,25.84,46,178
7,0,25562,Andres Romero,25.77,42,163
8,0,25364,Paul Casey,25.34,56,221
9,0,24494,Erik Compton,25.00,55,220
9,0,28132,Tyrone Van Aswegen,25.00,34,136
11,0,22892,Jason Gore,24.86,46,185
12,0,21878,Mark Wilson,24.69,59,239
13,0,37454,Whee Kim,24.57,43,175
14,0,24925,Jonathan Byrd,24.38,39,160
15,0,34360,Patrick Reed,23.77,53,223
16,0,27933,John Merrick,23.73,42,177
17,0,29926,Danny Lee,23.70,64,270
18,0,30852,Ryo Ishikawa,23.64,61,258
19,0,20472,Alex Cejka,23.48,62,264
20,0,35532,Tom Hoge,23.47,50,213
21,0,28475,Jeff Overton,23.35,53,227
22,0,25818,Scott Piercy,23.26,60,258
23,0,33122,Russell Knox,23.19,64,276
24,0,24138,Ian Poulter,22.86,32,140
25,0,29420,Billy Horschel,22.77,46,202
25,0,25892,Steve Wheatcroft,22.77,51,224
27,0,25632,Jimmy Walker,22.63,43,190
28,0,34256,Andrew Putnam,22.54,32,142
29,0,25274,Steven Bowditch,22.46,64,285
30,0,29518,Brendan Steele,22.44,57,254
31,0,27141,J.B. Holmes,22.39,45,201
32,0,30926,Chris Kirk,22.30,33,148
33,0,29222,Billy Hurley III,22.29,35,157
34,0,35545,Blayne Barber,22.28,45,202
35,0,32839,Hideki Matsuyama,22.17,49,221
36,0,34174,John Huh,22.13,56,253
37,0,20691,Greg Owen,22.05,28,127
38,0,28259,Sangmoon Bae,21.96,56,255
39,0,32366,Kevin Chappell,21.93,50,228
40,0,26951,Johnson Wagner,21.91,39,178
41,0,22405,Justin Rose,21.62,32,148
42,0,20771,Steven Alker,21.60,35,162
43,0,02206,David Toms,21.43,33,154
44,0,27770,Camilo Villegas,21.40,46,215
45,0,26758,David Hearn,21.35,57,267
46,0,33413,Ben Martin,21.33,48,225
47,0,34264,Hudson Swafford,21.24,55,259
48,0,28089,Jason Day,21.18,36,170
49,0,21209,Sergio Garcia,21.15,22,104
49,0,21528,Henrik Stenson,21.15,22,104
51,0,29478,Kevin Kisner,21.09,62,294
52,0,23108,Matt Kuchar,21.05,44,209
53,0,20396,Lee Westwood,21.00,21,100
54,0,30927,Brendon Todd,20.95,44,210
55,0,34431,Robert Streb,20.83,60,288
56,0,24924,Bill Haas,20.71,41,198
57,0,29535,Brice Garnett,20.63,46,223
58,0,25396,Kevin Na,20.59,42,204
59,0,10809,Jim Furyk,20.57,29,141
60,0,30711,Colt Knost,20.55,45,219
60,0,20645,John Senden,20.55,30,146
62,0,27466,Spencer Levin,20.53,54,263
63,0,34265,Will Wilcox,20.51,32,156
64,0,40058,Zac Blair,20.49,50,244
65,0,25345,Carl Pettersson,20.47,61,298
66,0,23800,Bryce Molder,20.43,47,230
66,0,29425,Andrew Svoboda,20.43,48,235
68,0,25804,Bubba Watson,20.37,33,162
69,0,31323,Gary Woodland,20.13,30,149
70,0,26851,Marc Leishman,20.11,36,179
71,0,20104,Ken Duke,20.08,50,249
72,0,24507,Jason Bohn,20.00,46,230
72,0,26596,Ryan Moore,20.00,32,160
72,0,33448,Justin Thomas,20.00,60,300
72,0,28780,Nicholas Thompson,20.00,50,250
76,0,27649,Brandt Snedeker,19.83,47,237
77,0,34262,Jon Curran,19.78,36,182
78,0,23623,Bo Van Pelt,19.73,44,223
79,0,27963,Chris Stroud,19.72,42,213
80,0,33141,Keegan Bradley,19.56,44,225
81,0,29289,S.Y. Noh,19.55,35,179
82,0,24140,Sean O'Hair,19.51,48,246
83,0,24846,Ricky Barnes,19.46,36,185
84,0,32448,James Hahn,19.44,49,252
85,0,30946,Alex Prugh,19.37,43,222
86,0,25834,Daniel Summerhays,19.35,54,279
87,0,31193,Jim Renner,19.34,35,181
88,0,34099,Harris English,19.26,57,296
89,0,34358,Jonathan Randolph,19.25,31,161
90,0,33399,Adam Hadwin,19.19,52,271
91,0,27436,Graham DeLaet,19.14,31,162
91,0,33667,Carlos Ortiz,19.14,49,256
93,0,25720,Chad Collins,19.10,38,199
93,0,29223,Sam Saunders,19.10,38,199
95,0,12716,Charley Hoffman,19.05,44,231
95,0,27936,Martin Laird,19.05,44,231
97,0,24357,K.J. Choi,18.95,29,153
98,0,34409,David Lingmerth,18.94,43,227
99,0,25686,Jason Dufner,18.92,28,148
100,0,23638,Brendon de Jonge,18.86,56,297
101,0,32640,Troy Merritt,18.83,42,223
102,0,29221,Webb Simpson,18.82,35,186
103,0,23048,Eric Axley,18.79,28,149
