RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,29725,Tony Finau,23.27,74,318
2,0,36699,Patrick Rodgers,21.82,36,165
3,0,21528,Henrik Stenson,21.33,32,150
4,0,33413,Ben Martin,20.19,64,317
4,0,32150,Michael Thompson,20.19,63,312
6,0,22405,Justin Rose,20.12,33,164
7,0,20229,Stewart Cink,20.07,58,289
8,0,23621,Rory Sabbatini,19.83,48,242
9,0,24357,K.J. Choi,19.60,39,199
10,0,35532,Tom Hoge,19.52,49,251
11,0,27895,Jonas Blixt,19.37,37,191
12,0,22892,Jason Gore,19.34,41,212
13,0,26851,Marc Leishman,19.29,38,197
14,0,24507,Jason Bohn,19.27,58,301
15,0,25804,Bubba Watson,19.02,31,163
16,0,20771,Steven Alker,18.98,41,216
17,0,24138,Ian Poulter,18.72,38,203
18,0,27770,Camilo Villegas,18.58,60,323
19,0,31557,Jim Herman,18.42,56,304
20,0,34360,Patrick Reed,18.37,45,245
21,0,34563,Chesson Hadley,18.30,58,317
22,0,24361,Pat Perez,18.13,60,331
23,0,24494,Erik Compton,18.11,48,265
24,0,34046,Jordan Spieth,18.10,42,232
25,0,32334,Charlie Beljan,18.09,36,199
26,0,33419,Cameron Tringale,18.05,50,277
27,0,36689,Brooks Koepka,18.03,44,244
28,0,33141,Keegan Bradley,17.95,42,234
29,0,24140,Sean O'Hair,17.87,57,319
30,0,23108,Matt Kuchar,17.79,45,253
31,0,35545,Blayne Barber,17.72,42,237
32,0,01810,Phil Mickelson,17.58,32,182
32,0,33418,Shawn Stefani,17.58,61,347
34,0,26758,David Hearn,17.57,55,313
35,0,34098,Russell Henley,17.53,44,251
36,0,25818,Scott Piercy,17.52,55,314
37,0,25834,Daniel Summerhays,17.44,60,344
38,0,32448,James Hahn,17.35,51,294
39,0,29425,Andrew Svoboda,17.33,48,277
40,0,24846,Ricky Barnes,17.27,43,249
41,0,23800,Bryce Molder,17.25,49,284
42,0,30925,Dustin Johnson,17.24,30,174
43,0,01706,Davis Love III,17.18,28,163
44,0,22056,Cameron Percy,17.07,35,205
45,0,29926,Danny Lee,16.98,63,371
46,0,23983,Luke Donald,16.92,34,201
46,0,20645,John Senden,16.92,33,195
48,0,24024,Zach Johnson,16.90,48,284
49,0,23638,Brendon de Jonge,16.87,55,326
50,0,28679,Fabián Gómez,16.86,43,255
51,0,28307,Matt Every,16.85,31,184
52,0,30852,Ryo Ishikawa,16.84,49,291
53,0,37454,Whee Kim,16.81,38,226
54,0,27963,Chris Stroud,16.73,41,245
55,0,27466,Spencer Levin,16.67,52,312
56,0,35451,Scott Pinckney,16.43,46,280
56,0,25562,Andres Romero,16.43,35,213
58,0,24490,George McNeill,16.36,54,330
59,0,30711,Colt Knost,16.35,43,263
60,0,26289,Boo Weekley,16.32,39,239
61,0,34431,Robert Streb,16.27,55,338
62,0,25364,Paul Casey,16.17,38,235
63,0,24925,Jonathan Byrd,16.16,32,198
64,0,27933,John Merrick,16.14,36,223
65,0,32102,Rickie Fowler,16.11,34,211
66,0,27644,Brian Harman,16.10,47,292
67,0,12716,Charley Hoffman,16.06,44,274
68,0,32640,Troy Merritt,15.99,47,294
69,0,34099,Harris English,15.95,56,351
69,0,31416,Derek Fathauer,15.95,37,232
71,0,29223,Sam Saunders,15.81,37,234
72,0,28132,Tyrone Van Aswegen,15.76,29,184
73,0,29420,Billy Horschel,15.75,43,273
74,0,30926,Chris Kirk,15.74,34,216
74,0,34256,Andrew Putnam,15.74,34,216
74,0,26476,Chez Reavie,15.74,31,197
77,0,29518,Brendan Steele,15.72,47,299
78,0,35541,John Peterson,15.68,45,287
79,0,34261,Scott Langley,15.63,50,320
80,0,35539,Luke Guthrie,15.57,38,244
81,0,27214,Kevin Streelman,15.56,40,257
82,0,25345,Carl Pettersson,15.49,57,368
83,0,33461,Morgan Hoffmann,15.44,40,259
84,0,34264,Hudson Swafford,15.38,50,325
85,0,20157,Retief Goosen,15.35,37,241
85,0,06567,Vijay Singh,15.35,39,254
87,0,33122,Russell Knox,15.34,52,339
88,0,12510,Chad Campbell,15.30,58,379
89,0,25198,Francesco Molinari,15.29,24,157
89,0,34265,Will Wilcox,15.29,24,157
91,0,21753,Brian Davis,15.26,38,249
92,0,31202,William McGirt,15.25,54,354
93,0,23623,Bo Van Pelt,15.23,37,243
94,0,27095,Nick Watney,15.06,47,312
95,0,25686,Jason Dufner,15.03,26,173
95,0,20104,Ken Duke,15.03,43,286
97,0,29535,Brice Garnett,15.00,39,260
