RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
63,0,10201,Matt Gogel,3,1
63,0,23338,David Gossett,3,1
63,0,06575,Dudley Hart,3,1
63,0,08537,J.P. Hayes,3,1
63,0,12782,Tim Herron,3,1
63,0,01569,Peter Jacobsen,3
63,0,06573,Brandt Jobe,3,1,1
63,0,06332,Neal Lancaster,3,1
63,0,10565,Ian Leggatt,3,1
63,0,01677,Tom Lehman,3
63,0,01766,Billy Mayfair,3
63,0,08339,Spike McRoy,3,1
63,0,22046,Geoff Ogilvy,3,1
63,0,20572,Rod Pampling,3
63,0,10912,Craig Perks,3,1
63,0,02101,Joey Sindelar,3,1
63,0,06595,Kevin Sutherland,3,1
63,0,06078,Esteban Toledo,3,1
63,0,02214,Kirk Triplett,3,1
90,0,01042,Paul Azinger,2
90,0,20498,Briny Baird,2,1
90,0,01132,Mark Brooks,2,2
90,0,01139,Olin Browne,2
90,0,06809,Bob Burns,2,1,1
90,0,12510,Chad Campbell,2,1
90,0,20400,Michael Campbell,2,1
90,0,20593,Greg Chalmers,2
90,0,19825,Darren Clarke,2,1
90,0,01226,Fred Couples,2,1
90,0,23541,Ben Crane,2,1
90,0,01249,John Daly,2
90,0,08931,Glen Day,2,1,1
90,0,09011,David Duval,2
90,0,12823,Carlos Franco,2
90,0,01378,David Frost,2
90,0,12645,Brent Geiberger,2
90,0,21806,Paul Gow,2
90,0,06643,Paul Goydos,2
90,0,23353,J.J. Henry,2,1
90,0,08633,Per-Ulrik Johansson,2
90,0,01619,Skip Kendall,2
90,0,11032,Frank Lickliter II,2
90,0,01723,Andrew Magee,2,1
90,0,01724,Jeff Maggert,2,1
90,0,06515,Shaun Micheel,2,1
90,0,01887,Mark O'Meara,2,2
90,0,10107,Deane Pappas,2,1
90,0,12660,Jesper Parnevik,2,1
90,0,01920,Craig Parry,2,1
90,0,20095,Carl Paulson,2
90,0,01941,Tom Pernice Jr.,2
90,0,24502,Adam Scott,2
90,0,22293,Heath Slocum,2,1
90,0,08375,Paul Stankowski,2
90,0,23177,Kenneth Staton,2
90,0,20548,Hidemichi Tanaka,2
90,0,10425,Jay Williamson,2
128,0,07867,Woody Austin,1
128,0,07003,David Berganio Jr.,1,1
128,0,10944,Thomas Bjørn,1
128,0,01098,Jay Don Blake,1,1
128,0,08123,Jeff Brehaut,1
128,0,01142,Bart Bryant,1
128,0,01185,Brandel Chamblee,1
128,0,19972,José Coceres,1
128,0,01203,Russ Cochran,1
128,0,19881,Robert Damron,1
128,0,23983,Luke Donald,1,1
128,0,06036,Scott Dunlap,1
128,0,23125,Brad Elder,1,1
128,0,19906,Gary Evans,1
128,0,01326,Nick Faldo,1
128,0,20585,Niclas Fasth,1
128,0,01374,Robin Freeman,1
128,0,20763,Pierre Fulke,1
128,0,01385,Jim Gallagher Jr.,1
128,0,20574,Mathew Goggin,1
128,0,22075,Ricardo Gonzalez,1
128,0,20105,Jeff Gove,1
128,0,01457,Jay Haas,1
128,0,01475,Donnie Hammond,1
128,0,23624,Soren Hansen,1
128,0,08337,Mike Heinen,1
128,0,06617,Brian Henninger,1,1
128,0,01514,Eduardo Herrera,1
128,0,08545,Glen Hnatiuk,1
128,0,19823,David Howser,1
128,0,08881,Tripp Isenhour,1
128,0,19958,Miguel Angel Jiménez,1
128,0,10733,Kent Jones,1
128,0,06012,Greg Kraft,1
128,0,12705,Cliff Kresge,1,1
128,0,01666,Bernhard Langer,1
128,0,12662,Thomas Levet,1,1
128,0,23800,Bryce Molder,1
128,0,12753,David Morland IV,1
128,0,07235,John Morse,1
128,0,10457,Frank Nobilo,1
128,0,01876,Greg Norman,1
128,0,01886,Peter O'Malley,1
128,0,01928,Corey Pavin,1
128,0,06498,Matt Peterson,1
128,0,01948,Tim Petrovic,1,1
128,0,07749,Brett Quigley,1
128,0,02002,John Riegger,1
128,0,22405,Justin Rose,1
128,0,02049,Gene Sauers,1,1
128,0,10649,Tom Scherrer,1
128,0,20645,John Senden,1
128,0,02110,Jerry Smith,1
128,0,11011,Mike Sposa,1
128,0,02133,Craig Stadler,1
128,0,06527,Steve Stricker,1
128,0,20935,Toru Taniguchi,1
128,0,02245,Grant Waite,1
128,0,02256,Tom Watson,1
128,0,23322,Brett Wetterich,1
128,0,20436,Garrett Willis,1,1
128,0,20566,Kaname Yokoo,1,1
