RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
39,0,12663,Phil Tataurangi,1.573,2010,1278
41,0,10585,Scott McCarron,1.574,2493,1584
41,0,01810,Phil Mickelson,1.574,2210,1404
43,0,20127,Chris Riley,1.576,2383,1512
44,0,10962,Bradley Hughes,1.578,2841,1800
44,0,02242,Lanny Wadkins,1.578,1619,1026
46,0,01723,Andrew Magee,1.579,2387,1512
47,0,23614,Rich Beem,1.580,1877,1188
48,0,02294,Willie Wood,1.582,2050,1296
49,0,01096,Phil Blackmar,1.586,2541,1602
50,0,02218,Ted Tryba,1.587,3143,1980
51,0,01072,Chip Beck,1.588,2115,1332
51,0,06014,Eric Booker,1.588,2572,1620
51,0,01549,Mike Hulbert,1.588,2887,1818
51,0,01766,Billy Mayfair,1.588,2372,1494
55,0,11032,Frank Lickliter II,1.590,2977,1872
56,0,01797,Rocco Mediate,1.591,2319,1458
57,0,01996,Mike Reid,1.593,2150,1350
58,0,07749,Brett Quigley,1.594,1721,1080
59,0,08993,Franklin Langham,1.595,2842,1782
60,0,01677,Tom Lehman,1.597,2299,1440
61,0,01040,Emlyn Aubrey,1.598,1467,918
61,0,01619,Skip Kendall,1.598,3021,1890
63,0,06012,Greg Kraft,1.599,2735,1710
63,0,06567,Vijay Singh,1.599,2907,1818
63,0,02223,Bob Tway,1.599,2648,1656
66,0,01748,Doug Martin,1.600,2765,1728
66,0,02010,Loren Roberts,1.600,2564,1602
68,0,01313,Steve Elkington,1.601,1960,1224
69,0,01823,Larry Mize,1.604,2021,1260
70,0,01175,Jim Carter,1.605,2774,1728
70,0,06643,Paul Goydos,1.605,2744,1710
70,0,01941,Tom Pernice Jr.,1.605,2571,1602
73,0,10569,Mike Brisky,1.606,2226,1386
73,0,10107,Deane Pappas,1.606,2370,1476
73,0,06078,Esteban Toledo,1.606,3094,1926
76,0,21007,Gabriel Hjertstedt,1.607,2834,1764
76,0,01527,Scott Hoch,1.607,2864,1782
76,0,01569,Peter Jacobsen,1.607,2111,1314
76,0,02246,Duffy Waldorf,1.607,2604,1620
80,0,01707,Steve Lowery,1.608,2866,1782
81,0,20124,Alan Bratton,1.609,2085,1296
82,0,01323,Brad Fabel,1.610,2551,1584
82,0,08547,John Maginnes,1.610,2637,1638
82,0,10213,Dicky Pride,1.610,2435,1512
85,0,06617,Brian Henninger,1.611,2783,1728
86,0,20593,Greg Chalmers,1.612,3075,1908
86,0,01385,Jim Gallagher Jr.,1.612,2379,1476
88,0,01098,Jay Don Blake,1.613,2671,1656
88,0,08075,Jerry Kelly,1.613,3135,1944
88,0,06613,Tommy Tolles,1.613,2236,1386
91,0,01381,Fred Funk,1.614,3428,2124
91,0,12645,Brent Geiberger,1.614,2993,1854
91,0,06044,Scott Gump,1.614,2760,1710
94,0,01157,Tom Byrum,1.615,2587,1602
94,0,01376,Bob Friend,1.615,3314,2052
94,0,02206,David Toms,1.615,2995,1854
97,0,01161,Mark Calcavecchia,1.616,2763,1710
97,0,01249,John Daly,1.616,1832,1134
97,0,01533,P.H. Horgan III,1.616,2850,1764
100,0,20094,Jonathan Kaye,1.617,3144,1944
100,0,01891,David Ogrin,1.617,1659,1026
100,0,10649,Tom Scherrer,1.617,2707,1674
100,0,08375,Paul Stankowski,1.617,2241,1386
104,0,01510,Nolan Henke,1.618,2417,1494
105,0,01261,Jay Delsing,1.619,2215,1368
105,0,21949,Joe Ogilvie,1.619,2681,1656
105,0,11011,Mike Sposa,1.619,2593,1602
105,0,02131,Mike Springer,1.619,2535,1566
105,0,06595,Kevin Sutherland,1.619,2797,1728
105,0,08385,Omar Uresti,1.619,3001,1854
111,0,20099,Doug Barron,1.620,2625,1620
111,0,01361,Dan Forsman,1.620,2682,1656
111,0,08537,J.P. Hayes,1.620,2624,1620
111,0,06581,David Sutherland,1.620,2625,1620
115,0,01457,Jay Haas,1.622,2219,1368
116,0,01035,Tommy Armour III,1.623,2571,1584
116,0,06315,Pete Jordan,1.623,2630,1620
116,0,02214,Kirk Triplett,1.623,2513,1548
119,0,01127,Danny Briggs,1.624,2222,1368
119,0,01331,Rick Fehr,1.624,2075,1278
119,0,06064,Jeff Gallagher,1.624,2689,1656
119,0,02007,Larry Rinker,1.624,2573,1584
119,0,06655,Geoffrey Sisk,1.624,2309,1422
124,0,06004,Stephen Ames,1.625,1609,990
124,0,06599,John Elliott,1.625,2282,1404
124,0,01943,Chris Perry,1.625,3509,2160
127,0,01266,Clark Dennis,1.626,2605,1602
127,0,19846,Brian Gay,1.626,2020,1242
127,0,02101,Joey Sindelar,1.626,2107,1296
127,0,07753,Kevin Wentworth,1.626,2078,1278
131,0,07101,Dave Stockton Jr.,1.627,2606,1602
132,0,02267,D.A. Weibring,1.628,1553,954
133,0,01203,Russ Cochran,1.629,2433,1494
133,0,01604,Steve Jurgensen,1.629,1613,990
133,0,02279,Mark Wiebe,1.629,2229,1368
136,0,01116,Michael Bradley,1.630,2171,1332
137,0,01282,Trevor Dodds,1.631,2848,1746
137,0,02099,Scott Simpson,1.631,1673,1026
139,0,01093,Ronnie Black,1.632,1645,1008
139,0,06809,Bob Burns,1.632,2614,1602
139,0,23621,Rory Sabbatini,1.632,2292,1404
142,0,20029,Notah Begay III,1.633,2851,1746
142,0,01185,Brandel Chamblee,1.633,2234,1368
142,0,07457,Steve Flesch,1.633,2880,1764
145,0,19824,Craig Barlow,1.636,2503,1530
146,0,21805,Harrison Frazar,1.637,2829,1728
147,0,10425,Jay Williamson,1.638,2418,1476
148,0,01042,Paul Azinger,1.639,2154,1314
148,0,06140,Sean Murphy,1.639,2448,1494
150,0,08553,Lee Porter,1.640,2598,1584
151,0,06251,Chris DiMarco,1.641,2925,1782
152,0,01388,Robert Gamez,1.642,1744,1062
153,0,06332,Neal Lancaster,1.643,2720,1656
153,0,02008,Lee Rinker,1.643,2691,1638
155,0,01226,Fred Couples,1.645,1658,1008
156,0,01063,Ben Bates,1.646,2934,1782
157,0,12652,Cameron Beckman,1.647,2402,1458
157,0,10963,Jimmy Green,1.647,2223,1350
157,0,23349,Charles Warren,1.647,2045,1242
160,0,07763,Doug Dunakey,1.648,2581,1566
160,0,01945,Kenny Perry,1.648,2433,1476
162,0,20213,Katsumasa Miyamoto,1.649,1781,1080
163,0,01771,Blaine McCallister,1.650,2791,1692
163,0,06062,Charles Raulerson,1.650,3029,1836
165,0,01219,John Cook,1.653,2410,1458
165,0,02133,Craig Stadler,1.653,1488,900
167,0,01191,Barry Cheesman,1.654,2888,1746
167,0,02023,Clarence Rose,1.654,1429,864
169,0,01418,Bill Glasson,1.655,2264,1368
170,0,07781,Ty Armstrong,1.657,2297,1386
170,0,01139,Olin Browne,1.657,2386,1440
170,0,23623,Bo Van Pelt,1.657,2177,1314
173,0,01599,Steve Jones,1.660,1643,990
173,0,01685,J.L. Lewis,1.660,2838,1710
173,0,01705,Tim Loustalot,1.660,1972,1188
176,0,07867,Woody Austin,1.661,2900,1746
176,0,21959,Ted Purdy,1.661,1913,1152
178,0,01014,Fulton Allem,1.662,2274,1368
179,0,08045,Perry Moss,1.665,2128,1278
180,0,02106,Chris Smith,1.667,2341,1404
181,0,02321,Fuzzy Zoeller,1.669,1622,972
182,0,11123,Chris Couch,1.670,2164,1296
183,0,02245,Grant Waite,1.672,2920,1746
184,0,01374,Robin Freeman,1.674,2380,1422
185,0,10885,Robert Allenby,1.675,2533,1512
186,0,20498,Briny Baird,1.679,2358,1404
187,0,08123,Jeff Brehaut,1.681,2330,1386
187,0,22292,David Seawell,1.681,1543,918
189,0,10733,Kent Jones,1.682,2029,1206
190,0,01633,Tom Kite,1.693,1767,1044
191,0,01975,Tom Purtzer,1.700,1591,936
192,0,06621,Joe Durant,1.716,2440,1422
