RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,28259,Sangmoon Bae,100.00,25,25
2,0,23623,Bo Van Pelt,96.67,30,29
3,0,24138,Ian Poulter,95.83,24,23
4,0,23983,Luke Donald,95.65,23,22
4,0,21209,Sergio Garcia,95.65,23,22
6,0,24940,Edward Loar,94.44,18,17
7,0,27644,Brian Harman,94.12,51,48
7,0,34174,John Huh,94.12,51,48
7,0,26679,Kevin Stadler,94.12,34,32
10,0,26329,Louis Oosthuizen,93.75,32,30
11,0,27895,Jonas Blixt,93.55,31,29
11,0,30927,Brendon Todd,93.55,31,29
13,0,20623,Gavin Coles,93.10,29,27
14,0,23409,James Driscoll,92.59,27,25
15,0,32200,Roberto Castro,92.31,39,36
15,0,27797,Derek Lamely,92.31,26,24
17,0,10809,Jim Furyk,91.89,37,34
17,0,08075,Jerry Kelly,91.89,37,34
19,0,20593,Greg Chalmers,91.67,36,33
19,0,31202,William McGirt,91.67,48,44
19,0,27556,Ted Potter Jr.,91.67,36,33
22,0,28089,Jason Day,91.30,23,21
23,0,24024,Zach Johnson,91.11,45,41
24,0,23541,Ben Crane,90.70,43,39
24,0,27936,Martin Laird,90.70,43,39
26,0,26331,Charl Schwartzel,90.48,21,19
27,0,01249,John Daly,90.00,20,18
28,0,20070,Matt Bettencourt,89.74,39,35
28,0,06527,Steve Stricker,89.74,39,35
28,0,20160,Charlie Wi,89.74,39,35
31,0,20850,Daniel Chopra,89.66,29,26
32,0,22293,Heath Slocum,89.58,48,43
33,0,25632,Jimmy Walker,89.47,38,34
34,0,21350,Ryuji Imada,89.29,28,25
34,0,19970,Robert Karlsson,89.29,28,25
36,0,25804,Bubba Watson,89.19,37,33
37,0,24494,Erik Compton,88.89,36,32
38,0,34021,Bud Cauley,88.68,53,47
38,0,26596,Ryan Moore,88.68,53,47
40,0,20848,Ángel Cabrera,88.46,26,23
40,0,26951,Johnson Wagner,88.46,26,23
42,0,08725,Tom Gillis,88.10,42,37
43,0,10213,Dicky Pride,88.00,25,22
44,0,27141,J.B. Holmes,87.93,58,51
45,0,20098,Stuart Appleby,87.88,33,29
46,0,33419,Cameron Tringale,87.80,41,36
47,0,22913,John Rollins,87.76,49,43
48,0,34099,Harris English,87.50,56,49
48,0,20396,Lee Westwood,87.50,32,28
50,0,30926,Chris Kirk,87.18,39,34
50,0,01766,Billy Mayfair,87.18,39,34
50,0,23621,Rory Sabbatini,87.18,39,34
50,0,27095,Nick Watney,87.18,39,34
54,0,27436,Graham DeLaet,86.27,51,44
54,0,24781,Hunter Mahan,86.27,51,44
56,0,23542,Tommy Biershenk,86.21,29,25
56,0,29476,Kyle Reifers,86.21,29,25
56,0,24663,Y.E. Yang,86.21,29,25
59,0,28500,Martin Flores,86.11,36,31
60,0,23320,Ryan Palmer,86.00,50,43
61,0,33120,Mark Anderson,85.71,35,30
61,0,19846,Brian Gay,85.71,42,36
61,0,24924,Bill Haas,85.71,28,24
61,0,29420,Billy Horschel,85.71,28,24
61,0,21731,Freddie Jacobson,85.71,21,18
61,0,22961,David Mathis,85.71,35,30
61,0,22046,Geoff Ogilvy,85.71,35,30
61,0,29221,Webb Simpson,85.71,35,30
69,0,30750,Tommy Gainey,85.42,48,41
70,0,23108,Matt Kuchar,85.37,41,35
71,0,25686,Jason Dufner,85.29,34,29
71,0,23353,J.J. Henry,85.29,34,29
71,0,35139,Richard Lee,85.29,34,29
71,0,24490,George McNeill,85.29,34,29
75,0,21407,Arjun Atwal,85.00,40,34
75,0,21753,Brian Davis,85.00,40,34
75,0,06522,Ernie Els,85.00,40,34
75,0,25892,Steve Wheatcroft,85.00,20,17
79,0,28475,Jeff Overton,84.91,53,45
80,0,25562,Andres Romero,84.85,33,28
80,0,29518,Brendan Steele,84.85,33,28
82,0,27214,Kevin Streelman,84.78,46,39
83,0,28455,Will Claxton,84.75,59,50
83,0,20104,Ken Duke,84.75,59,50
85,0,08793,Tiger Woods,84.62,26,22
86,0,12716,Charley Hoffman,84.44,45,38
87,0,27060,John Mallinger,84.38,32,27
88,0,25240,D.A. Points,84.31,51,43
89,0,27466,Spencer Levin,84.21,38,32
89,0,01724,Jeff Maggert,84.21,38,32
89,0,01810,Phil Mickelson,84.21,38,32
92,0,32150,Michael Thompson,83.87,31,26
93,0,32102,Rickie Fowler,83.78,37,31
94,0,06251,Chris DiMarco,83.72,43,36
95,0,26851,Marc Leishman,83.67,49,41
96,0,23638,Brendon de Jonge,83.61,61,51
97,0,06004,Stephen Ames,83.33,12,10
97,0,33141,Keegan Bradley,83.33,42,35
97,0,06034,Marco Dawson,83.33,24,20
97,0,06573,Brandt Jobe,83.33,24,20
97,0,30692,Scott Stallings,83.33,36,30
102,0,27933,John Merrick,82.98,47,39
102,0,27330,Josh Teater,82.98,47,39
104,0,28237,Rory McIlroy,82.93,41,34
105,0,12652,Cameron Beckman,82.86,35,29
105,0,24357,K.J. Choi,82.86,35,29
107,0,28093,Miguel Angel Carballo,82.76,29,24
108,0,06567,Vijay Singh,82.69,52,43
109,0,29910,Blake Adams,82.61,46,38
109,0,20229,Stewart Cink,82.61,23,19
111,0,24846,Ricky Barnes,82.50,40,33
111,0,27302,Garth Mulroy,82.50,40,33
113,0,24604,Hunter Haas,82.35,34,28
113,0,10860,Justin Leonard,82.35,34,28
113,0,25818,Scott Piercy,82.35,34,28
113,0,21878,Mark Wilson,82.35,34,28
117,0,25345,Carl Pettersson,82.22,45,37
118,0,23800,Bryce Molder,82.05,39,32
119,0,28307,Matt Every,81.82,33,27
120,0,30944,Jason Kokrak,81.58,38,31
121,0,26758,David Hearn,81.40,43,35
122,0,23135,Tim Clark,81.25,32,26
123,0,24507,Jason Bohn,80.95,42,34
123,0,31558,J.J. Killeen,80.95,42,34
123,0,25396,Kevin Na,80.95,42,34
123,0,26287,Roland Thatcher,80.95,21,17
127,0,22621,Ben Curtis,80.77,26,21
128,0,26476,Chez Reavie,80.65,31,25
129,0,10885,Robert Allenby,80.56,36,29
129,0,21961,Charles Howell III,80.56,36,29
131,0,21805,Harrison Frazar,80.00,25,20
131,0,26300,Matt Jones,80.00,25,20
131,0,29478,Kevin Kisner,80.00,30,24
131,0,24361,Pat Perez,80.00,40,32
131,0,27649,Brandt Snedeker,80.00,30,24
136,0,24925,Jonathan Byrd,79.55,44,35
137,0,23718,Nathan Green,79.41,34,27
137,0,27974,Sung Kang,79.41,34,27
139,0,30711,Colt Knost,79.17,24,19
139,0,29289,S.Y. Noh,79.17,48,38
141,0,29222,Billy Hurley III,78.95,19,15
141,0,30852,Ryo Ishikawa,78.95,19,15
143,0,32698,Bobby Gates,78.79,33,26
144,0,27064,Jhonattan Vegas,78.57,28,22
144,0,31323,Gary Woodland,78.57,28,22
146,0,32366,Kevin Chappell,78.38,37,29
146,0,24140,Sean O'Hair,78.38,37,29
148,0,30110,Kyle Stanley,78.33,60,47
149,0,23548,Bill Lunde,77.78,54,42
149,0,22405,Justin Rose,77.78,36,28
149,0,20645,John Senden,77.78,36,28
152,0,01320,Bob Estes,77.50,40,31
153,0,27770,Camilo Villegas,77.36,53,41
154,0,32334,Charlie Beljan,77.27,22,17
155,0,20572,Rod Pampling,77.14,35,27
156,0,25834,Daniel Summerhays,76.92,39,30
157,0,29479,Scott Brown,76.67,30,23
158,0,12782,Tim Herron,76.09,46,35
159,0,29926,Danny Lee,75.61,41,31
160,0,23903,Stephen Gangluff,75.00,20,15
160,0,30925,Dustin Johnson,75.00,40,30
160,0,24502,Adam Scott,75.00,20,15
160,0,02206,David Toms,75.00,24,18
164,0,27963,Chris Stroud,74.36,39,29
165,0,28087,Kris Blanks,74.29,35,26
165,0,01941,Tom Pernice Jr.,74.29,35,26
167,0,23788,D.J. Trahan,74.19,31,23
168,0,25457,Alexandre Rocha,73.68,19,14
169,0,01116,Michael Bradley,73.33,30,22
169,0,11123,Chris Couch,73.33,30,22
169,0,20691,Greg Owen,73.33,45,33
172,0,20766,Padraig Harrington,73.17,41,30
173,0,27120,Troy Matteson,73.08,52,38
174,0,22548,Patrick Sheehan,72.73,11,8
175,0,06036,Scott Dunlap,72.22,18,13
175,0,22378,Trevor Immelman,72.22,36,26
177,0,23325,Vaughn Taylor,71.79,39,28
178,0,28308,Troy Kelly,71.43,28,20
178,0,33122,Russell Knox,71.43,21,15
180,0,25572,Graeme McDowell,70.37,27,19
181,0,21528,Henrik Stenson,70.00,20,14
182,0,20574,Mathew Goggin,69.70,33,23
183,0,22371,Aaron Baddeley,69.44,36,25
184,0,24358,Robert Garrigus,69.23,52,36
185,0,23204,Gary Christian,66.67,27,18
186,0,22348,Nick O'Hern,65.71,35,23
187,0,12510,Chad Campbell,65.00,40,26
188,0,01706,Davis Love III,63.16,38,24
189,0,22582,Kyle Thompson,62.96,27,17
190,0,01797,Rocco Mediate,62.50,24,15
191,0,26289,Boo Weekley,61.54,39,24
