RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,24663,Y.E. Yang,28.99,69,20
2,0,01706,Davis Love III,26.76,71,19
3,0,01249,John Daly,25.86,58,15
4,0,20645,John Senden,25.71,105,27
5,0,23983,Luke Donald,25.64,78,20
6,0,27974,Sung Kang,25.53,94,24
7,0,21350,Ryuji Imada,25.25,99,25
8,0,24024,Zach Johnson,25.22,115,29
9,0,23204,Gary Christian,25.21,119,30
10,0,25818,Scott Piercy,25.17,147,37
11,0,30925,Dustin Johnson,25.00,72,18
11,0,19970,Robert Karlsson,25.00,60,15
13,0,26596,Ryan Moore,24.81,133,33
14,0,28307,Matt Every,24.75,101,25
15,0,30750,Tommy Gainey,24.60,126,31
16,0,21407,Arjun Atwal,24.07,108,26
17,0,26331,Charl Schwartzel,24.00,75,18
18,0,23800,Bryce Molder,23.89,113,27
19,0,28259,Sangmoon Bae,23.86,88,21
20,0,10809,Jim Furyk,23.77,122,29
21,0,23718,Nathan Green,23.53,85,20
22,0,25562,Andres Romero,23.29,73,17
23,0,27330,Josh Teater,23.13,134,31
24,0,24940,Edward Loar,22.92,48,11
25,0,12652,Cameron Beckman,22.69,119,27
26,0,35139,Richard Lee,22.62,84,19
27,0,23541,Ben Crane,22.58,93,21
28,0,26300,Matt Jones,22.54,71,16
29,0,01810,Phil Mickelson,22.47,89,20
30,0,32150,Michael Thompson,22.11,95,21
31,0,21805,Harrison Frazar,22.08,77,17
32,0,25345,Carl Pettersson,22.05,127,28
33,0,21753,Brian Davis,21.93,114,25
34,0,24357,K.J. Choi,21.88,96,21
34,0,24494,Erik Compton,21.88,96,21
34,0,27649,Brandt Snedeker,21.88,96,21
37,0,06036,Scott Dunlap,21.84,87,19
37,0,26329,Louis Oosthuizen,21.84,87,19
39,0,27644,Brian Harman,21.60,125,27
40,0,21961,Charles Howell III,21.49,121,26
41,0,33120,Mark Anderson,21.43,70,15
42,0,25632,Jimmy Walker,21.25,160,34
43,0,28089,Jason Day,21.21,66,14
43,0,28237,Rory McIlroy,21.21,66,14
45,0,20574,Mathew Goggin,21.18,85,18
46,0,21209,Sergio Garcia,21.13,71,15
47,0,20396,Lee Westwood,21.05,57,12
48,0,02206,David Toms,20.97,62,13
49,0,20850,Daniel Chopra,20.75,53,11
50,0,28500,Martin Flores,20.69,145,30
51,0,23623,Bo Van Pelt,20.66,121,25
52,0,29910,Blake Adams,20.59,136,28
52,0,20766,Padraig Harrington,20.59,68,14
52,0,30944,Jason Kokrak,20.59,102,21
55,0,23542,Tommy Biershenk,20.51,78,16
56,0,22621,Ben Curtis,20.43,93,19
57,0,32366,Kevin Chappell,20.37,108,22
58,0,20104,Ken Duke,20.27,148,30
59,0,27064,Jhonattan Vegas,20.20,99,20
60,0,10860,Justin Leonard,20.00,100,20
60,0,25572,Graeme McDowell,20.00,65,13
60,0,23788,D.J. Trahan,20.00,95,19
63,0,31202,William McGirt,19.57,138,27
64,0,28455,Will Claxton,19.53,128,25
65,0,11123,Chris Couch,19.39,98,19
66,0,22961,David Mathis,19.23,104,20
67,0,28475,Jeff Overton,19.18,146,28
68,0,25834,Daniel Summerhays,19.17,120,23
69,0,26287,Roland Thatcher,19.12,68,13
70,0,06573,Brandt Jobe,19.05,63,12
70,0,08793,Tiger Woods,19.05,84,16
72,0,08725,Tom Gillis,18.97,116,22
73,0,06522,Ernie Els,18.92,111,21
73,0,24604,Hunter Haas,18.92,74,14
75,0,30692,Scott Stallings,18.85,122,23
76,0,23325,Vaughn Taylor,18.75,128,24
77,0,30711,Colt Knost,18.69,107,20
78,0,27895,Jonas Blixt,18.67,75,14
79,0,23621,Rory Sabbatini,18.49,119,22
80,0,27556,Ted Potter Jr.,18.48,92,17
81,0,23638,Brendon de Jonge,18.40,163,30
81,0,27095,Nick Watney,18.40,125,23
83,0,24925,Jonathan Byrd,18.39,87,16
83,0,29222,Billy Hurley III,18.39,87,16
85,0,25892,Steve Wheatcroft,18.29,82,15
86,0,25457,Alexandre Rocha,18.28,93,17
87,0,23409,James Driscoll,18.27,104,19
88,0,20691,Greg Owen,18.25,126,23
89,0,24846,Ricky Barnes,18.18,132,24
90,0,24924,Bill Haas,18.09,94,17
91,0,27302,Garth Mulroy,18.06,72,13
92,0,26476,Chez Reavie,17.97,128,23
93,0,19846,Brian Gay,17.80,118,21
94,0,34099,Harris English,17.74,124,22
95,0,32200,Roberto Castro,17.69,130,23
95,0,23353,J.J. Henry,17.69,130,23
97,0,22405,Justin Rose,17.65,85,15
98,0,27141,J.B. Holmes,17.59,108,19
