RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
158,0,02201,Jim Thorpe,243,134,109
159,0,01197,Bobby Clampett,244,80,164
160,0,02007,Larry Rinker,245,168,77
160,0,02185,Lance Ten Broeck,245,98,147
162,0,01218,Jeff Cook,249,130,119
163,0,10207,Jimmy Johnston,252,148,104
164,0,08759,Tad Rhyan,256,184,72
165,0,01284,Mike Donald,257,149,108
166,0,01235,Ben Crenshaw,258,95,163
166,0,01930,Eddie Pearce,258,104,154
166,0,02298,Jim Woodward,258,90,168
169,0,01761,Len Mattiace,260,126,134
170,0,06012,Greg Kraft,262,119,143
171,0,02294,Willie Wood,266,130,136
172,0,01435,Wayne Grady,273,172,101
173,0,01282,Trevor Dodds,274,109,165
174,0,06589,Jeff Woodland,276,182,94
175,0,02170,Hal Sutton,278,128,150
176,0,01549,Mike Hulbert,279,155,124
177,0,01755,Dick Mast,285,162,123
178,0,06058,John Flannery,286,128,158
179,0,06247,David Delong,294,189,105
179,0,01329,Brad Faxon,294,145,149
181,0,01390,Buddy Gardner,295,106,189
181,0,02255,Denis Watson,295,120,175
183,0,01323,Brad Fabel,308,157,151
184,0,01849,Bill Murchison,316,163,153
185,0,06284,Jim Hallet,324,179,145
185,0,01659,Massy Kuramoto,324,147,177
187,0,02223,Bob Tway,338,152,186
188,0,06691,Greg Cesario,347,167,180
189,0,01248,Rick Dalpos,348,161,187
