RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
54,0,57900,Chandler Phillips,+0.53,69.39,69.92
56,0,30163,Henrik Norlander,+0.52,69.26,69.78
57,0,51696,Rico Hoey,+0.51,69.52,70.03
57,0,55893,Sam Stevens,+0.51,69.44,69.95
59,0,45242,Kevin Yu,+0.49,69.53,70.02
60,0,29908,C.T. Pan,+0.48,69.85,70.33
61,0,36801,Mark Hubbard,+0.47,69.50,69.97
62,0,34099,Harris English,+0.46,70.05,70.51
62,0,40098,Matt Fitzpatrick,+0.46,70.37,70.83
64,0,57362,Austin Eckroat,+0.45,70.18,70.63
65,0,48084,Wesley Bryan,+0.44,69.62,70.06
66,0,35532,Tom Hoge,+0.43,69.81,70.24
67,0,60067,Joe Highsmith,+0.42,69.64,70.06
68,0,50484,Hayden Springer,+0.41,69.72,70.13
69,0,40006,Erik van Rooyen,+0.40,69.66,70.06
70,0,51287,Ryo Hisatsune,+0.39,69.68,70.07
71,0,48887,Matt Wallace,+0.38,69.57,69.95
72,0,33141,Keegan Bradley,+0.37,70.29,70.66
72,0,57366,Cameron Young,+0.37,70.42,70.79
72,0,52513,Carson Young,+0.37,69.53,69.90
75,0,55182,Tom Kim,+0.36,70.11,70.47
75,0,28252,Seamus Power,+0.36,69.66,70.02
75,0,39324,J.J. Spaun,+0.36,69.74,70.10
75,0,32333,Kevin Tway,+0.36,69.63,69.99
79,0,33653,Thomas Detry,+0.34,69.99,70.33
79,0,36699,Patrick Rodgers,+0.34,69.69,70.03
81,0,32367,Jorge Campillo,+0.33,69.92,70.25
81,0,48867,Matti Schmid,+0.33,69.85,70.18
83,0,40026,Daniel Berger,+0.31,69.64,69.95
83,0,34021,Bud Cauley,+0.31,69.74,70.05
85,0,47591,Eric Cole,+0.30,70.11,70.41
85,0,51349,Nico Echavarria,+0.30,69.53,69.83
85,0,51890,Greyson Sigg,+0.30,69.84,70.14
88,0,23108,Matt Kuchar,+0.29,70.29,70.58
88,0,49960,Sepp Straka,+0.29,70.51,70.80
90,0,36799,Stephan Jaeger,+0.28,70.04,70.32
91,0,24024,Zach Johnson,+0.27,69.96,70.23
91,0,34256,Andrew Putnam,+0.27,69.89,70.16
93,0,12716,Charley Hoffman,+0.23,69.90,70.13
93,0,34046,Jordan Spieth,+0.23,70.34,70.57
95,0,30926,Chris Kirk,+0.22,70.26,70.48
96,0,47483,Will Zalatoris,+0.21,70.46,70.67
97,0,51894,Vince Whaley,+0.20,69.67,69.87
98,0,29936,Ryan Fox,+0.19,70.28,70.47
99,0,32757,Patton Kizzire,+0.18,69.66,69.84
99,0,48153,Matthieu Pavon,+0.18,70.54,70.72
101,0,49947,Taylor Moore,+0.15,70.19,70.34
102,0,32791,K.H. Lee,+0.11,69.83,69.94
103,0,34255,Joseph Bramlett,+0.10,69.89,69.99
103,0,29535,Brice Garnett,+0.10,69.81,69.91
105,0,33399,Adam Hadwin,+0.09,70.39,70.48
105,0,39977,Max Homa,+0.09,70.75,70.84
105,0,28775,Nate Lashley,+0.09,69.95,70.04
108,0,54783,Dylan Wu,+0.08,70.06,70.14
109,0,40115,Adam Svensson,+0.05,70.16,70.21
110,0,31646,Emiliano Grillo,+0.04,70.49,70.53
111,0,34563,Chesson Hadley,+0.03,70.11,70.14
112,0,59866,Nick Dunlap,+0.01,70.38,70.39
113,0,35310,Lanto Griffin,0.00,69.96,69.96
113,0,27936,Martin Laird,0.00,70.04,70.04
113,0,50095,Austin Smotherman,0.00,69.92,69.92
116,0,33968,Thorbjørn Olesen,-0.01,70.63,70.62
116,0,46340,Alex Smalley,-0.01,70.05,70.04
118,0,59836,Pierceson Coody,-0.07,70.12,70.05
118,0,47983,Chad Ramey,-0.07,70.08,70.01
120,0,32366,Kevin Chappell,-0.08,70.16,70.08
120,0,52514,Trace Crowe,-0.08,70.00,69.92
120,0,30927,Brendon Todd,-0.08,70.43,70.35
123,0,40058,Zac Blair,-0.09,70.21,70.12
123,0,22405,Justin Rose,-0.09,70.54,70.45
125,0,54628,Lee Hodges,-0.11,70.29,70.18
125,0,25493,Nick Taylor,-0.11,70.34,70.23
127,0,32070,Rafael Campos,-0.13,70.47,70.34
127,0,47988,Nick Hardy,-0.13,70.26,70.13
127,0,37275,Sam Ryder,-0.13,70.27,70.14
130,0,34076,Joel Dahmen,-0.14,70.08,69.94
130,0,26476,Chez Reavie,-0.14,70.35,70.21
132,0,52453,Nicolai Højgaard,-0.15,71.23,71.08
132,0,50188,S.H. Kim,-0.15,70.22,70.07
132,0,29221,Webb Simpson,-0.15,70.78,70.63
135,0,59442,Parker Coody,-0.16,70.41,70.25
136,0,26596,Ryan Moore,-0.17,70.40,70.23
137,0,59095,Chris Gotterup,-0.18,70.15,69.97
138,0,27129,Luke List,-0.20,70.36,70.16
138,0,46441,Robby Shelton,-0.20,70.34,70.14
140,0,52374,Brandon Wu,-0.21,70.32,70.11
141,0,27214,Kevin Streelman,-0.22,70.28,70.06
142,0,36326,David Lipsky,-0.23,70.38,70.15
142,0,27139,David Skinns,-0.23,70.22,69.99
144,0,32102,Rickie Fowler,-0.27,70.74,70.47
145,0,36884,Ben Kohles,-0.28,70.35,70.07
145,0,31323,Gary Woodland,-0.28,70.68,70.40
147,0,54421,Garrick Higgo,-0.29,70.26,69.97
147,0,52666,Sami Valimaki,-0.29,70.44,70.15
149,0,50493,Justin Suh,-0.30,70.35,70.05
150,0,45157,Cam Davis,-0.31,70.68,70.37
150,0,32640,Troy Merritt,-0.31,70.36,70.05
152,0,33486,Roger Sloan,-0.32,70.35,70.03
153,0,47347,Adam Schenk,-0.34,70.75,70.41
154,0,48319,Tom Whitney,-0.38,70.66,70.28
155,0,52372,Cameron Champ,-0.40,70.40,70.00
156,0,45609,Tyler Duncan,-0.44,70.58,70.14
157,0,22371,Aaron Baddeley,-0.46,70.76,70.30
158,0,36871,Matt NeSmith,-0.47,70.58,70.11
159,0,47420,Jake Knapp,-0.54,70.79,70.25
160,0,47663,Kevin Dougherty,-0.56,70.72,70.16
161,0,50497,Adrien Dumont de Chassart,-0.63,70.55,69.92
162,0,34466,Peter Malnati,-0.66,71.04,70.38
162,0,55789,Taylor Montgomery,-0.66,70.71,70.05
164,0,46113,Ryan McCormick,-0.70,70.77,70.07
165,0,47995,Davis Riley,-0.72,70.45,69.73
166,0,38991,Alejandro Tosti,-0.81,70.86,70.05
167,0,55708,Hayden Buckley,-0.84,71.00,70.16
167,0,56149,Wilson Furr,-0.84,70.90,70.06
169,0,55454,Carl Yuan,-0.86,71.06,70.20
170,0,33408,Tyson Alexander,-0.93,70.99,70.06
171,0,48699,Callum Tarren,-0.94,71.11,70.17
172,0,23320,Ryan Palmer,-0.98,71.02,70.04
173,0,48119,Ben Taylor,-1.10,71.26,70.16
174,0,27330,Josh Teater,-1.15,71.38,70.23
175,0,51070,Vincent Norrman,-1.25,71.73,70.48
176,0,60767,Blaine Hale Jr.,-1.28,71.44,70.16
176,0,27649,Brandt Snedeker,-1.28,71.56,70.28
178,0,27770,Camilo Villegas,-1.52,71.70,70.18
179,0,28420,Ryan Brehm,-1.53,71.70,70.17
180,0,37212,Paul Barjon,-1.55,71.70,70.15
181,0,35617,Martin Trainer,-1.59,71.46,69.87
182,0,29478,Kevin Kisner,-1.64,71.81,70.17
183,0,34374,Erik Barnes,-1.65,71.72,70.07
184,0,47806,Raul Pereda,-1.93,72.10,70.17
