RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
69,0,02131,Mike Springer,39.81,86,216
71,0,08547,John Maginnes,39.63,107,270
72,0,10649,Tom Scherrer,39.54,121,306
73,0,20098,Stuart Appleby,39.51,128,324
74,0,01619,Skip Kendall,39.39,156,396
75,0,10809,Jim Furyk,39.37,163,414
76,0,01376,Bob Friend,39.20,127,324
76,0,01724,Jeff Maggert,39.20,127,324
78,0,19824,Craig Barlow,38.89,98,252
78,0,01157,Tom Byrum,38.89,119,306
78,0,12823,Carlos Franco,38.89,98,252
78,0,01553,John Huston,38.89,112,288
78,0,01748,Doug Martin,38.89,105,270
78,0,08553,Lee Porter,38.89,70,180
78,0,02101,Joey Sindelar,38.89,84,216
78,0,06595,Kevin Sutherland,38.89,126,324
78,0,08385,Omar Uresti,38.89,133,342
87,0,01527,Scott Hoch,38.65,160,414
88,0,02146,Payne Stewart,38.49,97,252
89,0,01042,Paul Azinger,38.46,90,234
89,0,06140,Sean Murphy,38.46,90,234
91,0,02218,Ted Tryba,38.38,152,396
92,0,01093,Ronnie Black,38.27,62,162
92,0,02223,Bob Tway,38.27,124,324
94,0,01191,Barry Cheesman,38.15,103,270
95,0,12645,Brent Geiberger,38.13,151,396
96,0,20029,Notah Begay III,38.06,137,360
97,0,08075,Jerry Kelly,38.01,130,342
98,0,01035,Tommy Armour III,37.91,116,306
99,0,02214,Kirk Triplett,37.85,109,288
100,0,01891,David Ogrin,37.78,68,180
101,0,06522,Ernie Els,37.70,95,252
101,0,10457,Frank Nobilo,37.70,95,252
103,0,01323,Brad Fabel,37.65,122,324
103,0,02133,Craig Stadler,37.65,61,162
103,0,02267,D.A. Weibring,37.65,61,162
106,0,01633,Tom Kite,37.50,54,144
107,0,01361,Dan Forsman,37.43,128,342
108,0,20094,Jonathan Kaye,37.37,148,396
109,0,01282,Trevor Dodds,37.35,121,324
110,0,01249,John Daly,37.22,67,180
111,0,07867,Woody Austin,37.04,120,324
111,0,11123,Chris Couch,37.04,40,108
111,0,23621,Rory Sabbatini,37.04,80,216
111,0,06613,Tommy Tolles,37.04,80,216
115,0,21007,Gabriel Hjertstedt,36.93,113,306
116,0,06581,David Sutherland,36.90,93,252
117,0,21805,Harrison Frazar,36.84,126,342
118,0,01797,Rocco Mediate,36.81,106,288
119,0,01203,Russ Cochran,36.75,86,234
119,0,08045,Perry Moss,36.75,86,234
121,0,10425,Jay Williamson,36.67,66,180
122,0,01577,Lee Janzen,36.60,112,306
123,0,10733,Kent Jones,36.51,46,126
124,0,01927,Dennis Paulson,36.47,151,414
125,0,01040,Emlyn Aubrey,36.42,59,162
125,0,07457,Steve Flesch,36.42,118,324
127,0,12652,Cameron Beckman,36.36,72,198
127,0,01261,Jay Delsing,36.36,72,198
129,0,02010,Loren Roberts,36.26,124,342
130,0,01226,Fred Couples,36.11,78,216
130,0,06044,Scott Gump,36.11,117,324
130,0,01533,P.H. Horgan III,36.11,117,324
130,0,07101,Dave Stockton Jr.,36.11,78,216
134,0,02170,Hal Sutton,35.98,136,378
135,0,01161,Mark Calcavecchia,35.96,123,342
136,0,01766,Billy Mayfair,35.90,84,234
137,0,01329,Brad Faxon,35.86,71,198
138,0,10423,Mike Weir,35.83,129,360
139,0,01116,Michael Bradley,35.65,77,216
139,0,02104,Jeff Sluman,35.65,154,432
141,0,08375,Paul Stankowski,35.56,64,180
142,0,02257,Brian Watts,35.49,115,324
143,0,01381,Fred Funk,35.47,166,468
144,0,01219,John Cook,35.42,102,288
144,0,01685,J.L. Lewis,35.42,102,288
144,0,01761,Len Mattiace,35.42,102,288
147,0,07763,Doug Dunakey,35.35,70,198
148,0,02206,David Toms,35.28,127,360
149,0,23614,Rich Beem,35.19,57,162
149,0,01905,Joe Ozaki,35.19,76,216
149,0,01926,Steve Pate,35.19,133,378
149,0,06655,Geoffrey Sisk,35.19,57,162
153,0,08537,J.P. Hayes,35.07,101,288
153,0,01771,Blaine McCallister,35.07,101,288
155,0,06599,John Elliott,35.00,63,180
156,0,10885,Robert Allenby,34.92,88,252
156,0,20099,Doug Barron,34.92,88,252
158,0,02106,Chris Smith,34.85,69,198
159,0,01968,Nick Price,34.81,94,270
160,0,01014,Fulton Allem,34.72,75,216
160,0,01604,Steve Jurgensen,34.72,25,72
160,0,02099,Scott Simpson,34.72,50,144
163,0,02245,Grant Waite,34.64,106,306
164,0,06251,Chris DiMarco,34.57,112,324
164,0,02239,Scott Verplank,34.57,112,324
166,0,06062,Charles Raulerson,34.50,118,342
167,0,06809,Bob Burns,34.19,80,234
168,0,06014,Eric Booker,34.13,86,252
168,0,20213,Katsumasa Miyamoto,34.13,43,126
168,0,02321,Fuzzy Zoeller,34.13,43,126
171,0,01063,Ben Bates,34.03,98,288
172,0,10962,Bradley Hughes,33.99,104,306
173,0,01388,Robert Gamez,33.95,55,162
174,0,01706,Davis Love III,33.66,103,306
175,0,01707,Steve Lowery,33.61,121,360
176,0,07781,Ty Armstrong,33.33,60,180
176,0,20498,Briny Baird,33.33,66,198
176,0,22292,David Seawell,33.33,12,36
179,0,09011,David Duval,33.01,101,306
180,0,01374,Robin Freeman,32.78,59,180
181,0,08793,Tiger Woods,32.72,106,324
182,0,06621,Joe Durant,32.41,70,216
183,0,02279,Mark Wiebe,32.32,64,198
184,0,01945,Kenny Perry,32.29,93,288
185,0,06004,Stephen Ames,32.22,58,180
186,0,01139,Olin Browne,32.14,81,252
187,0,06036,Scott Dunlap,31.87,109,342
188,0,08123,Jeff Brehaut,31.67,57,180
188,0,01599,Steve Jones,31.67,57,180
190,0,02246,Duffy Waldorf,30.70,105,342
191,0,23623,Bo Van Pelt,30.16,38,126
192,0,01975,Tom Purtzer,27.78,25,90
