RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01320,Bob Estes,292,17
2,0,25562,Andres Romero,283,71
3,0,22913,John Rollins,250,37
4,0,20104,Ken Duke,237,37
5,0,27963,Chris Stroud,236,2
6,0,35901,Paul Haley II,228,7
7,0,31202,William McGirt,225,101
8,0,23638,Brendon de Jonge,223,20
8,0,23108,Matt Kuchar,223,23
10,0,27770,Camilo Villegas,219,45
11,0,19846,Brian Gay,218,14
12,0,26331,Charl Schwartzel,217,36
13,0,20645,John Senden,215,7
14,0,25345,Carl Pettersson,212,1
15,0,26497,Casey Wittenberg,208,10
16,0,34261,Scott Langley,207,22
17,0,24507,Jason Bohn,206,11
17,0,34046,Jordan Spieth,206,58
19,0,33418,Shawn Stefani,204,11
20,0,27644,Brian Harman,202,47
21,0,22056,Cameron Percy,199,33
22,0,27214,Kevin Streelman,195,121
23,0,31560,Brian Stuard,193,9
24,0,31323,Gary Woodland,191,31
25,0,23320,Ryan Palmer,190,49
26,0,24781,Hunter Mahan,187,187
27,0,29221,Webb Simpson,185,109
28,0,32448,James Hahn,184,7
29,0,29518,Brendan Steele,182,16
30,0,36884,Ben Kohles,180,6
30,0,26851,Marc Leishman,180,13
32,0,26300,Matt Jones,176,59
33,0,27503,Steve LeBrun,173,0
34,0,20160,Charlie Wi,172,1
35,0,28158,Steve Marino,171,2
36,0,12716,Charley Hoffman,169,4
37,0,20098,Stuart Appleby,163,163
37,0,26679,Kevin Stadler,163,46
39,0,08725,Tom Gillis,161,4
40,0,28780,Nicholas Thompson,159,15
41,0,06595,Kevin Sutherland,158,158
41,0,28310,Lee Williams,158,3
43,0,20229,Stewart Cink,157,5
43,0,21753,Brian Davis,157,20
43,0,06573,Brandt Jobe,157,28
46,0,20157,Retief Goosen,156,74
46,0,29289,S.Y. Noh,156,2
48,0,21209,Sergio Garcia,155,51
48,0,23497,Tag Ridings,155,2
50,0,06522,Ernie Els,154,154
50,0,08075,Jerry Kelly,154,9
52,0,23541,Ben Crane,152,2
52,0,22961,David Mathis,152,7
54,0,24846,Ricky Barnes,151,13
54,0,23983,Luke Donald,151,151
56,0,25274,Steven Bowditch,150,6
56,0,20593,Greg Chalmers,150,19
56,0,27933,John Merrick,150,4
56,0,02239,Scott Verplank,150,2
56,0,21878,Mark Wilson,150,6
61,0,10860,Justin Leonard,149,75
61,0,33199,Matteo Manassero,149,149
63,0,24358,Robert Garrigus,148,13
63,0,27330,Josh Teater,148,30
65,0,29740,Brad Fritsch,147,21
65,0,10809,Jim Furyk,147,68
67,0,28089,Jason Day,146,22
67,0,30750,Tommy Gainey,146,9
67,0,01810,Phil Mickelson,146,29
70,0,23800,Bryce Molder,144,23
70,0,25804,Bubba Watson,144,6
72,0,32200,Roberto Castro,143,39
73,0,30711,Colt Knost,142,26
74,0,24924,Bill Haas,141,12
74,0,28092,D.H. Lee,141,20
76,0,29479,Scott Brown,140,10
77,0,34098,Russell Henley,138,63
78,0,06527,Steve Stricker,136,35
78,0,08793,Tiger Woods,136,63
80,0,23353,J.J. Henry,135,49
81,0,25900,Lucas Glover,134,2
81,0,21099,David Lynn,134,71
81,0,27120,Troy Matteson,134,6
81,0,30163,Henrik Norlander,134,21
85,0,24024,Zach Johnson,133,15
85,0,24140,Sean O'Hair,133,6
85,0,25240,D.A. Points,133,16
85,0,26476,Chez Reavie,133,25
89,0,12652,Cameron Beckman,132,132
89,0,29420,Billy Horschel,132,30
89,0,26951,Johnson Wagner,132,42
92,0,35539,Luke Guthrie,130,7
92,0,33461,Morgan Hoffmann,130,14
92,0,01706,Davis Love III,130,0
92,0,23548,Bill Lunde,130,130
92,0,24361,Pat Perez,130,1
97,0,34099,Harris English,129,39
97,0,32698,Bobby Gates,129,29
97,0,27060,John Mallinger,129,42
100,0,27649,Brandt Snedeker,127,86
101,0,23409,James Driscoll,126,21
101,0,26758,David Hearn,126,15
101,0,22806,Doug LaBelle II,126,25
101,0,28237,Rory McIlroy,126,49
105,0,20572,Rod Pampling,125,26
106,0,20766,Padraig Harrington,124,22
106,0,35139,Richard Lee,124,108
106,0,26596,Ryan Moore,124,49
106,0,35459,Chris Williams,124,6
110,0,34021,Bud Cauley,123,1
110,0,27556,Ted Potter Jr.,123,7
110,0,07013,Wes Short Jr.,123,33
110,0,23481,Marcel Siem,123,0
114,0,22792,Peter Hanson,122,21
114,0,21961,Charles Howell III,122,18
114,0,01577,Lee Janzen,122,46
114,0,12660,Jesper Parnevik,122,48
118,0,01226,Fred Couples,121,29
118,0,20691,Greg Owen,121,20
118,0,34431,Robert Streb,121,24
121,0,27796,Joe Affrunti,120,3
121,0,27436,Graham DeLaet,120,7
123,0,22371,Aaron Baddeley,119,74
123,0,24357,K.J. Choi,119,62
123,0,34409,David Lingmerth,119,5
123,0,24490,George McNeill,119,22
127,0,27895,Jonas Blixt,118,40
127,0,33141,Keegan Bradley,118,112
127,0,23718,Nathan Green,118,10
127,0,25632,Jimmy Walker,118,41
131,0,22378,Trevor Immelman,117,0
132,0,23135,Tim Clark,116,3
132,0,20443,Jin Park,116,25
134,0,25444,Justin Hicks,115,27
134,0,01766,Billy Mayfair,115,6
134,0,28475,Jeff Overton,115,28
137,0,21951,Joey Snyder III,114,12
138,0,28679,Fabián Gómez,113,15
138,0,22405,Justin Rose,113,3
140,0,06251,Chris DiMarco,112,16
141,0,37273,Derek Ernst,111,30
141,0,21731,Freddie Jacobson,111,56
141,0,20396,Lee Westwood,111,8
144,0,24494,Erik Compton,110,11
144,0,26289,Boo Weekley,110,7
146,0,27349,Alex Noren,109,16
146,0,25457,Alexandre Rocha,109,2
148,0,23204,Gary Christian,108,1
148,0,33448,Justin Thomas,108,108
148,0,10423,Mike Weir,108,25
151,0,12510,Chad Campbell,107,12
151,0,12782,Tim Herron,107,13
151,0,30944,Jason Kokrak,107,11
151,0,27095,Nick Watney,107,10
155,0,24227,Justin Bolli,106,4
155,0,06567,Vijay Singh,106,4
155,0,30692,Scott Stallings,106,0
155,0,23623,Bo Van Pelt,106,36
159,0,32102,Rickie Fowler,105,0
159,0,25336,Alistair Presnell,105,0
159,0,34360,Patrick Reed,105,8
159,0,23621,Rory Sabbatini,105,79
159,0,24663,Y.E. Yang,105,53
164,0,30925,Dustin Johnson,104,1
165,0,30110,Kyle Stanley,103,4
165,0,02246,Duffy Waldorf,103,58
167,0,10885,Robert Allenby,102,11
167,0,06004,Stephen Ames,102,4
167,0,08931,Glen Day,102,49
167,0,24503,Jeff Klauk,102,9
167,0,10213,Dicky Pride,102,102
167,0,25834,Daniel Summerhays,102,6
167,0,29425,Andrew Svoboda,102,5
174,0,32334,Charlie Beljan,101,2
174,0,32150,Michael Thompson,101,24
176,0,28308,Troy Kelly,100,37
176,0,23325,Vaughn Taylor,100,88
178,0,09011,David Duval,99,28
178,0,33968,Thorbjørn Olesen,99,31
180,0,24925,Jonathan Byrd,98,14
180,0,26695,Michael Letzig,98,10
180,0,22348,Nick O'Hern,98,28
183,0,20848,Ángel Cabrera,97,32
183,0,28307,Matt Every,97,7
185,0,01024,Billy Andrade,96,3
185,0,23552,Hank Kuehne,96,2
185,0,24138,Ian Poulter,96,11
188,0,23452,Nicolas Colsaerts,95,4
188,0,24399,Scott Gardiner,95,6
188,0,24502,Adam Scott,95,1
191,0,30926,Chris Kirk,94,4
191,0,36471,Guan Tian Liang,94,35
191,0,02206,David Toms,94,25
194,0,21528,Henrik Stenson,92,18
194,0,30927,Brendon Todd,92,20
194,0,28118,Peter Tomasulo,92,29
197,0,28455,Will Claxton,91,13
197,0,20127,Chris Riley,91,6
199,0,24083,Marcus Fraser,90,90
199,0,24511,Thongchai Jaidee,90,11
199,0,22110,Thaworn Wiratchant,90,2
202,0,27936,Martin Laird,89,44
202,0,25818,Scott Piercy,89,16
202,0,23788,D.J. Trahan,89,7
205,0,30852,Ryo Ishikawa,88,1
205,0,28135,Aaron Watkins,88,14
207,0,28500,Martin Flores,87,1
207,0,20105,Jeff Gove,87,1
207,0,31138,Scott Jamieson,87,0
207,0,33419,Cameron Tringale,87,84
211,0,06621,Joe Durant,85,52
211,0,35541,John Peterson,85,3
211,0,22000,Chris Wood,85,85
214,0,26329,Louis Oosthuizen,84,10
214,0,01948,Tim Petrovic,84,10
216,0,22621,Ben Curtis,83,40
216,0,33122,Russell Knox,83,66
216,0,21949,Joe Ogilvie,83,14
219,0,20070,Matt Bettencourt,81,7
219,0,27896,Ross Fisher,81,1
221,0,32366,Kevin Chappell,80,48
221,0,34262,Jon Curran,80,80
221,0,22046,Geoff Ogilvy,80,16
224,0,25364,Paul Casey,79,28
224,0,24604,Hunter Haas,79,10
226,0,01116,Michael Bradley,78,5
226,0,29720,Andres Gonzales,78,34
226,0,22293,Heath Slocum,78,1
229,0,07867,Woody Austin,77,1
230,0,26499,Rafa Cabrera Bello,76,76
230,0,25686,Jason Dufner,76,44
232,0,25191,Gonzalo Fernandez-Castaño,75,19
233,0,01249,John Daly,74,13
234,0,24459,Richard Sterne,73,27
235,0,28259,Sangmoon Bae,72,18
235,0,10505,Shane Bertsch,72,72
235,0,32800,Franklin Corpening,72,72
235,0,39394,Charlie Holland,72,72
235,0,23290,Andrew Johnson,72,72
235,0,01724,Jeff Maggert,72,0
235,0,34259,Mark Silvers,72,72
235,0,20935,Toru Taniguchi,72,72
235,0,26668,Marc Turnesa,72,72
235,0,25892,Steve Wheatcroft,72,72
245,0,01142,Bart Bryant,71,39
245,0,29974,Branden Grace,71,8
245,0,32839,Hideki Matsuyama,71,24
245,0,25572,Graeme McDowell,71,4
249,0,28937,George Coetzee,70,42
249,0,37450,Donald Constable,70,31
249,0,31557,Jim Herman,70,7
249,0,34174,John Huh,70,3
253,0,07457,Steve Flesch,69,12
253,0,33399,Adam Hadwin,69,26
253,0,21350,Ryuji Imada,69,23
253,0,27129,Luke List,69,0
253,0,25396,Kevin Na,69,10
253,0,01945,Kenny Perry,69,9
259,0,21407,Arjun Atwal,68,26
259,0,32070,Rafael Campos,68,3
259,0,19825,Darren Clarke,68,8
259,0,20376,Stephen Gallacher,68,36
259,0,27408,Martin Kaymer,68,25
259,0,06373,José María Olazábal,68,39
265,0,35450,Patrick Cantlay,67,20
265,0,22892,Jason Gore,67,6
265,0,10585,Scott McCarron,67,9
268,0,01677,Tom Lehman,66,11
268,0,22295,Darron Stiles,66,15
270,0,19970,Robert Karlsson,65,13
270,0,19904,Paul Lawrie,65,12
270,0,39531,Ken Looper,65,10
273,0,29484,Peter Uihlein,64,15
274,0,30978,Kiradech Aphibarnrat,63,13
274,0,01928,Corey Pavin,63,63
274,0,29476,Kyle Reifers,63,35
277,0,25369,Jamie Donaldson,62,7
277,0,35879,Kelly Kraft,62,62
277,0,01887,Mark O'Meara,62,7
280,0,29910,Blake Adams,61,4
280,0,27958,Ryan Blaum,61,22
280,0,38985,Steven Fox,61,17
280,0,27141,J.B. Holmes,61,5
280,0,06332,Neal Lancaster,61,3
285,0,23903,Stephen Gangluff,59,1
285,0,24956,Mikko Ilonen,59,59
287,0,37455,Si Woo Kim,58,2
288,0,33204,Shane Lowry,56,3
289,0,26733,John Kimbell,55,16
290,0,23048,Eric Axley,54,54
290,0,29223,Sam Saunders,54,54
290,0,27821,Steven Tiley,54,54
290,0,24457,Jaco Van Zyl,54,33
294,0,22764,Michael Block,53,0
294,0,33869,Eric Meierdierks,53,5
296,0,23778,Brad Adamonis,52,12
296,0,23614,Rich Beem,52,14
296,0,40098,Matt Fitzpatrick,52,4
296,0,19958,Miguel Angel Jiménez,52,22
300,0,32816,Satoshi Kodaira,51,23
301,0,35545,Blayne Barber,50,6
301,0,01599,Steve Jones,50,50
301,0,28723,John Parry,50,11
301,0,37460,Jeremiah Wooding,50,6
305,0,06643,Paul Goydos,49,12
305,0,32190,Jesse Smith,49,49
307,0,21646,David Branshaw,48,48
307,0,34167,Jorge DO NOT USE Garcia,48,3
309,0,35506,Mackenzie Hughes,47,47
310,0,27382,Wil Collins,46,46
310,0,29930,Mike Hendry,46,4
310,0,29926,Danny Lee,46,14
310,0,25198,Francesco Molinari,46,43
310,0,25863,Rod Perry,46,15
310,0,02256,Tom Watson,46,0
316,0,39412,Zack Fischer,45,6
316,0,20628,Arron Oberholser,45,1
316,0,36444,Michael Weaver,45,12
319,0,10944,Thomas Bjørn,44,0
319,0,36983,Matt Dobyns,44,8
319,0,27554,Scott Harrington,44,13
319,0,11032,Frank Lickliter II,44,40
319,0,20634,Peter Lonard,44,19
319,0,33486,Roger Sloan,44,9
319,0,31190,Peter Williamson,44,27
326,0,21959,Ted Purdy,42,19
326,0,36699,Patrick Rodgers,42,16
326,0,35469,Sebastián Vázquez,42,6
326,0,25841,Marc Warren,42,13
330,0,01203,Russ Cochran,41,41
330,0,06515,Shaun Micheel,41,0
330,0,39480,T.J. Vogel,41,41
330,0,12602,Dean Wilson,41,41
334,0,20771,Steven Alker,40,7
334,0,32262,Mark Brown,40,6
334,0,06034,Marco Dawson,40,25
334,0,28258,K.T. Kim,40,0
338,0,01473,Todd Hamilton,39,39
338,0,29478,Kevin Kisner,39,39
338,0,01717,Sandy Lyle,39,8
338,0,32139,Danny Willett,39,8
342,0,26525,Grégory Bourdy,38,38
342,0,01666,Bernhard Langer,38,8
342,0,19795,Kelly Mitchum,38,38
342,0,29908,C.T. Pan,38,0
346,0,01132,Mark Brooks,37,37
347,0,39910,Kevin Carrigan,36,36
347,0,01175,Jim Carter,36,36
347,0,27731,Pat Carter,36,36
347,0,19881,Robert Damron,36,36
347,0,27144,Caine Fitzgerald,36,36
347,0,01378,David Frost,36,35
347,0,01381,Fred Funk,36,36
347,0,39954,Cody Gribble,36,36
347,0,20433,Mark Hensby,36,36
347,0,36799,Stephan Jaeger,36,36
347,0,23725,Brendan Jones,36,36
347,0,30741,Randy Lowry,36,36
347,0,24449,Parker McLachlin,36,36
347,0,27171,Jay McLuen,36,36
347,0,25661,Bryn Parry,36,36
347,0,01938,David Peoples,36,36
347,0,25449,Justin Peters,36,36
347,0,21660,Jason Schultz,36,36
347,0,24808,Kevin Shields,36,36
347,0,12309,Bob Sowards,36,36
347,0,35408,Riley Wheeldon,36,36
347,0,34384,Eugene Wong,36,36
369,0,39990,Kyle Bilodeau,35,35
369,0,19883,Joe Daley,35,35
369,0,10733,Kent Jones,35,1
369,0,27929,Shiv Kapur,35,6
369,0,39975,Michael Kim,35,26
374,0,33120,Mark Anderson,34,34
374,0,25108,Chip Deason,34,34
374,0,28923,Oliver Fisher,34,34
374,0,01388,Robert Gamez,34,18
374,0,20218,Shingo Katayama,34,4
374,0,25431,Rob Labritz,34,1
374,0,29670,Pablo Larrazabal,34,1
374,0,36871,Matthew NeSmith,34,34
374,0,34258,Kevin Phelan,34,4
374,0,07749,Brett Quigley,34,34
374,0,29531,Richie Ramsay,34,13
374,0,08375,Paul Stankowski,34,6
386,0,20574,Mathew Goggin,33,4
386,0,24940,Edward Loar,33,17
386,0,34469,Joey McLister,33,2
386,0,39537,Chris Naegel,33,2
386,0,02136,Chris Starkjohann,33,33
391,0,35087,Bio Kim,32,2
391,0,34358,Jonathan Randolph,32,28
391,0,39328,Conrad Shindler,32,32
394,0,19824,Craig Barlow,31,31
394,0,20378,Mathias Grönberg,31,1
394,0,28478,Brian Hadley,31,4
394,0,32741,Michael McCabe,31,4
394,0,27657,Nathan Smith,31,31
394,0,26498,Matt Weibring,31,1
400,0,01385,Jim Gallagher Jr.,30,5
400,0,36689,Brooks Koepka,30,14
400,0,01707,Steve Lowery,30,5
400,0,01978,Fran Quinn,30,30
400,0,23797,Brett Rumford,30,0
400,0,20580,Andre Stolz,30,1
406,0,35540,Albin Choi,29,29
406,0,01374,Robin Freeman,29,29
406,0,33931,Andrew Georgiou,29,29
406,0,35612,John Hurley,29,6
406,0,01619,Skip Kendall,29,14
406,0,27938,Jeff Martin,29,29
406,0,28373,Lloyd Saltman,29,6
406,0,02076,Peter Senior,29,9
406,0,21498,Hideto Tanihara,29,29
406,0,27064,Jhonattan Vegas,29,15
406,0,34459,Trent Whitekiller,29,29
406,0,40056,Ryan Zylstra,29,6
418,0,32960,Angel Cabrera Jr.,28,7
418,0,20608,David Howell,28,1
418,0,32310,Scott Moran,28,0
418,0,33592,Andy Pope,28,28
418,0,33911,Nate Smith,28,10
418,0,36973,Ben Stow,28,28
418,0,37189,Harold Varner III,28,0
418,0,28928,Gareth Wright,28,8
426,0,31627,Todd Baek,27,27
426,0,21284,Hiroyuki Fujita,27,4
426,0,39040,Glen Griffith,27,7
426,0,27400,Peter Laws,27,3
430,0,06006,JC Anderson,26,3
430,0,23790,Eduardo De La Riva,26,21
430,0,34096,Matt Fast,26,9
430,0,34554,Jung-gon Hwang,26,6
430,0,31559,Garrett Osborn,26,1
430,0,36976,Garrick Porteous,26,5
430,0,23929,Paul Scaletta,26,9
430,0,37459,Ryan Sullivan,26,0
438,0,31587,Max Alverio,25,25
438,0,32868,Brandon Brown,25,4
438,0,20472,Alex Cejka,25,8
438,0,20585,Niclas Fasth,25,25
438,0,37066,Grant Forrest,25,4
438,0,19991,Peter Hedblom,25,16
438,0,32694,Morten Orum Madsen,25,18
438,0,40099,Jimmy Mullen,25,14
438,0,40055,Daniel Obremski,25,25
438,0,34644,Josh Persons,25,25
438,0,27139,David Skinns,25,10
449,0,32982,Vince Covello,24,11
449,0,01329,Brad Faxon,24,11
449,0,36299,Edward Figueroa,24,24
449,0,28300,Joost Luiten,24,24
449,0,39489,Bobby Massa,24,2
449,0,31141,Gareth Maybin,24,24
449,0,40189,David Muttitt,24,11
449,0,25861,Ryan Nelson,24,24
449,0,23123,Bret Nutt,24,7
449,0,25190,Jeff Quinney,24,24
459,0,01157,Tom Byrum,23,23
459,0,24957,Simon Khan,23,4
459,0,39953,Chase Seiffert,23,23
459,0,08385,Omar Uresti,23,12
463,0,40148,Eric Banks,22,13
463,0,39301,Matt Bova,22,4
463,0,11132,Bob Gaus,22,22
463,0,39977,Max Homa,22,2
463,0,37092,Hyung-Sung Kim,22,22
463,0,12461,Paul McGinley,22,22
463,0,18874,Miguel Suarez,22,13
463,0,40115,Adam Svensson,22,4
463,0,02300,Ian Woosnam,22,8
472,0,39997,Corey Conners,21,21
472,0,29253,Jeff Curl,21,9
472,0,34432,Gavin Hall,21,8
472,0,01478,Kirk Hanefeld,21,21
