RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,25900,Lucas Glover,42.86,42,98,-0.29
2,0,28089,Jason Day,42.50,51,120,-0.10
3,0,25364,Paul Casey,41.53,49,118,-0.12
4,0,27129,Luke List,41.38,72,174,-0.14
5,0,12716,Charley Hoffman,41.25,66,160,-0.14
6,0,32366,Kevin Chappell,39.86,59,148,-0.08
7,0,27095,Nick Watney,38.89,70,180,-0.14
8,0,24358,Robert Garrigus,38.16,58,152,-0.22
9,0,30944,Jason Kokrak,37.88,75,198,-0.28
10,0,39997,Corey Conners,37.10,69,186,-0.16
11,0,36699,Patrick Rodgers,37.06,63,170,-0.25
12,0,29461,Jamie Lovemark,36.88,59,160,-0.27
13,0,35450,Patrick Cantlay,36.84,56,152,-0.29
13,0,35421,Brandon Harkins,36.84,70,190,-0.16
15,0,47125,Matt Atkins,36.54,38,104,-0.18
15,0,29974,Branden Grace,36.54,38,104,-0.13
17,0,29518,Brendan Steele,36.51,46,126,-0.11
18,0,33141,Keegan Bradley,36.47,62,170,-0.27
19,0,33948,Byeong Hun An,36.25,58,160,-0.14
20,0,01810,Phil Mickelson,36.14,60,166,-0.18
21,0,35461,Beau Hossler,36.06,75,208,-0.20
22,0,32839,Hideki Matsuyama,35.94,46,128,E
22,0,34213,Grayson Murray,35.94,46,128,-0.04
24,0,33204,Shane Lowry,35.71,40,112,-0.10
24,0,27349,Alex Noren,35.71,40,112,+0.03
26,0,39546,Keith Mitchell,35.57,69,194,-0.29
27,0,26300,Matt Jones,35.48,44,124,-0.14
28,0,49964,Aaron Wise,35.23,62,176,-0.11
29,0,27064,Jhonattan Vegas,35.06,54,154,-0.19
30,0,28307,Matt Every,34.67,52,150,-0.44
31,0,36689,Brooks Koepka,34.48,40,116,-0.10
32,0,39954,Cody Gribble,34.21,39,114,-0.15
33,0,24781,Hunter Mahan,34.13,43,126,-0.02
34,0,28252,Seamus Power,33.97,53,156,-0.25
35,0,31323,Gary Woodland,33.73,56,166,-0.18
36,0,24502,Adam Scott,33.57,47,140,-0.13
37,0,29268,Bronson Burgoon,33.33,46,138,-0.20
37,0,29725,Tony Finau,33.33,60,180,-0.28
37,0,34563,Chesson Hadley,33.33,66,198,-0.20
40,0,47287,Ethan Tracy,33.09,45,136,-0.24
41,0,28237,Rory McIlroy,32.79,40,122,-0.15
41,0,29485,Brett Stegmaier,32.79,40,122,-0.28
43,0,47993,Denny McCarthy,32.54,41,126,-0.20
44,0,29223,Sam Saunders,32.43,48,148,-0.31
45,0,21961,Charles Howell III,32.39,57,176,-0.19
46,0,28500,Martin Flores,32.32,53,164,-0.19
47,0,46501,Ollie Schniederjans,32.28,51,158,-0.14
48,0,46970,Jon Rahm,32.26,40,124,-0.25
49,0,29535,Brice Garnett,32.11,61,190,-0.20
50,0,47347,Adam Schenk,31.88,51,160,-0.29
51,0,25572,Graeme McDowell,31.82,35,110,-0.26
51,0,25198,Francesco Molinari,31.82,42,132,-0.24
53,0,32333,Kevin Tway,31.77,61,192,-0.13
54,0,32448,James Hahn,31.76,47,148,-0.26
55,0,25804,Bubba Watson,31.65,50,158,-0.08
56,0,08793,Tiger Woods,31.62,43,136,-0.09
57,0,32757,Patton Kizzire,31.46,56,178,-0.25
58,0,30925,Dustin Johnson,31.43,44,140,-0.02
58,0,29484,Peter Uihlein,31.43,44,140,-0.11
60,0,22371,Aaron Baddeley,31.41,49,156,-0.20
61,0,27895,Jonas Blixt,31.13,33,106,-0.33
62,0,33448,Justin Thomas,31.08,46,148,-0.11
63,0,23320,Ryan Palmer,30.95,39,126,-0.10
64,0,30692,Scott Stallings,30.81,53,172,-0.13
65,0,34360,Patrick Reed,30.77,48,156,-0.27
66,0,46402,Talor Gooch,30.56,44,144,-0.23
67,0,34099,Harris English,30.13,47,156,-0.36
68,0,36799,Stephan Jaeger,30.00,45,150,-0.18
68,0,34264,Hudson Swafford,30.00,33,110,-0.30
70,0,22405,Justin Rose,29.84,37,124,-0.05
71,0,20229,Stewart Cink,29.75,47,158,-0.32
72,0,32102,Rickie Fowler,29.73,44,148,-0.30
72,0,35310,Lanto Griffin,29.73,44,148,-0.45
72,0,31420,Anirban Lahiri,29.73,44,148,-0.25
75,0,26329,Louis Oosthuizen,29.63,32,108,+0.09
75,0,37189,Harold Varner III,29.63,48,162,-0.21
77,0,35506,Mackenzie Hughes,29.61,45,152,-0.16
78,0,27141,J.B. Holmes,29.58,42,142,-0.19
79,0,32640,Troy Merritt,29.41,50,170,-0.34
80,0,26331,Charl Schwartzel,29.35,27,92,-0.19
81,0,23353,J.J. Henry,29.33,44,150,-0.14
82,0,25632,Jimmy Walker,29.22,45,154,-0.16
83,0,33418,Shawn Stefani,29.05,43,148,-0.28
84,0,47959,Bryson DeChambeau,29.03,54,186,-0.15
84,0,45609,Tyler Duncan,29.03,54,186,-0.35
86,0,34363,Tyrrell Hatton,29.00,29,100,E
86,0,22056,Cameron Percy,29.00,29,100,-0.17
88,0,20157,Retief Goosen,28.85,30,104,-0.23
89,0,37275,Sam Ryder,28.75,46,160,-0.20
90,0,40026,Daniel Berger,28.68,39,136,-0.21
91,0,35891,Cameron Smith,28.57,40,140,-0.15
92,0,39324,J.J. Spaun,28.48,45,158,-0.20
93,0,50526,Tom Lovelady,28.40,46,162,-0.26
94,0,34046,Jordan Spieth,28.29,43,152,-0.19
95,0,45526,Abraham Ancer,28.13,54,192,-0.19
96,0,29420,Billy Horschel,28.05,46,164,-0.09
97,0,31646,Emiliano Grillo,27.98,47,168,-0.36
98,0,24846,Ricky Barnes,27.97,33,118,-0.42
99,0,48081,Xander Schauffele,27.78,45,162,-0.04
100,0,39328,Conrad Shindler,27.68,31,112,+0.10
101,0,32150,Michael Thompson,27.59,32,116,-0.25
102,0,29478,Kevin Kisner,27.56,43,156,-0.33
103,0,27974,Sung Kang,27.27,42,154,-0.24
104,0,29221,Webb Simpson,27.17,50,184,-0.28
104,0,27214,Kevin Streelman,27.17,50,184,-0.18
106,0,34466,Peter Malnati,27.11,45,166,-0.36
107,0,32816,Satoshi Kodaira,27.08,26,96,+0.08
108,0,26851,Marc Leishman,26.83,44,164,-0.20
108,0,25493,Nick Taylor,26.83,44,164,-0.34
110,0,49771,J.T. Poston,26.76,38,142,-0.21
110,0,32254,Xinjun Zhang,26.76,38,142,-0.26
112,0,25686,Jason Dufner,26.67,32,120,-0.22
113,0,30911,Tommy Fleetwood,26.61,33,124,-0.03
114,0,28775,Nate Lashley,26.60,25,94,-0.24
115,0,34076,Joel Dahmen,26.47,45,170,-0.31
116,0,24140,Sean O'Hair,26.19,33,126,-0.03
117,0,37455,Si Woo Kim,26.09,48,184,-0.29
117,0,46601,Trey Mullinax,26.09,36,138,-0.14
119,0,33399,Adam Hadwin,25.97,40,154,-0.23
120,0,21528,Henrik Stenson,25.96,27,104,-0.19
121,0,26499,Rafa Cabrera Bello,25.86,30,116,-0.03
122,0,24925,Jonathan Byrd,25.81,32,124,-0.25
123,0,33413,Ben Martin,25.78,33,128,-0.21
124,0,34431,Robert Streb,25.76,34,132,-0.06
125,0,46435,Austin Cook,25.70,55,214,-0.25
126,0,29479,Scott Brown,25.56,46,180,-0.28
127,0,40009,Dominic Bozzelli,25.38,33,130,-0.15
127,0,27936,Martin Laird,25.38,33,130,-0.21
127,0,27963,Chris Stroud,25.38,33,130,-0.06
