RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
44,0,02101,Joey Sindelar,2' 4",776,1813.583
44,0,06567,Vijay Singh,2' 4",867,2050.167
44,0,27649,Brandt Snedeker,2' 4",896,2099.500
44,0,27963,Chris Stroud,2' 4",608,1434.917
44,0,02206,David Toms,2' 4",656,1529.000
44,0,02246,Duffy Waldorf,2' 4",672,1577.500
44,0,10425,Jay Williamson,2' 4",518,1218.000
44,0,12602,Dean Wilson,2' 4",796,1889.417
82,0,01024,Billy Andrade,2' 5",880,2110.583
82,0,20098,Stuart Appleby,2' 5",613,1474.500
82,0,22371,Aaron Baddeley,2' 5",653,1567.667
82,0,12510,Chad Campbell,2' 5",835,1991.917
82,0,20850,Daniel Chopra,2' 5",989,2379.500
82,0,23135,Tim Clark,2' 5",512,1234.417
82,0,20623,Gavin Coles,2' 5",819,1997.833
82,0,21753,Brian Davis,2' 5",945,2315.250
82,0,23638,Brendon de Jonge,2' 5",729,1791.250
82,0,26360,Bubba Dickerson,2' 5",469,1138.333
82,0,07457,Steve Flesch,2' 5",981,2348.500
82,0,01388,Robert Gamez,2' 5",870,2106.000
82,0,19846,Brian Gay,2' 5",980,2359.083
82,0,20574,Mathew Goggin,2' 5",981,2360.333
82,0,24924,Bill Haas,2' 5",912,2167.583
82,0,08537,J.P. Hayes,2' 5",842,2065.000
82,0,27702,Matt Hendrix,2' 5",634,1507.750
82,0,12716,Charley Hoffman,2' 5",870,2123.917
82,0,21350,Ryuji Imada,2' 5",893,2129.333
82,0,22378,Trevor Immelman,2' 5",616,1477.250
82,0,08075,Jerry Kelly,2' 5",798,1943.583
82,0,10860,Justin Leonard,2' 5",865,2077.000
82,0,11032,Frank Lickliter II,2' 5",917,2235.417
82,0,26881,Jarrod Lyle,2' 5",709,1705.000
82,0,27060,John Mallinger,2' 5",901,2178.167
82,0,24490,George McNeill,2' 5",841,2010.167
82,0,06515,Shaun Micheel,2' 5",783,1889.500
82,0,01810,Phil Mickelson,2' 5",547,1307.667
82,0,20628,Arron Oberholser,2' 5",547,1316.667
82,0,22046,Geoff Ogilvy,2' 5",662,1595.167
82,0,20691,Greg Owen,2' 5",810,1938.417
82,0,24361,Pat Perez,2' 5",699,1670.833
82,0,24138,Ian Poulter,2' 5",400,982.667
82,0,21959,Ted Purdy,2' 5",990,2387.583
82,0,20127,Chris Riley,2' 5",498,1200.333
82,0,22913,John Rollins,2' 5",884,2125.000
82,0,21660,Jason Schultz,2' 5",576,1399.000
82,0,26679,Kevin Stadler,2' 5",922,2242.583
82,0,23325,Vaughn Taylor,2' 5",755,1798.250
82,0,23788,D.J. Trahan,2' 5",1009,2398.167
82,0,23349,Charles Warren,2' 5",1043,2513.667
82,0,25804,Bubba Watson,2' 5",708,1682.667
82,0,26289,Boo Weekley,2' 5",858,2100.417
82,0,10423,Mike Weir,2' 5",639,1518.167
126,0,06004,Stephen Ames,2' 6",686,1687.583
126,0,20498,Briny Baird,2' 6",1172,2954.667
126,0,23613,Rich Barcelo,2' 6",721,1779.917
126,0,23614,Rich Beem,2' 6",753,1866.833
126,0,07363,Craig Bowden,2' 6",708,1753.417
126,0,21646,David Branshaw,2' 6",846,2094.833
126,0,24290,D.J. Brigman,2' 6",612,1525.500
126,0,24925,Jonathan Byrd,2' 6",629,1594.333
126,0,24357,K.J. Choi,2' 6",707,1745.750
126,0,24358,Robert Garrigus,2' 6",986,2453.250
126,0,21806,Paul Gow,2' 6",630,1592.083
126,0,06643,Paul Goydos,2' 6",477,1181.750
126,0,24980,Scott Gutschewski,2' 6",647,1634.667
126,0,22806,Doug LaBelle II,2' 6",1004,2475.917
126,0,01707,Steve Lowery,2' 6",767,1910.667
126,0,24912,Will MacKenzie,2' 6",1008,2557.250
126,0,24781,Hunter Mahan,2' 6",799,1969.583
126,0,28158,Steve Marino,2' 6",996,2524.667
126,0,21470,Daisuke Maruyama,2' 6",847,2105.083
126,0,24449,Parker McLachlin,2' 6",756,1901.500
126,0,21949,Joe Ogilvie,2' 6",893,2235.000
126,0,28475,Jeff Overton,2' 6",598,1511.750
126,0,20572,Rod Pampling,2' 6",812,2013.250
126,0,01941,Tom Pernice Jr.,2' 6",853,2127.333
126,0,01945,Kenny Perry,2' 6",826,2034.750
126,0,25345,Carl Pettersson,2' 6",964,2372.833
126,0,28486,Michael Putnam,2' 6",925,2289.333
126,0,29476,Kyle Reifers,2' 6",710,1770.583
126,0,23621,Rory Sabbatini,2' 6",616,1547.667
126,0,08375,Paul Stankowski,2' 6",466,1175.083
126,0,22295,Darron Stiles,2' 6",607,1528.500
126,0,12714,Chris Tidland,2' 6",559,1407.250
126,0,23623,Bo Van Pelt,2' 6",1058,2653.417
126,0,23322,Brett Wetterich,2' 6",791,2001.667
126,0,21878,Mark Wilson,2' 6",810,2038.917
161,0,19824,Craig Barlow,2' 7",497,1287.667
161,0,08123,Jeff Brehaut,2' 7",546,1418.000
161,0,01157,Tom Byrum,2' 7",469,1200.833
161,0,01161,Mark Calcavecchia,2' 7",749,1950.667
161,0,11123,Chris Couch,2' 7",796,2080.750
161,0,01249,John Daly,2' 7",536,1389.750
161,0,25686,Jason Dufner,2' 7",950,2480.833
161,0,21805,Harrison Frazar,2' 7",796,2030.750
161,0,01381,Fred Funk,2' 7",572,1455.667
161,0,20378,Mathias Grönberg,2' 7",940,2412.000
161,0,27141,J.B. Holmes,2' 7",710,1846.000
161,0,26420,Richard Johnson,2' 7",947,2460.167
161,0,12195,Tom Johnson,2' 7",698,1798.833
161,0,10733,Kent Jones,2' 7",964,2491.667
161,0,29718,Anthony Kim,2' 7",865,2201.333
161,0,12705,Cliff Kresge,2' 7",1088,2800.917
161,0,22212,Craig Lile,2' 7",722,1847.833
161,0,01724,Jeff Maggert,2' 7",861,2245.417
161,0,26596,Ryan Moore,2' 7",794,2076.583
161,0,25396,Kevin Na,2' 7",762,1978.583
161,0,23320,Ryan Palmer,2' 7",885,2254.833
161,0,12660,Jesper Parnevik,2' 7",780,1991.833
161,0,10213,Dicky Pride,2' 7",649,1685.583
161,0,25190,Jeff Quinney,2' 7",938,2415.833
161,0,20645,John Senden,2' 7",971,2490.333
161,0,27095,Nick Watney,2' 7",766,1993.250
187,0,07867,Woody Austin,2' 8",886,2367.917
187,0,07223,Brian Bateman,2' 8",457,1212.833
187,0,25273,Andrew Buckle,2' 8",706,1868.250
187,0,24140,Sean O'Hair,2' 8",879,2328.500
187,0,21528,Henrik Stenson,2' 8",386,1026.333
187,0,02214,Kirk Triplett,2' 8",762,2008.417
187,0,24457,Jaco Van Zyl,2' 8",480,1274.583
187,0,25892,Steve Wheatcroft,2' 8",663,1764.333
195,0,02036,Jim Rutledge,2' 9",544,1491.083
196,0,22892,Jason Gore,2' 11",847,2441.500
