RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,21961,Charles Howell III,62
2,0,27644,Brian Harman,59
2,0,30927,Brendon Todd,59
2,0,25632,Jimmy Walker,59
5,0,24924,Bill Haas,56
6,0,26758,David Hearn,55
6,0,30926,Chris Kirk,55
6,0,25396,Kevin Na,55
6,0,33419,Cameron Tringale,55
10,0,29479,Scott Brown,54
10,0,12716,Charley Hoffman,54
10,0,24024,Zach Johnson,54
10,0,34046,Jordan Spieth,54
14,0,34099,Harris English,53
14,0,23108,Matt Kuchar,53
16,0,33141,Keegan Bradley,52
17,0,32102,Rickie Fowler,51
17,0,10809,Jim Furyk,51
17,0,23320,Ryan Palmer,51
17,0,20645,John Senden,51
17,0,27963,Chris Stroud,51
17,0,31323,Gary Woodland,51
23,0,32366,Kevin Chappell,50
23,0,25444,Justin Hicks,50
23,0,26596,Ryan Moore,50
26,0,27436,Graham DeLaet,49
26,0,29420,Billy Horschel,49
26,0,21731,Freddie Jacobson,49
26,0,33122,Russell Knox,49
26,0,25834,Daniel Summerhays,49
31,0,33461,Morgan Hoffmann,48
31,0,29289,S.Y. Noh,48
33,0,31202,William McGirt,47
33,0,28237,Rory McIlroy,47
33,0,27770,Camilo Villegas,47
36,0,23638,Brendon de Jonge,46
36,0,35539,Luke Guthrie,46
36,0,08075,Jerry Kelly,46
36,0,24361,Pat Perez,46
40,0,34261,Scott Langley,45
40,0,24912,Will MacKenzie,45
40,0,24502,Adam Scott,45
43,0,24846,Ricky Barnes,44
43,0,29478,Kevin Kisner,44
43,0,32839,Hideki Matsuyama,44
43,0,28486,Michael Putnam,44
47,0,20157,Retief Goosen,43
47,0,33413,Ben Martin,43
47,0,25345,Carl Pettersson,43
47,0,34360,Patrick Reed,43
47,0,27649,Brandt Snedeker,43
47,0,26679,Kevin Stadler,43
53,0,20229,Stewart Cink,42
53,0,28475,Jeff Overton,42
53,0,22405,Justin Rose,42
53,0,31560,Brian Stuard,42
53,0,25804,Bubba Watson,42
58,0,28307,Matt Every,41
58,0,29535,Brice Garnett,41
58,0,24358,Robert Garrigus,41
58,0,29222,Billy Hurley III,41
58,0,26851,Marc Leishman,41
58,0,24490,George McNeill,41
58,0,29518,Brendan Steele,41
58,0,23623,Bo Van Pelt,41
66,0,24357,K.J. Choi,40
66,0,24494,Erik Compton,40
66,0,34563,Chesson Hadley,40
66,0,27141,J.B. Holmes,40
66,0,26300,Matt Jones,40
66,0,29221,Webb Simpson,40
66,0,06567,Vijay Singh,40
73,0,20098,Stuart Appleby,39
74,0,25274,Steven Bowditch,38
74,0,23541,Ben Crane,38
74,0,34098,Russell Henley,38
74,0,29926,Danny Lee,38
74,0,27330,Josh Teater,38
79,0,20593,Greg Chalmers,37
79,0,21753,Brian Davis,37
79,0,21209,Sergio Garcia,37
79,0,32448,James Hahn,37
79,0,23353,J.J. Henry,37
79,0,30852,Ryo Ishikawa,37
79,0,30944,Jason Kokrak,37
79,0,26331,Charl Schwartzel,37
79,0,02206,David Toms,37
88,0,24507,Jason Bohn,36
88,0,34431,Robert Streb,36
88,0,28132,Tyrone Van Aswegen,36
88,0,25349,Tim Wilkinson,36
92,0,06522,Ernie Els,35
92,0,28500,Martin Flores,35
92,0,32150,Michael Thompson,35
95,0,28259,Sangmoon Bae,34
95,0,25191,Gonzalo Fernandez-Castaño,34
95,0,22378,Trevor Immelman,34
95,0,30925,Dustin Johnson,34
95,0,25562,Andres Romero,34
95,0,28780,Nicholas Thompson,34
101,0,10885,Robert Allenby,33
101,0,34174,John Huh,33
101,0,01810,Phil Mickelson,33
101,0,29425,Andrew Svoboda,33
101,0,34264,Hudson Swafford,33
101,0,27064,Jhonattan Vegas,33
107,0,20104,Ken Duke,32
107,0,19846,Brian Gay,32
107,0,27936,Martin Laird,32
