RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
136,0,25191,Gonzalo Fernandez-Castaño,71.294,5872,- 25.895,82
137,0,27330,Josh Teater,71.301,6269,5.507,88
138,0,26289,Boo Weekley,71.307,5155,- 20.891,72
139,0,25720,Chad Collins,71.315,5277,.328,74
140,0,29461,Jamie Lovemark,71.345,4262,18.724,60
141,0,22621,Ben Curtis,71.354,5217,- 8.182,73
141,0,27214,Kevin Streelman,71.354,5581,- 15.385,78
143,0,01706,Davis Love III,71.364,5138,.227,72
144,0,34098,Russell Henley,71.379,6594,- 27.115,92
145,0,23621,Rory Sabbatini,71.381,5569,- 1.270,78
146,0,22046,Geoff Ogilvy,71.422,5723,- 9.201,80
147,0,27936,Martin Laird,71.436,4417,12.032,62
148,0,26951,Johnson Wagner,71.444,4635,8.859,65
149,0,23409,James Driscoll,71.454,5067,6.209,71
150,0,34409,David Lingmerth,71.469,5430,1.639,76
151,0,35541,John Peterson,71.470,4289,- .802,60
152,0,22378,Trevor Immelman,71.471,5723,- 5.293,80
153,0,19846,Brian Gay,71.493,5639,8.912,79
154,0,30750,Tommy Gainey,71.510,4926,8.200,69
155,0,35139,Richard Lee,71.528,5573,6.176,78
156,0,27895,Jonas Blixt,71.581,4443,- 4.969,62
157,0,01724,Jeff Maggert,71.612,3867,.063,54
158,0,32200,Roberto Castro,71.617,5326,- 26.311,74
159,0,31557,Jim Herman,71.619,4138,15.908,58
160,0,28780,Nicholas Thompson,71.657,5811,- 6.743,81
161,0,20498,Briny Baird,71.679,3580,3.966,50
162,0,24663,Y.E. Yang,71.712,5591,2.546,78
163,0,21878,Mark Wilson,71.732,4662,.570,65
164,0,07867,Woody Austin,71.743,4244,- 11.176,59
165,0,30110,Kyle Stanley,71.745,5956,- 1.161,83
166,0,26956,Bronson La'Cassie,71.772,3367,6.301,47
167,0,10423,Mike Weir,71.789,4674,- 7.718,65
168,0,30692,Scott Stallings,71.835,5469,- 9.546,76
169,0,31193,Jim Renner,71.843,4262,- 23.280,59
170,0,27933,John Merrick,71.852,5948,15.689,83
171,0,32333,Kevin Tway,71.912,4317,- 2.280,60
172,0,28092,D.H. Lee,71.914,3606,- 10.292,50
173,0,22913,John Rollins,71.932,5751,3.528,80
174,0,25900,Lucas Glover,72.233,4775,- 7.636,66
175,0,27120,Troy Matteson,72.237,4179,10.772,58
176,0,25240,D.A. Points,72.239,5277,- 3.525,73
177,0,37273,Derek Ernst,72.593,5492,25.096,76
