RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,47959,Bryson DeChambeau,57.80,568365,98336
2,0,52372,Cameron Champ,56.89,637378,112029
3,0,28420,Ryan Brehm,56.43,324962,57587
4,1,28237,Rory McIlroy,56.23,443837,78933
5,-1,46550,Brandon Hagy,56.04,341762,60989
6,0,56278,Matthew Wolff,55.92,599285,107160
7,0,56762,Will Gordon,55.86,188977,33831
8,0,40042,Tyler McCumber,55.85,372150,66638
9,0,34213,Grayson Murray,55.83,296501,53105
10,3,30925,Dustin Johnson,55.59,397883,71570
11,-1,30911,Tommy Fleetwood,55.54,218808,39396
12,-1,27129,Luke List,55.46,567868,102388
13,-1,35658,Kris Ventura,55.42,275290,49669
14,0,27064,Jhonattan Vegas,55.33,342122,61838
15,0,24502,Adam Scott,55.27,277268,50166
16,0,30944,Jason Kokrak,55.25,443304,80238
17,0,47504,Sam Burns,55.14,532493,96569
17,0,25804,Bubba Watson,55.14,506933,91943
19,0,51766,Wyndham Clark,55.02,429298,78031
20,0,45157,Cam Davis,54.87,425811,77609
20,0,36699,Patrick Rodgers,54.87,721257,131460
22,0,36689,Brooks Koepka,54.80,329110,60054
23,0,31323,Gary Woodland,54.76,462758,84508
24,5,33448,Justin Thomas,54.75,510494,93240
25,6,29725,Tony Finau,54.73,525052,95935
25,3,48081,Xander Schauffele,54.73,540906,98834
27,-3,39546,Keith Mitchell,54.67,450614,82417
27,6,46970,Jon Rahm,54.67,504551,92285
29,-4,27554,Scott Harrington,54.64,521728,95477
30,-4,35461,Beau Hossler,54.63,467295,85540
31,-4,21209,Sergio Garcia,54.62,256288,46919
32,-2,32333,Kevin Tway,54.54,328744,60280
33,-2,32839,Hideki Matsuyama,54.50,557510,102290
34,3,40026,Daniel Berger,54.35,461027,84832
35,8,46046,Scottie Scheffler,54.27,628404,115784
35,0,35617,Martin Trainer,54.27,377721,69595
37,-1,37189,Harold Varner III,54.25,505319,93138
38,0,48887,Matt Wallace,54.19,364279,67228
39,0,27974,Sung Kang,54.18,558774,103125
39,0,01810,Phil Mickelson,54.18,349927,64588
41,0,35450,Patrick Cantlay,54.15,405577,74904
41,0,25364,Paul Casey,54.15,372896,68858
43,1,27095,Nick Watney,54.05,332796,61574
44,1,21961,Charles Howell III,54.02,450355,83366
45,1,32139,Danny Willett,54.00,291789,54037
46,7,35310,Lanto Griffin,53.99,749647,138837
47,0,28252,Seamus Power,53.98,208515,38629
47,0,29518,Brendan Steele,53.98,484616,89773
49,0,49960,Sepp Straka,53.96,575089,106570
50,0,34314,Sebastian Cappelen,53.93,349405,64793
51,0,33141,Keegan Bradley,53.91,513317,95220
51,0,22405,Justin Rose,53.91,276497,51290
53,1,33667,Carlos Ortiz,53.86,612644,113737
54,5,34099,Harris English,53.82,613355,113971
55,1,39997,Corey Conners,53.80,548115,101882
55,12,45486,Joaquin Niemann,53.80,535966,99629
55,1,25818,Scott Piercy,53.80,437190,81261
58,0,27936,Martin Laird,53.78,287108,53386
58,2,48822,Sebastián Muñoz,53.78,716042,133145
60,1,32366,Kevin Chappell,53.74,313834,58403
61,1,51894,Vince Whaley,53.73,253867,47245
62,1,47347,Adam Schenk,53.72,500622,93199
62,1,33419,Cameron Tringale,53.72,517731,96368
62,1,49964,Aaron Wise,53.72,299897,55825
65,1,46402,Talor Gooch,53.70,663573,123570
66,19,34363,Tyrrell Hatton,53.65,291471,54328
67,7,35506,Mackenzie Hughes,53.63,510130,95117
67,1,29926,Danny Lee,53.63,465139,86734
69,0,12716,Charley Hoffman,53.62,461758,86115
70,0,33597,Harry Higgs,53.60,620827,115828
70,7,23320,Ryan Palmer,53.60,484176,90324
72,3,29221,Webb Simpson,53.59,401711,74965
72,-1,29484,Peter Uihlein,53.59,288103,53758
74,-2,33948,Byeong Hun An,53.58,516900,96478
75,-2,26300,Matt Jones,53.56,530410,99039
76,6,35891,Cameron Smith,53.54,441770,82512
77,-1,39977,Max Homa,53.51,540510,101019
78,-1,34046,Jordan Spieth,53.50,395533,73927
79,5,26851,Marc Leishman,53.47,444835,83196
79,0,25632,Jimmy Walker,53.47,381784,71402
81,-1,37455,Si Woo Kim,53.44,557498,104328
82,5,46717,Viktor Hovland,53.41,484586,90735
83,-2,32662,Michael Gligic,53.37,324497,60798
84,-2,25900,Lucas Glover,53.36,470044,88091
85,1,45526,Abraham Ancer,53.35,454255,85152
86,1,39971,Sungjae Im,53.33,679123,127334
87,6,50525,Collin Morikawa,53.30,627294,117690
88,1,34563,Chesson Hadley,53.29,416850,78216
89,1,37275,Sam Ryder,53.27,501152,94074
89,1,33449,Zack Sucher,53.27,251038,47123
91,2,29420,Billy Horschel,53.24,484311,90975
92,0,33204,Shane Lowry,53.23,273970,51465
93,2,28089,Jason Day,53.20,352259,66214
93,2,46442,Maverick McNealy,53.20,546393,102700
95,2,31646,Emiliano Grillo,53.15,431095,81111
96,7,34360,Patrick Reed,53.12,554872,104459
96,2,23788,D.J. Trahan,53.12,287460,54115
98,1,32102,Rickie Fowler,53.09,397688,74904
99,1,32254,Xinjun Zhang,53.08,573564,108060
100,1,32791,K.H. Lee,53.06,488029,91972
101,1,33122,Russell Knox,53.01,427383,80619
102,1,32448,James Hahn,53.00,255482,48201
103,2,30692,Scott Stallings,52.95,482775,91171
104,2,25493,Nick Taylor,52.94,443441,83769
105,2,34076,Joel Dahmen,52.92,523285,98884
106,2,34255,Joseph Bramlett,52.88,345098,65260
107,2,39324,J.J. Spaun,52.80,465073,88085
108,2,32757,Patton Kizzire,52.78,391950,74265
108,2,35230,Nelson Ledesma,52.78,233483,44241
110,2,29974,Branden Grace,52.72,280881,53279
111,2,27349,Alex Noren,52.71,373104,70784
112,2,36871,Matthew NeSmith,52.70,464335,88116
113,2,53165,Doc Redman,52.68,622846,118240
114,2,29970,Dylan Frittelli,52.67,603191,114523
115,2,31420,Anirban Lahiri,52.66,212584,40366
116,2,32618,Rhein Gibson,52.64,322448,61256
117,2,28307,Matt Every,52.62,377591,71761
118,2,49766,Hank Lebioda,52.61,361445,68699
119,2,26329,Louis Oosthuizen,52.53,314801,59926
120,2,32640,Troy Merritt,52.52,491190,93529
121,2,33399,Adam Hadwin,52.51,471869,89868
122,2,46435,Austin Cook,52.47,426449,81268
123,2,33120,Mark Anderson,52.45,332123,63325
124,2,20229,Stewart Cink,52.43,439747,83872
124,2,33486,Roger Sloan,52.43,334378,63781
126,3,46441,Robby Shelton,52.38,510450,97454
127,3,33490,Bo Hoag,52.35,446856,85358
128,3,47128,Richy Werenski,52.34,431171,82377
129,3,27214,Kevin Streelman,52.31,493210,94290
130,3,40098,Matt Fitzpatrick,52.30,381139,72877
131,3,48119,Ben Taylor,52.27,272739,52175
132,3,29268,Bronson Burgoon,52.22,415142,79504
133,3,23623,Bo Van Pelt,52.21,287500,55067
134,3,34021,Bud Cauley,52.20,502378,96236
134,3,34431,Robert Streb,52.20,295963,56701
136,3,26596,Ryan Moore,52.17,314514,60282
137,3,49298,Kramer Hickok,52.15,294223,56424
138,4,30163,Henrik Norlander,52.13,508264,97504
139,4,29535,Brice Garnett,52.12,386458,74151
139,4,27644,Brian Harman,52.12,569570,109273
141,4,39953,Chase Seiffert,52.06,339206,65151
142,4,35449,Adam Long,52.05,602258,115709
143,4,33410,Andrew Landry,52.01,466348,89667
144,4,47993,Denny McCarthy,52.00,569149,109452
145,4,24361,Pat Perez,51.99,370482,71261
146,4,34098,Russell Henley,51.97,468474,90143
147,4,49771,J.T. Poston,51.96,513008,98722
148,4,35532,Tom Hoge,51.94,567701,109303
149,4,29479,Scott Brown,51.92,425832,82022
150,4,35732,Wes Roach,51.90,212697,40980
151,4,52375,Doug Ghim,51.84,230336,44433
152,4,28775,Nate Lashley,51.83,376258,72594
153,4,40009,Dominic Bozzelli,51.82,249954,48236
154,4,24138,Ian Poulter,51.81,298827,57675
154,4,27330,Josh Teater,51.81,242321,46768
156,4,29908,C.T. Pan,51.78,367891,71052
157,4,48045,Michael Gellerman,51.74,288081,55682
157,4,34466,Peter Malnati,51.74,422134,81595
159,4,27556,Ted Potter Jr.,51.73,295923,57200
160,4,24924,Bill Haas,51.70,317762,61459
161,4,26499,Rafa Cabrera Bello,51.65,309211,59866
161,4,24024,Zach Johnson,51.65,436097,84438
161,4,33413,Ben Martin,51.65,195789,37909
164,5,36801,Mark Hubbard,51.63,609838,118106
165,5,23621,Rory Sabbatini,51.62,413042,80023
166,10,29478,Kevin Kisner,51.44,439409,85418
167,4,32150,Michael Thompson,51.40,462884,90048
168,4,28679,Fabián Gómez,51.39,347791,67673
169,4,33404,Chris Baker,51.36,296040,57639
169,4,19846,Brian Gay,51.36,471592,91817
171,4,22056,Cameron Percy,51.34,290930,56672
172,5,30110,Kyle Stanley,51.32,375509,73163
173,5,22371,Aaron Baddeley,51.30,352147,68641
174,5,45609,Tyler Duncan,51.27,586330,114359
174,5,27649,Brandt Snedeker,51.27,420639,82051
176,5,25396,Kevin Na,51.22,496362,96916
177,5,27963,Chris Stroud,51.05,341009,66802
178,5,27942,Rob Oppenheim,51.01,394349,77307
179,5,25686,Jason Dufner,50.99,486463,95401
180,5,19803,Ryan Armour,50.97,377188,74002
181,5,23325,Vaughn Taylor,50.93,378854,74388
182,5,21407,Arjun Atwal,50.92,180355,35416
182,5,25572,Graeme McDowell,50.92,316887,62230
184,5,23108,Matt Kuchar,50.89,415855,81709
185,5,26476,Chez Reavie,50.81,487262,95893
186,5,31557,Jim Herman,50.75,432800,85287
187,5,25349,Tim Wilkinson,50.73,266677,52569
188,6,10809,Jim Furyk,50.55,287467,56872
189,6,30927,Brendon Todd,50.34,617986,122771
190,6,31560,Brian Stuard,50.19,521465,103908
191,7,40058,Zac Blair,49.89,453863,90970
192,7,26758,David Hearn,49.81,308702,61970
193,8,34256,Andrew Putnam,49.42,275544,55750
