RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
34,-1,46970,Jon Rahm,37.07,43,116,-0.19
35,12,40026,Daniel Berger,36.67,44,120,-0.30
35,-1,24502,Adam Scott,36.67,22,60,-0.32
37,-1,27349,Alex Noren,36.61,41,112,-0.05
38,24,29420,Billy Horschel,36.57,49,134,-0.04
39,-2,33419,Cameron Tringale,36.51,46,126,-0.30
40,-2,25364,Paul Casey,36.46,35,96,-0.14
41,-2,37455,Si Woo Kim,36.36,48,132,-0.21
42,-2,25818,Scott Piercy,36.21,42,116,-0.26
43,-2,33449,Zack Sucher,36.11,26,72,-0.23
44,-2,01810,Phil Mickelson,36.05,31,86,-0.19
45,-2,45486,Joaquin Niemann,36.03,49,136,-0.02
46,-3,21209,Sergio Garcia,35.94,23,64,+0.09
46,-3,56762,Will Gordon,35.94,23,64,-0.39
48,-2,30692,Scott Stallings,35.82,48,134,-0.27
49,-1,47347,Adam Schenk,35.61,47,132,-0.19
50,19,46717,Viktor Hovland,34.85,46,132,-0.24
51,1,35617,Martin Trainer,34.78,32,92,-0.22
51,1,27064,Jhonattan Vegas,34.78,32,92,-0.13
53,1,39997,Corey Conners,34.68,43,124,-0.14
53,3,32839,Hideki Matsuyama,34.68,43,124,-0.37
55,0,12716,Charley Hoffman,34.55,38,110,-0.08
56,1,28089,Jason Day,34.44,31,90,+0.03
57,2,29926,Danny Lee,34.43,42,122,-0.31
58,2,35461,Beau Hossler,34.33,46,134,-0.04
59,2,46442,Maverick McNealy,34.21,52,152,-0.27
60,22,39971,Sungjae Im,34.15,56,164,-0.18
61,2,37189,Harold Varner III,34.09,45,132,-0.13
62,24,35891,Cameron Smith,33.93,38,112,-0.08
63,1,29484,Peter Uihlein,33.72,29,86,-0.21
64,1,35450,Patrick Cantlay,33.70,31,92,-0.06
65,-14,52372,Cameron Champ,33.57,47,140,-0.02
65,9,35506,Mackenzie Hughes,33.57,47,140,-0.23
67,-1,21961,Charles Howell III,33.33,38,114,-0.24
67,-1,30944,Jason Kokrak,33.33,36,108,-0.06
69,1,34255,Joseph Bramlett,33.02,35,106,-0.29
70,1,27330,Josh Teater,32.93,27,82,-0.41
71,-5,34099,Harris English,32.89,50,152,-0.20
71,1,51894,Vince Whaley,32.89,25,76,-0.40
73,-16,30925,Dustin Johnson,32.65,32,98,+0.06
74,-1,26300,Matt Jones,32.64,47,144,-0.30
75,0,46402,Talor Gooch,32.53,54,166,-0.24
76,0,52375,Doug Ghim,32.50,26,80,-0.27
76,0,35230,Nelson Ledesma,32.50,26,80,E
76,0,48887,Matt Wallace,32.50,26,80,-0.31
79,0,31323,Gary Woodland,32.41,35,108,+0.09
80,0,39977,Max Homa,32.26,40,124,-0.20
81,0,47128,Richy Werenski,32.14,36,112,-0.31
82,7,26851,Marc Leishman,32.08,34,106,-0.18
83,5,29725,Tony Finau,32.03,41,128,-0.10
84,-1,28420,Ryan Brehm,32.00,32,100,-0.31
85,-1,33204,Shane Lowry,31.94,23,72,-0.26
86,-1,33948,Byeong Hun An,31.75,40,126,-0.35
87,0,46441,Robby Shelton,31.69,45,142,-0.29
88,2,37275,Sam Ryder,31.43,44,140,-0.16
89,2,20229,Stewart Cink,31.37,32,102,-0.22
90,2,25493,Nick Taylor,31.36,37,118,-0.16
91,2,39546,Keith Mitchell,31.25,35,112,-0.03
91,2,28252,Seamus Power,31.25,20,64,-0.35
93,2,53165,Doc Redman,31.10,51,164,-0.22
94,2,25804,Bubba Watson,31.03,36,116,-0.06
95,2,34046,Jordan Spieth,31.00,31,100,-0.06
96,2,49766,Hank Lebioda,30.91,34,110,-0.29
97,2,46435,Austin Cook,30.83,37,120,-0.35
97,2,32640,Troy Merritt,30.83,37,120,-0.16
99,2,40098,Matt Fitzpatrick,30.43,28,92,-0.46
100,2,29268,Bronson Burgoon,30.19,32,106,-0.34
101,2,26329,Louis Oosthuizen,30.00,24,80,-0.13
102,2,47993,Denny McCarthy,29.87,46,154,-0.17
103,6,29221,Webb Simpson,29.81,31,104,-0.23
104,1,48045,Michael Gellerman,29.76,25,84,-0.32
105,1,32139,Danny Willett,29.69,19,64,-0.11
106,7,34360,Patrick Reed,29.55,39,132,-0.13
107,1,27974,Sung Kang,29.23,38,130,-0.13
108,2,29970,Dylan Frittelli,29.05,43,148,-0.26
109,2,39953,Chase Seiffert,28.70,31,108,-0.16
110,11,50525,Collin Morikawa,28.47,41,144,-0.05
111,1,24924,Bill Haas,28.41,25,88,-0.16
112,-5,45526,Abraham Ancer,28.23,35,124,-0.14
113,1,27644,Brian Harman,28.21,44,156,-0.07
114,1,25900,Lucas Glover,28.18,31,110,-0.26
115,1,33399,Adam Hadwin,28.07,32,114,-0.09
116,1,33122,Russell Knox,27.78,35,126,-0.17
117,1,29535,Brice Garnett,27.59,32,116,-0.28
118,2,32757,Patton Kizzire,27.27,30,110,-0.43
119,2,32791,K.H. Lee,27.21,37,136,-0.24
119,2,36871,Matthew NeSmith,27.21,37,136,-0.03
121,3,25632,Jimmy Walker,27.17,25,92,-0.32
122,4,26499,Rafa Cabrera Bello,26.83,22,82,+0.05
123,4,39324,J.J. Spaun,26.72,31,116,-0.29
124,4,49964,Aaron Wise,26.67,24,90,-0.21
125,4,29479,Scott Brown,26.56,34,128,-0.32
126,4,49771,J.T. Poston,26.43,37,140,-0.24
127,18,35310,Lanto Griffin,26.09,48,184,-0.35
128,-3,28237,Rory McIlroy,25.96,27,104,-0.04
129,2,34563,Chesson Hadley,25.93,28,108,-0.29
130,-12,47959,Bryson DeChambeau,25.81,32,124,-0.06
131,1,31420,Anirban Lahiri,25.71,18,70,-0.06
132,1,32618,Rhein Gibson,25.00,25,100,-0.20
132,1,35449,Adam Long,25.00,40,160,-0.03
132,1,27556,Ted Potter Jr.,25.00,22,88,-0.32
132,1,48119,Ben Taylor,25.00,21,84,-0.05
136,1,32254,Xinjun Zhang,24.66,36,146,-0.08
137,1,34021,Bud Cauley,24.59,30,122,-0.20
138,1,34466,Peter Malnati,24.56,28,114,-0.04
139,1,27649,Brandt Snedeker,24.53,26,106,-0.04
140,1,33120,Mark Anderson,24.47,23,94,-0.13
140,1,23788,D.J. Trahan,24.47,23,94,-0.52
142,1,28307,Matt Every,24.44,22,90,-0.05
142,1,22056,Cameron Percy,24.44,22,90,-0.36
144,2,46550,Brandon Hagy,23.91,22,92,-0.23
145,2,33490,Bo Hoag,23.88,32,134,-0.19
146,2,40009,Dominic Bozzelli,23.61,17,72,-0.35
147,2,49298,Kramer Hickok,23.47,23,98,-0.30
148,2,23623,Bo Van Pelt,23.26,20,86,+0.15
149,2,34076,Joel Dahmen,23.24,33,142,-0.18
150,2,27214,Kevin Streelman,23.08,30,130,-0.40
151,2,34098,Russell Henley,23.02,29,126,-0.07
152,2,34431,Robert Streb,23.00,23,100,-0.26
153,4,24361,Pat Perez,22.34,21,94,-0.43
154,4,35532,Tom Hoge,22.30,33,148,-0.30
155,6,29974,Branden Grace,21.62,16,74,-0.31
156,6,33486,Roger Sloan,21.57,22,102,-0.09
157,2,29478,Kevin Kisner,21.54,28,130,-0.25
158,5,33404,Chris Baker,21.43,21,98,-0.38
158,-3,25396,Kevin Na,21.43,27,126,-0.41
160,4,35732,Wes Roach,21.25,17,80,-0.76
161,5,26596,Ryan Moore,20.83,15,72,-0.33
162,6,36801,Mark Hubbard,20.35,35,172,-0.46
163,6,28679,Fabián Gómez,20.00,22,110,-0.32
164,6,33410,Andrew Landry,19.84,25,126,-0.04
165,6,27942,Rob Oppenheim,19.67,24,122,-0.13
166,6,33413,Ben Martin,19.44,14,72,-0.21
167,6,21407,Arjun Atwal,19.35,12,62,-0.83
168,6,31557,Jim Herman,19.17,23,120,-0.26
169,6,28775,Nate Lashley,19.15,18,94,-0.33
170,6,30163,Henrik Norlander,18.24,27,148,-0.41
171,6,22371,Aaron Baddeley,18.09,17,94,-0.12
172,6,24024,Zach Johnson,18.03,22,122,-0.14
173,6,26758,David Hearn,17.65,18,102,-0.28
174,7,31560,Brian Stuard,17.53,27,154,-0.30
175,7,45609,Tyler Duncan,17.47,29,166,-0.31
176,7,24138,Ian Poulter,17.11,13,76,-0.08
177,7,30110,Kyle Stanley,16.98,18,106,-0.50
178,7,19846,Brian Gay,16.67,21,126,-0.05
179,7,23621,Rory Sabbatini,16.38,19,116,-0.37
180,7,32150,Michael Thompson,16.13,20,124,-0.30
181,7,19803,Ryan Armour,15.52,18,116,-0.06
182,7,26476,Chez Reavie,15.38,20,130,-0.25
183,7,25686,Jason Dufner,15.32,19,124,-0.26
184,7,27963,Chris Stroud,15.22,14,92,-0.29
185,7,40058,Zac Blair,15.15,20,132,-0.15
186,7,23108,Matt Kuchar,14.29,16,112,-0.44
187,7,25349,Tim Wilkinson,14.13,13,92,-0.08
188,7,10809,Jim Furyk,14.10,11,78,-0.45
189,7,23325,Vaughn Taylor,13.21,14,106,-0.21
190,7,29908,C.T. Pan,12.50,12,96,-0.17
191,8,34256,Andrew Putnam,11.76,8,68,-0.13
192,6,30927,Brendon Todd,11.63,20,172,-0.50
193,8,25572,Graeme McDowell,8.14,7,86,-0.14
