RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
60,2,28089,Jason Day,14.82,83,560,-0.217
61,2,35891,Cameron Smith,14.81,114,770,-0.193
62,2,47347,Adam Schenk,14.55,112,770,-0.214
63,2,49960,Sepp Straka,14.52,126,868,-0.262
64,2,32366,Kevin Chappell,14.29,64,448,-0.172
65,2,25632,Jimmy Walker,14.11,81,574,-0.025
66,3,33597,Harry Higgs,13.56,131,966,-0.176
67,3,51894,Vince Whaley,13.52,53,392,-0.113
68,0,34360,Patrick Reed,13.46,123,914,-0.285
69,3,33419,Cameron Tringale,13.07,97,742,-0.175
70,9,23320,Ryan Palmer,13.01,108,830,-0.130
71,0,29420,Billy Horschel,12.83,106,826,-0.189
72,2,33141,Keegan Bradley,12.78,102,798,-0.118
73,2,26329,Louis Oosthuizen,12.68,71,560,+0.014
74,-1,39971,Sungjae Im,12.66,140,1106,-0.221
75,5,40026,Daniel Berger,12.63,99,784,-0.333
76,0,37455,Si Woo Kim,12.62,106,840,-0.245
77,0,25818,Scott Piercy,12.57,88,700,-0.216
78,0,25900,Lucas Glover,12.43,87,700,-0.184
79,2,33204,Shane Lowry,12.30,62,504,-0.145
80,5,26851,Marc Leishman,12.09,88,728,-0.148
81,2,34076,Joel Dahmen,11.90,105,882,-0.286
81,2,27095,Nick Watney,11.90,60,504,-0.267
83,3,26300,Matt Jones,11.61,104,896,-0.192
84,3,46442,Maverick McNealy,11.58,94,812,-0.234
85,-3,45526,Abraham Ancer,11.35,89,784,-0.236
86,2,49964,Aaron Wise,11.34,54,476,-0.019
87,3,32254,Xinjun Zhang,11.02,91,826,-0.297
88,3,35506,Mackenzie Hughes,10.94,95,868,-0.126
89,0,50525,Collin Morikawa,10.92,109,998,-0.202
90,3,29221,Webb Simpson,10.64,76,714,-0.250
91,0,27936,Martin Laird,10.59,43,406,-0.372
92,2,46717,Viktor Hovland,10.47,85,812,-0.306
93,2,40098,Matt Fitzpatrick,10.39,64,616,-0.188
94,2,34563,Chesson Hadley,10.25,66,644,-0.167
95,2,32102,Rickie Fowler,10.21,59,578,-0.186
96,2,34099,Harris English,9.98,95,952,-0.347
97,2,12716,Charley Hoffman,9.97,67,672,-0.299
98,2,22405,Justin Rose,9.96,46,462,-0.196
99,2,47128,Richy Werenski,9.77,67,686,-0.299
100,2,46402,Talor Gooch,9.62,101,1050,-0.267
101,2,32618,Rhein Gibson,9.45,45,476,-0.378
102,2,37275,Sam Ryder,9.44,74,784,-0.297
103,2,27349,Alex Noren,9.37,59,630,-0.237
104,2,34255,Joseph Bramlett,9.34,51,546,-0.078
105,3,33122,Russell Knox,9.18,63,686,-0.270
106,3,25493,Nick Taylor,9.14,64,700,-0.281
107,3,23788,D.J. Trahan,9.09,42,462,-0.167
108,-1,25396,Kevin Na,9.04,75,830,-0.200
109,2,32662,Michael Gligic,9.03,43,476,+0.070
109,2,30692,Scott Stallings,9.03,67,742,-0.299
111,2,33399,Adam Hadwin,8.99,68,756,-0.147
112,2,46441,Robby Shelton,8.90,71,798,-0.197
113,2,29970,Dylan Frittelli,8.89,85,956,-0.094
114,2,46435,Austin Cook,8.78,59,672,-0.169
115,3,31420,Anirban Lahiri,8.70,28,322,-0.321
116,3,40009,Dominic Bozzelli,8.63,29,336,-0.241
117,4,32448,James Hahn,8.47,32,378,-0.188
118,4,33486,Roger Sloan,8.46,45,532,-0.133
119,4,25572,Graeme McDowell,8.24,43,522,-0.209
120,4,49766,Hank Lebioda,8.19,47,574,-0.170
121,4,35449,Adam Long,7.92,79,998,-0.089
122,4,27644,Brian Harman,7.85,78,994,-0.231
123,5,49771,J.T. Poston,7.67,68,886,-0.221
124,5,48119,Ben Taylor,7.65,30,392,E
125,5,20229,Stewart Cink,7.62,48,630,-0.125
126,5,39324,J.J. Spaun,7.59,51,672,-0.196
127,5,33490,Bo Hoag,7.43,51,686,-0.235
128,5,31557,Jim Herman,7.24,53,732,+0.019
129,5,26499,Rafa Cabrera Bello,7.14,39,546,-0.205
129,5,28307,Matt Every,7.14,41,574,-0.317
129,5,35230,Nelson Ledesma,7.14,24,336,-0.167
129,5,53165,Doc Redman,7.14,70,980,-0.243
129,5,34431,Robert Streb,7.14,32,448,E
134,5,23108,Matt Kuchar,7.10,49,690,-0.061
135,5,28775,Nate Lashley,6.94,44,634,-0.273
136,5,32791,K.H. Lee,6.88,52,756,-0.212
137,5,31646,Emiliano Grillo,6.85,46,672,-0.283
138,5,35732,Wes Roach,6.82,21,308,-0.190
139,5,36871,Matthew NeSmith,6.61,50,756,-0.160
140,6,29268,Bronson Burgoon,6.51,41,630,-0.317
141,4,29478,Kevin Kisner,6.47,51,788,-0.078
142,5,52375,Doug Ghim,6.38,25,392,-0.360
142,5,32757,Patton Kizzire,6.38,42,658,-0.238
144,5,33120,Mark Anderson,6.37,33,518,-0.273
145,5,35532,Tom Hoge,6.28,58,924,-0.310
146,5,27214,Kevin Streelman,6.27,50,798,-0.200
147,5,32640,Troy Merritt,6.23,48,770,-0.250
148,5,48045,Michael Gellerman,6.19,26,420,-0.346
149,5,24361,Pat Perez,6.07,34,560,-0.382
150,5,22056,Cameron Percy,6.06,28,462,-0.286
151,5,23623,Bo Van Pelt,5.76,25,434,E
152,5,39953,Chase Seiffert,5.75,29,504,-0.517
153,5,34021,Bud Cauley,5.67,46,812,-0.304
153,5,24924,Bill Haas,5.67,27,476,-0.111
153,5,27556,Ted Potter Jr.,5.67,27,476,-0.296
156,5,33410,Andrew Landry,5.61,44,784,-0.250
157,5,45609,Tyler Duncan,5.49,54,984,-0.056
158,5,25686,Jason Dufner,5.48,43,784,-0.116
159,5,29908,C.T. Pan,5.32,32,602,+0.063
160,5,27330,Josh Teater,5.29,20,378,-0.150
161,5,47993,Denny McCarthy,5.27,48,910,-0.333
162,5,29535,Brice Garnett,5.24,33,630,-0.485
162,5,26476,Chez Reavie,5.24,42,802,-0.167
164,5,49298,Kramer Hickok,5.16,26,504,-0.115
165,5,27942,Rob Oppenheim,5.08,32,630,-0.094
166,5,26596,Ryan Moore,5.04,24,476,-0.333
167,5,36801,Mark Hubbard,4.99,51,1022,-0.294
168,5,29479,Scott Brown,4.86,34,700,-0.265
168,5,23621,Rory Sabbatini,4.86,34,700,-0.147
170,5,27649,Brandt Snedeker,4.71,33,700,-0.424
171,5,30163,Henrik Norlander,4.59,36,784,-0.361
172,5,19846,Brian Gay,4.57,32,700,-0.219
173,5,34466,Peter Malnati,4.41,29,658,-0.069
174,5,28679,Fabián Gómez,4.40,24,546,-0.083
175,5,34098,Russell Henley,4.31,35,812,-0.286
176,5,33413,Ben Martin,4.22,13,308,-0.231
177,6,24138,Ian Poulter,4.14,22,532,E
178,6,32150,Michael Thompson,4.08,32,784,-0.063
178,4,30927,Brendon Todd,4.08,43,1054,-0.093
180,5,33404,Chris Baker,3.90,18,462,E
181,5,22371,Aaron Baddeley,3.86,20,518,-0.150
182,5,30110,Kyle Stanley,3.65,22,602,-0.182
183,5,40058,Zac Blair,3.57,25,700,-0.240
183,5,24024,Zach Johnson,3.57,27,756,-0.333
185,5,25349,Tim Wilkinson,3.35,15,448,-0.333
186,5,21407,Arjun Atwal,3.21,9,280,-0.444
187,5,27963,Chris Stroud,2.98,15,504,-0.200
188,7,34256,Andrew Putnam,2.23,10,448,-0.200
189,7,19803,Ryan Armour,2.22,14,630,-0.429
190,7,10809,Jim Furyk,2.18,11,504,-0.091
191,7,23325,Vaughn Taylor,2.11,13,616,E
192,7,26758,David Hearn,1.39,7,504,+0.143
193,7,31560,Brian Stuard,1.23,11,896,-0.455
