RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
70,1,33667,Carlos Ortiz,300.3,43247,144
71,-3,40026,Daniel Berger,300.2,36025,120
72,2,26329,Louis Oosthuizen,300.1,24008,80
73,4,35891,Cameron Smith,299.8,33578,112
74,1,28089,Jason Day,299.7,26976,90
75,1,22405,Justin Rose,299.6,20373,68
76,3,33204,Shane Lowry,299.4,21556,72
77,3,34255,Joseph Bramlett,299.3,31727,106
77,0,29420,Billy Horschel,299.3,40107,134
77,4,46717,Viktor Hovland,299.3,39512,132
77,5,23320,Ryan Palmer,299.3,35910,120
81,1,40009,Dominic Bozzelli,299.0,21531,72
82,2,39997,Corey Conners,298.7,37043,124
82,3,35506,Mackenzie Hughes,298.7,41821,140
84,1,32662,Michael Gligic,298.4,28645,96
85,2,46402,Talor Gooch,298.2,49505,166
85,2,35230,Nelson Ledesma,298.2,23852,80
87,2,37455,Si Woo Kim,298.1,39348,132
87,2,47128,Richy Werenski,298.1,33391,112
89,2,25632,Jimmy Walker,298.0,27418,92
90,3,32618,Rhein Gibson,297.8,29783,100
91,3,37275,Sam Ryder,297.7,41682,140
92,3,30692,Scott Stallings,297.6,39873,134
92,3,23788,D.J. Trahan,297.6,27972,94
94,-2,45526,Abraham Ancer,297.5,36896,124
95,2,53165,Doc Redman,297.4,48773,164
95,2,39324,J.J. Spaun,297.4,34498,116
97,2,29974,Branden Grace,297.3,21999,74
97,2,26300,Matt Jones,297.3,42817,144
97,5,50525,Collin Morikawa,297.3,42816,144
100,1,25818,Scott Piercy,297.2,34473,116
101,2,46442,Maverick McNealy,296.6,45079,152
101,2,46441,Robby Shelton,296.6,42111,142
101,2,25493,Nick Taylor,296.6,34999,118
104,2,12716,Charley Hoffman,296.5,32617,110
105,2,32791,K.H. Lee,296.4,40312,136
106,2,33122,Russell Knox,296.3,37339,126
107,1,29221,Webb Simpson,296.2,30800,104
108,2,52375,Doug Ghim,296.0,23676,80
108,2,34563,Chesson Hadley,296.0,31969,108
108,2,27349,Alex Noren,296.0,33153,112
108,8,34360,Patrick Reed,296.0,39073,132
112,-2,26851,Marc Leishman,295.8,31359,106
113,1,20229,Stewart Cink,295.7,30163,102
113,1,31646,Emiliano Grillo,295.7,33713,114
115,2,34076,Joel Dahmen,295.4,41944,142
116,2,48119,Ben Taylor,295.2,24798,84
117,2,36871,Matthew NeSmith,295.0,40117,136
117,2,22056,Cameron Percy,295.0,26553,90
119,2,32102,Rickie Fowler,294.9,25949,88
120,2,32757,Patton Kizzire,294.8,32425,110
121,2,40098,Matt Fitzpatrick,294.7,27114,92
121,2,33490,Bo Hoag,294.7,39488,134
121,2,49766,Hank Lebioda,294.7,32413,110
124,2,29268,Bronson Burgoon,294.6,31229,106
125,2,31420,Anirban Lahiri,294.4,20609,70
126,2,24924,Bill Haas,294.3,25894,88
127,2,33399,Adam Hadwin,294.0,33511,114
127,2,27330,Josh Teater,294.0,24109,82
129,2,27214,Kevin Streelman,293.9,38213,130
130,2,46435,Austin Cook,293.8,35255,120
130,2,47993,Denny McCarthy,293.8,45240,154
130,2,32254,Xinjun Zhang,293.8,42894,146
133,2,26499,Rafa Cabrera Bello,293.7,24081,82
133,2,32448,James Hahn,293.7,21145,72
133,2,34431,Robert Streb,293.7,29369,100
136,2,48045,Michael Gellerman,293.5,24656,84
137,2,33120,Mark Anderson,293.1,27549,94
138,2,27644,Brian Harman,293.0,45715,156
139,2,49298,Kramer Hickok,292.8,28692,98
140,2,28307,Matt Every,292.3,26309,90
141,2,30163,Henrik Norlander,292.1,43229,148
142,2,35449,Adam Long,292.0,46713,160
143,2,32640,Troy Merritt,291.8,35012,120
144,2,23623,Bo Van Pelt,291.7,25082,86
145,2,33486,Roger Sloan,291.5,29738,102
146,3,29970,Dylan Frittelli,291.3,43119,148
146,3,39953,Chase Seiffert,291.3,31462,108
148,3,29535,Brice Garnett,290.6,33704,116
149,3,34021,Bud Cauley,290.5,35438,122
149,3,35732,Wes Roach,290.5,23236,80
151,3,35532,Tom Hoge,290.4,42976,148
152,3,24361,Pat Perez,290.3,27292,94
153,3,49771,J.T. Poston,290.2,40628,140
153,3,27556,Ted Potter Jr.,290.2,25537,88
155,3,34098,Russell Henley,290.1,36549,126
155,3,36801,Mark Hubbard,290.1,49893,172
157,3,26596,Ryan Moore,289.9,20872,72
158,3,33410,Andrew Landry,289.7,36505,126
159,3,33404,Chris Baker,289.5,28368,98
160,3,28679,Fabián Gómez,289.2,31816,110
160,5,29478,Kevin Kisner,289.2,37600,130
162,5,29479,Scott Brown,288.5,36934,128
162,5,19846,Brian Gay,288.5,36351,126
162,5,27649,Brandt Snedeker,288.5,30586,106
165,5,32150,Michael Thompson,288.4,35759,124
166,6,34466,Peter Malnati,287.6,32791,114
167,7,28775,Nate Lashley,287.0,26977,94
167,7,29908,C.T. Pan,287.0,27550,96
167,7,27963,Chris Stroud,287.0,26407,92
170,3,25396,Kevin Na,286.9,36151,126
171,6,24138,Ian Poulter,286.8,21797,76
172,6,21407,Arjun Atwal,286.5,17760,62
173,6,45609,Tyler Duncan,286.3,47519,166
174,6,25686,Jason Dufner,286.2,35493,124
175,6,24024,Zach Johnson,285.9,34882,122
176,7,31557,Jim Herman,285.6,34266,120
177,7,30110,Kyle Stanley,285.1,30220,106
178,7,22371,Aaron Baddeley,284.9,26784,94
179,7,25349,Tim Wilkinson,284.7,26188,92
180,7,26476,Chez Reavie,284.4,36976,130
181,7,27942,Rob Oppenheim,284.2,34671,122
182,7,19803,Ryan Armour,284.1,32959,116
183,7,25572,Graeme McDowell,283.9,24416,86
183,7,23621,Rory Sabbatini,283.9,32930,116
185,7,33413,Ben Martin,283.6,20422,72
186,7,23108,Matt Kuchar,282.9,31681,112
187,7,30927,Brendon Todd,282.7,48619,172
188,7,26758,David Hearn,281.8,28745,102
189,7,23325,Vaughn Taylor,281.6,29852,106
190,7,31560,Brian Stuard,281.5,43344,154
191,7,40058,Zac Blair,280.9,37077,132
192,7,10809,Jim Furyk,280.2,21854,78
193,8,34256,Andrew Putnam,277.9,18894,68
