RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,27129,Luke List,6.9,479.1,69
2,0,33141,Keegan Bradley,6.8,485.2,71
2,0,29725,Tony Finau,6.8,522.2,77
2,0,24924,Bill Haas,6.8,372.2,55
2,0,27141,J.B. Holmes,6.8,273.0,40
2,0,29926,Danny Lee,6.8,423.2,62
2,0,33204,Shane Lowry,6.8,142.2,21
2,0,23497,Tag Ridings,6.8,271.7,40
9,0,32448,James Hahn,6.7,451.3,67
9,0,27974,Sung Kang,6.7,413.3,62
9,0,46440,Smylie Kaufman,6.7,380.3,57
9,0,35300,Andrew Loupe,6.7,268.2,40
9,0,29461,Jamie Lovemark,6.7,382.3,57
9,0,48081,Xander Schauffele,6.7,301.4,45
9,0,39324,J.J. Spaun,6.7,388.9,58
9,0,31323,Gary Woodland,6.7,342.1,51
17,0,35450,Patrick Cantlay,6.6,232.3,35
17,0,32366,Kevin Chappell,6.6,356.2,54
17,0,39954,Cody Gribble,6.6,336.1,51
17,0,26758,David Hearn,6.6,395.9,60
17,0,36689,Brooks Koepka,6.6,297.1,45
17,0,30944,Jason Kokrak,6.6,445.7,68
17,0,34409,David Lingmerth,6.6,380.7,58
17,0,32640,Troy Merritt,6.6,419.3,64
17,0,01810,Phil Mickelson,6.6,363.5,55
17,0,24361,Pat Perez,6.6,354.9,54
17,0,22405,Justin Rose,6.6,270.1,41
17,0,29223,Sam Saunders,6.6,369.8,56
17,0,34264,Hudson Swafford,6.6,380.1,58
30,0,27958,Ryan Blaum,6.5,462.7,71
30,0,27895,Jonas Blixt,6.5,339.4,52
30,0,40009,Dominic Bozzelli,6.5,318.3,49
30,0,28420,Ryan Brehm,6.5,188.4,29
30,0,34021,Bud Cauley,6.5,436.3,67
30,0,28089,Jason Day,6.5,296.8,46
30,0,34099,Harris English,6.5,387.9,60
30,0,30191,Julián Etulain,6.5,307.6,47
30,0,31416,Derek Fathauer,6.5,331.4,51
30,0,46550,Brandon Hagy,6.5,364.0,56
30,0,23353,J.J. Henry,6.5,409.1,63
30,0,12716,Charley Hoffman,6.5,477.1,73
30,0,35506,Mackenzie Hughes,6.5,566.2,87
30,0,30925,Dustin Johnson,6.5,280.0,43
30,0,46732,Rick Lamb,6.5,225.9,35
30,0,26851,Marc Leishman,6.5,375.8,58
30,0,29289,S.Y. Noh,6.5,455.0,70
30,0,24140,Sean O'Hair,6.5,356.7,55
30,0,22046,Geoff Ogilvy,6.5,401.3,62
30,0,46970,Jon Rahm,6.5,336.0,52
30,0,23621,Rory Sabbatini,6.5,306.2,47
30,0,27214,Kevin Streelman,6.5,460.3,71
30,0,27064,Jhonattan Vegas,6.5,313.4,48
30,0,47128,Richy Werenski,6.5,346.5,53
54,0,35545,Blayne Barber,6.4,395.8,62
54,0,40026,Daniel Berger,6.4,334.4,52
54,0,29479,Scott Brown,6.4,411.5,64
54,0,46443,Brian Campbell,6.4,244.7,38
54,0,28093,Miguel Angel Carballo,6.4,237.6,37
54,0,23983,Luke Donald,6.4,180.1,28
54,0,21209,Sergio Garcia,6.4,217.0,34
54,0,24358,Robert Garrigus,6.4,348.2,54
54,0,31557,Jim Herman,6.4,343.8,54
54,0,35532,Tom Hoge,6.4,255.5,40
54,0,29420,Billy Horschel,6.4,408.7,64
54,0,36801,Mark Hubbard,6.4,359.0,56
54,0,26300,Matt Jones,6.4,288.0,45
54,0,39975,Michael Kim,6.4,474.1,74
54,0,37454,Whee Kim,6.4,325.1,51
54,0,27936,Martin Laird,6.4,309.1,48
54,0,32839,Hideki Matsuyama,6.4,293.3,46
54,0,46601,Trey Mullinax,6.4,388.1,61
54,0,23320,Ryan Palmer,6.4,262.6,41
54,0,34360,Patrick Reed,6.4,401.1,63
54,0,36699,Patrick Rodgers,6.4,296.3,46
54,0,26331,Charl Schwartzel,6.4,235.1,37
54,0,24502,Adam Scott,6.4,192.2,30
54,0,30110,Kyle Stanley,6.4,532.3,83
54,0,29518,Brendan Steele,6.4,378.1,59
54,0,29485,Brett Stegmaier,6.4,330.3,52
54,0,37189,Harold Varner III,6.4,478.3,75
54,0,27095,Nick Watney,6.4,364.1,57
82,0,33120,Mark Anderson,6.3,250.6,40
82,0,19803,Ryan Armour,6.3,258.4,41
82,0,40058,Zac Blair,6.3,466.7,74
82,0,32200,Roberto Castro,6.3,291.0,46
82,0,20229,Stewart Cink,6.3,436.6,69
82,0,27436,Graham DeLaet,6.3,381.0,60
82,0,29720,Andres Gonzales,6.3,316.5,50
82,0,20157,Retief Goosen,6.3,213.5,34
82,0,33399,Adam Hadwin,6.3,441.1,70
82,0,33461,Morgan Hoffmann,6.3,472.1,75
82,0,37455,Si Woo Kim,6.3,322.1,51
82,0,23108,Matt Kuchar,6.3,392.0,62
82,0,31420,Anirban Lahiri,6.3,270.2,43
82,0,31202,William McGirt,6.3,412.0,65
82,0,34213,Grayson Murray,6.3,386.7,61
82,0,29908,C.T. Pan,6.3,397.5,63
82,0,26476,Chez Reavie,6.3,424.1,67
82,0,34046,Jordan Spieth,6.3,365.5,58
82,0,30692,Scott Stallings,6.3,353.1,56
82,0,33418,Shawn Stefani,6.3,337.9,54
82,0,25834,Daniel Summerhays,6.3,433.1,69
82,0,25493,Nick Taylor,6.3,458.0,73
82,0,23325,Vaughn Taylor,6.3,437.7,70
82,0,33448,Justin Thomas,6.3,308.1,49
82,0,26951,Johnson Wagner,6.3,307.0,49
82,0,25632,Jimmy Walker,6.3,237.9,38
108,0,20771,Steven Alker,6.2,253.6,41
108,0,33948,Byeong Hun An,6.2,297.2,48
108,0,12510,Chad Campbell,6.2,439.5,71
108,0,25364,Paul Casey,6.2,318.3,51
108,0,20472,Alex Cejka,6.2,327.0,53
108,0,25720,Chad Collins,6.2,283.1,46
108,0,23541,Ben Crane,6.2,398.4,64
108,0,47959,Bryson DeChambeau,6.2,383.4,62
108,0,28307,Matt Every,6.2,336.0,54
108,0,28500,Martin Flores,6.2,382.4,62
108,0,29740,Brad Fritsch,6.2,234.8,38
108,0,29222,Billy Hurley III,6.2,414.4,67
108,0,30852,Ryo Ishikawa,6.2,241.6,39
108,0,24024,Zach Johnson,6.2,342.2,55
108,0,29478,Kevin Kisner,6.2,402.7,65
108,0,32757,Patton Kizzire,6.2,418.4,68
108,0,24781,Hunter Mahan,6.2,349.3,56
108,0,34466,Peter Malnati,6.2,448.5,72
108,0,25198,Francesco Molinari,6.2,291.8,47
108,0,48822,Sebastián Muñoz,6.2,197.0,32
108,0,25396,Kevin Na,6.2,316.5,51
108,0,26329,Louis Oosthuizen,6.2,223.0,36
108,0,25818,Scott Piercy,6.2,273.6,44
108,0,29476,Kyle Reifers,6.2,416.1,67
108,0,29221,Webb Simpson,6.2,426.4,69
108,0,35891,Cameron Smith,6.2,393.5,63
108,0,27963,Chris Stroud,6.2,222.0,36
108,0,31560,Brian Stuard,6.2,371.0,60
108,0,28132,Tyrone Van Aswegen,6.2,364.6,59
108,0,25804,Bubba Watson,6.2,254.6,41
138,0,06522,Ernie Els,6.1,164.2,27
138,0,25191,Gonzalo Fernandez-Castaño,6.1,202.6,33
138,0,32102,Rickie Fowler,6.1,311.4,51
138,0,19846,Brian Gay,6.1,403.9,66
138,0,28679,Fabián Gómez,6.1,281.8,46
138,0,31646,Emiliano Grillo,6.1,358.6,59
138,0,27644,Brian Harman,6.1,392.3,64
138,0,34098,Russell Henley,6.1,434.9,71
138,0,34174,John Huh,6.1,445.4,73
138,0,30926,Chris Kirk,6.1,391.9,64
138,0,22986,Søren Kjeldsen,6.1,164.4,27
138,0,25240,D.A. Points,6.1,293.1,48
138,0,49771,J.T. Poston,6.1,389.2,64
138,0,27649,Brandt Snedeker,6.1,208.2,34
138,0,32150,Michael Thompson,6.1,243.7,40
138,0,33419,Cameron Tringale,6.1,349.0,57
138,0,25892,Steve Wheatcroft,6.1,178.2,29
155,0,22371,Aaron Baddeley,6.0,253.6,42
155,0,25686,Jason Dufner,6.0,386.7,64
155,0,25900,Lucas Glover,6.0,384.7,64
155,0,21961,Charles Howell III,6.0,342.5,57
155,0,33122,Russell Knox,6.0,274.1,46
155,0,35879,Kelly Kraft,6.0,335.3,56
155,0,25572,Graeme McDowell,6.0,223.5,37
155,0,23800,Bryce Molder,6.0,358.7,60
155,0,22056,Cameron Percy,6.0,288.7,48
155,0,28252,Seamus Power,6.0,275.8,46
155,0,34358,Jonathan Randolph,6.0,256.3,43
155,0,34431,Robert Streb,6.0,413.9,69
155,0,26289,Boo Weekley,6.0,305.7,51
155,0,25349,Tim Wilkinson,6.0,259.9,43
169,0,24507,Jason Bohn,5.9,333.7,57
169,0,48084,Wesley Bryan,5.9,334.9,57
169,0,26499,Rafa Cabrera Bello,5.9,205.8,35
169,0,24357,K.J. Choi,5.9,315.2,53
169,0,35110,Brett Drewitt,5.9,200.7,34
169,0,29974,Branden Grace,5.9,199.3,34
169,0,27466,Spencer Levin,5.9,357.9,61
169,0,33413,Ben Martin,5.9,382.8,65
169,0,28237,Rory McIlroy,5.9,159.8,27
169,0,26596,Ryan Moore,5.9,355.3,60
169,0,24138,Ian Poulter,5.9,290.9,49
169,0,32333,Kevin Tway,5.9,313.0,53
169,0,27770,Camilo Villegas,5.9,302.8,51
182,0,25274,Steven Bowditch,5.8,241.6,42
182,0,20104,Ken Duke,5.8,256.3,44
182,0,10809,Jim Furyk,5.8,215.6,37
182,0,25345,Carl Pettersson,5.8,208.0,36
186,0,20593,Greg Chalmers,5.7,352.5,62
187,0,24846,Ricky Barnes,5.5,272.7,50
188,0,20572,Rod Pampling,5.4,249.4,46
188,0,46501,Ollie Schniederjans,5.4,314.2,58
190,0,37278,Nicholas Lindheim,5.3,196.0,37
