RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,28780,Nicholas Thompson,37.78,411,1088,+0.061
2,0,21209,Sergio Garcia,37.64,207,550,-0.063
3,0,06567,Vijay Singh,37.50,441,1176,-0.120
4,0,20378,Mathias Grönberg,37.17,410,1103,-0.029
5,0,23621,Rory Sabbatini,36.88,329,892,-0.036
6,0,20572,Rod Pampling,36.87,334,906,-0.018
7,0,12760,Danny Ellis,36.40,305,838,+0.013
8,0,20472,Alex Cejka,36.38,406,1116,-0.052
9,0,23409,James Driscoll,36.23,384,1060,-0.018
10,0,07749,Brett Quigley,35.98,471,1309,-0.127
11,0,06004,Stephen Ames,35.88,221,616,-0.118
12,0,20608,David Howell,35.71,150,420,-0.107
13,0,21753,Brian Davis,35.60,403,1132,-0.087
14,0,07013,Wes Short Jr.,35.57,424,1192,-0.012
15,0,23048,Eric Axley,35.36,389,1100,-0.046
16,0,19824,Craig Barlow,35.34,287,812,-0.139
17,0,23614,Rich Beem,35.24,320,908,-0.016
18,0,23349,Charles Warren,35.20,397,1128,-0.048
19,0,12755,Vance Veazey,35.19,266,756,-0.060
20,0,06522,Ernie Els,35.17,230,654,-0.157
21,0,11032,Frank Lickliter II,35.11,415,1182,-0.111
22,0,22913,John Rollins,35.09,372,1060,-0.097
23,0,02106,Chris Smith,34.92,286,819,E
24,0,24024,Zach Johnson,34.82,374,1074,-0.061
25,0,24924,Bill Haas,34.75,426,1226,-0.047
26,0,12782,Tim Herron,34.61,299,864,+0.003
26,0,22378,Trevor Immelman,34.61,352,1017,-0.168
28,0,25240,D.A. Points,34.58,343,992,-0.026
29,0,20628,Arron Oberholser,34.56,300,868,-0.107
30,0,01473,Todd Hamilton,34.53,270,782,+0.044
31,0,06595,Kevin Sutherland,34.49,418,1212,-0.103
32,0,06621,Joe Durant,34.43,460,1336,-0.098
33,0,01035,Tommy Armour III,34.38,253,736,-0.032
33,0,01226,Fred Couples,34.38,154,448,+0.110
35,0,20094,Jonathan Kaye,34.30,412,1201,-0.044
36,0,01553,John Huston,34.29,310,904,-0.042
36,0,28475,Jeff Overton,34.29,417,1216,-0.026
