RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
57,0,24781,Hunter Mahan,295.0,57812,196
58,0,22378,Trevor Immelman,294.9,50715,172
59,0,12782,Tim Herron,294.8,47753,162
60,0,20766,Padraig Harrington,294.7,29466,100
61,0,23048,Eric Axley,294.6,52441,178
61,0,20094,Jonathan Kaye,294.6,54199,184
63,0,19824,Craig Barlow,294.1,42936,146
64,0,10885,Robert Allenby,293.9,45253,154
65,0,06567,Vijay Singh,293.7,58748,200
66,0,12760,Danny Ellis,293.6,37587,128
67,0,06595,Kevin Sutherland,293.5,56347,192
68,0,12823,Carlos Franco,293.4,50472,172
69,0,01945,Kenny Perry,293.1,42206,144
69,0,21660,Jason Schultz,293.1,43970,150
71,0,21209,Sergio Garcia,292.7,32198,110
71,0,06350,Bob May,292.7,36291,124
71,0,24140,Sean O'Hair,292.7,57378,196
74,0,26596,Ryan Moore,292.2,37988,130
75,0,20229,Stewart Cink,292.0,51399,176
75,0,01553,John Huston,292.0,42055,144
77,0,06034,Marco Dawson,291.9,50793,174
77,0,10565,Ian Leggatt,291.9,44375,152
79,0,06197,Michael Allen,291.8,49016,168
80,0,07013,Wes Short Jr.,291.6,54814,188
81,0,23788,D.J. Trahan,291.5,52473,180
82,0,22405,Justin Rose,291.4,55367,190
83,0,12510,Chad Campbell,290.9,50610,174
84,0,21731,Freddie Jacobson,290.7,32554,112
85,0,01761,Len Mattiace,290.6,34294,118
86,0,12660,Jesper Parnevik,290.5,48806,168
87,0,23621,Rory Sabbatini,290.4,48207,166
88,0,06004,Stephen Ames,289.8,35941,124
88,0,20105,Jeff Gove,289.8,50417,174
90,0,20098,Stuart Appleby,289.7,45186,156
91,0,07749,Brett Quigley,289.6,60808,210
92,0,25240,D.A. Points,289.4,46310,160
93,0,06621,Joe Durant,289.1,58408,202
93,0,20608,David Howell,289.1,26018,90
95,0,24507,Jason Bohn,289.0,60106,208
96,0,20472,Alex Cejka,288.8,52565,182
97,0,06515,Shaun Micheel,288.4,53647,186
98,0,22371,Aaron Baddeley,288.3,43819,152
99,0,20572,Rod Pampling,288.2,48421,168
100,0,24138,Ian Poulter,287.9,29941,104
101,0,21959,Ted Purdy,287.8,58137,202
102,0,21407,Arjun Atwal,287.7,54659,190
102,0,07867,Woody Austin,287.7,61562,214
102,0,21646,David Branshaw,287.7,56391,196
105,0,22548,Patrick Sheehan,287.5,57207,199
106,0,25935,John Engler Jr.,287.4,38513,134
107,0,21949,Joe Ogilvie,287.3,52287,182
108,0,08537,J.P. Hayes,287.2,31590,110
108,0,06373,José María Olazábal,287.2,33316,116
110,0,10733,Kent Jones,287.1,58001,202
110,0,01707,Steve Lowery,287.1,55689,194
112,0,24357,K.J. Choi,287.0,52813,184
113,0,12645,Brent Geiberger,286.9,55668,194
113,0,12662,Thomas Levet,286.9,29268,102
115,0,21753,Brian Davis,286.6,51591,180
115,0,01677,Tom Lehman,286.6,34386,120
115,0,25345,Carl Pettersson,286.6,53305,186
115,0,23325,Vaughn Taylor,286.6,50449,176
115,0,02246,Duffy Waldorf,286.6,52737,184
120,0,20593,Greg Chalmers,286.4,38376,134
120,0,01320,Bob Estes,286.4,48689,170
122,0,06575,Dudley Hart,286.3,47527,166
122,0,12680,Shigeki Maruyama,286.3,52679,184
124,0,07457,Steve Flesch,286.2,65835,230
125,0,08123,Jeff Brehaut,286.1,54929,192
125,0,11032,Frank Lickliter II,286.1,55501,194
127,0,01042,Paul Azinger,285.8,49727,174
127,0,23541,Ben Crane,285.8,45726,160
127,0,01313,Steve Elkington,285.8,29156,102
127,0,01666,Bernhard Langer,285.8,41154,144
127,0,12755,Vance Veazey,285.8,33724,118
132,0,01024,Billy Andrade,285.6,42274,148
133,0,02206,David Toms,285.4,39390,138
134,0,06527,Steve Stricker,285.3,35372,124
135,0,20498,Briny Baird,285.1,43913,154
136,0,20628,Arron Oberholser,285.0,45032,158
137,0,21350,Ryuji Imada,284.9,58122,204
138,0,11011,Mike Sposa,284.8,37025,130
139,0,21470,Daisuke Maruyama,284.5,44946,158
139,0,20127,Chris Riley,284.5,46660,164
139,0,02223,Bob Tway,284.5,44389,156
142,0,20631,David McKenzie,284.4,45510,160
143,0,02101,Joey Sindelar,284.2,51158,180
144,0,01941,Tom Pernice Jr.,283.9,59051,208
145,0,23983,Luke Donald,283.7,35748,126
145,0,24024,Zach Johnson,283.7,49929,176
147,0,01473,Todd Hamilton,283.6,40834,144
148,0,26420,Richard Johnson,283.4,53272,188
149,0,12602,Dean Wilson,282.9,62810,222
150,0,01577,Lee Janzen,282.7,44665,158
150,0,20812,Tjaart van der Walt,282.7,32226,114
152,0,01035,Tommy Armour III,282.4,36712,130
152,0,01161,Mark Calcavecchia,282.4,52524,186
154,0,10860,Justin Leonard,282.3,44601,158
154,0,01766,Billy Mayfair,282.3,53073,188
156,0,01142,Bart Bryant,282.2,48540,172
157,0,23718,Nathan Green,282.0,58372,207
157,0,21878,Mark Wilson,282.0,42863,152
159,0,23673,Michael Connell,281.9,27059,96
159,0,10809,Jim Furyk,281.9,49621,176
161,0,19913,Ron Whittaker,281.8,44526,158
162,0,19881,Robert Damron,281.7,51261,182
162,0,20548,Hidemichi Tanaka,281.7,41129,146
164,0,01724,Jeff Maggert,281.5,45606,162
165,0,01619,Skip Kendall,281.2,40495,144
165,0,22293,Heath Slocum,281.2,52301,186
165,0,10423,Mike Weir,281.2,47809,170
168,0,01948,Tim Petrovic,281.0,51138,182
168,0,02214,Kirk Triplett,281.0,31473,112
170,0,20634,Peter Lonard,280.6,42652,152
171,0,08385,Omar Uresti,280.5,33094,118
172,0,02104,Jeff Sluman,279.8,56515,202
173,0,01685,J.L. Lewis,279.6,31880,114
174,0,01388,Robert Gamez,279.5,52541,188
175,0,06251,Chris DiMarco,279.3,43573,156
176,0,10505,Shane Bertsch,279.1,56937,204
177,0,22621,Ben Curtis,278.8,47947,172
178,0,01823,Larry Mize,278.3,28386,102
179,0,08075,Jerry Kelly,278.1,55620,200
180,0,02110,Jerry Smith,277.9,51134,184
181,0,01599,Steve Jones,277.1,45437,164
182,0,01219,John Cook,277.0,37121,134
183,0,23135,Tim Clark,276.7,43717,158
184,0,01139,Olin Browne,276.6,57523,208
185,0,20382,Stephen Leaney,276.4,46439,168
186,0,02239,Scott Verplank,276.1,47497,172
187,0,06012,Greg Kraft,275.8,41376,150
188,0,20099,Doug Barron,275.5,40221,146
189,0,19846,Brian Gay,274.8,58804,214
190,0,20121,Todd Fischer,274.6,54374,198
191,0,01887,Mark O'Meara,274.4,27443,100
192,0,01132,Mark Brooks,274.3,48832,178
192,0,06643,Paul Goydos,274.3,39505,144
194,0,01381,Fred Funk,272.8,57280,210
195,0,01329,Brad Faxon,270.3,42161,156
196,0,01928,Corey Pavin,265.9,37227,140
