RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,25804,Bubba Watson,56.95,783437,137575
2,0,27141,J.B. Holmes,56.52,664575,117576
3,0,01226,Fred Couples,55.46,320902,57861
4,0,24358,Robert Garrigus,55.35,777799,140528
5,0,01249,John Daly,55.11,462933,84006
6,0,12716,Charley Hoffman,54.67,947750,173372
7,0,08793,Tiger Woods,54.61,383744,70268
8,0,21805,Harrison Frazar,54.48,762614,139987
9,0,23322,Brett Wetterich,54.44,742577,136413
10,0,27770,Camilo Villegas,54.39,819314,150650
11,0,01706,Davis Love III,54.36,587849,108144
12,0,22892,Jason Gore,54.31,750656,138210
13,0,23497,Tag Ridings,54.30,914601,168429
14,0,23616,Ryan Hietala,54.12,504045,93133
15,0,01810,Phil Mickelson,54.09,503388,93065
16,0,27095,Nick Watney,54.00,903181,167256
17,0,20850,Daniel Chopra,53.96,942833,174714
18,0,20574,Mathew Goggin,53.95,576651,106889
19,0,11123,Chris Couch,53.88,673886,125083
20,0,24502,Adam Scott,53.83,455640,84642
21,0,24980,Scott Gutschewski,53.82,466906,86746
22,0,25900,Lucas Glover,53.81,874917,162595
23,0,24361,Pat Perez,53.74,445247,82848
24,0,20157,Retief Goosen,53.73,472816,87991
25,0,08835,Kris Cox,53.68,711058,132472
26,0,24925,Jonathan Byrd,53.64,569918,106254
26,0,09011,David Duval,53.64,504193,94002
28,0,27120,Troy Matteson,53.61,882520,164610
29,0,22046,Geoff Ogilvy,53.59,515485,96191
30,0,23349,Charles Warren,53.50,804573,150384
31,0,28780,Nicholas Thompson,53.49,773404,144593
32,0,26360,Bubba Dickerson,53.48,851919,159287
33,0,28475,Jeff Overton,53.45,837429,156684
34,0,25936,Alex Aragon,53.42,538149,100747
34,0,25842,Jon Mills,53.42,526767,98603
36,0,27943,Matt Hansen,53.40,559790,104838
37,0,22946,Henrik Bjornstad,53.39,874555,163803
38,0,12823,Carlos Franco,53.37,780675,146279
39,0,06522,Ernie Els,53.28,450694,84586
39,0,25632,Jimmy Walker,53.28,531391,99730
41,0,20378,Mathias Grönberg,53.26,799407,150092
41,0,24924,Bill Haas,53.26,881903,165583
43,0,23409,James Driscoll,53.24,741430,139255
44,0,23623,Bo Van Pelt,53.22,908462,170684
45,0,02106,Chris Smith,53.20,587599,110449
46,0,21961,Charles Howell III,53.18,792786,149067
47,0,23320,Ryan Palmer,53.17,782964,147265
48,0,23307,Roger Tambellini,53.15,536926,101024
49,0,08375,Paul Stankowski,53.09,603765,113726
50,0,06573,Brandt Jobe,53.07,694978,130957
51,0,10885,Robert Allenby,53.03,587093,110701
52,0,20691,Greg Owen,53.00,670342,126484
53,0,23614,Rich Beem,52.99,659648,124483
54,0,23353,J.J. Henry,52.97,745276,140711
55,0,20645,John Senden,52.94,777750,146907
56,0,19824,Craig Barlow,52.88,607877,114955
57,0,22913,John Rollins,52.83,786233,148835
58,0,24140,Sean O'Hair,52.82,751095,142212
59,0,22378,Trevor Immelman,52.81,682283,129187
60,0,21209,Sergio Garcia,52.76,405550,76866
61,0,12782,Tim Herron,52.75,573829,108777
62,0,23048,Eric Axley,52.71,779154,147817
63,0,06567,Vijay Singh,52.69,814781,154641
64,0,07223,Brian Bateman,52.65,553231,105077
65,0,06595,Kevin Sutherland,52.64,868268,164942
66,0,24912,Will MacKenzie,52.61,741633,140970
67,0,24781,Hunter Mahan,52.58,840430,159833
68,0,20766,Padraig Harrington,52.52,385951,73487
69,0,12510,Chad Campbell,52.51,611214,116389
70,0,22405,Justin Rose,52.48,816589,155592
71,0,06197,Michael Allen,52.46,718944,137050
72,0,12660,Jesper Parnevik,52.41,736352,140492
72,0,01945,Kenny Perry,52.41,514382,98154
74,0,20094,Jonathan Kaye,52.36,833628,159222
75,0,20098,Stuart Appleby,52.35,627219,119815
75,0,23788,D.J. Trahan,52.35,728551,139178
77,0,21660,Jason Schultz,52.29,637196,121866
78,0,06350,Bob May,52.18,529439,101467
79,0,07013,Wes Short Jr.,52.16,814781,156199
80,0,01553,John Huston,52.13,626922,120269
81,0,10565,Ian Leggatt,52.12,687612,131919
82,0,12760,Danny Ellis,52.10,590979,113442
82,0,21959,Ted Purdy,52.10,819726,157343
82,0,07749,Brett Quigley,52.10,879923,168898
85,0,23621,Rory Sabbatini,52.09,568033,109048
86,0,24507,Jason Bohn,52.07,860254,165199
87,0,06373,José María Olazábal,52.06,383855,73740
88,0,26596,Ryan Moore,52.02,539426,103704
89,0,22371,Aaron Baddeley,51.99,633813,121906
90,0,20608,David Howell,51.92,297597,57321
91,0,01677,Tom Lehman,51.91,426076,82082
92,0,01666,Bernhard Langer,51.87,582294,112255
93,0,21407,Arjun Atwal,51.84,778201,150125
93,0,01707,Steve Lowery,51.84,811803,156602
93,0,12755,Vance Veazey,51.84,535184,103232
96,0,24138,Ian Poulter,51.83,422628,81538
97,0,07867,Woody Austin,51.82,885215,170832
98,0,21949,Joe Ogilvie,51.80,731567,141217
99,0,06004,Stephen Ames,51.78,434784,83972
100,0,20105,Jeff Gove,51.75,804770,155502
101,0,06034,Marco Dawson,51.73,780379,150847
101,0,01761,Len Mattiace,51.73,489833,94694
103,0,12662,Thomas Levet,51.72,451221,87242
104,0,06621,Joe Durant,51.71,949116,183537
105,0,20572,Rod Pampling,51.69,590989,114343
106,0,07457,Steve Flesch,51.68,971021,187892
107,0,20472,Alex Cejka,51.67,752618,145658
108,0,01042,Paul Azinger,51.63,748400,144955
