RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
194,0,25274,Steven Bowditch,378,Sony Open,1,8,006
194,0,01116,Michael Bradley,378,B.C. Open,1,2,730
194,0,01142,Bart Bryant,378,Sony Open,1,1,006
194,0,07457,Steve Flesch,378,Texas Open,4,14,625
194,0,23353,J.J. Henry,378,Deutsche Bank,1,12,700
194,0,12461,Paul McGinley,378,WGC-Bridgestone,3,8,036
194,0,23325,Vaughn Taylor,378,Mercedes Champ,4,12,656
194,0,25632,Jimmy Walker,378,Sony Open,2,16,006
194,0,20436,Garrett Willis,378,Texas Open,2,11,625
218,0,08123,Jeff Brehaut,377,Deutsche Bank,1,12,700
218,0,01320,Bob Estes,377,Texas Open,4,16,625
218,0,06373,José María Olazábal,377,WGC-Bridgestone,3,16,036
218,0,25240,D.A. Points,377,Texas Open,4,1,625
218,0,22293,Heath Slocum,377,Texas Open,2,11,625
234,0,06004,Stephen Ames,376,WGC-Bridgestone,4,8,036
234,0,19824,Craig Barlow,376,Bob Hope Chrysl,5,9,723
234,0,12760,Danny Ellis,376,Texas Open,4,1,625
234,0,01943,Chris Perry,376,B.C. Open,1,2,730
234,0,23307,Roger Tambellini,376,Sony Open,1,1,006
256,0,06522,Ernie Els,375,Nissan Open,1,18,500
275,0,08337,Mike Heinen,374,Texas Open,2,11,625
275,0,11032,Frank Lickliter II,374,Texas Open,4,1,625
275,0,21470,Daisuke Maruyama,374,Texas Open,4,1,625
275,0,12680,Shigeki Maruyama,374,Texas Open,4,1,625
275,0,06350,Bob May,374,Reno-Tahoe Open,1,17,660
275,0,07749,Brett Quigley,374,Honda Classic,2,6,710
275,0,11011,Mike Sposa,374,Texas Open,2,11,625
293,0,01381,Fred Funk,373,Mercedes Champ,3,12,656
293,0,20157,Retief Goosen,373,WGC-Bridgestone,4,16,036
293,0,01707,Steve Lowery,373,Texas Open,2,11,625
293,0,25572,Graeme McDowell,373,U.S. Open Champ,2,2,502
293,0,25842,Jon Mills,373,B.C. Open,1,2,730
293,0,25478,Kiyoshi Miyazato,373,Sony Open,2,1,006
293,0,10912,Craig Perks,373,Honda Classic,2,17,710
293,0,22913,John Rollins,373,Texas Open,4,14,625
293,0,21951,Joey Snyder III,373,Sony Open,2,1,006
293,0,23322,Brett Wetterich,373,WGC-Bridgestone,2,9,036
326,0,06621,Joe Durant,372,Reno-Tahoe Open,1,10,660
326,0,10201,Matt Gogel,372,Reno-Tahoe Open,1,10,660
326,0,20766,Padraig Harrington,372,WGC-Bridgestone,2,9,036
326,0,06617,Brian Henninger,372,Texas Open,4,1,625
326,0,12663,Phil Tataurangi,372,Deutsche Bank,1,12,700
349,0,01035,Tommy Armour III,371,Texas Open,2,11,625
349,0,07867,Woody Austin,371,Texas Open,1,11,625
349,0,12652,Cameron Beckman,371,Texas Open,4,1,625
349,0,11123,Chris Couch,371,Honda Classic,1,6,710
349,0,23541,Ben Crane,371,Mercedes Champ,3,1,656
349,0,23338,David Gossett,371,Reno-Tahoe Open,1,10,660
349,0,01475,Donnie Hammond,371,Texas Open,4,1,625
349,0,01723,Andrew Magee,371,Bob Hope Chrysl,5,9,723
349,0,08339,Spike McRoy,371,Texas Open,2,11,625
349,0,26596,Ryan Moore,371,Honda Classic,3,17,710
378,0,29700,James Burke,370,Deutsche Bank,1,12,700
378,0,25935,John Engler Jr.,370,Sony Open,1,8,006
378,0,19846,Brian Gay,370,Deutsche Bank,1,12,700
378,0,12662,Thomas Levet,370,Honda Classic,1,17,710
378,0,01685,J.L. Lewis,370,Honda Classic,1,9,710
378,0,01941,Tom Pernice Jr.,370,Honda Classic,1,6,710
413,0,07223,Brian Bateman,369,Honda Classic,2,17,710
413,0,25364,Paul Casey,369,WGC-Bridgestone,1,8,036
413,0,19970,Robert Karlsson,369,The Open,4,2,724
413,0,01810,Phil Mickelson,369,Western Open,4,11,526
413,0,20212,Stiles Mitchell,369,FedEx St. Jude,2,6,513
447,0,19958,Miguel Angel Jiménez,368,WGC-Bridgestone,3,16,036
447,0,01761,Len Mattiace,368,Bob Hope Chrysl,2,9,723
447,0,10585,Scott McCarron,368,Honda Classic,1,17,710
480,0,01388,Robert Gamez,367,Mercedes Champ,2,12,656
480,0,23718,Nathan Green,367,Honda Classic,2,17,710
480,0,01797,Rocco Mediate,367,Texas Open,4,14,625
480,0,02002,John Riegger,367,Reno-Tahoe Open,1,9,660
480,0,02106,Chris Smith,367,Texas Open,4,16,625
480,0,29236,Tim Stieren,367,Honda Classic,1,6,710
519,0,22371,Aaron Baddeley,366,WGC-Bridgestone,1,16,036
519,0,12645,Brent Geiberger,366,Texas Open,4,16,625
519,0,01666,Bernhard Langer,366,Texas Open,4,16,625
519,0,20691,Greg Owen,366,FUNAI-Disney,4,8,045
519,0,06527,Steve Stricker,366,Milwaukee,3,4,612
519,0,27095,Nick Watney,366,Honda Classic,3,12,710
559,0,23614,Rich Beem,365,Texas Open,1,11,625
559,0,21731,Freddie Jacobson,365,Reno-Tahoe Open,2,9,660
559,0,10213,Dicky Pride,365,Texas Open,2,11,625
559,0,20396,Lee Westwood,365,Honda Classic,1,17,710
615,0,20229,Stewart Cink,364,Western Open,4,1,526
615,0,23135,Tim Clark,364,Bob Hope Chrysl,5,9,723
615,0,01329,Brad Faxon,364,Mercedes Champ,4,12,656
615,0,06044,Scott Gump,364,Reno-Tahoe Open,1,10,660
615,0,27554,Scott Harrington,364,John Deere Clas,1,2,669
615,0,21961,Charles Howell III,364,Honda Classic,1,17,710
615,0,01599,Steve Jones,364,Sony Open,1,8,006
615,0,25818,Scott Piercy,364,Reno-Tahoe Open,1,9,660
615,0,01968,Nick Price,364,Texas Open,2,11,625
615,0,20127,Chris Riley,364,Tucson,3,18,101
615,0,20429,Boyd Summerhays,364,Texas Open,2,1,625
615,0,10423,Mike Weir,364,WGC-Bridgestone,3,9,036
615,0,19913,Ron Whittaker,364,Texas Open,4,1,625
688,0,20029,Notah Begay III,363,Texas Open,2,11,625
688,0,29418,Michael Derminio,363,U.S. Open Champ,2,2,502
688,0,01553,John Huston,363,Honda Classic,2,17,710
688,0,10107,Deane Pappas,363,Honda Classic,1,6,710
748,0,12782,Tim Herron,362,Honda Classic,3,6,710
748,0,20608,David Howell,362,WGC-Bridgestone,3,16,036
748,0,01577,Lee Janzen,362,Honda Classic,1,17,710
748,0,26420,Richard Johnson,362,Honda Classic,1,9,710
748,0,23725,Brendan Jones,362,B.C. Open,1,2,730
748,0,08647,Brandan Kop,362,Sony Open,1,8,006
748,0,01677,Tom Lehman,362,Sony Open,1,3,006
748,0,20631,David McKenzie,362,Honda Classic,3,17,710
800,0,25191,Gonzalo Fernandez-Castaño,361,WGC-Bridgestone,2,16,036
800,0,01418,Bill Glasson,361,Texas Open,2,1,625
800,0,06575,Dudley Hart,361,Texas Open,4,1,625
800,0,07707,Mike Small,361,Reno-Tahoe Open,1,18,660
800,0,26679,Kevin Stadler,361,WGC-Bridgestone,3,9,036
853,0,20498,Briny Baird,360,Texas Open,4,1,625
853,0,25273,Andrew Buckle,360,The Open,4,2,724
853,0,20472,Alex Cejka,360,Honda Classic,1,17,710
853,0,12388,Michael Clark II,360,Reno-Tahoe Open,1,17,660
853,0,01374,Robin Freeman,360,Reno-Tahoe Open,1,10,660
853,0,01823,Larry Mize,360,Texas Open,4,14,625
853,0,06595,Kevin Sutherland,360,Chrysler-Tampa,2,1,665
853,0,10425,Jay Williamson,360,Honda Classic,2,17,710
921,0,10505,Shane Bertsch,359,Honda Classic,1,12,710
921,0,01313,Steve Elkington,359,Texas Open,4,14,625
921,0,24924,Bill Haas,359,Sony Open,2,18,006
921,0,01724,Jeff Maggert,359,Honda Classic,1,12,710
921,0,24449,Parker McLachlin,359,Sony Open,4,12,006
921,0,08385,Omar Uresti,359,Texas Open,4,1,625
