RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
79,0,12660,Jesper Parnevik,8.54,14,164,-0.43
80,0,11011,Mike Sposa,8.46,11,130,-0.27
81,0,21407,Arjun Atwal,8.42,16,190,-0.25
82,0,06197,Michael Allen,8.33,14,168,-0.50
82,0,06004,Stephen Ames,8.33,8,96,-0.25
82,0,01553,John Huston,8.33,12,144,-0.58
85,0,12662,Thomas Levet,8.16,8,98,+0.25
86,0,02206,David Toms,8.06,10,124,-0.50
87,0,20105,Jeff Gove,8.05,14,174,-0.14
88,0,21731,Freddie Jacobson,8.04,9,112,-0.44
89,0,20572,Rod Pampling,7.86,11,140,-0.64
90,0,10733,Kent Jones,7.73,15,194,-0.13
91,0,24507,Jason Bohn,7.65,15,196,-0.33
92,0,20098,Stuart Appleby,7.58,10,132,-0.10
93,0,06034,Marco Dawson,7.47,13,174,-0.31
94,0,12680,Shigeki Maruyama,7.39,13,176,-0.46
94,0,06567,Vijay Singh,7.39,13,176,-0.31
94,0,23788,D.J. Trahan,7.39,13,176,-0.23
97,0,21209,Sergio Garcia,7.32,6,82,-0.17
98,0,08537,J.P. Hayes,7.27,8,110,E
99,0,20472,Alex Cejka,7.14,13,182,-0.15
99,0,24138,Ian Poulter,7.14,6,84,-0.33
101,0,07749,Brett Quigley,7.07,14,198,-0.21
102,0,19913,Ron Whittaker,6.96,11,158,E
103,0,25345,Carl Pettersson,6.79,11,162,-0.36
104,0,01761,Len Mattiace,6.78,8,118,+0.13
105,0,07457,Steve Flesch,6.76,15,222,-0.60
106,0,21959,Ted Purdy,6.74,12,178,-0.17
107,0,01677,Tom Lehman,6.73,7,104,-0.57
108,0,06575,Dudley Hart,6.71,11,164,-0.27
109,0,21646,David Branshaw,6.63,13,196,-0.23
110,0,22405,Justin Rose,6.59,12,182,-0.25
111,0,07867,Woody Austin,6.57,13,198,-0.38
112,0,20608,David Howell,6.45,4,62,E
113,0,06621,Joe Durant,6.44,13,202,-0.38
114,0,22371,Aaron Baddeley,6.43,9,140,-0.11
115,0,23621,Rory Sabbatini,6.34,9,142,-0.33
116,0,01313,Steve Elkington,6.12,6,98,-0.50
117,0,06515,Shaun Micheel,6.02,10,166,-0.20
118,0,25935,John Engler Jr.,5.97,8,134,+0.13
118,0,20628,Arron Oberholser,5.97,8,134,-0.50
120,0,24140,Sean O'Hair,5.95,10,168,-0.20
121,0,01042,Paul Azinger,5.88,10,170,-0.10
121,0,20634,Peter Lonard,5.88,8,136,+0.13
123,0,01941,Tom Pernice Jr.,5.73,11,192,-0.09
124,0,21753,Brian Davis,5.56,10,180,-0.30
124,0,01320,Bob Estes,5.56,9,162,-0.44
126,0,01161,Mark Calcavecchia,5.36,9,168,+0.22
127,0,01823,Larry Mize,5.32,5,94,-0.40
128,0,01666,Bernhard Langer,5.30,7,132,-0.14
129,0,01685,J.L. Lewis,5.26,6,114,-0.33
130,0,20593,Greg Chalmers,5.22,7,134,-0.43
131,0,01024,Billy Andrade,5.15,7,136,-0.29
131,0,11032,Frank Lickliter II,5.15,10,194,-0.60
133,0,21350,Ryuji Imada,5.10,10,196,-0.50
134,0,21470,Daisuke Maruyama,5.06,8,158,-0.50
135,0,10860,Justin Leonard,4.93,7,142,-0.14
136,0,20548,Hidemichi Tanaka,4.79,7,146,+0.14
137,0,01766,Billy Mayfair,4.76,8,168,-0.50
137,0,06373,José María Olazábal,4.76,4,84,-0.25
137,0,12602,Dean Wilson,4.76,10,210,-0.30
140,0,08123,Jeff Brehaut,4.69,9,192,-0.11
141,0,01724,Jeff Maggert,4.67,7,150,-0.14
142,0,20498,Briny Baird,4.55,7,154,-0.43
143,0,21949,Joe Ogilvie,4.49,8,178,-0.25
144,0,23541,Ben Crane,4.41,6,136,-0.50
145,0,01707,Steve Lowery,4.40,8,182,-0.50
145,0,01948,Tim Petrovic,4.40,8,182,-0.25
147,0,20812,Tjaart van der Walt,4.39,5,114,E
148,0,23983,Luke Donald,4.26,4,94,-0.25
149,0,08385,Omar Uresti,4.24,5,118,-0.20
150,0,10809,Jim Furyk,4.17,6,144,-0.17
151,0,12645,Brent Geiberger,4.12,8,194,-0.38
152,0,01035,Tommy Armour III,4.10,5,122,-0.20
153,0,23718,Nathan Green,4.08,8,196,-0.50
154,0,01142,Bart Bryant,4.05,6,148,E
155,0,22548,Patrick Sheehan,4.00,8,200,-0.13
156,0,10505,Shane Bertsch,3.92,8,204,-0.13
157,0,20127,Chris Riley,3.85,6,156,-0.33
158,0,10423,Mike Weir,3.62,5,138,+0.20
159,0,12755,Vance Veazey,3.39,4,118,E
160,0,22293,Heath Slocum,3.37,6,178,E
161,0,02246,Duffy Waldorf,3.33,6,180,E
162,0,01388,Robert Gamez,3.26,6,184,-0.17
163,0,01577,Lee Janzen,3.25,5,154,E
164,0,01599,Steve Jones,3.21,5,156,-0.40
165,0,01139,Olin Browne,3.19,6,188,-0.67
166,0,23673,Michael Connell,3.13,3,96,-0.67
166,0,20631,David McKenzie,3.13,5,160,-0.60
168,0,02101,Joey Sindelar,2.98,5,168,-0.20
169,0,06643,Paul Goydos,2.78,4,144,-0.25
170,0,01381,Fred Funk,2.75,5,182,-0.20
171,0,02223,Bob Tway,2.70,4,148,-1.00
171,0,02239,Scott Verplank,2.70,4,148,+0.50
173,0,21878,Mark Wilson,2.63,4,152,-0.50
174,0,01473,Todd Hamilton,2.42,3,124,-1.00
175,0,01219,John Cook,2.38,3,126,-0.67
176,0,19846,Brian Gay,2.34,5,214,-0.40
177,0,23135,Tim Clark,2.31,3,130,+0.33
178,0,06251,Chris DiMarco,2.27,3,132,+0.33
179,0,19881,Robert Damron,2.20,4,182,-0.25
180,0,02110,Jerry Smith,2.17,4,184,-0.25
181,0,22621,Ben Curtis,2.08,3,144,-0.33
182,0,06012,Greg Kraft,2.05,3,146,-0.67
183,0,20121,Todd Fischer,2.02,4,198,E
184,0,01329,Brad Faxon,1.97,3,152,E
185,0,24024,Zach Johnson,1.92,3,156,-1.00
186,0,06527,Steve Stricker,1.85,2,108,-0.50
187,0,20382,Stephen Leaney,1.79,3,168,-0.33
188,0,26420,Richard Johnson,1.63,3,184,-0.67
188,0,08075,Jerry Kelly,1.63,3,184,E
190,0,01132,Mark Brooks,1.18,2,170,E
191,0,01887,Mark O'Meara,1.14,1,88,E
192,0,02214,Kirk Triplett,.93,1,108,+1.00
193,0,01928,Corey Pavin,.78,1,128,-1.00
194,0,20099,Doug Barron,.68,1,146,E
195,0,02104,Jeff Sluman,.55,1,182,E
196,0,01619,Skip Kendall,.00,0,136,E
