RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,34256,Andrew Putnam,45.3
2,0,47993,Denny McCarthy,51.4
3,0,40098,Matt Fitzpatrick,54.4
4,0,23108,Matt Kuchar,65.6
5,0,29221,Webb Simpson,74.0
6,7,35506,Mackenzie Hughes,75.7
7,-1,49771,J.T. Poston,76.9
8,0,29478,Kevin Kisner,82.6
9,-2,24138,Ian Poulter,82.8
10,-1,36699,Patrick Rodgers,85.8
11,0,32757,Patton Kizzire,91.5
12,0,36801,Mark Hubbard,92.1
13,1,46970,Jon Rahm,96.3
14,14,34363,Tyrrell Hatton,97.3
15,0,47959,Bryson DeChambeau,100.7
16,0,35461,Beau Hossler,101.8
17,6,34360,Patrick Reed,101.9
18,1,46402,Talor Gooch,111.1
19,2,32640,Troy Merritt,111.7
20,-3,34099,Harris English,111.9
21,-1,29420,Billy Horschel,112.7
22,2,24024,Zach Johnson,118.4
23,2,51766,Wyndham Clark,120.8
24,3,47504,Sam Burns,124.5
25,1,27644,Brian Harman,125.2
26,-8,40026,Daniel Berger,125.8
27,2,28089,Jason Day,127.8
28,-6,46717,Viktor Hovland,129.7
29,7,30927,Brendon Todd,130.0
30,0,46442,Maverick McNealy,135.3
31,0,45526,Abraham Ancer,136.6
32,23,48081,Xander Schauffele,137.7
33,-1,32150,Michael Thompson,140.8
34,3,31560,Brian Stuard,144.7
35,0,49960,Sepp Straka,147.3
36,13,48822,Sebastián Muñoz,148.8
37,2,33399,Adam Hadwin,149.3
38,2,23325,Vaughn Taylor,149.4
39,-6,25396,Kevin Na,150.3
40,3,39977,Max Homa,150.5
41,0,29268,Bronson Burgoon,151.8
42,11,35310,Lanto Griffin,152.6
43,-1,31323,Gary Woodland,153.2
44,1,29484,Peter Uihlein,154.2
45,-1,27349,Alex Noren,155.7
46,0,24361,Pat Perez,157.1
47,1,25493,Nick Taylor,158.4
48,-1,35449,Adam Long,159.0
49,1,26329,Louis Oosthuizen,160.2
50,1,24502,Adam Scott,161.0
51,3,27649,Brandt Snedeker,162.7
52,0,47128,Richy Werenski,162.8
53,3,35450,Patrick Cantlay,165.7
54,3,39971,Sungjae Im,169.4
55,4,34021,Bud Cauley,169.8
56,5,34466,Peter Malnati,171.6
57,21,35891,Cameron Smith,171.8
58,0,46435,Austin Cook,171.9
59,1,23621,Rory Sabbatini,172.3
60,3,28775,Nate Lashley,172.5
61,4,35658,Kris Ventura,172.6
62,-1,32102,Rickie Fowler,172.8
63,1,39546,Keith Mitchell,173.9
64,2,40009,Dominic Bozzelli,174.4
65,2,30911,Tommy Fleetwood,176.1
66,2,29725,Tony Finau,176.6
67,5,33486,Roger Sloan,179.6
68,1,28252,Seamus Power,179.9
69,6,33419,Cameron Tringale,180.1
70,3,26758,David Hearn,180.4
71,5,29535,Brice Garnett,180.9
72,-2,46550,Brandon Hagy,181.2
73,-2,56278,Matthew Wolff,181.6
74,0,26596,Ryan Moore,182.1
75,2,37275,Sam Ryder,183.1
76,3,21961,Charles Howell III,184.9
76,4,48887,Matt Wallace,184.9
78,3,27095,Nick Watney,187.0
79,3,22371,Aaron Baddeley,187.3
79,5,36871,Matthew NeSmith,187.3
81,2,47347,Adam Schenk,187.7
82,3,48119,Ben Taylor,189.0
83,3,22405,Justin Rose,189.1
84,3,32366,Kevin Chappell,189.8
85,3,20229,Stewart Cink,190.9
86,3,32791,K.H. Lee,193.0
87,3,12716,Charley Hoffman,193.4
88,4,22056,Cameron Percy,194.0
89,2,36689,Brooks Koepka,194.9
90,3,30692,Scott Stallings,195.3
91,3,33490,Bo Hoag,196.3
92,3,30925,Dustin Johnson,197.4
93,2,25804,Bubba Watson,199.8
94,3,01810,Phil Mickelson,200.7
95,3,34314,Sebastian Cappelen,202.5
96,24,28237,Rory McIlroy,204.8
97,5,33667,Carlos Ortiz,205.3
98,2,34076,Joel Dahmen,205.7
99,0,33120,Mark Anderson,205.8
100,4,53165,Doc Redman,207.5
101,4,33597,Harry Higgs,207.8
101,-1,39953,Chase Seiffert,207.8
103,0,32618,Rhein Gibson,208.3
104,4,25818,Scott Piercy,209.7
105,1,28679,Fabián Gómez,210.0
106,1,26499,Rafa Cabrera Bello,213.3
107,11,33448,Justin Thomas,216.4
108,3,27554,Scott Harrington,216.7
109,4,35532,Tom Hoge,219.1
110,0,32139,Danny Willett,219.3
111,1,29518,Brendan Steele,220.1
112,18,50525,Collin Morikawa,220.5
113,1,19846,Brian Gay,222.9
114,11,46046,Scottie Scheffler,224.2
115,1,35230,Nelson Ledesma,224.9
116,-1,30163,Henrik Norlander,226.3
117,0,27214,Kevin Streelman,228.2
118,5,26476,Chez Reavie,229.4
119,0,34098,Russell Henley,229.8
120,3,34563,Chesson Hadley,231.7
121,0,33413,Ben Martin,231.8
122,5,25349,Tim Wilkinson,234.0
123,5,45157,Cam Davis,235.4
124,2,37189,Harold Varner III,236.3
125,4,37455,Si Woo Kim,238.6
126,5,29970,Dylan Frittelli,239.2
127,5,46441,Robby Shelton,242.3
128,7,52372,Cameron Champ,243.6
128,5,32448,James Hahn,243.6
130,4,27556,Ted Potter Jr.,244.7
131,5,45609,Tyler Duncan,246.4
132,5,10809,Jim Furyk,246.7
133,6,29926,Danny Lee,247.3
134,4,25572,Graeme McDowell,250.2
135,5,40058,Zac Blair,250.8
136,6,33204,Shane Lowry,252.1
137,17,26851,Marc Leishman,252.7
138,3,27963,Chris Stroud,252.8
139,4,26300,Matt Jones,254.1
140,4,56762,Will Gordon,262.6
141,4,52375,Doug Ghim,263.4
142,4,30944,Jason Kokrak,264.3
143,4,48045,Michael Gellerman,265.2
144,4,33449,Zack Sucher,265.8
145,5,34046,Jordan Spieth,266.1
146,20,45486,Joaquin Niemann,267.4
147,2,25364,Paul Casey,267.5
148,4,31557,Jim Herman,268.8
149,2,30110,Kyle Stanley,269.8
150,7,32254,Xinjun Zhang,270.3
151,5,31420,Anirban Lahiri,271.0
152,3,51894,Vince Whaley,271.3
153,5,39324,J.J. Spaun,272.8
154,7,29908,C.T. Pan,274.6
155,5,29974,Branden Grace,274.8
156,6,34255,Joseph Bramlett,276.5
157,7,33410,Andrew Landry,277.3
158,7,33404,Chris Baker,279.0
159,9,32333,Kevin Tway,284.2
160,7,23320,Ryan Palmer,284.8
161,8,27974,Sung Kang,287.8
162,8,49298,Kramer Hickok,289.9
163,8,21407,Arjun Atwal,291.8
164,8,25632,Jimmy Walker,293.4
165,8,35617,Martin Trainer,299.4
166,8,23788,D.J. Trahan,299.8
167,8,32662,Michael Gligic,300.0
168,9,29479,Scott Brown,302.6
169,9,34431,Robert Streb,303.3
170,6,23623,Bo Van Pelt,303.6
171,8,33122,Russell Knox,304.3
172,8,27129,Luke List,305.0
173,8,27064,Jhonattan Vegas,307.1
174,9,33948,Byeong Hun An,309.7
175,7,25900,Lucas Glover,310.3
176,8,39997,Corey Conners,311.9
177,9,49766,Hank Lebioda,313.2
178,7,27936,Martin Laird,313.3
179,8,28307,Matt Every,322.4
180,8,27330,Josh Teater,323.3
181,8,27942,Rob Oppenheim,324.4
182,11,32839,Hideki Matsuyama,327.6
183,7,28420,Ryan Brehm,332.9
184,7,33141,Keegan Bradley,333.9
185,7,49964,Aaron Wise,335.8
186,8,21209,Sergio Garcia,339.1
187,8,35732,Wes Roach,341.6
188,8,19803,Ryan Armour,345.6
189,8,34213,Grayson Murray,346.0
190,8,40042,Tyler McCumber,347.3
191,8,31646,Emiliano Grillo,352.3
192,8,25686,Jason Dufner,361.8
193,8,24924,Bill Haas,373.7
