RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
55,0,31557,Jim Herman,66.38,693,1044,-0.23
57,0,20229,Stewart Cink,66.36,1087,1638,-0.25
58,0,27936,Martin Laird,66.31,740,1116,-0.26
59,0,25686,Jason Dufner,66.26,644,972,-0.26
60,0,33418,Shawn Stefani,66.20,715,1080,-0.25
61,0,24490,George McNeill,66.17,941,1422,-0.28
62,0,33413,Ben Martin,66.04,951,1440,-0.27
63,0,29222,Billy Hurley III,65.89,1020,1548,-0.23
64,0,28475,Jeff Overton,65.79,900,1368,-0.26
65,0,25364,Paul Casey,65.77,663,1008,-0.29
65,0,25572,Graeme McDowell,65.77,734,1116,-0.28
67,0,01724,Jeff Maggert,65.74,639,972,-0.20
68,0,32150,Michael Thompson,65.69,875,1332,-0.27
69,0,34431,Robert Streb,65.65,839,1278,-0.27
70,0,24912,Will MacKenzie,65.58,968,1476,-0.29
71,0,08075,Jerry Kelly,65.56,944,1440,-0.28
71,0,35541,John Peterson,65.56,708,1080,-0.21
73,0,06567,Vijay Singh,65.39,977,1494,-0.22
74,0,30944,Jason Kokrak,65.38,765,1170,-0.30
74,0,23621,Rory Sabbatini,65.38,918,1404,-0.25
76,0,29478,Kevin Kisner,65.29,999,1530,-0.27
77,0,22378,Trevor Immelman,65.28,940,1440,-0.22
77,0,29221,Webb Simpson,65.28,987,1512,-0.27
79,0,01810,Phil Mickelson,65.26,834,1278,-0.29
80,0,26851,Marc Leishman,65.21,939,1440,-0.29
80,0,27963,Chris Stroud,65.21,1033,1584,-0.29
82,0,32334,Charlie Beljan,65.20,845,1296,-0.27
83,0,29535,Brice Garnett,65.15,1032,1584,-0.25
84,0,24358,Robert Garrigus,65.14,938,1440,-0.29
85,0,27556,Ted Potter Jr.,65.11,797,1224,-0.22
86,0,27330,Josh Teater,65.09,1031,1584,-0.24
87,0,29740,Brad Fritsch,65.05,562,864,-0.26
87,0,32640,Troy Merritt,65.05,726,1116,-0.27
89,0,29479,Scott Brown,65.00,1170,1800,-0.27
90,0,20848,Ángel Cabrera,64.98,807,1242,-0.26
90,0,36689,Brooks Koepka,64.98,655,1008,-0.31
92,0,24846,Ricky Barnes,64.96,1029,1584,-0.26
92,0,30852,Ryo Ishikawa,64.96,877,1350,-0.31
94,0,29461,Jamie Lovemark,64.91,701,1080,-0.26
95,0,24925,Jonathan Byrd,64.89,841,1296,-0.25
96,0,22913,John Rollins,64.86,934,1440,-0.21
97,0,24507,Jason Bohn,64.75,944,1458,-0.26
98,0,25396,Kevin Na,64.72,1095,1692,-0.29
99,0,27408,Martin Kaymer,64.58,744,1152,-0.29
100,0,32102,Rickie Fowler,64.51,987,1530,-0.30
100,0,01706,Davis Love III,64.51,836,1296,-0.25
100,0,22046,Geoff Ogilvy,64.51,929,1440,-0.23
103,0,23638,Brendon de Jonge,64.48,1265,1962,-0.25
104,0,29926,Danny Lee,64.44,928,1440,-0.27
105,0,31202,William McGirt,64.41,1113,1728,-0.27
106,0,34174,John Huh,64.39,962,1494,-0.23
107,0,24361,Pat Perez,64.35,973,1512,-0.26
107,0,32333,Kevin Tway,64.35,695,1080,-0.20
109,0,27466,Spencer Levin,64.31,683,1062,-0.24
110,0,23135,Tim Clark,64.30,868,1350,-0.25
111,0,27644,Brian Harman,64.26,1284,1998,-0.28
112,0,35732,Wes Roach,64.20,728,1134,-0.26
113,0,28132,Tyrone Van Aswegen,64.17,901,1404,-0.26
114,0,34261,Scott Langley,64.16,1074,1674,-0.27
115,0,26951,Johnson Wagner,64.10,750,1170,-0.23
116,0,32839,Hideki Matsuyama,64.03,922,1440,-0.28
117,0,30750,Tommy Gainey,64.01,795,1242,-0.27
118,0,28089,Jason Day,64.00,553,864,-0.28
119,0,30927,Brendon Todd,63.99,1244,1944,-0.27
120,0,32448,James Hahn,63.96,921,1440,-0.23
121,0,23800,Bryce Molder,63.93,840,1314,-0.26
122,0,31560,Brian Stuard,63.86,1000,1566,-0.28
123,0,20396,Lee Westwood,63.69,642,1008,-0.29
124,0,20157,Retief Goosen,63.64,1031,1620,-0.25
124,0,34360,Patrick Reed,63.64,1031,1620,-0.28
126,0,35539,Luke Guthrie,63.53,972,1530,-0.29
126,0,26331,Charl Schwartzel,63.53,709,1116,-0.31
128,0,37273,Derek Ernst,63.52,869,1368,-0.22
129,0,30926,Chris Kirk,63.46,1188,1872,-0.28
130,0,20498,Briny Baird,63.44,571,900,-0.22
130,0,23541,Ben Crane,63.44,925,1458,-0.25
132,0,24140,Sean O'Hair,63.42,879,1386,-0.25
133,0,25274,Steven Bowditch,63.38,1061,1674,-0.26
134,0,28307,Matt Every,63.33,969,1530,-0.27
135,0,34409,David Lingmerth,63.30,866,1368,-0.25
136,0,27649,Brandt Snedeker,63.28,991,1566,-0.28
137,0,26300,Matt Jones,63.25,945,1494,-0.30
137,0,27214,Kevin Streelman,63.25,888,1404,-0.28
137,0,21878,Mark Wilson,63.25,740,1170,-0.19
140,0,30692,Scott Stallings,63.16,864,1368,-0.24
141,0,35300,Andrew Loupe,63.11,693,1098,-0.26
142,0,24494,Erik Compton,63.07,999,1584,-0.27
143,0,34563,Chesson Hadley,63.03,953,1512,-0.27
144,0,23983,Luke Donald,63.00,635,1008,-0.26
145,0,20098,Stuart Appleby,62.96,1020,1620,-0.27
146,0,28259,Sangmoon Bae,62.94,861,1368,-0.29
147,0,33461,Morgan Hoffmann,62.74,1118,1782,-0.29
148,0,25240,D.A. Points,62.71,824,1314,-0.22
148,0,31193,Jim Renner,62.71,666,1062,-0.22
150,0,22621,Ben Curtis,62.63,823,1314,-0.24
151,0,21731,Freddie Jacobson,62.58,1025,1638,-0.28
152,0,34046,Jordan Spieth,62.47,1102,1764,-0.31
153,0,24138,Ian Poulter,62.40,629,1008,-0.28
154,0,24357,K.J. Choi,62.08,894,1440,-0.28
155,0,27120,Troy Matteson,61.97,647,1044,-0.23
156,0,34098,Russell Henley,61.84,1024,1656,-0.28
157,0,25349,Tim Wilkinson,61.72,911,1476,-0.26
158,0,24663,Y.E. Yang,61.68,866,1404,-0.25
159,0,06522,Ernie Els,61.60,876,1422,-0.26
160,0,21753,Brian Davis,61.47,1029,1674,-0.26
161,0,26956,Bronson La'Cassie,61.35,519,846,-0.23
162,0,27895,Jonas Blixt,61.11,682,1116,-0.28
163,0,27141,J.B. Holmes,60.92,943,1548,-0.29
164,0,23409,James Driscoll,60.88,778,1278,-0.27
165,0,20160,Charlie Wi,60.87,767,1260,-0.24
166,0,25191,Gonzalo Fernandez-Castaño,60.84,898,1476,-0.25
167,0,07867,Woody Austin,60.83,646,1062,-0.24
168,0,25562,Andres Romero,60.53,839,1386,-0.28
169,0,32200,Roberto Castro,60.44,805,1332,-0.25
170,0,25720,Chad Collins,59.98,799,1332,-0.25
171,0,35139,Richard Lee,59.97,842,1404,-0.26
172,0,28092,D.H. Lee,59.89,539,900,-0.20
173,0,20593,Greg Chalmers,59.88,873,1458,-0.27
174,0,22371,Aaron Baddeley,59.80,775,1296,-0.29
175,0,19846,Brian Gay,59.21,842,1422,-0.24
176,0,10860,Justin Leonard,57.78,780,1350,-0.25
177,0,10423,Mike Weir,57.44,672,1170,-0.24
